****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    74.265     0.679     0.000     0.507    -3.493    28.251    74.265  1024.080  1346.530    31.371    10.408     0.020    37.132
       220    75.750     0.688     0.000     0.515    -3.508    28.663    75.750  1024.078  1320.125    31.367    10.406     0.020    37.875
       221    77.266     0.696     0.000     0.524    -3.522    29.081    77.266  1024.076  1294.237    31.364    10.404     0.020    38.633
       222    78.811     0.705     0.000     0.532    -3.537    29.504    78.811  1024.074  1268.858    31.361    10.401     0.020    39.406
       223    80.387     0.714     0.000     0.541    -3.552    29.934    80.387  1024.072  1243.976    31.358    10.399     0.020    40.194
       224    81.995     0.724     0.000     0.549    -3.567    30.370    81.995  1024.070  1219.582    31.355    10.396     0.020    40.998
       225    83.635     0.733     0.000     0.558    -3.582    30.812    83.635  1024.068  1195.666    31.352    10.394     0.020    41.818
       226    85.308     0.742     0.000     0.567    -3.597    31.260    85.308  1024.066  1172.219    31.349    10.391     0.020    42.654
       227    87.015     0.752     0.000     0.576    -3.612    31.715    87.015  1024.064  1149.233    31.346    10.389     0.020    43.507
       228    88.755     0.761     0.000     0.585    -3.628    32.176    88.755  1024.062  1126.697    31.343    10.386     0.020    44.378
       229    90.530     0.771     0.000     0.594    -3.643    32.644    90.530  1024.060  1104.603    31.340    10.384     0.020    45.265
       230    92.341     0.781     0.000     0.604    -3.659    33.118    92.341  1024.059  1082.942    31.337    10.381     0.020    46.171
       231    94.188     0.791     0.000     0.613    -3.674    33.599    94.188  1024.057  1061.706    31.335    10.378     0.020    47.094
       232    96.072     0.801     0.000     0.623    -3.690    34.087    96.072  1024.055  1040.887    31.332    10.376     0.020    48.036
       233    97.994     0.812     0.000     0.633    -3.706    34.582    97.994  1024.054  1020.476    31.329    10.373     0.020    48.997
       234    99.954     0.822     0.000     0.642    -3.722    35.084    99.954  1024.052  1000.465    31.327    10.370     0.020    49.977
       235   101.953     0.833     0.000     0.653    -3.738    35.594   101.953  1024.051   980.846    31.324    10.368     0.020    50.976
       236   103.992     0.844     0.000     0.663    -3.754    36.110   103.992  1024.049   961.613    31.322    10.365     0.020    51.996
       237   106.072     0.855     0.000     0.673    -3.770    36.634   106.072  1024.048   942.756    31.320    10.362     0.020    53.036
       238   108.194     0.866     0.000     0.684    -3.787    37.165   108.194  1024.047   924.270    31.317    10.360     0.020    54.097
       239   110.358     0.877     0.000     0.694    -3.803    37.704   110.358  1024.045   906.146    31.315    10.357     0.020    55.179
       240   112.565     0.888     0.000     0.705    -3.820    38.250   112.565  1024.044   888.377    31.313    10.354     0.020    56.282
       241   114.816     0.900     0.000     0.716    -3.836    38.805   114.816  1024.043   870.957    31.310    10.351     0.020    57.408
       242   117.113     0.911     0.000     0.727    -3.853    39.367   117.113  1024.042   853.878    31.308    10.348     0.020    58.556
       243   119.455     0.923     0.000     0.739    -3.870    39.937   119.455  1024.040   837.134    31.306    10.345     0.020    59.728
       244   121.844     0.935     0.000     0.750    -3.886    40.515   121.844  1024.039   820.719    31.304    10.343     0.020    60.922
       245   124.281     0.947     0.000     0.762    -3.903    41.102   124.281  1024.038   804.626    31.302    10.340     0.020    62.141
       246   126.767     0.960     0.000     0.774    -3.920    41.696   126.767  1024.037   788.848    31.300    10.337     0.020    63.384
       247   129.303     0.972     0.000     0.786    -3.938    42.300   129.303  1024.036   773.380    31.298    10.334     0.020    64.651
       248   131.889     0.985     0.000     0.798    -3.955    42.912   131.889  1024.035   758.214    31.296    10.331     0.020    65.944
       249   134.527     0.998     0.000     0.810    -3.972    43.532   134.527  1024.034   743.347    31.294    10.328     0.020    67.263
------------------------- merging happened ---------------------------
       250   137.217     1.011     0.000     0.823    -3.989    44.162   137.217  1024.033   728.771    31.292    10.325     0.020    68.609
       251   139.962     1.025     0.000     0.836    -4.008    44.827   139.962  1024.032   714.480    31.291    10.322     0.020    70.417
       252   142.761     1.040     0.000     0.850    -4.026    45.518   142.761  1024.031   700.470    31.289    10.319     0.020    72.097
       253   145.617     1.056     0.000     0.864    -4.045    46.229   145.617  1024.031   686.735    31.287    10.316     0.020    73.833
       254   148.529     1.072     0.000     0.878    -4.065    46.961   148.529  1024.030   673.269    31.285    10.313     0.020    75.627
       255   151.500     1.089     0.000     0.893    -4.085    47.714   151.500  1024.029   660.067    31.284    10.309     0.020    77.481
       256   154.530     1.107     0.000     0.909    -4.105    48.489   154.530  1024.028   647.124    31.282    10.306     0.020    79.398
       257   157.620     1.126     0.000     0.924    -4.126    49.287   157.620  1024.028   634.435    31.280    10.303     0.020    81.378
       258   160.773     1.146     0.000     0.941    -4.147    50.107   160.773  1024.027   621.995    31.279    10.300     0.020    83.427
       259   163.989     1.166     0.000     0.958    -4.168    50.951   163.989  1024.026   609.799    31.277    10.297     0.020    85.545
       260   167.268     1.187     0.000     0.975    -4.190    51.819   167.268  1024.026   597.841    31.276    10.293     0.020    87.738
       261   170.614     1.209     0.000     0.993    -4.212    52.711   170.614  1024.025   586.119    31.274    10.290     0.020    90.008
       262   174.026     1.232     0.000     1.011    -4.235    53.629   174.026  1024.024   574.626    31.273    10.287     0.020    92.359
       263   177.507     1.255     0.000     1.030    -4.258    54.571   177.507  1024.024   563.358    31.271    10.283     0.020    94.796
       264   181.057     1.279     0.000     1.049    -4.281    55.540   181.057  1024.023   552.312    31.270    10.280     0.020    97.323
       265   184.678     1.304     0.000     1.069    -4.305    56.536   184.678  1024.023   541.482    31.269    10.276     0.020    99.945
       266   188.372     1.330     0.000     1.089    -4.330    57.559   188.372  1024.022   530.864    31.267    10.273     0.020   102.668
       267   192.140     1.357     0.000     1.110    -4.354    58.610   192.140  1024.022   520.455    31.266    10.269     0.020   105.497
       268   195.982     1.385     0.000     1.131    -4.379    59.690   195.982  1024.022   510.250    31.265    10.266     0.020   108.439
       269   199.902     1.414     0.000     1.153    -4.405    60.799   199.902  1024.021   500.245    31.263    10.262     0.020   111.502
       270   203.900     1.444     0.000     1.176    -4.431    61.938   203.900  1024.021   490.436    31.262    10.258     0.020   114.691
       271   207.978     1.475     0.000     1.199    -4.457    63.108   207.978  1024.020   480.819    31.261    10.254     0.020   118.017
       272   212.138     1.508     0.000     1.223    -4.484    64.309   212.138  1024.020   471.391    31.260    10.251     0.020   121.487
       273   216.381     1.541     0.000     1.248    -4.511    65.543   216.381  1024.020   462.148    31.259    10.247     0.020   125.113
       274   220.708     1.576     0.000     1.273    -4.538    66.810   220.708  1024.020   453.086    31.257    10.243     0.020   128.906
       275   225.123     1.612     0.000     1.299    -4.566    68.110   225.123  1024.019   444.202    31.256    10.239     0.020   132.877
       276   229.625     1.649     0.000     1.326    -4.594    69.446   229.625  1024.019   435.492    31.255    10.235     0.020   137.042
       277   234.204     1.687     0.000     1.353    -4.623    70.813   234.204  1024.019   426.978    31.254    10.231     0.020   141.404
       278   238.698     1.727     0.000     1.380    -4.650    72.163   238.698  1024.019   418.940    31.253    10.227     0.020   145.852
       279   243.127     1.767     0.000     1.406    -4.677    73.492   243.127  1024.019   411.308    31.252    10.223     0.020   150.387
       280   247.437     1.807     0.000     1.432    -4.703    74.786   247.437  1024.019   404.144    31.251    10.220     0.020   154.966
       281   251.649     1.846     0.000     1.457    -4.728    76.050   251.649  1024.019   397.378    31.250    10.216     0.020   159.596
       282   255.753     1.886     0.000     1.482    -4.752    77.283   255.753  1024.019   391.002    31.250    10.212     0.020   164.265
       283   259.765     1.926     0.000     1.506    -4.775    78.489   259.765  1024.019   384.964    31.249    10.209     0.020   168.982
       284   263.684     1.965     0.000     1.529    -4.797    79.671   263.684  1024.019   379.242    31.248    10.206     0.020   173.747
       285   267.520     2.004     0.000     1.552    -4.819    80.829   267.520  1024.019   373.804    31.247    10.202     0.020   178.346
---------------------------- Plume traps -----------------------------
       286   271.276     2.043     0.000     1.575    -4.839    81.967   271.276  1024.019   368.629    31.247    10.199     0.020   180.850
       287   274.957     2.081     0.000     1.597    -4.860    83.084   274.957  1024.019   363.693    31.246    10.196     0.020   183.305
       288   278.567     2.119     0.000     1.619    -4.879    84.183   278.567  1024.019   358.981    31.246    10.193     0.020   185.711
       289   282.108     2.158     0.000     1.641    -4.898    85.263   282.108  1024.019   354.474    31.245    10.190     0.020   188.072
       290   285.583     2.196     0.000     1.662    -4.916    86.326   285.583  1024.019   350.160    31.244    10.187     0.020   190.389
       291   288.996     2.233     0.000     1.683    -4.934    87.372   288.996  1024.019   346.025    31.244    10.185     0.020   192.664
       292   292.349     2.271     0.000     1.703    -4.952    88.401   292.349  1024.019   342.057    31.243    10.182     0.020   194.899
       293   295.644     2.308     0.000     1.724    -4.968    89.414   295.644  1024.019   338.245    31.243    10.179     0.020   197.096
       294   298.883     2.346     0.000     1.743    -4.985    90.412   298.883  1024.019   334.579    31.242    10.177     0.020   199.255
       295   302.069     2.383     0.000     1.763    -5.000    91.395   302.069  1024.019   331.050    31.242    10.174     0.020   201.379
       296   305.204     2.420     0.000     1.782    -5.016    92.363   305.204  1024.019   327.650    31.242    10.172     0.020   203.469
       297   308.290     2.456     0.000     1.801    -5.031    93.318   308.290  1024.019   324.370    31.241    10.169     0.020   205.527
       298   311.329     2.493     0.000     1.820    -5.045    94.260   311.329  1024.019   321.203    31.241    10.167     0.020   207.553
       299   314.323     2.529     0.000     1.839    -5.059    95.189   314.323  1024.019   318.144    31.240    10.164     0.020   209.549
       300   317.274     2.565     0.000     1.857    -5.073    96.106   317.274  1024.019   315.185    31.240    10.162     0.020   211.516
       301   320.182     2.601     0.000     1.875    -5.086    97.012   320.182  1024.020   312.322    31.240    10.160     0.020   213.455
       302   323.051     2.637     0.000     1.893    -5.099    97.906   323.051  1024.020   309.549    31.239    10.158     0.020   215.367
       303   325.881     2.673     0.000     1.910    -5.112    98.789   325.881  1024.020   306.861    31.239    10.155     0.020   217.254
       304   328.673     2.708     0.000     1.928    -5.124    99.662   328.673  1024.020   304.254    31.239    10.153     0.020   219.115
       305   331.429     2.744     0.000     1.945    -5.136   100.525   331.429  1024.020   301.723    31.238    10.151     0.020   220.953
       306   334.151     2.779     0.000     1.962    -5.148   101.378   334.151  1024.020   299.266    31.238    10.149     0.020   222.767
       307   336.839     2.814     0.000     1.979    -5.159   102.222   336.839  1024.020   296.878    31.238    10.147     0.020   224.559
       308   339.494     2.849     0.000     1.996    -5.170   103.058   339.494  1024.020   294.556    31.237    10.145     0.020   226.329
       309   342.100     2.883     0.000     2.012    -5.181   103.885   342.100  1024.020   292.312    31.237    10.143     0.020   228.067
       310   344.622     2.917     0.000     2.028    -5.192   104.707   344.622  1024.020   290.173    31.237    10.141     0.020   229.748
       311   347.093     2.951     0.000     2.045    -5.202   105.530   347.093  1024.021   288.108    31.237    10.139     0.020   231.395
       312   349.490     2.984     0.000     2.061    -5.212   106.353   349.490  1024.021   286.131    31.236    10.138     0.020   232.993
       313   351.832     3.017     0.000     2.078    -5.222   107.179   351.832  1024.021   284.227    31.236    10.136     0.020   234.555
       314   354.106     3.049     0.000     2.094    -5.232   108.004   354.106  1024.021   282.401    31.236    10.134     0.020   236.071
       315   356.320     3.080     0.000     2.111    -5.242   108.830   356.320  1024.021   280.646    31.236    10.133     0.020   237.547
       316   358.469     3.112     0.000     2.127    -5.252   109.656   358.469  1024.021   278.964    31.235    10.131     0.020   238.980
       317   360.557     3.142     0.000     2.144    -5.261   110.480   360.557  1024.021   277.349    31.235    10.129     0.020   240.371
       318   362.580     3.173     0.000     2.160    -5.271   111.304   362.580  1024.021   275.801    31.235    10.128     0.020   241.720
       319   364.541     3.202     0.000     2.176    -5.280   112.126   364.541  1024.021   274.317    31.235    10.127     0.020   243.028
       320   366.440     3.231     0.000     2.193    -5.289   112.946   366.440  1024.021   272.896    31.235    10.125     0.020   244.294
       321   368.278     3.260     0.000     2.209    -5.298   113.764   368.278  1024.021   271.534    31.234    10.124     0.020   245.519
       322   370.055     3.288     0.000     2.225    -5.306   114.579   370.055  1024.021   270.230    31.234    10.123     0.020   246.703
       323   371.772     3.316     0.000     2.242    -5.315   115.391   371.772  1024.022   268.982    31.234    10.121     0.020   247.848
       324   373.431     3.343     0.000     2.258    -5.323   116.200   373.431  1024.022   267.787    31.234    10.120     0.020   248.954
       325   375.032     3.369     0.000     2.274    -5.331   117.006   375.032  1024.022   266.644    31.234    10.119     0.020   250.021
       326   376.577     3.395     0.000     2.290    -5.339   117.807   376.577  1024.022   265.550    31.234    10.118     0.020   251.051
       327   378.067     3.420     0.000     2.306    -5.347   118.605   378.067  1024.022   264.504    31.234    10.117     0.020   252.044
       328   379.503     3.445     0.000     2.322    -5.355   119.398   379.503  1024.022   263.503    31.233    10.116     0.020   253.002
       329   380.886     3.470     0.000     2.337    -5.362   120.187   380.886  1024.022   262.546    31.233    10.115     0.020   253.924
       330   382.219     3.493     0.000     2.353    -5.369   120.972   382.219  1024.022   261.630    31.233    10.114     0.020   254.813
       331   383.503     3.517     0.000     2.369    -5.376   121.751   383.503  1024.022   260.754    31.233    10.113     0.020   255.669
       332   384.738     3.539     0.000     2.384    -5.383   122.526   384.738  1024.022   259.917    31.233    10.112     0.020   256.492
       333   385.928     3.561     0.000     2.399    -5.390   123.297   385.928  1024.022   259.116    31.233    10.111     0.020   257.285
       334   387.072     3.583     0.000     2.415    -5.396   124.062   387.072  1024.022   258.350    31.233    10.110     0.020   258.048
       335   388.173     3.604     0.000     2.430    -5.403   124.822   388.173  1024.022   257.617    31.233    10.110     0.020   258.782
       336   389.233     3.625     0.000     2.445    -5.409   125.578   389.233  1024.022   256.916    31.233    10.109     0.020   259.488
       337   390.252     3.645     0.000     2.460    -5.415   126.328   390.252  1024.022   256.245    31.233    10.108     0.020   260.168
       338   391.231     3.665     0.000     2.475    -5.421   127.073   391.231  1024.023   255.603    31.232    10.108     0.020   260.821
       339   392.174     3.684     0.000     2.489    -5.426   127.813   392.174  1024.023   254.989    31.232    10.107     0.020   261.449
       340   393.080     3.703     0.000     2.504    -5.432   128.549   393.080  1024.023   254.401    31.232    10.106     0.020   262.053
       341   393.951     3.721     0.000     2.519    -5.437   129.279   393.951  1024.023   253.839    31.232    10.106     0.020   262.634
       342   394.788     3.739     0.000     2.533    -5.443   130.004   394.788  1024.023   253.300    31.232    10.105     0.020   263.192
       343   395.593     3.756     0.000     2.548    -5.448   130.724   395.593  1024.023   252.785    31.232    10.104     0.020   263.729
       344   396.367     3.773     0.000     2.562    -5.453   131.440   396.367  1024.023   252.291    31.232    10.104     0.020   264.245
       345   397.111     3.790     0.000     2.576    -5.457   132.150   397.111  1024.023   251.819    31.232    10.103     0.020   264.741
       346   397.826     3.806     0.000     2.590    -5.462   132.856   397.826  1024.023   251.366    31.232    10.103     0.020   265.217
       347   398.513     3.821     0.000     2.604    -5.467   133.557   398.513  1024.023   250.933    31.232    10.102     0.020   265.676
       348   399.174     3.837     0.000     2.618    -5.471   134.254   399.174  1024.023   250.517    31.232    10.102     0.020   266.116
       349   399.809     3.851     0.000     2.632    -5.475   134.946   399.809  1024.023   250.120    31.232    10.101     0.020   266.539
       350   400.419     3.866     0.000     2.645    -5.479   135.634   400.419  1024.023   249.739    31.232    10.101     0.020   266.946
       351   401.004     3.880     0.000     2.659    -5.483   136.318   401.004  1024.023   249.374    31.232    10.101     0.020   267.336
       352   401.567     3.894     0.000     2.673    -5.487   136.997   401.567  1024.023   249.024    31.232    10.100     0.020   267.712
       353   402.108     3.907     0.000     2.686    -5.491   137.672   402.108  1024.023   248.689    31.232    10.100     0.020   268.072
       354   402.627     3.920     0.000     2.700    -5.495   138.343   402.627  1024.023   248.369    31.232    10.099     0.020   268.418
       355   403.126     3.932     0.000     2.713    -5.498   139.010   403.126  1024.023   248.062    31.231    10.099     0.020   268.750
       356   403.604     3.944     0.000     2.726    -5.501   139.674   403.604  1024.023   247.768    31.231    10.099     0.020   269.069
       357   404.063     3.956     0.000     2.739    -5.505   140.333   404.063  1024.023   247.486    31.231    10.098     0.020   269.376
       358   404.504     3.968     0.000     2.752    -5.508   140.990   404.504  1024.023   247.216    31.231    10.098     0.020   269.669
       359   404.926     3.979     0.000     2.765    -5.511   141.642   404.926  1024.023   246.958    31.231    10.098     0.020   269.951
       360   405.331     3.989     0.000     2.778    -5.514   142.291   405.331  1024.023   246.712    31.231    10.097     0.020   270.221
       361   405.720     4.000     0.000     2.791    -5.517   142.937   405.720  1024.023   246.476    31.231    10.097     0.020   270.480
       362   406.091     4.010     0.000     2.804    -5.519   143.580   406.091  1024.023   246.250    31.231    10.097     0.020   270.728
       363   406.447     4.020     0.000     2.817    -5.522   144.220   406.447  1024.023   246.034    31.231    10.097     0.020   270.965
       364   406.788     4.029     0.000     2.830    -5.524   144.857   406.788  1024.023   245.829    31.231    10.096     0.020   271.192
       365   407.113     4.038     0.000     2.842    -5.527   145.491   407.113  1024.023   245.632    31.231    10.096     0.020   271.409
       366   407.424     4.047     0.000     2.855    -5.529   146.122   407.424  1024.023   245.445    31.231    10.096     0.020   271.616
       367   407.721     4.055     0.000     2.867    -5.531   146.751   407.721  1024.023   245.266    31.231    10.096     0.020   271.814
       368   408.004     4.063     0.000     2.880    -5.533   147.377   408.004  1024.023   245.096    31.231    10.096     0.020   272.003
       369   408.274     4.071     0.000     2.892    -5.535   148.001   408.274  1024.023   244.934    31.231    10.095     0.020   272.182
       370   408.530     4.078     0.000     2.905    -5.537   148.622   408.530  1024.024   244.780    31.231    10.095     0.020   272.353
       371   408.774     4.085     0.000     2.917    -5.539   149.241   408.774  1024.024   244.634    31.231    10.095     0.020   272.516
       372   409.005     4.092     0.000     2.929    -5.541   149.858   409.005  1024.024   244.496    31.231    10.095     0.020   272.670
       373   409.225     4.098     0.000     2.942    -5.542   150.473   409.225  1024.024   244.365    31.231    10.095     0.020   272.816
       374   409.432     4.104     0.000     2.954    -5.544   151.086   409.432  1024.024   244.241    31.231    10.095     0.020   272.955
       375   409.627     4.110     0.000     2.966    -5.545   151.698   409.627  1024.024   244.124    31.231    10.094     0.020   273.085
       376   409.812     4.116     0.000     2.978    -5.546   152.307   409.812  1024.024   244.015    31.231    10.094     0.020   273.208
       377   409.985     4.121     0.000     2.990    -5.548   152.916   409.985  1024.024   243.912    31.231    10.094     0.020   273.323
       378   410.147     4.126     0.000     3.002    -5.549   153.522   410.147  1024.024   243.815    31.231    10.094     0.020   273.431
       379   410.298     4.130     0.000     3.014    -5.550   154.127   410.298  1024.024   243.725    31.231    10.094     0.020   273.532
       380   410.438     4.135     0.000     3.027    -5.551   154.731   410.438  1024.024   243.642    31.231    10.094     0.020   273.626
       381   410.569     4.139     0.000     3.039    -5.552   155.334   410.569  1024.024   243.565    31.231    10.094     0.020   273.712
       382   410.688     4.142     0.000     3.051    -5.553   155.935   410.688  1024.024   243.494    31.231    10.094     0.020   273.792
       383   410.798     4.146     0.000     3.063    -5.553   156.536   410.798  1024.024   243.429    31.231    10.094     0.020   273.865
       384   410.897     4.149     0.000     3.075    -5.554   157.136   410.897  1024.024   243.370    31.231    10.093     0.020   273.932
       385   410.987     4.152     0.000     3.086    -5.554   157.734   410.987  1024.024   243.317    31.231    10.093     0.020   273.991
       386   411.067     4.154     0.000     3.098    -5.555   158.333   411.067  1024.024   243.270    31.231    10.093     0.020   274.044
       387   411.137     4.156     0.000     3.110    -5.555   158.930   411.137  1024.024   243.228    31.231    10.093     0.020   274.091
       388   411.197     4.158     0.000     3.122    -5.556   159.527   411.197  1024.024   243.192    31.231    10.093     0.020   274.131
       389   411.248     4.160     0.000     3.134    -5.556   160.124   411.248  1024.024   243.162    31.231    10.093     0.020   274.165
       390   411.289     4.161     0.000     3.146    -5.556   160.720   411.289  1024.024   243.138    31.231    10.093     0.020   274.193
       391   411.321     4.162     0.000     3.158    -5.556   161.316   411.321  1024.024   243.119    31.231    10.093     0.020   274.214
---------------------- Local maximum rise or fall --------------------
       392   411.343     4.163     0.000     3.170    -5.556   161.911   411.343  1024.024   243.106    31.231    10.093     0.020   274.229
       393   411.359     4.163     0.000     3.182    -5.556   162.507   411.359  1024.024   243.097    31.231    10.093     0.020   274.239
       394   411.373     4.163     0.000     3.194    -5.556   163.103   411.373  1024.024   243.088    31.231    10.093     0.020   274.249
       395   411.385     4.163     0.000     3.205    -5.555   163.699   411.385  1024.024   243.081    31.231    10.093     0.020   274.257
       396   411.397     4.163     0.000     3.217    -5.555   164.295   411.397  1024.024   243.074    31.231    10.093     0.020   274.265
       397   411.413     4.162     0.000     3.229    -5.554   164.892   411.413  1024.024   243.065    31.231    10.093     0.020   274.275
       398   411.432     4.162     0.000     3.241    -5.554   165.489   411.432  1024.024   243.054    31.231    10.093     0.020   274.288
       399   411.454     4.161     0.000     3.253    -5.553   166.087   411.454  1024.024   243.041    31.231    10.093     0.020   274.303
       400   411.480     4.160     0.000     3.265    -5.553   166.686   411.480  1024.024   243.025    31.231    10.093     0.020   274.320
       401   411.509     4.159     0.000     3.277    -5.552   167.286   411.509  1024.024   243.008    31.231    10.093     0.020   274.339
       402   411.542     4.158     0.000     3.289    -5.551   167.887   411.542  1024.024   242.988    31.231    10.093     0.020   274.361
       403   411.579     4.156     0.000     3.301    -5.550   168.490   411.579  1024.024   242.967    31.231    10.093     0.020   274.386
       404   411.620     4.154     0.000     3.313    -5.549   169.094   411.620  1024.024   242.943    31.231    10.093     0.020   274.413
       405   411.664     4.153     0.000     3.325    -5.548   169.700   411.664  1024.024   242.917    31.231    10.093     0.020   274.443
       406   411.712     4.151     0.000     3.337    -5.546   170.307   411.712  1024.024   242.888    31.231    10.093     0.020   274.475
       407   411.765     4.149     0.000     3.350    -5.545   170.917   411.765  1024.024   242.857    31.231    10.093     0.020   274.510
       408   411.821     4.146     0.000     3.362    -5.544   171.529   411.821  1024.024   242.824    31.231    10.093     0.020   274.548
       409   411.882     4.144     0.000     3.374    -5.542   172.143   411.882  1024.024   242.788    31.231    10.093     0.020   274.588
       410   411.947     4.141     0.000     3.386    -5.541   172.760   411.947  1024.024   242.749    31.231    10.093     0.020   274.632
       411   412.017     4.139     0.000     3.399    -5.539   173.380   412.017  1024.024   242.708    31.231    10.093     0.020   274.678
       412   412.092     4.136     0.000     3.411    -5.537   174.002   412.092  1024.024   242.664    31.231    10.093     0.020   274.728
       413   412.171     4.133     0.000     3.424    -5.535   174.628   412.171  1024.024   242.618    31.231    10.093     0.020   274.781
       414   412.255     4.129     0.000     3.436    -5.533   175.257   412.255  1024.024   242.568    31.231    10.092     0.020   274.837
       415   412.345     4.126     0.000     3.449    -5.531   175.890   412.345  1024.024   242.516    31.231    10.092     0.020   274.896
       416   412.439     4.123     0.000     3.461    -5.529   176.526   412.439  1024.024   242.460    31.231    10.092     0.020   274.960
       417   412.540     4.119     0.000     3.474    -5.527   177.166   412.540  1024.024   242.401    31.231    10.092     0.020   275.027
       418   412.646     4.115     0.000     3.487    -5.524   177.811   412.646  1024.024   242.338    31.231    10.092     0.020   275.097
       419   412.758     4.111     0.000     3.500    -5.522   178.460   412.758  1024.024   242.272    31.231    10.092     0.020   275.172
       420   412.877     4.107     0.000     3.513    -5.519   179.114   412.877  1024.024   242.203    31.231    10.092     0.020   275.251
       421   413.003     4.103     0.000     3.526    -5.516   179.773   413.003  1024.024   242.129    31.231    10.092     0.020   275.335
       422   413.135     4.099     0.000     3.539    -5.513   180.437   413.135  1024.024   242.052    31.231    10.092     0.020   275.423
       423   413.275     4.094     0.000     3.553    -5.510   181.106   413.275  1024.024   241.970    31.231    10.092     0.020   275.516
       424   413.422     4.090     0.000     3.566    -5.507   181.782   413.422  1024.024   241.884    31.231    10.092     0.020   275.615
       425   413.578     4.085     0.000     3.580    -5.504   182.463   413.578  1024.024   241.793    31.231    10.092     0.020   275.718
       426   413.742     4.080     0.000     3.594    -5.501   183.152   413.742  1024.024   241.697    31.231    10.091     0.020   275.828
       427   413.915     4.075     0.000     3.608    -5.497   183.847   413.915  1024.024   241.595    31.231    10.091     0.020   275.943
       428   414.098     4.070     0.000     3.622    -5.494   184.549   414.098  1024.024   241.489    31.231    10.091     0.020   276.065
       429   414.291     4.065     0.000     3.636    -5.490   185.259   414.291  1024.024   241.376    31.231    10.091     0.020   276.194
       430   414.495     4.060     0.000     3.650    -5.486   185.977   414.495  1024.024   241.257    31.231    10.091     0.020   276.330
       431   414.710     4.055     0.000     3.665    -5.482   186.704   414.710  1024.024   241.132    31.231    10.091     0.020   276.473
       432   414.938     4.049     0.000     3.679    -5.478   187.440   414.938  1024.024   241.000    31.231    10.091     0.020   276.625
       433   415.178     4.044     0.000     3.694    -5.473   188.185   415.178  1024.024   240.860    31.231    10.090     0.020   276.786
       434   415.433     4.038     0.000     3.709    -5.469   188.941   415.433  1024.024   240.713    31.231    10.090     0.020   276.955
       435   415.703     4.033     0.000     3.724    -5.464   189.707   415.703  1024.024   240.556    31.231    10.090     0.020   277.135
       436   415.989     4.027     0.000     3.740    -5.459   190.484   415.989  1024.024   240.391    31.230    10.090     0.020   277.326
       437   416.292     4.021     0.000     3.756    -5.454   191.274   416.292  1024.024   240.216    31.230    10.090     0.020   277.528
       438   416.614     4.016     0.000     3.772    -5.448   192.077   416.614  1024.024   240.030    31.230    10.090     0.020   277.743
       439   416.956     4.010     0.000     3.788    -5.443   192.893   416.956  1024.024   239.833    31.230    10.089     0.020   277.971
       440   417.321     4.004     0.000     3.805    -5.437   193.724   417.321  1024.024   239.624    31.230    10.089     0.020   278.214
       441   417.710     3.999     0.000     3.821    -5.431   194.570   417.710  1024.024   239.401    31.230    10.089     0.020   278.473
       442   418.125     3.993     0.000     3.839    -5.425   195.434   418.125  1024.024   239.163    31.230    10.089     0.020   278.750
       443   418.568     3.987     0.000     3.856    -5.418   196.315   418.568  1024.024   238.910    31.230    10.088     0.020   279.046
       444   419.044     3.982     0.000     3.874    -5.411   197.216   419.044  1024.024   238.638    31.230    10.088     0.020   279.363
       445   419.555     3.976     0.000     3.893    -5.404   198.138   419.555  1024.024   238.348    31.230    10.088     0.020   279.703
       446   420.105     3.971     0.000     3.912    -5.396   199.082   420.105  1024.024   238.036    31.230    10.087     0.020   280.070
       447   420.699     3.966     0.000     3.931    -5.389   200.052   420.699  1024.024   237.700    31.230    10.087     0.020   280.466
       448   421.342     3.961     0.000     3.951    -5.380   201.048   421.342  1024.024   237.337    31.230    10.087     0.020   280.895
       449   422.041     3.956     0.000     3.971    -5.372   202.074   422.041  1024.024   236.944    31.230    10.086     0.020   281.361
       450   422.803     3.952     0.000     3.992    -5.363   203.134   422.803  1024.024   236.517    31.230    10.086     0.020   281.869
       451   423.638     3.948     0.000     4.014    -5.353   204.229   423.638  1024.024   236.051    31.230    10.085     0.020   282.425
       452   424.558     3.945     0.000     4.037    -5.343   205.366   424.558  1024.024   235.539    31.230    10.085     0.020   283.039
       453   425.577     3.942     0.000     4.061    -5.332   206.549   425.577  1024.024   234.975    31.230    10.084     0.020   283.718
