****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    74.265     0.745     0.000     0.545    -3.575    30.154    74.265  1024.080  1346.531    31.371    10.406     0.020    42.328
       220    75.750     0.760     0.000     0.556    -3.596    30.732    75.750  1024.078  1320.125    31.367    10.403     0.020    43.527
       221    77.266     0.774     0.000     0.568    -3.619    31.325    77.266  1024.076  1294.238    31.364    10.401     0.020    44.774
       222    78.811     0.789     0.000     0.580    -3.641    31.932    78.811  1024.074  1268.858    31.361    10.398     0.020    46.070
       223    80.387     0.805     0.000     0.592    -3.664    32.554    80.387  1024.072  1243.976    31.358    10.395     0.020    47.418
       224    81.995     0.821     0.000     0.605    -3.688    33.191    81.995  1024.070  1219.582    31.355    10.392     0.020    48.821
       225    83.635     0.837     0.000     0.618    -3.712    33.843    83.635  1024.068  1195.667    31.352    10.389     0.020    50.284
       226    85.308     0.853     0.000     0.631    -3.737    34.511    85.308  1024.067  1172.220    31.349    10.386     0.020    51.809
       227    87.015     0.871     0.000     0.644    -3.762    35.196    87.015  1024.065  1149.234    31.346    10.383     0.020    53.400
       228    88.755     0.888     0.000     0.658    -3.787    35.897    88.755  1024.063  1126.698    31.343    10.380     0.020    55.062
       229    90.530     0.906     0.000     0.673    -3.813    36.614    90.530  1024.062  1104.604    31.340    10.377     0.020    56.799
       230    92.341     0.925     0.000     0.687    -3.840    37.350    92.341  1024.060  1082.943    31.337    10.374     0.020    58.618
       231    94.188     0.944     0.000     0.702    -3.867    38.102    94.188  1024.058  1061.707    31.335    10.371     0.020    60.522
       232    96.072     0.963     0.000     0.717    -3.895    38.873    96.072  1024.057  1040.888    31.332    10.367     0.020    62.520
       233    97.993     0.983     0.000     0.733    -3.923    39.663    97.993  1024.055  1020.477    31.329    10.364     0.020    64.617
       234    99.953     1.004     0.000     0.749    -3.951    40.472    99.953  1024.054  1000.466    31.327    10.360     0.020    66.636
       235   101.953     1.025     0.000     0.765    -3.981    41.300   101.953  1024.053   980.848    31.324    10.357     0.020    67.968
       236   103.992     1.047     0.000     0.782    -4.011    42.148   103.992  1024.051   961.615    31.322    10.353     0.020    69.328
       237   106.072     1.070     0.000     0.799    -4.041    43.016   106.072  1024.050   942.758    31.320    10.350     0.020    70.714
       238   108.193     1.093     0.000     0.817    -4.072    43.906   108.193  1024.049   924.272    31.317    10.346     0.020    72.129
       239   110.357     1.117     0.000     0.835    -4.104    44.817   110.357  1024.048   906.148    31.315    10.342     0.020    73.572
       240   112.565     1.142     0.000     0.854    -4.136    45.751   112.565  1024.047   888.379    31.313    10.338     0.020    75.043
       241   114.816     1.167     0.000     0.873    -4.169    46.707   114.816  1024.046   870.959    31.310    10.335     0.020    76.544
       242   117.112     1.193     0.000     0.892    -4.202    47.686   117.112  1024.045   853.881    31.308    10.331     0.020    78.075
       243   119.455     1.220     0.000     0.912    -4.236    48.690   119.455  1024.044   837.137    31.306    10.326     0.020    79.637
       244   121.844     1.248     0.000     0.932    -4.271    49.718   121.844  1024.043   820.722    31.304    10.322     0.020    81.229
       245   124.281     1.277     0.000     0.953    -4.306    50.772   124.281  1024.042   804.629    31.302    10.318     0.020    82.854
       246   126.767     1.306     0.000     0.975    -4.342    51.852   126.767  1024.041   788.851    31.300    10.314     0.020    84.511
       247   129.302     1.337     0.000     0.997    -4.379    52.959   129.302  1024.040   773.383    31.298    10.309     0.020    86.201
       248   131.888     1.369     0.000     1.019    -4.416    54.093   131.888  1024.039   758.218    31.296    10.305     0.020    87.925
       249   134.526     1.401     0.000     1.042    -4.454    55.256   134.526  1024.039   743.350    31.294    10.300     0.020    89.684
       250   137.217     1.435     0.000     1.066    -4.493    56.449   137.217  1024.038   728.774    31.292    10.296     0.020    91.478
       251   139.961     1.470     0.000     1.090    -4.532    57.672   139.961  1024.037   714.484    31.291    10.291     0.020    93.307
       252   142.760     1.507     0.000     1.115    -4.572    58.926   142.760  1024.037   700.474    31.289    10.286     0.020    95.174
       253   145.616     1.544     0.000     1.141    -4.612    60.212   145.616  1024.036   686.739    31.287    10.281     0.020    97.077
       254   148.528     1.583     0.000     1.167    -4.653    61.531   148.528  1024.036   673.273    31.285    10.276     0.020    99.019
       255   151.499     1.624     0.000     1.194    -4.695    62.885   151.499  1024.035   660.071    31.284    10.271     0.020   100.999
       256   154.529     1.666     0.000     1.221    -4.738    64.274   154.529  1024.035   647.129    31.282    10.266     0.020   103.019
       257   157.619     1.710     0.000     1.250    -4.781    65.699   157.619  1024.035   634.440    31.280    10.261     0.020   105.080
       258   160.772     1.756     0.000     1.279    -4.825    67.162   160.772  1024.034   621.999    31.279    10.256     0.020   107.181
       259   163.987     1.803     0.000     1.309    -4.869    68.664   163.987  1024.034   609.803    31.277    10.250     0.020   109.325
       260   167.267     1.853     0.000     1.339    -4.914    70.206   167.267  1024.034   597.846    31.276    10.245     0.020   111.511
       261   170.613     1.904     0.000     1.371    -4.959    71.789   170.613  1024.033   586.123    31.274    10.239     0.020   113.742
       262   174.025     1.958     0.000     1.403    -5.005    73.414   174.025  1024.033   574.631    31.273    10.233     0.020   116.017
       263   177.491     2.015     0.000     1.436    -5.052    75.076   177.491  1024.033   563.408    31.271    10.228     0.020   118.328
       264   180.815     2.073     0.000     1.468    -5.096    76.680   180.815  1024.033   553.051    31.270    10.222     0.020   120.543
       265   184.026     2.131     0.000     1.499    -5.138    78.224   184.026  1024.033   543.400    31.269    10.217     0.020   122.684
       266   187.081     2.188     0.000     1.528    -5.177    79.689   187.081  1024.033   534.529    31.268    10.212     0.020   124.720
       267   190.008     2.246     0.000     1.556    -5.214    81.089   190.008  1024.033   526.292    31.267    10.207     0.020   126.672
---------------------------- Plume traps -----------------------------
       268   192.810     2.302     0.000     1.582    -5.248    82.428   192.810  1024.033   518.645    31.266    10.202     0.020   128.540
       269   195.507     2.358     0.000     1.608    -5.281    83.715   195.507  1024.033   511.492    31.265    10.197     0.020   130.338
       270   198.105     2.413     0.000     1.633    -5.312    84.958   198.105  1024.033   504.782    31.264    10.193     0.020   132.070
       271   200.618     2.467     0.000     1.657    -5.342    86.160   200.618  1024.033   498.460    31.263    10.189     0.020   133.745
       272   203.051     2.520     0.000     1.680    -5.370    87.327   203.051  1024.033   492.486    31.262    10.185     0.020   135.368
       273   205.413     2.573     0.000     1.703    -5.398    88.460   205.413  1024.033   486.824    31.262    10.181     0.020   136.942
       274   207.708     2.626     0.000     1.725    -5.424    89.563   207.708  1024.033   481.446    31.261    10.177     0.020   138.472
       275   209.940     2.678     0.000     1.746    -5.449    90.637   209.940  1024.033   476.326    31.260    10.174     0.020   139.960
       276   212.115     2.729     0.000     1.767    -5.473    91.683   212.115  1024.034   471.442    31.260    10.170     0.020   141.410
       277   214.236     2.780     0.000     1.787    -5.496    92.704   214.236  1024.034   466.775    31.259    10.167     0.020   142.824
       278   216.306     2.831     0.000     1.807    -5.518    93.700   216.306  1024.034   462.308    31.259    10.163     0.020   144.204
       279   218.329     2.881     0.000     1.826    -5.540    94.672   218.329  1024.034   458.024    31.258    10.160     0.020   145.553
       280   220.307     2.931     0.000     1.845    -5.560    95.623   220.307  1024.034   453.911    31.258    10.157     0.020   146.872
       281   222.244     2.981     0.000     1.864    -5.580    96.552   222.244  1024.034   449.956    31.257    10.154     0.020   148.163
       282   224.141     3.030     0.000     1.882    -5.600    97.461   224.141  1024.034   446.147    31.257    10.151     0.020   149.427
       283   226.002     3.079     0.000     1.900    -5.618    98.352   226.002  1024.034   442.475    31.256    10.148     0.020   150.668
       284   227.827     3.128     0.000     1.917    -5.636    99.224   227.827  1024.035   438.930    31.256    10.145     0.020   151.885
       285   229.619     3.177     0.000     1.934    -5.653   100.078   229.619  1024.035   435.503    31.255    10.142     0.020   153.080
       286   231.381     3.225     0.000     1.951    -5.670   100.916   231.381  1024.035   432.188    31.255    10.139     0.020   154.254
       287   233.113     3.273     0.000     1.967    -5.686   101.738   233.113  1024.035   428.976    31.254    10.136     0.020   155.409
       288   234.793     3.321     0.000     1.983    -5.702   102.546   234.793  1024.035   425.906    31.254    10.134     0.020   156.529
       289   236.404     3.368     0.000     1.999    -5.717   103.344   236.404  1024.035   423.004    31.254    10.131     0.020   157.603
       290   237.969     3.414     0.000     2.015    -5.732   104.142   237.969  1024.035   420.223    31.253    10.129     0.020   158.646
       291   239.475     3.459     0.000     2.031    -5.747   104.936   239.475  1024.035   417.581    31.253    10.126     0.020   159.650
       292   240.934     3.504     0.000     2.047    -5.761   105.731   240.934  1024.036   415.052    31.253    10.124     0.020   160.622
       293   242.339     3.549     0.000     2.062    -5.776   106.522   242.339  1024.036   412.646    31.252    10.122     0.020   161.559
       294   243.696     3.592     0.000     2.078    -5.790   107.311   243.696  1024.036   410.347    31.252    10.120     0.020   162.464
       295   245.003     3.635     0.000     2.094    -5.804   108.097   245.003  1024.036   408.158    31.252    10.118     0.020   163.335
       296   246.262     3.678     0.000     2.109    -5.817   108.878   246.262  1024.036   406.071    31.252    10.116     0.020   164.175
       297   247.474     3.719     0.000     2.125    -5.830   109.655   247.474  1024.036   404.083    31.251    10.114     0.020   164.982
       298   248.639     3.760     0.000     2.140    -5.843   110.427   248.639  1024.036   402.190    31.251    10.112     0.020   165.759
       299   249.758     3.801     0.000     2.155    -5.856   111.194   249.758  1024.036   400.387    31.251    10.111     0.020   166.506
       300   250.834     3.841     0.000     2.171    -5.869   111.955   250.834  1024.036   398.670    31.251    10.109     0.020   167.222
       301   251.866     3.880     0.000     2.186    -5.881   112.711   251.866  1024.037   397.036    31.250    10.107     0.020   167.911
       302   252.857     3.918     0.000     2.200    -5.893   113.460   252.857  1024.037   395.481    31.250    10.106     0.020   168.571
       303   253.807     3.956     0.000     2.215    -5.904   114.202   253.807  1024.037   393.999    31.250    10.104     0.020   169.205
       304   254.719     3.993     0.000     2.230    -5.916   114.938   254.719  1024.037   392.589    31.250    10.103     0.020   169.813
       305   255.593     4.030     0.000     2.244    -5.927   115.667   255.593  1024.037   391.247    31.250    10.102     0.020   170.396
       306   256.431     4.066     0.000     2.259    -5.938   116.388   256.431  1024.037   389.968    31.249    10.100     0.020   170.954
       307   257.235     4.101     0.000     2.273    -5.948   117.103   257.235  1024.037   388.750    31.249    10.099     0.020   171.490
       308   258.005     4.136     0.000     2.287    -5.958   117.811   258.005  1024.037   387.590    31.249    10.098     0.020   172.003
       309   258.743     4.170     0.000     2.301    -5.968   118.511   258.743  1024.037   386.484    31.249    10.097     0.020   172.495
       310   259.450     4.204     0.000     2.315    -5.978   119.204   259.450  1024.037   385.431    31.249    10.096     0.020   172.967
       311   260.128     4.237     0.000     2.329    -5.988   119.889   260.128  1024.037   384.426    31.249    10.095     0.020   173.419
       312   260.778     4.269     0.000     2.342    -5.997   120.567   260.778  1024.037   383.468    31.249    10.094     0.020   173.852
       313   261.402     4.301     0.000     2.355    -6.006   121.238   261.402  1024.037   382.553    31.249    10.093     0.020   174.268
       314   261.999     4.332     0.000     2.369    -6.015   121.902   261.999  1024.038   381.681    31.248    10.092     0.020   174.666
       315   262.573     4.363     0.000     2.382    -6.024   122.558   262.573  1024.038   380.847    31.248    10.091     0.020   175.048
       316   263.101     4.393     0.000     2.394    -6.032   123.194   263.101  1024.038   380.082    31.248    10.090     0.020   175.401
       317   263.589     4.423     0.000     2.407    -6.039   123.808   263.589  1024.038   379.378    31.248    10.089     0.020   175.726
       318   264.041     4.452     0.000     2.418    -6.047   124.400   264.041  1024.038   378.730    31.248    10.089     0.020   176.027
       319   264.459     4.480     0.000     2.430    -6.054   124.972   264.459  1024.038   378.130    31.248    10.088     0.020   176.306
       320   264.848     4.508     0.000     2.441    -6.061   125.525   264.848  1024.038   377.575    31.248    10.088     0.020   176.565
       321   265.210     4.535     0.000     2.452    -6.067   126.062   265.210  1024.038   377.060    31.248    10.087     0.020   176.807
       322   265.548     4.561     0.000     2.462    -6.073   126.584   265.548  1024.038   376.580    31.248    10.086     0.020   177.032
       323   265.864     4.586     0.000     2.472    -6.079   127.092   265.864  1024.038   376.132    31.248    10.086     0.020   177.243
       324   266.161     4.611     0.000     2.482    -6.084   127.586   266.161  1024.038   375.713    31.248    10.086     0.020   177.441
       325   266.440     4.636     0.000     2.492    -6.090   128.068   266.440  1024.038   375.319    31.248    10.085     0.020   177.627
       326   266.703     4.660     0.000     2.501    -6.095   128.538   266.703  1024.038   374.949    31.248    10.085     0.020   177.802
       327   266.951     4.683     0.000     2.510    -6.100   128.998   266.951  1024.038   374.601    31.248    10.084     0.020   177.967
       328   267.186     4.706     0.000     2.519    -6.105   129.447   267.186  1024.038   374.271    31.248    10.084     0.020   178.124
       329   267.408     4.728     0.000     2.528    -6.109   129.887   267.408  1024.038   373.960    31.248    10.084     0.020   178.272
       330   267.619     4.750     0.000     2.536    -6.114   130.318   267.619  1024.038   373.665    31.248    10.083     0.020   178.413
       331   267.820     4.772     0.000     2.545    -6.118   130.740   267.820  1024.038   373.386    31.248    10.083     0.020   178.546
       332   268.010     4.793     0.000     2.553    -6.122   131.154   268.010  1024.038   373.120    31.248    10.083     0.020   178.674
       333   268.192     4.814     0.000     2.561    -6.126   131.561   268.192  1024.038   372.867    31.248    10.082     0.020   178.795
       334   268.365     4.834     0.000     2.569    -6.130   131.960   268.365  1024.038   372.626    31.247    10.082     0.020   178.910
       335   268.531     4.854     0.000     2.577    -6.133   132.353   268.531  1024.038   372.397    31.247    10.082     0.020   179.020
       336   268.689     4.874     0.000     2.585    -6.137   132.739   268.689  1024.038   372.178    31.247    10.082     0.020   179.126
       337   268.840     4.893     0.000     2.592    -6.140   133.119   268.840  1024.039   371.969    31.247    10.082     0.020   179.226
       338   268.984     4.912     0.000     2.600    -6.144   133.493   268.984  1024.039   371.769    31.247    10.081     0.020   179.323
       339   269.123     4.930     0.000     2.607    -6.147   133.861   269.123  1024.039   371.578    31.247    10.081     0.020   179.415
       340   269.255     4.948     0.000     2.614    -6.150   134.224   269.255  1024.039   371.395    31.247    10.081     0.020   179.504
       341   269.383     4.966     0.000     2.621    -6.153   134.582   269.383  1024.039   371.219    31.247    10.081     0.020   179.588
       342   269.505     4.984     0.000     2.628    -6.156   134.934   269.505  1024.039   371.051    31.247    10.081     0.020   179.670
       343   269.622     5.001     0.000     2.635    -6.158   135.283   269.622  1024.039   370.890    31.247    10.080     0.020   179.748
       344   269.735     5.018     0.000     2.642    -6.161   135.626   269.735  1024.039   370.735    31.247    10.080     0.020   179.823
       345   269.843     5.034     0.000     2.649    -6.164   135.966   269.843  1024.039   370.586    31.247    10.080     0.020   179.895
       346   269.947     5.050     0.000     2.656    -6.166   136.301   269.947  1024.039   370.443    31.247    10.080     0.020   179.965
       347   270.047     5.066     0.000     2.662    -6.169   136.632   270.047  1024.039   370.306    31.247    10.080     0.020   180.031
       348   270.143     5.081     0.000     2.669    -6.171   136.960   270.143  1024.039   370.174    31.247    10.080     0.020   180.096
       349   270.236     5.097     0.000     2.675    -6.173   137.284   270.236  1024.039   370.047    31.247    10.079     0.020   180.157
       350   270.325     5.111     0.000     2.682    -6.176   137.604   270.325  1024.039   369.925    31.247    10.079     0.020   180.217
       351   270.411     5.126     0.000     2.688    -6.178   137.922   270.411  1024.039   369.808    31.247    10.079     0.020   180.274
       352   270.493     5.140     0.000     2.694    -6.180   138.236   270.493  1024.039   369.695    31.247    10.079     0.020   180.329
       353   270.573     5.154     0.000     2.700    -6.182   138.547   270.573  1024.039   369.586    31.247    10.079     0.020   180.382
       354   270.650     5.168     0.000     2.707    -6.184   138.855   270.650  1024.039   369.481    31.247    10.079     0.020   180.433
       355   270.724     5.181     0.000     2.713    -6.185   139.160   270.724  1024.039   369.381    31.247    10.079     0.020   180.482
       356   270.795     5.194     0.000     2.719    -6.187   139.462   270.795  1024.039   369.284    31.247    10.079     0.020   180.530
       357   270.863     5.207     0.000     2.725    -6.189   139.762   270.863  1024.039   369.190    31.247    10.078     0.020   180.575
       358   270.929     5.219     0.000     2.731    -6.191   140.059   270.929  1024.039   369.100    31.247    10.078     0.020   180.619
       359   270.993     5.231     0.000     2.736    -6.192   140.354   270.993  1024.039   369.014    31.247    10.078     0.020   180.662
       360   271.054     5.243     0.000     2.742    -6.194   140.647   271.054  1024.039   368.931    31.247    10.078     0.020   180.702
       361   271.113     5.254     0.000     2.748    -6.195   140.937   271.113  1024.039   368.850    31.247    10.078     0.020   180.742
       362   271.169     5.265     0.000     2.754    -6.197   141.226   271.169  1024.039   368.773    31.247    10.078     0.020   180.780
       363   271.224     5.276     0.000     2.760    -6.198   141.512   271.224  1024.039   368.699    31.247    10.078     0.020   180.816
       364   271.276     5.287     0.000     2.765    -6.199   141.796   271.276  1024.039   368.628    31.247    10.078     0.020   180.851
       365   271.327     5.297     0.000     2.771    -6.201   142.079   271.327  1024.039   368.559    31.247    10.078     0.020   180.884
       366   271.375     5.307     0.000     2.776    -6.202   142.359   271.375  1024.039   368.494    31.247    10.078     0.020   180.917
       367   271.422     5.316     0.000     2.782    -6.203   142.638   271.422  1024.039   368.430    31.247    10.078     0.020   180.948
       368   271.466     5.326     0.000     2.788    -6.204   142.915   271.466  1024.039   368.370    31.247    10.078     0.020   180.978
       369   271.509     5.335     0.000     2.793    -6.205   143.191   271.509  1024.039   368.311    31.247    10.078     0.020   181.006
       370   271.551     5.344     0.000     2.798    -6.207   143.465   271.551  1024.039   368.255    31.247    10.077     0.020   181.034
       371   271.590     5.352     0.000     2.804    -6.208   143.738   271.590  1024.039   368.202    31.247    10.077     0.020   181.060
       372   271.628     5.360     0.000     2.809    -6.208   144.009   271.628  1024.039   368.151    31.247    10.077     0.020   181.085
       373   271.664     5.368     0.000     2.815    -6.209   144.279   271.664  1024.039   368.102    31.247    10.077     0.020   181.109
       374   271.699     5.376     0.000     2.820    -6.210   144.548   271.699  1024.039   368.055    31.247    10.077     0.020   181.132
       375   271.732     5.383     0.000     2.825    -6.211   144.815   271.732  1024.039   368.010    31.247    10.077     0.020   181.154
       376   271.763     5.390     0.000     2.831    -6.212   145.082   271.763  1024.039   367.968    31.247    10.077     0.020   181.175
       377   271.793     5.396     0.000     2.836    -6.213   145.347   271.793  1024.039   367.927    31.247    10.077     0.020   181.195
       378   271.821     5.403     0.000     2.841    -6.213   145.611   271.821  1024.039   367.889    31.247    10.077     0.020   181.214
       379   271.848     5.409     0.000     2.846    -6.214   145.874   271.848  1024.039   367.852    31.247    10.077     0.020   181.232
       380   271.874     5.415     0.000     2.852    -6.215   146.137   271.874  1024.039   367.817    31.247    10.077     0.020   181.249
       381   271.898     5.420     0.000     2.857    -6.215   146.398   271.898  1024.039   367.785    31.247    10.077     0.020   181.266
       382   271.921     5.425     0.000     2.862    -6.216   146.659   271.921  1024.039   367.754    31.247    10.077     0.020   181.281
       383   271.943     5.430     0.000     2.867    -6.216   146.919   271.943  1024.039   367.725    31.247    10.077     0.020   181.295
       384   271.963     5.435     0.000     2.872    -6.217   147.178   271.963  1024.039   367.697    31.247    10.077     0.020   181.308
       385   271.981     5.439     0.000     2.878    -6.217   147.437   271.981  1024.039   367.672    31.247    10.077     0.020   181.321
       386   271.999     5.443     0.000     2.883    -6.218   147.695   271.999  1024.039   367.648    31.247    10.077     0.020   181.333
       387   272.015     5.447     0.000     2.888    -6.218   147.952   272.015  1024.039   367.627    31.247    10.077     0.020   181.343
       388   272.030     5.450     0.000     2.893    -6.218   148.209   272.030  1024.039   367.606    31.247    10.077     0.020   181.353
       389   272.044     5.453     0.000     2.898    -6.219   148.465   272.044  1024.039   367.588    31.247    10.077     0.020   181.363
       390   272.056     5.456     0.000     2.903    -6.219   148.721   272.056  1024.039   367.571    31.247    10.077     0.020   181.371
       391   272.067     5.459     0.000     2.908    -6.219   148.977   272.067  1024.039   367.556    31.247    10.077     0.020   181.378
       392   272.077     5.461     0.000     2.913    -6.219   149.232   272.077  1024.039   367.543    31.247    10.077     0.020   181.385
       393   272.086     5.463     0.000     2.918    -6.219   149.487   272.086  1024.039   367.531    31.247    10.077     0.020   181.391
       394   272.093     5.465     0.000     2.924    -6.220   149.742   272.093  1024.039   367.521    31.247    10.077     0.020   181.396
       395   272.100     5.466     0.000     2.929    -6.220   149.996   272.100  1024.039   367.512    31.247    10.077     0.020   181.400
       396   272.105     5.467     0.000     2.934    -6.220   150.251   272.105  1024.039   367.505    31.247    10.077     0.020   181.403
       397   272.109     5.468     0.000     2.939    -6.220   150.505   272.109  1024.039   367.500    31.247    10.077     0.020   181.406
---------------------- Local maximum rise or fall --------------------
       398   272.111     5.468     0.000     2.944    -6.220   150.759   272.111  1024.039   367.497    31.247    10.077     0.020   181.408
       399   272.113     5.469     0.000     2.949    -6.220   151.013   272.113  1024.039   367.494    31.247    10.077     0.020   181.409
       400   272.114     5.469     0.000     2.954    -6.219   151.267   272.114  1024.039   367.493    31.247    10.077     0.020   181.410
       401   272.115     5.468     0.000     2.959    -6.219   151.522   272.115  1024.039   367.492    31.247    10.077     0.020   181.410
       402   272.116     5.468     0.000     2.964    -6.219   151.776   272.116  1024.039   367.490    31.247    10.077     0.020   181.411
       403   272.117     5.467     0.000     2.969    -6.219   152.031   272.117  1024.039   367.489    31.247    10.077     0.020   181.411
       404   272.119     5.466     0.000     2.974    -6.219   152.285   272.119  1024.039   367.487    31.247    10.077     0.020   181.412
       405   272.120     5.464     0.000     2.979    -6.218   152.540   272.120  1024.039   367.485    31.247    10.077     0.020   181.413
       406   272.122     5.462     0.000     2.984    -6.218   152.796   272.122  1024.039   367.482    31.247    10.077     0.020   181.415
       407   272.124     5.461     0.000     2.990    -6.218   153.051   272.124  1024.039   367.479    31.247    10.077     0.020   181.416
       408   272.127     5.458     0.000     2.995    -6.217   153.307   272.127  1024.039   367.476    31.247    10.077     0.020   181.418
       409   272.129     5.456     0.000     3.000    -6.217   153.564   272.129  1024.039   367.473    31.247    10.077     0.020   181.419
       410   272.132     5.453     0.000     3.005    -6.216   153.821   272.132  1024.039   367.469    31.247    10.077     0.020   181.421
       411   272.135     5.450     0.000     3.010    -6.216   154.079   272.135  1024.039   367.464    31.247    10.077     0.020   181.423
       412   272.139     5.447     0.000     3.015    -6.215   154.337   272.139  1024.039   367.460    31.247    10.077     0.020   181.426
       413   272.142     5.443     0.000     3.020    -6.215   154.596   272.142  1024.039   367.455    31.247    10.077     0.020   181.428
       414   272.146     5.440     0.000     3.025    -6.214   154.855   272.146  1024.039   367.449    31.247    10.077     0.020   181.431
       415   272.151     5.436     0.000     3.031    -6.214   155.116   272.151  1024.039   367.444    31.247    10.077     0.020   181.434
       416   272.155     5.431     0.000     3.036    -6.213   155.377   272.155  1024.039   367.438    31.247    10.077     0.020   181.437
       417   272.160     5.427     0.000     3.041    -6.212   155.639   272.160  1024.039   367.431    31.247    10.077     0.020   181.440
       418   272.165     5.422     0.000     3.046    -6.211   155.902   272.165  1024.039   367.424    31.247    10.077     0.020   181.443
       419   272.171     5.417     0.000     3.052    -6.211   156.166   272.171  1024.039   367.417    31.247    10.077     0.020   181.447
       420   272.176     5.412     0.000     3.057    -6.210   156.431   272.176  1024.039   367.409    31.247    10.077     0.020   181.451
       421   272.183     5.406     0.000     3.062    -6.209   156.697   272.183  1024.039   367.401    31.247    10.077     0.020   181.455
       422   272.189     5.400     0.000     3.068    -6.208   156.965   272.189  1024.039   367.392    31.247    10.077     0.020   181.459
       423   272.196     5.394     0.000     3.073    -6.207   157.233   272.196  1024.039   367.383    31.247    10.077     0.020   181.464
       424   272.203     5.388     0.000     3.078    -6.206   157.503   272.203  1024.039   367.373    31.247    10.077     0.020   181.469
       425   272.211     5.381     0.000     3.084    -6.205   157.774   272.211  1024.039   367.363    31.247    10.076     0.020   181.474
       426   272.219     5.375     0.000     3.089    -6.204   158.047   272.219  1024.039   367.352    31.247    10.076     0.020   181.479
       427   272.227     5.368     0.000     3.095    -6.203   158.321   272.227  1024.039   367.340    31.247    10.076     0.020   181.485
       428   272.236     5.360     0.000     3.100    -6.201   158.597   272.236  1024.039   367.328    31.247    10.076     0.020   181.491
       429   272.245     5.353     0.000     3.106    -6.200   158.874   272.245  1024.039   367.316    31.247    10.076     0.020   181.497
       430   272.255     5.345     0.000     3.111    -6.199   159.153   272.255  1024.039   367.303    31.247    10.076     0.020   181.503
       431   272.265     5.337     0.000     3.117    -6.197   159.434   272.265  1024.039   367.289    31.247    10.076     0.020   181.510
       432   272.276     5.328     0.000     3.122    -6.196   159.717   272.276  1024.039   367.275    31.247    10.076     0.020   181.517
       433   272.287     5.320     0.000     3.128    -6.195   160.002   272.287  1024.039   367.259    31.247    10.076     0.020   181.525
       434   272.299     5.311     0.000     3.134    -6.193   160.289   272.299  1024.039   367.243    31.247    10.076     0.020   181.533
       435   272.311     5.302     0.000     3.140    -6.191   160.578   272.311  1024.039   367.227    31.247    10.076     0.020   181.541
       436   272.324     5.293     0.000     3.145    -6.190   160.869   272.324  1024.039   367.209    31.247    10.076     0.020   181.550
       437   272.338     5.283     0.000     3.151    -6.188   161.162   272.338  1024.039   367.191    31.247    10.076     0.020   181.559
       438   272.352     5.273     0.000     3.157    -6.186   161.458   272.352  1024.039   367.172    31.247    10.076     0.020   181.568
       439   272.367     5.263     0.000     3.163    -6.185   161.757   272.367  1024.039   367.152    31.247    10.076     0.020   181.578
       440   272.383     5.253     0.000     3.169    -6.183   162.058   272.383  1024.039   367.130    31.247    10.076     0.020   181.589
       441   272.399     5.243     0.000     3.175    -6.181   162.361   272.399  1024.039   367.108    31.247    10.076     0.020   181.600
       442   272.417     5.232     0.000     3.181    -6.179   162.668   272.417  1024.039   367.085    31.247    10.076     0.020   181.611
       443   272.435     5.221     0.000     3.187    -6.177   162.978   272.435  1024.039   367.060    31.247    10.076     0.020   181.623
       444   272.454     5.210     0.000     3.194    -6.175   163.291   272.454  1024.039   367.035    31.247    10.076     0.020   181.636
       445   272.474     5.198     0.000     3.200    -6.173   163.607   272.474  1024.039   367.008    31.247    10.076     0.020   181.649
       446   272.495     5.187     0.000     3.206    -6.170   163.926   272.495  1024.039   366.980    31.247    10.076     0.020   181.663
       447   272.517     5.175     0.000     3.213    -6.168   164.249   272.517  1024.039   366.950    31.247    10.076     0.020   181.678
       448   272.540     5.163     0.000     3.219    -6.166   164.576   272.540  1024.039   366.919    31.247    10.076     0.020   181.693
       449   272.564     5.151     0.000     3.226    -6.163   164.906   272.564  1024.039   366.886    31.247    10.076     0.020   181.709
       450   272.590     5.138     0.000     3.232    -6.161   165.241   272.590  1024.039   366.851    31.247    10.076     0.020   181.727
       451   272.617     5.125     0.000     3.239    -6.158   165.579   272.617  1024.039   366.815    31.247    10.076     0.020   181.745
       452   272.645     5.112     0.000     3.246    -6.155   165.923   272.645  1024.039   366.777    31.247    10.076     0.020   181.764
       453   272.675     5.099     0.000     3.253    -6.152   166.271   272.675  1024.039   366.736    31.247    10.076     0.020   181.784
