****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.75     15.00     45.00     90.00     25.00      0.50     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
---------------------- Local maximum rise or fall --------------------
       198    49.011     0.484     0.000     0.426    -3.714    24.765    49.011  1024.163  2040.358    31.471    10.375     0.020    24.310
       199    49.991     0.490     0.000     0.433    -3.732    25.131    49.991  1024.160  2000.344    31.465    10.372     0.020    24.873
       200    50.991     0.496     0.000     0.441    -3.750    25.504    50.991  1024.156  1961.115    31.460    10.370     0.020    25.450
       201    52.011     0.526     0.000     0.448    -3.768    25.881    52.011  1024.153  1922.655    31.455    10.367     0.020    26.344
       202    53.052     0.512     0.000     0.453    -3.780    26.133    53.052  1024.149  1884.950    31.450    10.364     0.020    26.693
       203    54.113     0.518     0.000     0.460    -3.796    26.468    54.113  1024.146  1847.984    31.445    10.361     0.020    27.300
       204    55.195     0.526     0.000     0.466    -3.811    26.795    55.195  1024.143  1811.743    31.440    10.358     0.020    27.957
       205    56.300     0.534     0.000     0.472    -3.827    27.123    56.300  1024.139  1776.213    31.436    10.355     0.020    28.642
       206    57.426     0.544     0.000     0.479    -3.842    27.460    57.426  1024.136  1741.380    31.431    10.352     0.020    29.351
       207    58.574     0.553     0.000     0.486    -3.858    27.808    58.574  1024.133  1707.231    31.426    10.350     0.020    30.086
       208    59.746     0.563     0.000     0.493    -3.874    28.167    59.746  1024.130  1673.751    31.422    10.347     0.020    30.845
       209    60.941     0.573     0.000     0.500    -3.891    28.539    60.941  1024.127  1640.927    31.418    10.344     0.020    31.630
       210    62.160     0.584     0.000     0.508    -3.908    28.922    62.160  1024.125  1608.748    31.413    10.341     0.020    32.443
       211    63.404     0.595     0.000     0.516    -3.926    29.317    63.404  1024.122  1577.200    31.409    10.338     0.020    33.283
       212    64.672     0.606     0.000     0.524    -3.943    29.725    64.672  1024.119  1546.270    31.405    10.335     0.020    34.153
       213    65.965     0.618     0.000     0.532    -3.962    30.145    65.965  1024.116  1515.947    31.401    10.332     0.020    35.053
       214    67.285     0.630     0.000     0.540    -3.980    30.578    67.285  1024.114  1486.219    31.397    10.329     0.020    35.985
       215    68.631     0.643     0.000     0.549    -4.000    31.025    68.631  1024.111  1457.074    31.393    10.326     0.020    36.951
       216    70.003     0.655     0.000     0.558    -4.019    31.484    70.003  1024.109  1428.500    31.389    10.323     0.020    37.952
       217    71.404     0.669     0.000     0.568    -4.039    31.957    71.404  1024.107  1400.487    31.386    10.319     0.020    38.989
       218    72.832     0.682     0.000     0.577    -4.060    32.444    72.832  1024.104  1373.024    31.382    10.316     0.020    40.066
       219    74.289     0.696     0.000     0.587    -4.080    32.944    74.289  1024.102  1346.099    31.379    10.313     0.020    41.183
       220    75.775     0.710     0.000     0.597    -4.102    33.459    75.775  1024.100  1319.702    31.375    10.310     0.020    42.342
       221    77.290     0.725     0.000     0.608    -4.124    33.989    77.290  1024.098  1293.823    31.372    10.307     0.020    43.547
       222    78.836     0.740     0.000     0.619    -4.146    34.533    78.836  1024.096  1268.451    31.368    10.303     0.020    44.800
       223    80.413     0.756     0.000     0.630    -4.169    35.093    80.413  1024.094  1243.577    31.365    10.300     0.020    46.102
       224    82.022     0.772     0.000     0.641    -4.192    35.669    82.022  1024.092  1219.191    31.362    10.297     0.020    47.458
       225    83.662     0.788     0.000     0.653    -4.216    36.260    83.662  1024.090  1195.283    31.359    10.293     0.020    48.870
       226    85.336     0.805     0.000     0.665    -4.240    36.867    85.336  1024.088  1171.844    31.355    10.290     0.020    50.342
       227    87.042     0.822     0.000     0.677    -4.265    37.491    87.042  1024.086  1148.865    31.352    10.286     0.020    51.878
       228    88.783     0.840     0.000     0.690    -4.290    38.132    88.783  1024.084  1126.336    31.349    10.283     0.020    53.481
       229    90.559     0.858     0.000     0.703    -4.316    38.790    90.559  1024.083  1104.249    31.346    10.279     0.020    55.155
       230    92.371     0.877     0.000     0.716    -4.342    39.465    92.371  1024.081  1082.595    31.344    10.276     0.020    56.907
       231    94.218     0.896     0.000     0.730    -4.369    40.159    94.218  1024.080  1061.366    31.341    10.272     0.020    58.740
       232    96.103     0.916     0.000     0.744    -4.396    40.871    96.103  1024.078  1040.554    31.338    10.268     0.020    60.661
       233    98.025     0.936     0.000     0.758    -4.424    41.602    98.025  1024.077  1020.149    31.335    10.265     0.020    62.676
       234    99.986     0.957     0.000     0.773    -4.453    42.353    99.986  1024.075  1000.145    31.333    10.261     0.020    64.793
       235   101.985     0.978     0.000     0.788    -4.482    43.123   101.985  1024.074   980.533    31.330    10.257     0.020    67.018
       236   104.025     1.000     0.000     0.804    -4.511    43.914   104.025  1024.072   961.306    31.328    10.253     0.020    69.350
       237   106.106     1.023     0.000     0.820    -4.541    44.725   106.106  1024.071   942.455    31.325    10.249     0.020    70.737
       238   108.228     1.046     0.000     0.837    -4.572    45.558   108.228  1024.070   923.975    31.323    10.245     0.020    72.152
       239   110.393     1.070     0.000     0.854    -4.604    46.412   110.393  1024.069   905.856    31.320    10.241     0.020    73.595
       240   112.601     1.095     0.000     0.871    -4.636    47.289   112.601  1024.068   888.093    31.318    10.237     0.020    75.067
       241   114.853     1.120     0.000     0.889    -4.668    48.189   114.853  1024.067   870.679    31.315    10.232     0.020    76.569
       242   117.150     1.146     0.000     0.907    -4.702    49.112   117.150  1024.065   853.606    31.313    10.228     0.020    78.100
       243   119.493     1.173     0.000     0.926    -4.736    50.060   119.493  1024.064   836.868    31.311    10.224     0.020    79.662
       244   121.883     1.201     0.000     0.945    -4.770    51.033   121.883  1024.064   820.458    31.309    10.219     0.020    81.255
       245   124.321     1.229     0.000     0.965    -4.806    52.031   124.321  1024.063   804.370    31.307    10.215     0.020    82.881
       246   126.807     1.259     0.000     0.985    -4.841    53.055   126.807  1024.062   788.597    31.305    10.210     0.020    84.538
       247   129.344     1.289     0.000     1.006    -4.878    54.106   129.344  1024.061   773.134    31.303    10.205     0.020    86.229
       248   131.931     1.321     0.000     1.028    -4.915    55.185   131.931  1024.060   757.974    31.301    10.201     0.020    87.954
       249   134.569     1.353     0.000     1.050    -4.953    56.292   134.569  1024.059   743.111    31.299    10.196     0.020    89.713
       250   137.261     1.387     0.000     1.072    -4.992    57.429   137.261  1024.059   728.540    31.297    10.191     0.020    91.507
       251   140.006     1.421     0.000     1.095    -5.031    58.596   140.006  1024.058   714.254    31.295    10.186     0.020    93.337
       252   142.806     1.457     0.000     1.119    -5.071    59.794   142.806  1024.057   700.249    31.293    10.181     0.020    95.204
       253   145.663     1.495     0.000     1.144    -5.111    61.025   145.663  1024.057   686.518    31.291    10.176     0.020    97.108
       254   148.576     1.533     0.000     1.169    -5.153    62.288   148.576  1024.056   673.056    31.289    10.171     0.020    99.051
       255   151.548     1.573     0.000     1.195    -5.195    63.585   151.548  1024.056   659.859    31.288    10.165     0.020   101.032
       256   154.579     1.615     0.000     1.221    -5.237    64.918   154.579  1024.055   646.920    31.286    10.160     0.020   103.052
       257   157.670     1.658     0.000     1.248    -5.281    66.287   157.670  1024.055   634.235    31.284    10.155     0.020   105.113
       258   160.824     1.702     0.000     1.276    -5.325    67.693   160.824  1024.055   621.799    31.282    10.149     0.020   107.216
       259   164.040     1.749     0.000     1.305    -5.369    69.137   164.040  1024.054   609.607    31.281    10.143     0.020   109.360
       260   167.321     1.797     0.000     1.334    -5.414    70.622   167.321  1024.054   597.654    31.279    10.138     0.020   111.547
       261   170.667     1.848     0.000     1.365    -5.460    72.147   170.667  1024.054   585.935    31.278    10.132     0.020   113.778
       262   174.081     1.901     0.000     1.396    -5.507    73.714   174.081  1024.054   574.446    31.276    10.126     0.020   116.054
       263   177.563     1.956     0.000     1.428    -5.554    75.325   177.563  1024.053   563.182    31.275    10.120     0.020   118.375
       264   180.993     2.013     0.000     1.460    -5.600    76.924   180.993  1024.053   552.509    31.273    10.114     0.020   120.662
       265   184.307     2.071     0.000     1.491    -5.644    78.472   184.307  1024.053   542.574    31.272    10.108     0.020   122.871
       266   187.489     2.128     0.000     1.520    -5.685    79.957   187.489  1024.053   533.364    31.271    10.103     0.020   124.993
       267   190.538     2.186     0.000     1.548    -5.724    81.379   190.538  1024.053   524.829    31.270    10.097     0.020   127.025
       268   193.464     2.243     0.000     1.575    -5.761    82.741   193.464  1024.053   516.893    31.269    10.092     0.020   128.976
---------------------------- Plume traps -----------------------------
       269   196.277     2.300     0.000     1.602    -5.796    84.052   196.277  1024.053   509.485    31.268    10.087     0.020   130.851
       270   198.989     2.355     0.000     1.627    -5.829    85.318   198.989  1024.053   502.541    31.267    10.083     0.020   132.659
       271   201.609     2.410     0.000     1.651    -5.861    86.543   201.609  1024.053   496.010    31.266    10.078     0.020   134.406
       272   204.146     2.465     0.000     1.675    -5.891    87.731   204.146  1024.053   489.846    31.265    10.074     0.020   136.097
       273   206.606     2.518     0.000     1.698    -5.920    88.885   206.606  1024.053   484.014    31.264    10.070     0.020   137.737
       274   208.994     2.572     0.000     1.720    -5.948    90.008   208.994  1024.054   478.482    31.263    10.066     0.020   139.329
       275   211.317     2.625     0.000     1.742    -5.975    91.102   211.317  1024.054   473.223    31.263    10.062     0.020   140.878
       276   213.577     2.677     0.000     1.763    -6.000    92.167   213.577  1024.054   468.214    31.262    10.058     0.020   142.385
       277   215.780     2.729     0.000     1.784    -6.025    93.206   215.780  1024.054   463.435    31.261    10.054     0.020   143.853
       278   217.929     2.781     0.000     1.804    -6.049    94.220   217.929  1024.054   458.866    31.261    10.051     0.020   145.286
       279   220.025     2.832     0.000     1.824    -6.071    95.208   220.025  1024.054   454.495    31.260    10.047     0.020   146.683
       280   221.933     2.883     0.000     1.842    -6.092    96.109   221.933  1024.054   450.586    31.260    10.044     0.020   147.956
       281   223.738     2.933     0.000     1.858    -6.110    96.935   223.738  1024.054   446.951    31.259    10.041     0.020   149.159
       282   225.423     2.982     0.000     1.873    -6.127    97.688   225.423  1024.055   443.610    31.259    10.039     0.020   150.282
       283   227.009     3.030     0.000     1.887    -6.142    98.384   227.009  1024.055   440.511    31.259    10.036     0.020   151.339
       284   228.396     3.075     0.000     1.900    -6.156    99.036   228.396  1024.055   437.836    31.259    10.034     0.020   152.264
       285   229.708     3.119     0.000     1.913    -6.169    99.675   229.708  1024.055   435.335    31.258    10.032     0.020   153.139
       286   230.892     3.161     0.000     1.925    -6.182   100.294   230.892  1024.055   433.103    31.258    10.030     0.020   153.928
       287   232.004     3.202     0.000     1.937    -6.194   100.903   232.004  1024.056   431.027    31.258    10.028     0.020   154.669
       288   233.023     3.241     0.000     1.949    -6.206   101.495   233.023  1024.056   429.143    31.258    10.027     0.020   155.348
       289   233.973     3.280     0.000     1.960    -6.218   102.074   233.973  1024.056   427.399    31.258    10.025     0.020   155.982
       290   234.851     3.317     0.000     1.972    -6.229   102.638   234.851  1024.056   425.802    31.258    10.024     0.020   156.567
       291   235.668     3.353     0.000     1.983    -6.239   103.189   235.668  1024.056   424.325    31.258    10.023     0.020   157.112
       292   236.427     3.388     0.000     1.993    -6.249   103.725   236.427  1024.056   422.964    31.258    10.022     0.020   157.618
       293   237.133     3.423     0.000     2.004    -6.259   104.248   237.133  1024.056   421.704    31.258    10.021     0.020   158.089
       294   237.791     3.457     0.000     2.014    -6.269   104.757   237.791  1024.057   420.538    31.258    10.020     0.020   158.527
       295   238.405     3.490     0.000     2.024    -6.278   105.254   238.405  1024.057   419.455    31.258    10.019     0.020   158.936
       296   238.978     3.522     0.000     2.033    -6.286   105.738   238.978  1024.057   418.448    31.258    10.018     0.020   159.319
       297   239.515     3.554     0.000     2.043    -6.295   106.210   239.515  1024.057   417.510    31.257    10.017     0.020   159.677
       298   240.018     3.585     0.000     2.052    -6.303   106.672   240.018  1024.057   416.636    31.257    10.016     0.020   160.012
       299   240.490     3.615     0.000     2.061    -6.311   107.122   240.490  1024.057   415.818    31.257    10.016     0.020   160.327
       300   240.933     3.645     0.000     2.070    -6.318   107.561   240.933  1024.057   415.052    31.257    10.015     0.020   160.622
       301   241.351     3.675     0.000     2.078    -6.325   107.991   241.351  1024.057   414.335    31.257    10.015     0.020   160.901
       302   241.744     3.703     0.000     2.087    -6.332   108.411   241.744  1024.057   413.660    31.257    10.014     0.020   161.163
       303   242.116     3.732     0.000     2.095    -6.339   108.822   242.116  1024.057   413.026    31.257    10.013     0.020   161.410
       304   242.466     3.760     0.000     2.103    -6.345   109.224   242.466  1024.057   412.428    31.257    10.013     0.020   161.644
       305   242.798     3.787     0.000     2.111    -6.351   109.617   242.798  1024.058   411.864    31.257    10.012     0.020   161.866
       306   243.113     3.814     0.000     2.118    -6.357   110.002   243.113  1024.058   411.332    31.257    10.012     0.020   162.075
       307   243.411     3.841     0.000     2.126    -6.363   110.380   243.411  1024.058   410.828    31.257    10.012     0.020   162.274
       308   243.694     3.867     0.000     2.133    -6.369   110.750   243.694  1024.058   410.350    31.257    10.011     0.020   162.463
       309   243.964     3.893     0.000     2.140    -6.374   111.113   243.964  1024.058   409.897    31.257    10.011     0.020   162.642
       310   244.220     3.918     0.000     2.148    -6.379   111.469   244.220  1024.058   409.467    31.257    10.010     0.020   162.813
       311   244.464     3.943     0.000     2.154    -6.384   111.819   244.464  1024.058   409.058    31.257    10.010     0.020   162.976
       312   244.697     3.968     0.000     2.161    -6.389   112.162   244.697  1024.058   408.669    31.257    10.010     0.020   163.131
       313   244.919     3.992     0.000     2.168    -6.394   112.499   244.919  1024.058   408.299    31.257    10.009     0.020   163.279
       314   245.131     4.016     0.000     2.175    -6.398   112.830   245.131  1024.058   407.945    31.257    10.009     0.020   163.421
       315   245.334     4.040     0.000     2.181    -6.403   113.156   245.334  1024.058   407.608    31.257    10.009     0.020   163.556
       316   245.528     4.063     0.000     2.187    -6.407   113.476   245.528  1024.058   407.286    31.257    10.008     0.020   163.685
       317   245.714     4.086     0.000     2.194    -6.411   113.791   245.714  1024.058   406.978    31.257    10.008     0.020   163.809
       318   245.892     4.109     0.000     2.200    -6.415   114.101   245.892  1024.058   406.683    31.257    10.008     0.020   163.928
       319   246.062     4.131     0.000     2.206    -6.419   114.406   246.062  1024.058   406.401    31.257    10.008     0.020   164.042
       320   246.226     4.153     0.000     2.212    -6.423   114.707   246.226  1024.058   406.130    31.257    10.007     0.020   164.151
       321   246.384     4.175     0.000     2.218    -6.427   115.003   246.384  1024.058   405.871    31.258    10.007     0.020   164.256
       322   246.535     4.196     0.000     2.224    -6.430   115.295   246.535  1024.059   405.622    31.258    10.007     0.020   164.357
       323   246.680     4.217     0.000     2.229    -6.434   115.583   246.680  1024.059   405.383    31.258    10.007     0.020   164.453
       324   246.820     4.238     0.000     2.235    -6.437   115.867   246.820  1024.059   405.154    31.258    10.007     0.020   164.547
       325   246.955     4.259     0.000     2.241    -6.440   116.147   246.955  1024.059   404.933    31.258    10.006     0.020   164.636
       326   247.084     4.279     0.000     2.246    -6.443   116.423   247.084  1024.059   404.720    31.258    10.006     0.020   164.723
       327   247.209     4.299     0.000     2.252    -6.446   116.695   247.209  1024.059   404.516    31.258    10.006     0.020   164.806
       328   247.329     4.319     0.000     2.257    -6.449   116.964   247.329  1024.059   404.319    31.258    10.006     0.020   164.886
       329   247.445     4.338     0.000     2.262    -6.452   117.230   247.445  1024.059   404.130    31.258    10.006     0.020   164.963
       330   247.557     4.357     0.000     2.267    -6.455   117.493   247.557  1024.059   403.947    31.258    10.006     0.020   165.038
       331   247.665     4.376     0.000     2.273    -6.458   117.752   247.665  1024.059   403.771    31.258    10.005     0.020   165.110
       332   247.769     4.395     0.000     2.278    -6.460   118.008   247.769  1024.059   403.601    31.258    10.005     0.020   165.179
       333   247.870     4.413     0.000     2.283    -6.463   118.262   247.870  1024.059   403.437    31.258    10.005     0.020   165.247
       334   247.967     4.431     0.000     2.288    -6.465   118.513   247.967  1024.059   403.279    31.258    10.005     0.020   165.311
       335   248.061     4.449     0.000     2.293    -6.468   118.760   248.061  1024.059   403.127    31.258    10.005     0.020   165.374
       336   248.152     4.466     0.000     2.298    -6.470   119.006   248.152  1024.059   402.979    31.258    10.005     0.020   165.435
       337   248.240     4.483     0.000     2.302    -6.472   119.248   248.240  1024.059   402.837    31.258    10.005     0.020   165.493
       338   248.324     4.500     0.000     2.307    -6.475   119.488   248.324  1024.059   402.699    31.258    10.004     0.020   165.550
       339   248.406     4.517     0.000     2.312    -6.477   119.726   248.406  1024.059   402.566    31.258    10.004     0.020   165.604
       340   248.486     4.533     0.000     2.317    -6.479   119.962   248.486  1024.059   402.437    31.258    10.004     0.020   165.657
       341   248.563     4.550     0.000     2.321    -6.481   120.195   248.563  1024.059   402.313    31.258    10.004     0.020   165.708
       342   248.637     4.566     0.000     2.326    -6.483   120.426   248.637  1024.059   402.193    31.258    10.004     0.020   165.758
       343   248.709     4.581     0.000     2.330    -6.485   120.655   248.709  1024.059   402.076    31.258    10.004     0.020   165.806
       344   248.779     4.596     0.000     2.335    -6.487   120.882   248.779  1024.059   401.964    31.258    10.004     0.020   165.852
       345   248.846     4.612     0.000     2.339    -6.489   121.107   248.846  1024.059   401.855    31.258    10.004     0.020   165.897
       346   248.911     4.626     0.000     2.344    -6.490   121.329   248.911  1024.059   401.749    31.258    10.004     0.020   165.941
       347   248.975     4.641     0.000     2.348    -6.492   121.551   248.975  1024.059   401.647    31.258    10.004     0.020   165.983
       348   249.036     4.655     0.000     2.353    -6.494   121.770   249.036  1024.059   401.548    31.258    10.003     0.020   166.024
       349   249.095     4.669     0.000     2.357    -6.495   121.987   249.095  1024.059   401.453    31.258    10.003     0.020   166.063
       350   249.153     4.683     0.000     2.361    -6.497   122.203   249.153  1024.059   401.360    31.258    10.003     0.020   166.102
       351   249.208     4.696     0.000     2.366    -6.498   122.418   249.208  1024.059   401.271    31.258    10.003     0.020   166.139
       352   249.262     4.710     0.000     2.370    -6.500   122.630   249.262  1024.059   401.184    31.258    10.003     0.020   166.175
       353   249.314     4.723     0.000     2.374    -6.501   122.841   249.314  1024.059   401.100    31.258    10.003     0.020   166.209
       354   249.365     4.735     0.000     2.378    -6.503   123.051   249.365  1024.059   401.019    31.258    10.003     0.020   166.243
       355   249.414     4.748     0.000     2.382    -6.504   123.259   249.414  1024.059   400.941    31.258    10.003     0.020   166.276
       356   249.461     4.760     0.000     2.386    -6.505   123.466   249.461  1024.059   400.864    31.258    10.003     0.020   166.307
       357   249.507     4.772     0.000     2.391    -6.507   123.671   249.507  1024.059   400.791    31.258    10.003     0.020   166.338
       358   249.551     4.783     0.000     2.395    -6.508   123.875   249.551  1024.059   400.720    31.258    10.003     0.020   166.367
       359   249.594     4.795     0.000     2.399    -6.509   124.078   249.594  1024.059   400.651    31.258    10.003     0.020   166.396
       360   249.635     4.806     0.000     2.403    -6.510   124.280   249.635  1024.059   400.584    31.258    10.003     0.020   166.424
       361   249.675     4.817     0.000     2.407    -6.511   124.480   249.675  1024.059   400.520    31.258    10.003     0.020   166.450
       362   249.714     4.827     0.000     2.411    -6.512   124.680   249.714  1024.059   400.458    31.258    10.003     0.020   166.476
       363   249.752     4.838     0.000     2.415    -6.513   124.878   249.752  1024.059   400.398    31.258    10.002     0.020   166.501
       364   249.788     4.848     0.000     2.419    -6.514   125.075   249.788  1024.059   400.340    31.258    10.002     0.020   166.525
       365   249.823     4.858     0.000     2.422    -6.515   125.271   249.823  1024.059   400.284    31.258    10.002     0.020   166.549
       366   249.857     4.867     0.000     2.426    -6.516   125.467   249.857  1024.060   400.230    31.258    10.002     0.020   166.571
       367   249.889     4.877     0.000     2.430    -6.517   125.661   249.889  1024.060   400.177    31.258    10.002     0.020   166.593
       368   249.921     4.886     0.000     2.434    -6.518   125.854   249.921  1024.060   400.127    31.258    10.002     0.020   166.614
       369   249.951     4.894     0.000     2.438    -6.519   126.046   249.951  1024.060   400.079    31.258    10.002     0.020   166.634
       370   249.980     4.903     0.000     2.442    -6.520   126.238   249.980  1024.060   400.032    31.258    10.002     0.020   166.653
       371   250.008     4.911     0.000     2.446    -6.521   126.429   250.008  1024.060   399.987    31.258    10.002     0.020   166.672
       372   250.035     4.919     0.000     2.449    -6.521   126.619   250.035  1024.060   399.944    31.258    10.002     0.020   166.690
       373   250.061     4.927     0.000     2.453    -6.522   126.808   250.061  1024.060   399.902    31.258    10.002     0.020   166.707
       374   250.086     4.934     0.000     2.457    -6.523   126.996   250.086  1024.060   399.862    31.258    10.002     0.020   166.724
       375   250.110     4.941     0.000     2.461    -6.523   127.184   250.110  1024.060   399.824    31.258    10.002     0.020   166.740
       376   250.133     4.948     0.000     2.464    -6.524   127.371   250.133  1024.060   399.787    31.258    10.002     0.020   166.755
       377   250.155     4.955     0.000     2.468    -6.525   127.558   250.155  1024.060   399.752    31.258    10.002     0.020   166.770
       378   250.176     4.961     0.000     2.472    -6.525   127.744   250.176  1024.060   399.719    31.258    10.002     0.020   166.784
       379   250.196     4.967     0.000     2.475    -6.526   127.929   250.196  1024.060   399.687    31.258    10.002     0.020   166.797
       380   250.215     4.973     0.000     2.479    -6.526   128.114   250.215  1024.060   399.656    31.258    10.002     0.020   166.810
       381   250.233     4.979     0.000     2.483    -6.527   128.298   250.233  1024.060   399.627    31.258    10.002     0.020   166.822
       382   250.251     4.984     0.000     2.486    -6.527   128.481   250.251  1024.060   399.599    31.258    10.002     0.020   166.834
       383   250.267     4.989     0.000     2.490    -6.528   128.665   250.267  1024.060   399.573    31.258    10.002     0.020   166.845
       384   250.283     4.994     0.000     2.494    -6.528   128.847   250.283  1024.060   399.548    31.258    10.002     0.020   166.855
       385   250.297     4.999     0.000     2.497    -6.528   129.030   250.297  1024.060   399.525    31.258    10.002     0.020   166.865
       386   250.311     5.003     0.000     2.501    -6.529   129.212   250.311  1024.060   399.503    31.258    10.002     0.020   166.874
       387   250.324     5.007     0.000     2.505    -6.529   129.393   250.324  1024.060   399.482    31.258    10.002     0.020   166.883
       388   250.336     5.011     0.000     2.508    -6.529   129.575   250.336  1024.060   399.463    31.258    10.002     0.020   166.891
       389   250.347     5.014     0.000     2.512    -6.530   129.756   250.347  1024.060   399.445    31.258    10.002     0.020   166.898
       390   250.358     5.018     0.000     2.515    -6.530   129.936   250.358  1024.060   399.429    31.258    10.002     0.020   166.905
       391   250.367     5.021     0.000     2.519    -6.530   130.117   250.367  1024.060   399.413    31.258    10.002     0.020   166.911
       392   250.376     5.023     0.000     2.523    -6.530   130.297   250.376  1024.060   399.399    31.258    10.002     0.020   166.917
       393   250.384     5.026     0.000     2.526    -6.530   130.477   250.384  1024.060   399.387    31.258    10.002     0.020   166.923
       394   250.391     5.028     0.000     2.530    -6.531   130.657   250.391  1024.060   399.375    31.258    10.002     0.020   166.927
       395   250.397     5.030     0.000     2.533    -6.531   130.836   250.397  1024.060   399.365    31.258    10.002     0.020   166.932
       396   250.403     5.032     0.000     2.537    -6.531   131.016   250.403  1024.060   399.356    31.258    10.002     0.020   166.935
       397   250.408     5.033     0.000     2.540    -6.531   131.195   250.408  1024.060   399.349    31.258    10.002     0.020   166.938
       398   250.412     5.034     0.000     2.544    -6.531   131.374   250.412  1024.060   399.343    31.258    10.002     0.020   166.941
       399   250.415     5.035     0.000     2.548    -6.531   131.553   250.415  1024.060   399.338    31.258    10.002     0.020   166.943
---------------------- Local maximum rise or fall --------------------
       400   250.417     5.036     0.000     2.551    -6.531   131.732   250.417  1024.060   399.334    31.258    10.002     0.020   166.945
       401   250.419     5.036     0.000     2.555    -6.531   131.911   250.419  1024.060   399.331    31.258    10.002     0.020   166.946
       402   250.420     5.036     0.000     2.558    -6.531   132.091   250.420  1024.060   399.330    31.258    10.002     0.020   166.946
       403   250.420     5.036     0.000     2.562    -6.531   132.270   250.420  1024.060   399.329    31.258    10.002     0.020   166.947
       404   250.421     5.036     0.000     2.565    -6.531   132.449   250.421  1024.060   399.328    31.258    10.002     0.020   166.947
       405   250.421     5.035     0.000     2.569    -6.531   132.628   250.421  1024.060   399.327    31.258    10.002     0.020   166.947
       406   250.422     5.034     0.000     2.573    -6.530   132.807   250.422  1024.060   399.326    31.258    10.002     0.020   166.948
       407   250.423     5.033     0.000     2.576    -6.530   132.987   250.423  1024.060   399.325    31.258    10.002     0.020   166.948
       408   250.424     5.031     0.000     2.580    -6.530   133.167   250.424  1024.060   399.323    31.258    10.001     0.020   166.949
       409   250.425     5.030     0.000     2.583    -6.530   133.346   250.425  1024.060   399.322    31.258    10.001     0.020   166.950
       410   250.426     5.028     0.000     2.587    -6.530   133.526   250.426  1024.060   399.320    31.258    10.001     0.020   166.951
       411   250.427     5.026     0.000     2.590    -6.529   133.707   250.427  1024.060   399.318    31.258    10.001     0.020   166.951
       412   250.429     5.024     0.000     2.594    -6.529   133.887   250.429  1024.060   399.315    31.258    10.001     0.020   166.952
       413   250.430     5.021     0.000     2.598    -6.529   134.068   250.430  1024.060   399.313    31.258    10.001     0.020   166.953
       414   250.432     5.018     0.000     2.601    -6.528   134.249   250.432  1024.060   399.310    31.258    10.001     0.020   166.955
       415   250.434     5.015     0.000     2.605    -6.528   134.430   250.434  1024.060   399.307    31.258    10.001     0.020   166.956
       416   250.436     5.012     0.000     2.609    -6.527   134.612   250.436  1024.060   399.304    31.258    10.001     0.020   166.957
       417   250.438     5.008     0.000     2.612    -6.527   134.794   250.438  1024.060   399.300    31.258    10.001     0.020   166.959
       418   250.440     5.004     0.000     2.616    -6.527   134.977   250.440  1024.060   399.297    31.258    10.001     0.020   166.960
       419   250.443     5.000     0.000     2.619    -6.526   135.160   250.443  1024.060   399.293    31.258    10.001     0.020   166.962
       420   250.445     4.996     0.000     2.623    -6.526   135.343   250.445  1024.060   399.289    31.258    10.001     0.020   166.964
       421   250.448     4.991     0.000     2.627    -6.525   135.527   250.448  1024.060   399.284    31.258    10.001     0.020   166.965
       422   250.451     4.987     0.000     2.630    -6.524   135.712   250.451  1024.060   399.280    31.258    10.001     0.020   166.967
       423   250.454     4.982     0.000     2.634    -6.524   135.897   250.454  1024.060   399.275    31.258    10.001     0.020   166.969
       424   250.458     4.976     0.000     2.638    -6.523   136.083   250.458  1024.060   399.269    31.258    10.001     0.020   166.972
       425   250.461     4.971     0.000     2.642    -6.523   136.269   250.461  1024.060   399.264    31.258    10.001     0.020   166.974
       426   250.465     4.965     0.000     2.645    -6.522   136.456   250.465  1024.060   399.258    31.258    10.001     0.020   166.976
       427   250.468     4.959     0.000     2.649    -6.521   136.644   250.468  1024.060   399.252    31.258    10.001     0.020   166.979
