****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.25     15.00     45.00     90.00     25.00      0.50     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
---------------------- Local maximum rise or fall --------------------
       165    17.238     0.268     0.000     0.154    -2.657     9.654    17.238  1024.511  5801.304    31.951    10.529     0.020     8.619
       166    17.582     0.271     0.000     0.157    -2.666     9.798    17.582  1024.499  5687.488    31.936    10.528     0.020     8.791
       167    17.934     0.275     0.000     0.159    -2.674     9.943    17.934  1024.487  5575.905    31.921    10.528     0.020     8.967
       168    18.293     0.278     0.000     0.162    -2.682    10.090    18.293  1024.476  5466.513    31.906    10.527     0.020     9.147
       169    18.659     0.282     0.000     0.165    -2.691    10.240    18.659  1024.465  5359.268    31.892    10.526     0.020     9.330
       170    19.033     0.285     0.000     0.168    -2.699    10.391    19.033  1024.454  5254.129    31.877    10.525     0.020     9.516
       171    19.414     0.289     0.000     0.171    -2.708    10.545    19.414  1024.443  5151.053    31.864    10.524     0.020     9.707
       172    19.802     0.292     0.000     0.174    -2.716    10.701    19.802  1024.433  5050.001    31.850    10.524     0.020     9.901
       173    20.198     0.296     0.000     0.177    -2.725    10.859    20.198  1024.423  4950.932    31.837    10.523     0.020    10.099
       174    20.602     0.300     0.000     0.180    -2.734    11.020    20.602  1024.413  4853.807    31.824    10.522     0.020    10.301
       175    21.015     0.303     0.000     0.183    -2.743    11.182    21.015  1024.403  4758.589    31.811    10.521     0.020    10.507
       176    21.435     0.307     0.000     0.186    -2.752    11.347    21.435  1024.394  4665.240    31.798    10.520     0.020    10.718
       177    21.864     0.311     0.000     0.190    -2.761    11.515    21.864  1024.384  4573.723    31.786    10.519     0.020    10.932
       178    22.302     0.315     0.000     0.193    -2.770    11.685    22.302  1024.375  4484.002    31.774    10.518     0.020    11.151
       179    22.748     0.319     0.000     0.196    -2.779    11.857    22.748  1024.366  4396.042    31.762    10.517     0.020    11.374
       180    23.203     0.323     0.000     0.200    -2.788    12.032    23.203  1024.357  4309.809    31.751    10.516     0.020    11.601
       181    23.667     0.327     0.000     0.203    -2.798    12.209    23.667  1024.349  4225.267    31.740    10.514     0.020    11.834
       182    24.141     0.331     0.000     0.207    -2.807    12.389    24.141  1024.340  4142.385    31.729    10.513     0.020    12.070
       183    24.624     0.335     0.000     0.210    -2.817    12.572    24.624  1024.332  4061.130    31.718    10.512     0.020    12.312
       184    25.116     0.339     0.000     0.214    -2.826    12.757    25.116  1024.324  3981.469    31.707    10.511     0.020    12.558
       185    25.619     0.344     0.000     0.217    -2.836    12.945    25.619  1024.317  3903.371    31.697    10.510     0.020    12.809
       186    26.131     0.348     0.000     0.221    -2.846    13.135    26.131  1024.309  3826.806    31.687    10.509     0.020    13.066
       187    26.654     0.352     0.000     0.225    -2.855    13.328    26.654  1024.301  3751.743    31.677    10.507     0.020    13.327
       188    27.188     0.357     0.000     0.229    -2.865    13.524    27.188  1024.294  3678.153    31.667    10.506     0.020    13.594
       189    27.732     0.361     0.000     0.232    -2.875    13.723    27.732  1024.287  3606.008    31.658    10.505     0.020    13.866
       190    28.286     0.366     0.000     0.236    -2.885    13.925    28.286  1024.280  3535.278    31.649    10.503     0.020    14.143
       191    28.852     0.371     0.000     0.240    -2.895    14.130    28.852  1024.273  3465.935    31.640    10.502     0.020    14.426
       192    29.429     0.375     0.000     0.244    -2.906    14.337    29.429  1024.267  3397.954    31.631    10.501     0.020    14.715
       193    30.018     0.380     0.000     0.249    -2.916    14.548    30.018  1024.260  3331.306    31.622    10.499     0.020    15.009
       194    30.619     0.385     0.000     0.253    -2.926    14.762    30.619  1024.254  3265.966    31.614    10.498     0.020    15.309
       195    31.231     0.390     0.000     0.257    -2.937    14.978    31.231  1024.248  3201.908    31.606    10.496     0.020    15.616
       196    31.856     0.395     0.000     0.261    -2.947    15.198    31.856  1024.242  3139.107    31.597    10.495     0.020    15.928
       197    32.494     0.400     0.000     0.266    -2.958    15.421    32.494  1024.236  3077.539    31.589    10.493     0.020    16.247
       198    33.144     0.405     0.000     0.270    -2.969    15.648    33.144  1024.230  3017.178    31.582    10.492     0.020    16.572
       199    33.807     0.410     0.000     0.274    -2.979    15.877    33.807  1024.224  2958.001    31.574    10.490     0.020    16.903
       200    34.483     0.415     0.000     0.279    -2.990    16.110    34.483  1024.219  2899.986    31.567    10.488     0.020    17.241
       201    35.173     0.420     0.000     0.284    -3.001    16.347    35.173  1024.214  2843.108    31.560    10.487     0.020    17.586
       202    35.876     0.426     0.000     0.288    -3.012    16.586    35.876  1024.208  2787.347    31.552    10.485     0.020    17.938
       203    36.594     0.431     0.000     0.293    -3.024    16.830    36.594  1024.203  2732.679    31.546    10.483     0.020    18.297
       204    37.326     0.437     0.000     0.298    -3.035    17.076    37.326  1024.198  2679.085    31.539    10.482     0.020    18.663
       205    38.073     0.442     0.000     0.303    -3.046    17.327    38.073  1024.193  2626.541    31.532    10.480     0.020    19.036
       206    38.835     0.448     0.000     0.308    -3.057    17.581    38.835  1024.189  2575.028    31.526    10.478     0.020    19.417
       207    39.611     0.454     0.000     0.313    -3.069    17.839    39.611  1024.184  2524.526    31.519    10.477     0.020    19.806
       208    40.404     0.460     0.000     0.318    -3.081    18.100    40.404  1024.179  2475.014    31.513    10.475     0.020    20.202
       209    41.212     0.466     0.000     0.323    -3.092    18.366    41.212  1024.175  2426.474    31.507    10.473     0.020    20.606
       210    42.036     0.472     0.000     0.328    -3.104    18.635    42.036  1024.171  2378.886    31.501    10.471     0.020    21.018
       211    42.877     0.478     0.000     0.334    -3.116    18.908    42.877  1024.166  2332.231    31.495    10.469     0.020    21.439
       212    43.735     0.484     0.000     0.339    -3.128    19.185    43.735  1024.162  2286.492    31.489    10.468     0.020    21.868
       213    44.610     0.490     0.000     0.345    -3.140    19.466    44.610  1024.158  2241.650    31.483    10.466     0.020    22.305
       214    45.502     0.496     0.000     0.350    -3.152    19.752    45.502  1024.154  2197.687    31.478    10.464     0.020    22.751
------------------------- merging happened ---------------------------
       215    46.413     0.502     0.000     0.356    -3.164    20.041    46.413  1024.150  2154.587    31.472    10.462     0.020    23.206
       216    47.341     0.509     0.000     0.362    -3.177    20.342    47.341  1024.146  2112.333    31.467    10.460     0.020    23.777
       217    48.288     0.516     0.000     0.368    -3.190    20.656    48.288  1024.143  2070.907    31.462    10.458     0.020    24.339
       218    49.254     0.523     0.000     0.375    -3.203    20.980    49.254  1024.139  2030.293    31.457    10.456     0.020    24.919
       219    50.239     0.531     0.000     0.381    -3.217    21.315    50.239  1024.135  1990.477    31.452    10.454     0.020    25.518
       220    51.244     0.539     0.000     0.388    -3.231    21.660    51.244  1024.132  1951.441    31.447    10.452     0.020    26.135
       221    52.269     0.548     0.000     0.395    -3.246    22.015    52.269  1024.128  1913.171    31.442    10.450     0.020    26.772
       222    53.315     0.556     0.000     0.402    -3.260    22.380    53.315  1024.125  1875.652    31.437    10.448     0.020    27.430
       223    54.381     0.565     0.000     0.410    -3.276    22.756    54.381  1024.122  1838.869    31.433    10.446     0.020    28.108
       224    55.469     0.575     0.000     0.417    -3.291    23.143    55.469  1024.119  1802.807    31.428    10.444     0.020    28.808
       225    56.579     0.584     0.000     0.425    -3.307    23.540    56.579  1024.115  1767.452    31.424    10.442     0.020    29.530
       226    57.710     0.594     0.000     0.433    -3.323    23.949    57.710  1024.112  1732.791    31.419    10.440     0.020    30.276
       227    58.865     0.604     0.000     0.441    -3.340    24.368    58.865  1024.109  1698.810    31.415    10.437     0.020    31.047
       228    60.042     0.614     0.000     0.450    -3.357    24.799    60.042  1024.107  1665.495    31.411    10.435     0.020    31.842
       229    61.243     0.625     0.000     0.459    -3.374    25.241    61.243  1024.104  1632.834    31.407    10.433     0.020    32.665
       230    62.468     0.636     0.000     0.468    -3.392    25.695    62.468  1024.101  1600.813    31.402    10.431     0.020    33.515
       231    63.718     0.647     0.000     0.477    -3.410    26.161    63.718  1024.098  1569.421    31.398    10.428     0.020    34.394
       232    64.992     0.659     0.000     0.486    -3.428    26.638    64.992  1024.096  1538.644    31.395    10.426     0.020    35.303
       233    66.292     0.671     0.000     0.496    -3.447    27.128    66.292  1024.093  1508.471    31.391    10.423     0.020    36.244
       234    67.618     0.683     0.000     0.506    -3.466    27.631    67.618  1024.091  1478.889    31.387    10.421     0.020    37.218
       235    68.971     0.696     0.000     0.516    -3.486    28.146    68.971  1024.088  1449.888    31.383    10.418     0.020    38.227
       236    70.350     0.709     0.000     0.527    -3.506    28.674    70.350  1024.086  1421.455    31.380    10.416     0.020    39.273
       237    71.758     0.722     0.000     0.537    -3.527    29.216    71.758  1024.084  1393.581    31.376    10.413     0.020    40.358
       238    73.193     0.736     0.000     0.548    -3.548    29.771    73.193  1024.081  1366.252    31.373    10.411     0.020    41.483
       239    74.657     0.750     0.000     0.559    -3.569    30.339    74.657  1024.079  1339.460    31.369    10.408     0.020    42.650
       240    76.150     0.764     0.000     0.571    -3.591    30.922    76.150  1024.077  1313.194    31.366    10.405     0.020    43.863
       241    77.673     0.779     0.000     0.583    -3.613    31.519    77.673  1024.075  1287.442    31.363    10.403     0.020    45.123
       242    79.227     0.794     0.000     0.595    -3.636    32.130    79.227  1024.073  1262.196    31.360    10.400     0.020    46.434
       243    80.812     0.809     0.000     0.607    -3.659    32.757    80.812  1024.071  1237.444    31.357    10.397     0.020    47.798
       244    82.428     0.825     0.000     0.620    -3.683    33.398    82.428  1024.069  1213.179    31.353    10.394     0.020    49.218
       245    84.077     0.842     0.000     0.633    -3.707    34.056    84.077  1024.067  1189.389    31.350    10.391     0.020    50.698
       246    85.758     0.858     0.000     0.646    -3.732    34.729    85.758  1024.065  1166.065    31.347    10.388     0.020    52.241
       247    87.474     0.876     0.000     0.660    -3.757    35.419    87.474  1024.064  1143.199    31.345    10.385     0.020    53.853
       248    89.223     0.893     0.000     0.674    -3.783    36.125    89.223  1024.062  1120.782    31.342    10.382     0.020    55.536
       249    91.008     0.912     0.000     0.688    -3.809    36.848    91.008  1024.060  1098.804    31.339    10.379     0.020    57.296
       250    92.828     0.930     0.000     0.703    -3.836    37.589    92.828  1024.059  1077.257    31.336    10.376     0.020    59.139
       251    94.685     0.950     0.000     0.718    -3.863    38.347    94.685  1024.057  1056.133    31.334    10.372     0.020    61.070
       252    96.579     0.969     0.000     0.734    -3.891    39.124    96.579  1024.056  1035.423    31.331    10.369     0.020    63.096
       253    98.511     0.990     0.000     0.749    -3.919    39.919    98.511  1024.054  1015.119    31.328    10.366     0.020    65.224
       254   100.481     1.011     0.000     0.766    -3.948    40.734   100.481  1024.053   995.213    31.326    10.362     0.020    66.987
       255   102.491     1.032     0.000     0.782    -3.977    41.568   102.491  1024.052   975.698    31.323    10.359     0.020    68.327
       256   104.541     1.054     0.000     0.799    -4.007    42.423   104.541  1024.050   956.566    31.321    10.355     0.020    69.694
       257   106.632     1.077     0.000     0.816    -4.038    43.298   106.632  1024.049   937.808    31.319    10.351     0.020    71.088
       258   108.764     1.100     0.000     0.834    -4.069    44.195   108.764  1024.048   919.419    31.316    10.348     0.020    72.510
       259   110.940     1.125     0.000     0.852    -4.101    45.113   110.940  1024.047   901.390    31.314    10.344     0.020    73.960
       260   113.159     1.149     0.000     0.871    -4.133    46.054   113.159  1024.046   883.715    31.312    10.340     0.020    75.439
       261   115.422     1.175     0.000     0.890    -4.166    47.017   115.422  1024.045   866.386    31.310    10.336     0.020    76.948
       262   117.731     1.201     0.000     0.910    -4.200    48.004   117.731  1024.044   849.397    31.307    10.332     0.020    78.487
       263   120.085     1.229     0.000     0.930    -4.234    49.016   120.085  1024.043   832.742    31.305    10.328     0.020    80.057
       264   122.487     1.257     0.000     0.951    -4.269    50.052   122.487  1024.042   816.413    31.303    10.324     0.020    81.658
       265   124.937     1.286     0.000     0.972    -4.304    51.115   124.937  1024.041   800.404    31.301    10.320     0.020    83.291
       266   127.436     1.316     0.000     0.993    -4.340    52.203   127.436  1024.040   784.709    31.299    10.315     0.020    84.957
       267   129.985     1.347     0.000     1.016    -4.377    53.319   129.985  1024.039   769.322    31.297    10.311     0.020    86.656
       268   132.584     1.379     0.000     1.038    -4.415    54.462   132.584  1024.039   754.237    31.295    10.306     0.020    88.390
       269   135.236     1.412     0.000     1.062    -4.453    55.635   135.236  1024.038   739.447    31.294    10.302     0.020    90.157
       270   137.941     1.446     0.000     1.086    -4.491    56.837   137.941  1024.037   724.948    31.292    10.297     0.020    91.961
       271   140.700     1.482     0.000     1.110    -4.531    58.070   140.700  1024.037   710.733    31.290    10.293     0.020    93.800
       272   143.514     1.518     0.000     1.135    -4.571    59.334   143.514  1024.036   696.796    31.288    10.288     0.020    95.676
       273   146.384     1.556     0.000     1.161    -4.611    60.631   146.384  1024.036   683.133    31.286    10.283     0.020    97.590
       274   149.312     1.596     0.000     1.187    -4.653    61.961   149.312  1024.035   669.738    31.285    10.278     0.020    99.541
       275   152.298     1.637     0.000     1.215    -4.695    63.326   152.298  1024.035   656.606    31.283    10.273     0.020   101.532
       276   155.344     1.680     0.000     1.242    -4.737    64.727   155.344  1024.034   643.731    31.281    10.268     0.020   103.563
       277   158.451     1.724     0.000     1.271    -4.781    66.164   158.451  1024.034   631.109    31.280    10.262     0.020   105.634
       278   161.620     1.770     0.000     1.300    -4.824    67.640   161.620  1024.033   618.734    31.278    10.257     0.020   107.747
       279   164.853     1.819     0.000     1.331    -4.869    69.154   164.853  1024.033   606.602    31.277    10.251     0.020   109.902
       280   168.150     1.869     0.000     1.362    -4.914    70.709   168.150  1024.033   594.707    31.275    10.246     0.020   112.100
       281   171.513     1.921     0.000     1.393    -4.960    72.306   171.513  1024.033   583.046    31.274    10.240     0.020   114.342
       282   174.943     1.976     0.000     1.426    -5.006    73.945   174.943  1024.033   571.614    31.272    10.235     0.020   116.629
       283   178.357     2.033     0.000     1.459    -5.051    75.588   178.357  1024.032   560.673    31.271    10.229     0.020   118.905
       284   181.640     2.090     0.000     1.490    -5.095    77.171   181.640  1024.032   550.541    31.270    10.223     0.020   121.093
       285   184.793     2.148     0.000     1.520    -5.135    78.688   184.793  1024.032   541.146    31.268    10.218     0.020   123.195
       286   187.801     2.206     0.000     1.549    -5.174    80.131   187.801  1024.032   532.479    31.267    10.213     0.020   125.201
       287   190.682     2.263     0.000     1.577    -5.210    81.510   190.682  1024.032   524.434    31.266    10.208     0.020   127.121
---------------------------- Plume traps -----------------------------
       288   193.445     2.319     0.000     1.603    -5.243    82.831   193.445  1024.032   516.944    31.265    10.204     0.020   128.963
       289   196.104     2.374     0.000     1.628    -5.276    84.102   196.104  1024.032   509.932    31.264    10.199     0.020   130.736
       290   198.671     2.429     0.000     1.653    -5.306    85.331   198.671  1024.032   503.345    31.264    10.195     0.020   132.447
       291   201.154     2.483     0.000     1.676    -5.336    86.521   201.154  1024.032   497.132    31.263    10.191     0.020   134.102
       292   203.560     2.536     0.000     1.700    -5.364    87.676   203.560  1024.033   491.255    31.262    10.187     0.020   135.707
       293   205.896     2.589     0.000     1.722    -5.390    88.799   205.896  1024.033   485.681    31.261    10.183     0.020   137.264
       294   208.167     2.641     0.000     1.744    -5.416    89.891   208.167  1024.033   480.383    31.261    10.179     0.020   138.778
       295   210.378     2.693     0.000     1.765    -5.441    90.956   210.378  1024.033   475.335    31.260    10.176     0.020   140.252
       296   212.532     2.744     0.000     1.786    -5.465    91.993   212.532  1024.033   470.517    31.260    10.172     0.020   141.688
       297   214.634     2.795     0.000     1.806    -5.487    93.006   214.634  1024.033   465.910    31.259    10.169     0.020   143.089
       298   216.686     2.845     0.000     1.825    -5.509    93.994   216.686  1024.033   461.497    31.258    10.165     0.020   144.457
       299   218.692     2.895     0.000     1.845    -5.530    94.959   218.692  1024.033   457.265    31.258    10.162     0.020   145.794
       300   220.654     2.945     0.000     1.863    -5.551    95.902   220.654  1024.033   453.198    31.257    10.159     0.020   147.103
       301   222.575     2.995     0.000     1.882    -5.570    96.825   222.575  1024.034   449.286    31.257    10.156     0.020   148.384
       302   224.458     3.044     0.000     1.900    -5.589    97.728   224.458  1024.034   445.517    31.256    10.153     0.020   149.639
       303   226.305     3.093     0.000     1.917    -5.608    98.612   226.305  1024.034   441.881    31.256    10.150     0.020   150.870
       304   228.118     3.142     0.000     1.935    -5.625    99.478   228.118  1024.034   438.370    31.255    10.147     0.020   152.078
       305   229.898     3.190     0.000     1.952    -5.642   100.327   229.898  1024.034   434.975    31.255    10.144     0.020   153.265
       306   231.648     3.238     0.000     1.968    -5.659   101.160   231.648  1024.034   431.689    31.255    10.141     0.020   154.432
       307   233.369     3.286     0.000     1.985    -5.675   101.977   233.369  1024.034   428.505    31.254    10.139     0.020   155.580
       308   235.019     3.333     0.000     2.001    -5.690   102.780   235.019  1024.034   425.498    31.254    10.136     0.020   156.679
       309   236.618     3.380     0.000     2.016    -5.705   103.579   236.618  1024.035   422.622    31.253    10.134     0.020   157.745
       310   238.158     3.426     0.000     2.032    -5.720   104.374   238.158  1024.035   419.889    31.253    10.131     0.020   158.772
       311   239.651     3.471     0.000     2.048    -5.735   105.170   239.651  1024.035   417.274    31.253    10.129     0.020   159.767
       312   241.089     3.516     0.000     2.064    -5.750   105.963   241.089  1024.035   414.785    31.252    10.127     0.020   160.726
       313   242.479     3.560     0.000     2.080    -5.764   106.754   242.479  1024.035   412.406    31.252    10.125     0.020   161.653
       314   243.818     3.603     0.000     2.095    -5.778   107.542   243.818  1024.035   410.141    31.252    10.122     0.020   162.546
       315   245.110     3.646     0.000     2.111    -5.791   108.326   245.110  1024.035   407.981    31.252    10.121     0.020   163.406
       316   246.352     3.688     0.000     2.127    -5.805   109.106   246.352  1024.035   405.923    31.251    10.119     0.020   164.235
       317   247.548     3.730     0.000     2.142    -5.818   109.882   247.548  1024.036   403.962    31.251    10.117     0.020   165.032
       318   248.697     3.770     0.000     2.157    -5.831   110.652   248.697  1024.036   402.095    31.251    10.115     0.020   165.798
       319   249.802     3.811     0.000     2.173    -5.843   111.417   249.802  1024.036   400.317    31.251    10.113     0.020   166.535
       320   250.863     3.850     0.000     2.188    -5.856   112.177   250.863  1024.036   398.624    31.250    10.112     0.020   167.242
       321   251.881     3.889     0.000     2.203    -5.868   112.930   251.881  1024.036   397.013    31.250    10.110     0.020   167.921
       322   252.858     3.927     0.000     2.218    -5.880   113.677   252.858  1024.036   395.478    31.250    10.109     0.020   168.572
       323   253.796     3.965     0.000     2.233    -5.891   114.418   253.796  1024.036   394.018    31.250    10.107     0.020   169.197
       324   254.695     4.002     0.000     2.247    -5.902   115.151   254.695  1024.036   392.627    31.250    10.106     0.020   169.796
       325   255.557     4.038     0.000     2.262    -5.913   115.878   255.557  1024.036   391.303    31.249    10.105     0.020   170.371
       326   256.383     4.074     0.000     2.276    -5.924   116.598   256.383  1024.036   390.041    31.249    10.103     0.020   170.922
       327   257.175     4.109     0.000     2.290    -5.935   117.311   257.175  1024.036   388.840    31.249    10.102     0.020   171.450
       328   257.935     4.143     0.000     2.304    -5.945   118.016   257.935  1024.037   387.695    31.249    10.101     0.020   171.956
       329   258.662     4.177     0.000     2.318    -5.955   118.714   258.662  1024.037   386.604    31.249    10.100     0.020   172.442
       330   259.360     4.210     0.000     2.332    -5.964   119.405   259.360  1024.037   385.565    31.249    10.099     0.020   172.907
       331   260.029     4.243     0.000     2.346    -5.974   120.088   260.029  1024.037   384.573    31.249    10.098     0.020   173.352
       332   260.670     4.275     0.000     2.359    -5.983   120.764   260.670  1024.037   383.627    31.249    10.097     0.020   173.780
       333   261.285     4.307     0.000     2.372    -5.992   121.433   261.285  1024.037   382.724    31.248    10.096     0.020   174.190
       334   261.874     4.338     0.000     2.386    -6.001   122.094   261.874  1024.037   381.863    31.248    10.095     0.020   174.583
       335   262.440     4.368     0.000     2.399    -6.009   122.749   262.440  1024.037   381.040    31.248    10.094     0.020   174.960
       336   262.982     4.398     0.000     2.412    -6.018   123.396   262.982  1024.037   380.253    31.248    10.093     0.020   175.322
       337   263.501     4.428     0.000     2.424    -6.026   124.034   263.501  1024.037   379.506    31.248    10.092     0.020   175.667
       338   263.973     4.457     0.000     2.437    -6.033   124.649   263.973  1024.037   378.827    31.248    10.092     0.020   175.982
       339   264.413     4.485     0.000     2.448    -6.040   125.243   264.413  1024.037   378.197    31.248    10.091     0.020   176.275
       340   264.820     4.513     0.000     2.460    -6.047   125.817   264.820  1024.037   377.615    31.248    10.090     0.020   176.547
       341   265.199     4.540     0.000     2.471    -6.054   126.372   265.199  1024.037   377.075    31.248    10.090     0.020   176.800
       342   265.553     4.567     0.000     2.482    -6.060   126.911   265.553  1024.037   376.573    31.248    10.089     0.020   177.035
       343   265.883     4.592     0.000     2.492    -6.066   127.434   265.883  1024.037   376.106    31.248    10.089     0.020   177.255
       344   266.191     4.617     0.000     2.502    -6.072   127.944   266.191  1024.037   375.669    31.248    10.088     0.020   177.461
       345   266.481     4.642     0.000     2.512    -6.077   128.440   266.481  1024.038   375.261    31.248    10.088     0.020   177.654
       346   266.754     4.666     0.000     2.522    -6.083   128.923   266.754  1024.038   374.877    31.248    10.087     0.020   177.836
       347   267.011     4.689     0.000     2.531    -6.088   129.396   267.011  1024.038   374.516    31.247    10.087     0.020   178.007
       348   267.254     4.712     0.000     2.540    -6.092   129.857   267.254  1024.038   374.176    31.247    10.087     0.020   178.169
       349   267.483     4.735     0.000     2.549    -6.097   130.308   267.483  1024.038   373.855    31.247    10.086     0.020   178.322
       350   267.701     4.757     0.000     2.558    -6.102   130.750   267.701  1024.038   373.552    31.247    10.086     0.020   178.467
       351   267.907     4.778     0.000     2.567    -6.106   131.183   267.907  1024.038   373.264    31.247    10.086     0.020   178.605
       352   268.103     4.800     0.000     2.575    -6.110   131.607   268.103  1024.038   372.991    31.247    10.085     0.020   178.735
       353   268.290     4.820     0.000     2.584    -6.114   132.024   268.290  1024.038   372.731    31.247    10.085     0.020   178.860
       354   268.468     4.841     0.000     2.592    -6.118   132.432   268.468  1024.038   372.484    31.247    10.085     0.020   178.978
       355   268.637     4.861     0.000     2.600    -6.122   132.834   268.637  1024.038   372.249    31.247    10.085     0.020   179.091
       356   268.799     4.880     0.000     2.608    -6.125   133.229   268.799  1024.038   372.025    31.247    10.084     0.020   179.199
       357   268.954     4.899     0.000     2.615    -6.129   133.617   268.954  1024.038   371.811    31.247    10.084     0.020   179.302
       358   269.101     4.918     0.000     2.623    -6.132   133.999   269.101  1024.038   371.607    31.247    10.084     0.020   179.401
       359   269.243     4.937     0.000     2.631    -6.135   134.375   269.243  1024.038   371.412    31.247    10.084     0.020   179.495
       360   269.379     4.955     0.000     2.638    -6.138   134.746   269.379  1024.038   371.225    31.247    10.083     0.020   179.586
       361   269.508     4.972     0.000     2.645    -6.141   135.111   269.508  1024.038   371.046    31.247    10.083     0.020   179.672
       362   269.633     4.990     0.000     2.652    -6.144   135.471   269.633  1024.038   370.874    31.247    10.083     0.020   179.755
       363   269.753     5.007     0.000     2.659    -6.147   135.827   269.753  1024.038   370.710    31.247    10.083     0.020   179.835
       364   269.867     5.024     0.000     2.666    -6.150   136.177   269.867  1024.038   370.552    31.247    10.083     0.020   179.912
       365   269.978     5.040     0.000     2.673    -6.152   136.523   269.978  1024.038   370.401    31.247    10.083     0.020   179.985
       366   270.083     5.056     0.000     2.680    -6.155   136.865   270.083  1024.038   370.256    31.247    10.082     0.020   180.056
       367   270.185     5.072     0.000     2.687    -6.157   137.203   270.185  1024.038   370.116    31.247    10.082     0.020   180.124
       368   270.283     5.087     0.000     2.694    -6.160   137.537   270.283  1024.038   369.982    31.247    10.082     0.020   180.189
       369   270.377     5.102     0.000     2.700    -6.162   137.868   270.377  1024.038   369.853    31.247    10.082     0.020   180.252
       370   270.468     5.117     0.000     2.707    -6.164   138.194   270.468  1024.038   369.730    31.247    10.082     0.020   180.312
       371   270.555     5.131     0.000     2.713    -6.166   138.518   270.555  1024.038   369.611    31.247    10.082     0.020   180.370
       372   270.639     5.145     0.000     2.720    -6.168   138.838   270.639  1024.038   369.496    31.247    10.082     0.020   180.426
       373   270.720     5.159     0.000     2.726    -6.170   139.154   270.720  1024.038   369.386    31.247    10.081     0.020   180.480
       374   270.797     5.173     0.000     2.732    -6.172   139.468   270.797  1024.038   369.280    31.247    10.081     0.020   180.532
       375   270.872     5.186     0.000     2.738    -6.174   139.779   270.872  1024.038   369.178    31.247    10.081     0.020   180.582
       376   270.944     5.199     0.000     2.744    -6.176   140.087   270.944  1024.038   369.079    31.247    10.081     0.020   180.630
       377   271.014     5.211     0.000     2.751    -6.178   140.393   271.014  1024.038   368.985    31.247    10.081     0.020   180.676
       378   271.081     5.224     0.000     2.757    -6.179   140.695   271.081  1024.038   368.894    31.247    10.081     0.020   180.720
       379   271.145     5.235     0.000     2.763    -6.181   140.996   271.145  1024.038   368.807    31.247    10.081     0.020   180.763
       380   271.207     5.247     0.000     2.769    -6.183   141.294   271.207  1024.038   368.722    31.247    10.081     0.020   180.804
       381   271.266     5.258     0.000     2.774    -6.184   141.589   271.266  1024.038   368.641    31.247    10.081     0.020   180.844
       382   271.324     5.269     0.000     2.780    -6.186   141.883   271.324  1024.038   368.564    31.247    10.081     0.020   180.882
       383   271.379     5.280     0.000     2.786    -6.187   142.174   271.379  1024.038   368.489    31.247    10.080     0.020   180.919
       384   271.432     5.291     0.000     2.792    -6.188   142.464   271.432  1024.038   368.417    31.247    10.080     0.020   180.954
       385   271.483     5.301     0.000     2.798    -6.190   142.751   271.483  1024.038   368.348    31.247    10.080     0.020   180.988
       386   271.532     5.311     0.000     2.803    -6.191   143.037   271.532  1024.038   368.281    31.247    10.080     0.020   181.021
       387   271.579     5.320     0.000     2.809    -6.192   143.321   271.579  1024.038   368.218    31.247    10.080     0.020   181.052
       388   271.624     5.329     0.000     2.815    -6.193   143.603   271.624  1024.038   368.156    31.247    10.080     0.020   181.082
       389   271.667     5.338     0.000     2.820    -6.194   143.884   271.667  1024.038   368.098    31.247    10.080     0.020   181.111
       390   271.708     5.347     0.000     2.826    -6.195   144.163   271.708  1024.038   368.042    31.247    10.080     0.020   181.139
       391   271.748     5.355     0.000     2.831    -6.196   144.440   271.748  1024.038   367.988    31.247    10.080     0.020   181.165
       392   271.786     5.363     0.000     2.837    -6.197   144.717   271.786  1024.038   367.936    31.247    10.080     0.020   181.191
       393   271.822     5.371     0.000     2.842    -6.198   144.991   271.822  1024.038   367.887    31.247    10.080     0.020   181.215
