****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      1.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth    CL-Dil  Amb-Curr    P-Temp     P-Sal    P-Con.     P-Den   Net-Dil      Time
      Step (FluxAvg)       (m)       (m)       (m)       (m)        ()     (m/s)       (C)     (psu)    (mg/L)   (kg/m3)        ()       (s)
       186    39.026     2.487     0.000     2.808    -5.671    19.513     0.020    10.195    31.275  2562.424  1024.041    39.026    77.116
       187    39.580     2.520     0.000     2.833    -5.703    19.790     0.020    10.190    31.274  2526.502  1024.041    39.580    78.135
       188    40.123     2.552     0.000     2.857    -5.733    20.062     0.020    10.184    31.273  2492.314  1024.042    40.123    79.130
       189    40.655     2.583     0.000     2.880    -5.762    20.328     0.020    10.178    31.272  2459.715  1024.042    40.655    80.101
       190    41.176     2.614     0.000     2.903    -5.790    20.588     0.020    10.173    31.271  2428.579  1024.042    41.176    81.050
       191    41.688     2.645     0.000     2.925    -5.817    20.844     0.020    10.168    31.270  2398.794  1024.042    41.688    81.978
       192    42.189     2.675     0.000     2.947    -5.843    21.095     0.020    10.163    31.269  2370.259  1024.042    42.189    82.886
       193    42.682     2.705     0.000     2.968    -5.868    21.341     0.020    10.158    31.269  2342.882  1024.042    42.682    83.775
       194    43.167     2.734     0.000     2.989    -5.892    21.584     0.020    10.153    31.268  2316.583  1024.043    43.167    84.647
       195    43.644     2.763     0.000     3.009    -5.915    21.822     0.020    10.148    31.267  2291.288  1024.043    43.644    85.501
       196    44.113     2.792     0.000     3.029    -5.937    22.056     0.020    10.143    31.266  2266.928  1024.043    44.113    86.339
       197    44.574     2.820     0.000     3.048    -5.959    22.287     0.020    10.139    31.266  2243.445  1024.043    44.574    87.162
       198    45.029     2.848     0.000     3.068    -5.979    22.515     0.020    10.135    31.265  2220.781  1024.043    45.029    87.969
       199    45.478     2.876     0.000     3.086    -6.000    22.739     0.020    10.130    31.264  2198.886  1024.044    45.478    88.763
       200    45.920     2.903     0.000     3.105    -6.019    22.960     0.020    10.126    31.264  2177.714  1024.044    45.920    89.543
       201    46.356     2.930     0.000     3.123    -6.038    23.178     0.020    10.122    31.263  2157.221  1024.044    46.356    90.310
       202    46.786     2.957     0.000     3.140    -6.056    23.393     0.020    10.118    31.263  2137.370  1024.044    46.786    91.064
       203    47.195     2.983     0.000     3.157    -6.073    23.597     0.020    10.114    31.262  2118.889  1024.045    47.195    91.777
       204    47.588     3.009     0.000     3.173    -6.089    23.794     0.020    10.111    31.262  2101.357  1024.045    47.588    92.452
       205    47.965     3.034     0.000     3.188    -6.104    23.982     0.020    10.107    31.261  2084.873  1024.045    47.965    93.089
       206    48.305     3.058     0.000     3.202    -6.117    24.152     0.020    10.104    31.261  2070.186  1024.045    48.305    93.694
       207    48.626     3.080     0.000     3.216    -6.131    24.313     0.020    10.102    31.261  2056.502  1024.045    48.626    94.287
       208    48.924     3.102     0.000     3.230    -6.143    24.462     0.020    10.099    31.260  2043.986  1024.046    48.924    94.866
       209    49.206     3.123     0.000     3.243    -6.156    24.603     0.020    10.097    31.260  2032.285  1024.046    49.206    95.435
       210    49.469     3.143     0.000     3.256    -6.168    24.734     0.020    10.094    31.260  2021.474  1024.046    49.469    95.991
       211    49.717     3.162     0.000     3.269    -6.179    24.858     0.020    10.092    31.260  2011.390  1024.046    49.717    96.536
       212    49.949     3.181     0.000     3.281    -6.190    24.975     0.020    10.090    31.260  2002.030  1024.047    49.949    97.069
       213    50.168     3.199     0.000     3.293    -6.201    25.084     0.020    10.089    31.260  1993.299  1024.047    50.168    97.591
       214    50.374     3.217     0.000     3.305    -6.211    25.187     0.020    10.087    31.259  1985.166  1024.047    50.374    98.101
       215    50.567     3.234     0.000     3.317    -6.221    25.284     0.020    10.085    31.259  1977.569  1024.047    50.567    98.601
       216    50.749     3.251     0.000     3.328    -6.231    25.375     0.020    10.084    31.259  1970.470  1024.047    50.749    99.089
       217    50.921     3.267     0.000     3.339    -6.240    25.461     0.020    10.082    31.259  1963.826  1024.047    50.921    99.567
       218    51.083     3.283     0.000     3.350    -6.249    25.541     0.020    10.081    31.259  1957.600  1024.048    51.083   100.036
       219    51.236     3.298     0.000     3.361    -6.257    25.618     0.020    10.080    31.259  1951.758  1024.048    51.236   100.494
       220    51.380     3.313     0.000     3.371    -6.266    25.690     0.020    10.079    31.259  1946.270  1024.048    51.380   100.943
       221    51.517     3.328     0.000     3.381    -6.273    25.758     0.020    10.078    31.259  1941.108  1024.048    51.517   101.383
       222    51.646     3.342     0.000     3.391    -6.281    25.823     0.020    10.077    31.259  1936.246  1024.048    51.646   101.814
       223    51.769     3.356     0.000     3.401    -6.289    25.884     0.020    10.076    31.259  1931.662  1024.048    51.769   102.236
       224    51.885     3.369     0.000     3.411    -6.296    25.943     0.020    10.075    31.259  1927.334  1024.049    51.885   102.651
       225    51.995     3.382     0.000     3.420    -6.303    25.998     0.020    10.074    31.259  1923.244  1024.049    51.995   103.057
       226    52.100     3.395     0.000     3.429    -6.309    26.050     0.020    10.073    31.259  1919.373  1024.049    52.100   103.456
       227    52.200     3.408     0.000     3.438    -6.316    26.100     0.020    10.072    31.259  1915.707  1024.049    52.200   103.848
       228    52.295     3.420     0.000     3.447    -6.322    26.147     0.020    10.072    31.259  1912.230  1024.049    52.295   104.232
       229    52.385     3.432     0.000     3.456    -6.328    26.193     0.020    10.071    31.259  1908.929  1024.049    52.385   104.610
       230    52.472     3.444     0.000     3.465    -6.334    26.236     0.020    10.070    31.259  1905.793  1024.049    52.472   104.981
       231    52.554     3.455     0.000     3.473    -6.340    26.277     0.020    10.070    31.259  1902.810  1024.049    52.554   105.345
       232    52.632     3.467     0.000     3.481    -6.345    26.316     0.020    10.069    31.259  1899.970  1024.049    52.632   105.704
       233    52.707     3.478     0.000     3.489    -6.351    26.354     0.020    10.068    31.259  1897.264  1024.049    52.707   106.056
       234    52.779     3.489     0.000     3.498    -6.356    26.390     0.020    10.068    31.259  1894.684  1024.050    52.779   106.403
       235    52.848     3.499     0.000     3.505    -6.361    26.424     0.020    10.067    31.259  1892.220  1024.050    52.848   106.745
       236    52.914     3.510     0.000     3.513    -6.366    26.457     0.020    10.067    31.259  1889.867  1024.050    52.914   107.081
       237    52.977     3.520     0.000     3.521    -6.370    26.488     0.020    10.066    31.259  1887.618  1024.050    52.977   107.412
       238    53.037     3.530     0.000     3.528    -6.375    26.519     0.020    10.066    31.259  1885.466  1024.050    53.037   107.739
       239    53.095     3.540     0.000     3.536    -6.379    26.548     0.020    10.065    31.259  1883.405  1024.050    53.095   108.060
       240    53.151     3.549     0.000     3.543    -6.383    26.576     0.020    10.065    31.259  1881.431  1024.050    53.151   108.377
       241    53.205     3.559     0.000     3.550    -6.388    26.602     0.020    10.065    31.259  1879.539  1024.050    53.205   108.690
       242    53.256     3.568     0.000     3.557    -6.392    26.628     0.020    10.064    31.259  1877.724  1024.050    53.256   108.998
       243    53.305     3.577     0.000     3.565    -6.395    26.653     0.020    10.064    31.259  1875.982  1024.050    53.305   109.302
       244    53.353     3.586     0.000     3.571    -6.399    26.676     0.020    10.063    31.259  1874.309  1024.050    53.353   109.603
       245    53.399     3.595     0.000     3.578    -6.403    26.699     0.020    10.063    31.259  1872.702  1024.050    53.399   109.899
       246    53.443     3.603     0.000     3.585    -6.407    26.721     0.020    10.063    31.259  1871.156  1024.050    53.443   110.192
       247    53.485     3.612     0.000     3.592    -6.410    26.743     0.020    10.062    31.259  1869.670  1024.050    53.485   110.481
       248    53.526     3.620     0.000     3.598    -6.413    26.763     0.020    10.062    31.259  1868.240  1024.051    53.526   110.767
       249    53.566     3.628     0.000     3.605    -6.417    26.783     0.020    10.062    31.259  1866.863  1024.051    53.566   111.049
       250    53.604     3.636     0.000     3.611    -6.420    26.802     0.020    10.061    31.259  1865.537  1024.051    53.604   111.328
       251    53.641     3.644     0.000     3.618    -6.423    26.820     0.020    10.061    31.259  1864.260  1024.051    53.641   111.604
       252    53.676     3.652     0.000     3.624    -6.426    26.838     0.020    10.061    31.259  1863.029  1024.051    53.676   111.877
       253    53.710     3.659     0.000     3.630    -6.429    26.855     0.020    10.061    31.259  1861.842  1024.051    53.710   112.147
       254    53.743     3.667     0.000     3.636    -6.432    26.872     0.020    10.060    31.259  1860.698  1024.051    53.743   112.414
       255    53.775     3.674     0.000     3.642    -6.434    26.888     0.020    10.060    31.259  1859.593  1024.051    53.775   112.679
       256    53.806     3.681     0.000     3.648    -6.437    26.903     0.020    10.060    31.259  1858.528  1024.051    53.806   112.941
       257    53.836     3.688     0.000     3.654    -6.440    26.918     0.020    10.060    31.259  1857.499  1024.051    53.836   113.200
       258    53.865     3.695     0.000     3.660    -6.442    26.932     0.020    10.060    31.259  1856.507  1024.051    53.865   113.457
       259    53.892     3.701     0.000     3.666    -6.444    26.946     0.020    10.059    31.259  1855.548  1024.051    53.892   113.711
       260    53.919     3.708     0.000     3.672    -6.447    26.960     0.020    10.059    31.259  1854.622  1024.051    53.919   113.963
       261    53.945     3.714     0.000     3.678    -6.449    26.973     0.020    10.059    31.259  1853.727  1024.051    53.945   114.213
       262    53.971     3.721     0.000     3.684    -6.451    26.985     0.020    10.059    31.259  1852.863  1024.051    53.971   114.460
       263    53.995     3.727     0.000     3.689    -6.454    26.997     0.020    10.059    31.259  1852.028  1024.051    53.995   114.706
       264    54.018     3.733     0.000     3.695    -6.456    27.009     0.020    10.058    31.259  1851.221  1024.051    54.018   114.949
       265    54.041     3.739     0.000     3.700    -6.458    27.021     0.020    10.058    31.259  1850.441  1024.051    54.041   115.190
       266    54.063     3.744     0.000     3.706    -6.460    27.032     0.020    10.058    31.259  1849.688  1024.051    54.063   115.430
       267    54.084     3.750     0.000     3.711    -6.462    27.042     0.020    10.058    31.259  1848.959  1024.051    54.084   115.668
       268    54.105     3.755     0.000     3.717    -6.463    27.053     0.020    10.058    31.259  1848.255  1024.051    54.105   115.903
       269    54.125     3.761     0.000     3.722    -6.465    27.063     0.020    10.058    31.259  1847.574  1024.051    54.125   116.138
       270    54.144     3.766     0.000     3.728    -6.467    27.072     0.020    10.057    31.259  1846.917  1024.051    54.144   116.370
       271    54.163     3.771     0.000     3.733    -6.469    27.081     0.020    10.057    31.259  1846.281  1024.051    54.163   116.601
       272    54.181     3.776     0.000     3.738    -6.470    27.090     0.020    10.057    31.259  1845.667  1024.051    54.181   116.830
       273    54.198     3.781     0.000     3.743    -6.472    27.099     0.020    10.057    31.259  1845.073  1024.052    54.198   117.058
       274    54.215     3.786     0.000     3.749    -6.473    27.108     0.020    10.057    31.259  1844.500  1024.052    54.215   117.284
       275    54.232     3.790     0.000     3.754    -6.475    27.116     0.020    10.057    31.259  1843.946  1024.052    54.232   117.509
       276    54.247     3.795     0.000     3.759    -6.476    27.124     0.020    10.057    31.259  1843.411  1024.052    54.247   117.732
       277    54.262     3.799     0.000     3.764    -6.478    27.131     0.020    10.057    31.259  1842.895  1024.052    54.262   117.954
       278    54.277     3.804     0.000     3.769    -6.479    27.139     0.020    10.056    31.259  1842.396  1024.052    54.277   118.175
       279    54.291     3.808     0.000     3.774    -6.480    27.146     0.020    10.056    31.259  1841.915  1024.052    54.291   118.395
       280    54.305     3.812     0.000     3.779    -6.482    27.153     0.020    10.056    31.259  1841.451  1024.052    54.305   118.613
       281    54.318     3.816     0.000     3.784    -6.483    27.159     0.020    10.056    31.259  1841.004  1024.052    54.318   118.830
       282    54.331     3.820     0.000     3.789    -6.484    27.165     0.020    10.056    31.259  1840.572  1024.052    54.331   119.047
       283    54.343     3.823     0.000     3.794    -6.485    27.172     0.020    10.056    31.259  1840.157  1024.052    54.343   119.262
       284    54.355     3.827     0.000     3.799    -6.486    27.178     0.020    10.056    31.259  1839.756  1024.052    54.355   119.476
       285    54.366     3.830     0.000     3.804    -6.487    27.183     0.020    10.056    31.259  1839.371  1024.052    54.366   119.689
       286    54.377     3.834     0.000     3.809    -6.488    27.189     0.020    10.056    31.259  1839.001  1024.052    54.377   119.901
       287    54.388     3.837     0.000     3.814    -6.489    27.194     0.020    10.056    31.259  1838.645  1024.052    54.388   120.112
       288    54.398     3.840     0.000     3.819    -6.490    27.199     0.020    10.056    31.259  1838.303  1024.052    54.398   120.322
       289    54.408     3.843     0.000     3.823    -6.491    27.204     0.020    10.055    31.259  1837.974  1024.052    54.408   120.532
       290    54.417     3.846     0.000     3.828    -6.492    27.209     0.020    10.055    31.259  1837.660  1024.052    54.417   120.740
       291    54.426     3.849     0.000     3.833    -6.493    27.213     0.020    10.055    31.259  1837.358  1024.052    54.426   120.948
       292    54.435     3.852     0.000     3.838    -6.494    27.217     0.020    10.055    31.259  1837.070  1024.052    54.435   121.155
       293    54.443     3.854     0.000     3.843    -6.494    27.221     0.020    10.055    31.259  1836.794  1024.052    54.443   121.362
       294    54.450     3.857     0.000     3.847    -6.495    27.225     0.020    10.055    31.259  1836.531  1024.052    54.450   121.567
       295    54.458     3.859     0.000     3.852    -6.496    27.229     0.020    10.055    31.259  1836.281  1024.052    54.458   121.772
       296    54.465     3.861     0.000     3.857    -6.496    27.232     0.020    10.055    31.259  1836.042  1024.052    54.465   121.977
       297    54.472     3.863     0.000     3.861    -6.497    27.236     0.020    10.055    31.259  1835.816  1024.052    54.472   122.181
       298    54.478     3.865     0.000     3.866    -6.497    27.239     0.020    10.055    31.259  1835.601  1024.052    54.478   122.384
       299    54.484     3.867     0.000     3.871    -6.498    27.242     0.020    10.055    31.259  1835.398  1024.052    54.484   122.587
       300    54.490     3.869     0.000     3.875    -6.498    27.245     0.020    10.055    31.259  1835.206  1024.052    54.490   122.789
       301    54.495     3.871     0.000     3.880    -6.499    27.248     0.020    10.055    31.259  1835.026  1024.052    54.495   122.991
       302    54.500     3.872     0.000     3.885    -6.499    27.250     0.020    10.055    31.259  1834.857  1024.052    54.500   123.193
       303    54.505     3.874     0.000     3.889    -6.500    27.252     0.020    10.055    31.259  1834.698  1024.052    54.505   123.394
       304    54.509     3.875     0.000     3.894    -6.500    27.255     0.020    10.055    31.259  1834.551  1024.052    54.509   123.595
       305    54.513     3.876     0.000     3.899    -6.500    27.257     0.020    10.055    31.259  1834.415  1024.052    54.513   123.795
       306    54.517     3.878     0.000     3.903    -6.501    27.259     0.020    10.055    31.259  1834.289  1024.052    54.517   123.995
       307    54.520     3.879     0.000     3.908    -6.501    27.260     0.020    10.055    31.259  1834.174  1024.052    54.520   124.195
       308    54.524     3.880     0.000     3.912    -6.501    27.262     0.020    10.055    31.259  1834.069  1024.052    54.524   124.394
       309    54.526     3.880     0.000     3.917    -6.501    27.263     0.020    10.055    31.259  1833.975  1024.052    54.526   124.594
       310    54.529     3.881     0.000     3.922    -6.502    27.264     0.020    10.055    31.259  1833.890  1024.052    54.529   124.793
       311    54.531     3.882     0.000     3.926    -6.502    27.266     0.020    10.055    31.259  1833.816  1024.052    54.531   124.992
       312    54.533     3.882     0.000     3.931    -6.502    27.267     0.020    10.055    31.259  1833.752  1024.052    54.533   125.190
       313    54.535     3.883     0.000     3.935    -6.502    27.267     0.020    10.055    31.259  1833.697  1024.052    54.535   125.389
       314    54.536     3.883     0.000     3.940    -6.502    27.268     0.020    10.054    31.259  1833.651  1024.052    54.536   125.588
---------------------- Local maximum rise or fall --------------------
       315    54.537     3.883     0.000     3.944    -6.502    27.269     0.020    10.054    31.259  1833.612  1024.052    54.537   125.786
       316    54.538     3.883     0.000     3.949    -6.502    27.269     0.020    10.054    31.259  1833.580  1024.052    54.538   125.985
       317    54.539     3.883     0.000     3.954    -6.502    27.269     0.020    10.054    31.259  1833.555  1024.052    54.539   126.183
       318    54.539     3.883     0.000     3.958    -6.502    27.270     0.020    10.054    31.259  1833.536  1024.052    54.539   126.382
       319    54.540     3.883     0.000     3.963    -6.502    27.270     0.020    10.054    31.259  1833.515  1024.052    54.540   126.580
       320    54.541     3.883     0.000     3.967    -6.501    27.270     0.020    10.054    31.259  1833.493  1024.052    54.541   126.779
       321    54.541     3.882     0.000     3.972    -6.501    27.271     0.020    10.054    31.259  1833.468  1024.052    54.541   126.978
       322    54.542     3.882     0.000     3.976    -6.501    27.271     0.020    10.054    31.259  1833.441  1024.052    54.542   127.177
       323    54.543     3.881     0.000     3.981    -6.501    27.272     0.020    10.054    31.259  1833.411  1024.052    54.543   127.376
       324    54.544     3.880     0.000     3.986    -6.500    27.272     0.020    10.054    31.259  1833.378  1024.052    54.544   127.575
       325    54.545     3.880     0.000     3.990    -6.500    27.273     0.020    10.054    31.259  1833.343  1024.052    54.545   127.775
       326    54.546     3.879     0.000     3.995    -6.500    27.273     0.020    10.054    31.259  1833.304  1024.052    54.546   127.974
       327    54.548     3.878     0.000     3.999    -6.499    27.274     0.020    10.054    31.259  1833.263  1024.052    54.548   128.175
       328    54.549     3.877     0.000     4.004    -6.499    27.274     0.020    10.054    31.259  1833.218  1024.052    54.549   128.375
       329    54.550     3.876     0.000     4.009    -6.498    27.275     0.020    10.054    31.259  1833.171  1024.052    54.550   128.576
       330    54.552     3.874     0.000     4.013    -6.498    27.276     0.020    10.054    31.259  1833.120  1024.052    54.552   128.777
       331    54.553     3.873     0.000     4.018    -6.497    27.277     0.020    10.054    31.259  1833.066  1024.052    54.553   128.979
       332    54.555     3.872     0.000     4.023    -6.497    27.278     0.020    10.054    31.259  1833.009  1024.052    54.555   129.181
       333    54.557     3.870     0.000     4.027    -6.496    27.278     0.020    10.054    31.259  1832.948  1024.052    54.557   129.384
       334    54.559     3.869     0.000     4.032    -6.496    27.279     0.020    10.054    31.259  1832.884  1024.052    54.559   129.587
       335    54.561     3.867     0.000     4.037    -6.495    27.280     0.020    10.054    31.259  1832.817  1024.052    54.561   129.790
       336    54.563     3.865     0.000     4.041    -6.494    27.281     0.020    10.054    31.259  1832.746  1024.052    54.563   129.995
       337    54.565     3.863     0.000     4.046    -6.494    27.283     0.020    10.054    31.259  1832.671  1024.052    54.565   130.200
       338    54.568     3.861     0.000     4.051    -6.493    27.284     0.020    10.054    31.259  1832.593  1024.052    54.568   130.406
       339    54.570     3.859     0.000     4.056    -6.492    27.285     0.020    10.054    31.259  1832.510  1024.052    54.570   130.612
       340    54.573     3.857     0.000     4.060    -6.491    27.286     0.020    10.054    31.259  1832.424  1024.052    54.573   130.819
       341    54.575     3.855     0.000     4.065    -6.490    27.288     0.020    10.054    31.259  1832.333  1024.052    54.575   131.027
       342    54.578     3.853     0.000     4.070    -6.489    27.289     0.020    10.054    31.259  1832.238  1024.052    54.578   131.236
       343    54.581     3.850     0.000     4.075    -6.488    27.291     0.020    10.054    31.259  1832.139  1024.052    54.581   131.445
       344    54.584     3.848     0.000     4.080    -6.487    27.292     0.020    10.054    31.259  1832.036  1024.052    54.584   131.656
       345    54.587     3.845     0.000     4.084    -6.486    27.294     0.020    10.054    31.259  1831.927  1024.052    54.587   131.867
       346    54.591     3.842     0.000     4.089    -6.485    27.295     0.020    10.054    31.259  1831.814  1024.052    54.591   132.080
       347    54.594     3.840     0.000     4.094    -6.484    27.297     0.020    10.054    31.259  1831.697  1024.052    54.594   132.293
       348    54.598     3.837     0.000     4.099    -6.483    27.299     0.020    10.054    31.259  1831.573  1024.052    54.598   132.508
       349    54.602     3.834     0.000     4.104    -6.482    27.301     0.020    10.054    31.259  1831.445  1024.052    54.602   132.724
       350    54.606     3.831     0.000     4.109    -6.481    27.303     0.020    10.054    31.259  1831.311  1024.052    54.606   132.941
       351    54.610     3.828     0.000     4.114    -6.479    27.305     0.020    10.054    31.259  1831.172  1024.052    54.610   133.159
       352    54.614     3.825     0.000     4.119    -6.478    27.307     0.020    10.054    31.259  1831.027  1024.052    54.614   133.378
       353    54.619     3.821     0.000     4.124    -6.477    27.309     0.020    10.054    31.259  1830.875  1024.052    54.619   133.599
       354    54.623     3.818     0.000     4.129    -6.475    27.312     0.020    10.054    31.259  1830.718  1024.052    54.623   133.821
       355    54.628     3.814     0.000     4.135    -6.474    27.314     0.020    10.054    31.259  1830.553  1024.052    54.628   134.044
       356    54.633     3.811     0.000     4.140    -6.472    27.317     0.020    10.054    31.259  1830.382  1024.052    54.633   134.269
       357    54.639     3.807     0.000     4.145    -6.471    27.319     0.020    10.054    31.259  1830.204  1024.052    54.639   134.496
       358    54.644     3.804     0.000     4.150    -6.469    27.322     0.020    10.054    31.259  1830.019  1024.052    54.644   134.724
       359    54.650     3.800     0.000     4.155    -6.467    27.325     0.020    10.054    31.259  1829.825  1024.052    54.650   134.954
       360    54.656     3.796     0.000     4.161    -6.465    27.328     0.020    10.054    31.259  1829.624  1024.052    54.656   135.185
       361    54.662     3.792     0.000     4.166    -6.464    27.331     0.020    10.054    31.259  1829.414  1024.052    54.662   135.418
       362    54.669     3.788     0.000     4.172    -6.462    27.334     0.020    10.054    31.259  1829.196  1024.052    54.669   135.653
       363    54.676     3.784     0.000     4.177    -6.460    27.338     0.020    10.053    31.259  1828.968  1024.052    54.676   135.890
       364    54.683     3.779     0.000     4.183    -6.458    27.341     0.020    10.053    31.259  1828.731  1024.052    54.683   136.129
       365    54.690     3.775     0.000     4.188    -6.456    27.345     0.020    10.053    31.259  1828.484  1024.052    54.690   136.370
       366    54.698     3.771     0.000     4.194    -6.454    27.349     0.020    10.053    31.259  1828.226  1024.052    54.698   136.613
       367    54.706     3.766     0.000     4.199    -6.452    27.353     0.020    10.053    31.259  1827.957  1024.052    54.706   136.859
       368    54.714     3.762     0.000     4.205    -6.450    27.357     0.020    10.053    31.259  1827.677  1024.052    54.714   137.106
       369    54.723     3.757     0.000     4.211    -6.447    27.362     0.020    10.053    31.259  1827.385  1024.052    54.723   137.357
       370    54.732     3.752     0.000     4.217    -6.445    27.366     0.020    10.053    31.259  1827.080  1024.052    54.732   137.609
       371    54.742     3.747     0.000     4.222    -6.443    27.371     0.020    10.053    31.259  1826.761  1024.052    54.742   137.864
       372    54.752     3.742     0.000     4.228    -6.440    27.376     0.020    10.053    31.259  1826.429  1024.052    54.752   138.122
       373    54.762     3.737     0.000     4.234    -6.437    27.381     0.020    10.053    31.259  1826.081  1024.052    54.762   138.382
       374    54.773     3.732     0.000     4.240    -6.435    27.386     0.020    10.053    31.259  1825.718  1024.052    54.773   138.646
       375    54.784     3.727     0.000     4.247    -6.432    27.392     0.020    10.053    31.259  1825.339  1024.052    54.784   138.912
       376    54.796     3.722     0.000     4.253    -6.429    27.398     0.020    10.053    31.259  1824.941  1024.052    54.796   139.182
       377    54.809     3.717     0.000     4.259    -6.426    27.404     0.020    10.052    31.259  1824.526  1024.052    54.809   139.455
       378    54.822     3.711     0.000     4.265    -6.423    27.411     0.020    10.052    31.259  1824.091  1024.052    54.822   139.731
       379    54.836     3.706     0.000     4.272    -6.420    27.418     0.020    10.052    31.259  1823.635  1024.052    54.836   140.010
       380    54.850     3.700     0.000     4.278    -6.417    27.425     0.020    10.052    31.259  1823.157  1024.052    54.850   140.294
       381    54.865     3.695     0.000     4.285    -6.414    27.432     0.020    10.052    31.259  1822.656  1024.053    54.865   140.581
       382    54.881     3.689     0.000     4.292    -6.411    27.440     0.020    10.052    31.259  1822.130  1024.053    54.881   140.872
       383    54.897     3.683     0.000     4.298    -6.407    27.449     0.020    10.052    31.259  1821.578  1024.053    54.897   141.167
       384    54.915     3.678     0.000     4.305    -6.403    27.457     0.020    10.052    31.259  1820.997  1024.053    54.915   141.467
       385    54.933     3.672     0.000     4.312    -6.400    27.467     0.020    10.052    31.259  1820.387  1024.053    54.933   141.771
       386    54.953     3.666     0.000     4.319    -6.396    27.476     0.020    10.051    31.259  1819.744  1024.053    54.953   142.080
       387    54.973     3.660     0.000     4.327    -6.392    27.487     0.020    10.051    31.259  1819.067  1024.053    54.973   142.394
       388    54.995     3.654     0.000     4.334    -6.388    27.497     0.020    10.051    31.259  1818.353  1024.053    54.995   142.713
       389    55.018     3.648     0.000     4.341    -6.384    27.509     0.020    10.051    31.259  1817.599  1024.053    55.018   143.037
       390    55.042     3.642     0.000     4.349    -6.379    27.521     0.020    10.051    31.259  1816.803  1024.053    55.042   143.368
       391    55.067     3.635     0.000     4.357    -6.375    27.534     0.020    10.051    31.259  1815.961  1024.053    55.067   143.704
       392    55.094     3.629     0.000     4.365    -6.370    27.547     0.020    10.050    31.259  1815.069  1024.053    55.094   144.047
       393    55.123     3.623     0.000     4.373    -6.365    27.562     0.020    10.050    31.259  1814.124  1024.053    55.123   144.396
       394    55.154     3.617     0.000     4.381    -6.360    27.577     0.020    10.050    31.259  1813.120  1024.053    55.154   144.753
       395    55.186     3.610     0.000     4.389    -6.355    27.593     0.020    10.050    31.259  1812.053  1024.053    55.186   145.117
       396    55.221     3.604     0.000     4.398    -6.350    27.610     0.020    10.050    31.259  1810.917  1024.053    55.221   145.489
       397    55.258     3.598     0.000     4.407    -6.344    27.629     0.020    10.049    31.259  1809.706  1024.053    55.258   145.870
       398    55.297     3.591     0.000     4.416    -6.338    27.649     0.020    10.049    31.259  1808.412  1024.053    55.297   146.260
       399    55.340     3.585     0.000     4.425    -6.332    27.670     0.020    10.049    31.259  1807.027  1024.053    55.340   146.659
       400    55.385     3.579     0.000     4.434    -6.326    27.693     0.020    10.048    31.259  1805.542  1024.053    55.385   147.069
       401    55.434     3.572     0.000     4.444    -6.319    27.717     0.020    10.048    31.259  1803.946  1024.053    55.434   147.490
       402    55.487     3.566     0.000     4.454    -6.312    27.743     0.020    10.048    31.259  1802.225  1024.053    55.487   147.924
       403    55.544     3.560     0.000     4.464    -6.305    27.772     0.020    10.047    31.259  1800.367  1024.053    55.544   148.370
       404    55.606     3.554     0.000     4.475    -6.298    27.803     0.020    10.047    31.259  1798.353  1024.053    55.606   148.830
       405    55.674     3.548     0.000     4.486    -6.290    27.837     0.020    10.046    31.259  1796.162  1024.053    55.674   149.306
       406    55.748     3.542     0.000     4.497    -6.282    27.874     0.020    10.046    31.259  1793.772  1024.054    55.748   149.799
       407    55.830     3.536     0.000     4.509    -6.273    27.915     0.020    10.045    31.259  1791.151  1024.054    55.830   150.310
       408    55.920     3.530     0.000     4.521    -6.264    27.960     0.020    10.045    31.259  1788.263  1024.054    55.920   150.843
       409    56.020     3.525     0.000     4.534    -6.254    28.010     0.020    10.044    31.259  1785.064  1024.054    56.020   151.399
       410    56.133     3.520     0.000     4.547    -6.244    28.066     0.020    10.043    31.259  1781.495  1024.054    56.133   151.981
       411    56.259     3.515     0.000     4.561    -6.233    28.130     0.020    10.042    31.259  1777.482  1024.054    56.259   152.595
       412    56.404     3.511     0.000     4.576    -6.221    28.202     0.020    10.041    31.259  1772.925  1024.054    56.404   153.243
