****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      5.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth    CL-Dil  Amb-Curr    P-Temp     P-Sal    P-Con.     P-Den   Net-Dil      Time
      Step (FluxAvg)       (m)       (m)       (m)       (m)        ()     (m/s)       (C)     (psu)    (mg/L)   (kg/m3)        ()       (s)
       159    22.083     1.735     0.000     2.051    -8.287    11.042     0.020     9.643    31.537  4528.292  1024.335    22.083    46.634
       160    22.322     1.756     0.000     2.065    -8.306    11.161     0.020     9.642    31.537  4479.900  1024.335    22.322    47.141
       161    22.554     1.776     0.000     2.078    -8.323    11.277     0.020     9.640    31.538  4433.838  1024.336    22.554    47.633
       162    22.780     1.796     0.000     2.091    -8.340    11.390     0.020     9.639    31.538  4389.905  1024.337    22.780    48.111
       163    23.000     1.815     0.000     2.104    -8.356    11.500     0.020     9.637    31.539  4347.920  1024.337    23.000    48.575
       164    23.214     1.835     0.000     2.116    -8.372    11.607     0.020     9.636    31.539  4307.726  1024.338    23.214    49.028
       165    23.424     1.854     0.000     2.128    -8.386    11.712     0.020     9.635    31.540  4269.182  1024.338    23.424    49.468
       166    23.629     1.872     0.000     2.139    -8.400    11.814     0.020     9.634    31.540  4232.164  1024.339    23.629    49.898
       167    23.829     1.890     0.000     2.151    -8.414    11.915     0.020     9.632    31.541  4196.559  1024.339    23.829    50.317
       168    24.025     1.909     0.000     2.162    -8.427    12.013     0.020     9.631    31.541  4162.266  1024.340    24.025    50.727
       169    24.218     1.926     0.000     2.173    -8.439    12.109     0.020     9.630    31.542  4129.195  1024.341    24.218    51.127
       170    24.407     1.944     0.000     2.183    -8.451    12.203     0.020     9.629    31.542  4097.262  1024.341    24.407    51.519
       171    24.592     1.961     0.000     2.193    -8.463    12.296     0.020     9.628    31.543  4066.395  1024.342    24.592    51.902
       172    24.774     1.978     0.000     2.203    -8.474    12.387     0.020     9.627    31.543  4036.523  1024.342    24.774    52.277
       173    24.953     1.995     0.000     2.213    -8.485    12.476     0.020     9.626    31.543  4007.586  1024.343    24.953    52.644
       174    25.129     2.012     0.000     2.223    -8.495    12.564     0.020     9.625    31.544  3979.527  1024.343    25.129    53.004
       175    25.299     2.029     0.000     2.232    -8.505    12.649     0.020     9.624    31.544  3952.802  1024.344    25.299    53.357
       176    25.462     2.045     0.000     2.241    -8.515    12.731     0.020     9.623    31.545  3927.498  1024.344    25.462    53.706
       177    25.618     2.060     0.000     2.250    -8.524    12.809     0.020     9.622    31.545  3903.431  1024.345    25.618    54.052
       178    25.770     2.075     0.000     2.259    -8.534    12.885     0.020     9.621    31.546  3880.545  1024.345    25.770    54.396
       179    25.915     2.090     0.000     2.268    -8.543    12.958     0.020     9.621    31.546  3858.747  1024.346    25.915    54.737
       180    26.055     2.105     0.000     2.277    -8.551    13.028     0.020     9.620    31.547  3837.997  1024.346    26.055    55.076
       181    26.190     2.119     0.000     2.286    -8.560    13.095     0.020     9.619    31.547  3818.235  1024.347    26.190    55.412
       182    26.320     2.133     0.000     2.295    -8.569    13.160     0.020     9.618    31.547  3799.416  1024.347    26.320    55.744
       183    26.445     2.147     0.000     2.304    -8.577    13.222     0.020     9.618    31.548  3781.490  1024.347    26.445    56.074
       184    26.565     2.160     0.000     2.312    -8.585    13.282     0.020     9.617    31.548  3764.412  1024.348    26.565    56.400
       185    26.680     2.173     0.000     2.321    -8.593    13.340     0.020     9.616    31.548  3748.139  1024.348    26.680    56.724
       186    26.791     2.186     0.000     2.329    -8.600    13.395     0.020     9.616    31.549  3732.628  1024.349    26.791    57.044
       187    26.897     2.199     0.000     2.337    -8.608    13.449     0.020     9.615    31.549  3717.840  1024.349    26.897    57.361
       188    27.000     2.211     0.000     2.345    -8.615    13.500     0.020     9.615    31.549  3703.738  1024.349    27.000    57.674
       189    27.098     2.223     0.000     2.353    -8.622    13.549     0.020     9.614    31.550  3690.285  1024.350    27.098    57.985
       190    27.193     2.235     0.000     2.361    -8.629    13.596     0.020     9.614    31.550  3677.448  1024.350    27.193    58.292
       191    27.284     2.246     0.000     2.369    -8.636    13.642     0.020     9.613    31.550  3665.195  1024.350    27.284    58.595
       192    27.371     2.258     0.000     2.377    -8.642    13.686     0.020     9.613    31.551  3653.495  1024.350    27.371    58.896
       193    27.455     2.269     0.000     2.385    -8.649    13.728     0.020     9.612    31.551  3642.319  1024.351    27.455    59.193
       194    27.536     2.280     0.000     2.393    -8.655    13.768     0.020     9.612    31.551  3631.639  1024.351    27.536    59.487
       195    27.613     2.290     0.000     2.400    -8.661    13.807     0.020     9.612    31.551  3621.430  1024.351    27.613    59.778
       196    27.688     2.301     0.000     2.408    -8.667    13.844     0.020     9.611    31.552  3611.667  1024.351    27.688    60.065
       197    27.760     2.311     0.000     2.415    -8.673    13.880     0.020     9.611    31.552  3602.327  1024.352    27.760    60.349
       198    27.829     2.321     0.000     2.422    -8.678    13.914     0.020     9.610    31.552  3593.388  1024.352    27.829    60.631
       199    27.895     2.331     0.000     2.429    -8.684    13.948     0.020     9.610    31.552  3584.829  1024.352    27.895    60.909
       200    27.959     2.340     0.000     2.437    -8.689    13.980     0.020     9.610    31.553  3576.631  1024.352    27.959    61.183
       201    28.021     2.350     0.000     2.444    -8.694    14.010     0.020     9.609    31.553  3568.776  1024.353    28.021    61.455
       202    28.080     2.359     0.000     2.451    -8.699    14.040     0.020     9.609    31.553  3561.246  1024.353    28.080    61.724
       203    28.137     2.368     0.000     2.457    -8.704    14.069     0.020     9.609    31.553  3554.024  1024.353    28.137    61.990
       204    28.192     2.377     0.000     2.464    -8.709    14.096     0.020     9.609    31.553  3547.095  1024.353    28.192    62.253
       205    28.245     2.386     0.000     2.471    -8.714    14.123     0.020     9.608    31.554  3540.444  1024.353    28.245    62.513
       206    28.296     2.394     0.000     2.478    -8.718    14.148     0.020     9.608    31.554  3534.059  1024.354    28.296    62.771
       207    28.345     2.403     0.000     2.484    -8.723    14.173     0.020     9.608    31.554  3527.925  1024.354    28.345    63.025
       208    28.393     2.411     0.000     2.491    -8.727    14.196     0.020     9.608    31.554  3522.031  1024.354    28.393    63.277
       209    28.438     2.419     0.000     2.497    -8.731    14.219     0.020     9.607    31.554  3516.364  1024.354    28.438    63.526
       210    28.483     2.427     0.000     2.503    -8.735    14.241     0.020     9.607    31.554  3510.915  1024.354    28.483    63.773
       211    28.525     2.435     0.000     2.510    -8.739    14.263     0.020     9.607    31.555  3505.672  1024.354    28.525    64.017
       212    28.566     2.442     0.000     2.516    -8.743    14.283     0.020     9.607    31.555  3500.627  1024.355    28.566    64.259
       213    28.606     2.450     0.000     2.522    -8.747    14.303     0.020     9.606    31.555  3495.769  1024.355    28.606    64.498
       214    28.644     2.457     0.000     2.528    -8.750    14.322     0.020     9.606    31.555  3491.091  1024.355    28.644    64.735
       215    28.681     2.464     0.000     2.534    -8.754    14.341     0.020     9.606    31.555  3486.584  1024.355    28.681    64.969
       216    28.717     2.472     0.000     2.540    -8.757    14.359     0.020     9.606    31.555  3482.240  1024.355    28.717    65.202
       217    28.752     2.478     0.000     2.546    -8.761    14.376     0.020     9.606    31.555  3478.052  1024.355    28.752    65.431
       218    28.785     2.485     0.000     2.552    -8.764    14.393     0.020     9.606    31.555  3474.014  1024.355    28.785    65.659
       219    28.817     2.492     0.000     2.558    -8.767    14.409     0.020     9.605    31.556  3470.118  1024.355    28.817    65.885
       220    28.849     2.499     0.000     2.564    -8.770    14.424     0.020     9.605    31.556  3466.358  1024.356    28.849    66.108
       221    28.879     2.505     0.000     2.569    -8.774    14.439     0.020     9.605    31.556  3462.730  1024.356    28.879    66.330
       222    28.908     2.511     0.000     2.575    -8.777    14.454     0.020     9.605    31.556  3459.227  1024.356    28.908    66.549
       223    28.936     2.518     0.000     2.581    -8.779    14.468     0.020     9.605    31.556  3455.844  1024.356    28.936    66.767
       224    28.964     2.524     0.000     2.586    -8.782    14.482     0.020     9.605    31.556  3452.576  1024.356    28.964    66.983
       225    28.990     2.530     0.000     2.592    -8.785    14.495     0.020     9.605    31.556  3449.418  1024.356    28.990    67.196
       226    29.016     2.536     0.000     2.597    -8.788    14.508     0.020     9.604    31.556  3446.366  1024.356    29.016    67.408
       227    29.041     2.542     0.000     2.602    -8.790    14.520     0.020     9.604    31.556  3443.417  1024.356    29.041    67.619
       228    29.065     2.547     0.000     2.608    -8.793    14.532     0.020     9.604    31.556  3440.565  1024.356    29.065    67.827
       229    29.088     2.553     0.000     2.613    -8.795    14.544     0.020     9.604    31.557  3437.807  1024.356    29.088    68.034
       230    29.111     2.558     0.000     2.618    -8.798    14.555     0.020     9.604    31.557  3435.140  1024.357    29.111    68.239
       231    29.133     2.564     0.000     2.624    -8.800    14.566     0.020     9.604    31.557  3432.560  1024.357    29.133    68.443
       232    29.154     2.569     0.000     2.629    -8.802    14.577     0.020     9.604    31.557  3430.063  1024.357    29.154    68.645
       233    29.175     2.574     0.000     2.634    -8.805    14.587     0.020     9.604    31.557  3427.648  1024.357    29.175    68.846
       234    29.194     2.579     0.000     2.639    -8.807    14.597     0.020     9.603    31.557  3425.311  1024.357    29.194    69.045
       235    29.214     2.584     0.000     2.644    -8.809    14.607     0.020     9.603    31.557  3423.048  1024.357    29.214    69.242
       236    29.232     2.589     0.000     2.649    -8.811    14.616     0.020     9.603    31.557  3420.859  1024.357    29.232    69.439
       237    29.251     2.594     0.000     2.654    -8.813    14.625     0.020     9.603    31.557  3418.739  1024.357    29.251    69.633
       238    29.268     2.598     0.000     2.659    -8.815    14.634     0.020     9.603    31.557  3416.687  1024.357    29.268    69.827
       239    29.285     2.603     0.000     2.664    -8.817    14.643     0.020     9.603    31.557  3414.700  1024.357    29.285    70.019
       240    29.302     2.607     0.000     2.669    -8.819    14.651     0.020     9.603    31.557  3412.777  1024.357    29.302    70.210
       241    29.318     2.611     0.000     2.674    -8.820    14.659     0.020     9.603    31.557  3410.915  1024.357    29.318    70.400
       242    29.333     2.616     0.000     2.679    -8.822    14.667     0.020     9.603    31.558  3409.112  1024.357    29.333    70.589
       243    29.348     2.620     0.000     2.683    -8.824    14.674     0.020     9.603    31.558  3407.367  1024.357    29.348    70.776
       244    29.363     2.624     0.000     2.688    -8.825    14.681     0.020     9.603    31.558  3405.677  1024.357    29.363    70.962
       245    29.377     2.628     0.000     2.693    -8.827    14.688     0.020     9.603    31.558  3404.041  1024.358    29.377    71.147
       246    29.391     2.632     0.000     2.698    -8.828    14.695     0.020     9.602    31.558  3402.458  1024.358    29.391    71.332
       247    29.404     2.636     0.000     2.702    -8.830    14.702     0.020     9.602    31.558  3400.925  1024.358    29.404    71.515
       248    29.417     2.639     0.000     2.707    -8.831    14.708     0.020     9.602    31.558  3399.442  1024.358    29.417    71.697
       249    29.429     2.643     0.000     2.712    -8.833    14.715     0.020     9.602    31.558  3398.007  1024.358    29.429    71.878
       250    29.441     2.647     0.000     2.716    -8.834    14.721     0.020     9.602    31.558  3396.618  1024.358    29.441    72.058
       251    29.453     2.650     0.000     2.721    -8.836    14.726     0.020     9.602    31.558  3395.275  1024.358    29.453    72.237
       252    29.464     2.653     0.000     2.725    -8.837    14.732     0.020     9.602    31.558  3393.976  1024.358    29.464    72.416
       253    29.475     2.657     0.000     2.730    -8.838    14.737     0.020     9.602    31.558  3392.720  1024.358    29.475    72.593
       254    29.485     2.660     0.000     2.734    -8.839    14.743     0.020     9.602    31.558  3391.506  1024.358    29.485    72.770
       255    29.496     2.663     0.000     2.739    -8.840    14.748     0.020     9.602    31.558  3390.333  1024.358    29.496    72.946
       256    29.505     2.666     0.000     2.743    -8.842    14.753     0.020     9.602    31.558  3389.199  1024.358    29.505    73.121
       257    29.515     2.669     0.000     2.748    -8.843    14.758     0.020     9.602    31.558  3388.105  1024.358    29.515    73.295
       258    29.524     2.672     0.000     2.752    -8.844    14.762     0.020     9.602    31.558  3387.048  1024.358    29.524    73.469
       259    29.533     2.674     0.000     2.757    -8.845    14.767     0.020     9.602    31.558  3386.029  1024.358    29.533    73.642
       260    29.542     2.677     0.000     2.761    -8.846    14.771     0.020     9.602    31.558  3385.046  1024.358    29.542    73.814
       261    29.550     2.680     0.000     2.766    -8.847    14.775     0.020     9.602    31.558  3384.098  1024.358    29.550    73.985
       262    29.558     2.682     0.000     2.770    -8.848    14.779     0.020     9.602    31.558  3383.185  1024.358    29.558    74.156
       263    29.566     2.684     0.000     2.774    -8.848    14.783     0.020     9.602    31.558  3382.307  1024.358    29.566    74.326
       264    29.573     2.687     0.000     2.779    -8.849    14.787     0.020     9.602    31.558  3381.461  1024.358    29.573    74.496
       265    29.580     2.689     0.000     2.783    -8.850    14.790     0.020     9.602    31.558  3380.648  1024.358    29.580    74.665
       266    29.587     2.691     0.000     2.787    -8.851    14.793     0.020     9.602    31.558  3379.867  1024.358    29.587    74.834
       267    29.594     2.693     0.000     2.792    -8.852    14.797     0.020     9.601    31.559  3379.118  1024.358    29.594    75.002
       268    29.600     2.695     0.000     2.796    -8.852    14.800     0.020     9.601    31.559  3378.399  1024.358    29.600    75.169
       269    29.606     2.697     0.000     2.800    -8.853    14.803     0.020     9.601    31.559  3377.711  1024.358    29.606    75.337
       270    29.612     2.699     0.000     2.804    -8.854    14.806     0.020     9.601    31.559  3377.052  1024.358    29.612    75.503
       271    29.617     2.701     0.000     2.809    -8.854    14.809     0.020     9.601    31.559  3376.423  1024.358    29.617    75.669
       272    29.622     2.702     0.000     2.813    -8.855    14.811     0.020     9.601    31.559  3375.822  1024.358    29.622    75.835
       273    29.627     2.704     0.000     2.817    -8.855    14.814     0.020     9.601    31.559  3375.250  1024.359    29.627    76.001
       274    29.632     2.706     0.000     2.821    -8.856    14.816     0.020     9.601    31.559  3374.706  1024.359    29.632    76.166
       275    29.637     2.707     0.000     2.825    -8.856    14.818     0.020     9.601    31.559  3374.189  1024.359    29.637    76.330
       276    29.641     2.708     0.000     2.830    -8.857    14.821     0.020     9.601    31.559  3373.699  1024.359    29.641    76.495
       277    29.645     2.710     0.000     2.834    -8.857    14.823     0.020     9.601    31.559  3373.236  1024.359    29.645    76.659
       278    29.649     2.711     0.000     2.838    -8.857    14.824     0.020     9.601    31.559  3372.800  1024.359    29.649    76.822
       279    29.653     2.712     0.000     2.842    -8.858    14.826     0.020     9.601    31.559  3372.389  1024.359    29.653    76.986
       280    29.656     2.713     0.000     2.846    -8.858    14.828     0.020     9.601    31.559  3372.004  1024.359    29.656    77.149
       281    29.659     2.714     0.000     2.851    -8.858    14.830     0.020     9.601    31.559  3371.644  1024.359    29.659    77.312
       282    29.662     2.715     0.000     2.855    -8.859    14.831     0.020     9.601    31.559  3371.309  1024.359    29.662    77.475
       283    29.665     2.715     0.000     2.859    -8.859    14.832     0.020     9.601    31.559  3370.998  1024.359    29.665    77.638
       284    29.667     2.716     0.000     2.863    -8.859    14.834     0.020     9.601    31.559  3370.712  1024.359    29.667    77.800
       285    29.670     2.717     0.000     2.867    -8.859    14.835     0.020     9.601    31.559  3370.449  1024.359    29.670    77.962
       286    29.672     2.717     0.000     2.871    -8.859    14.836     0.020     9.601    31.559  3370.208  1024.359    29.672    78.124
       287    29.674     2.718     0.000     2.875    -8.860    14.837     0.020     9.601    31.559  3369.990  1024.359    29.674    78.286
       288    29.675     2.718     0.000     2.880    -8.860    14.838     0.020     9.601    31.559  3369.792  1024.359    29.675    78.448
       289    29.677     2.719     0.000     2.884    -8.860    14.839     0.020     9.601    31.559  3369.610  1024.359    29.677    78.610
       290    29.678     2.719     0.000     2.888    -8.860    14.839     0.020     9.601    31.559  3369.444  1024.359    29.678    78.772
       291    29.680     2.719     0.000     2.892    -8.860    14.840     0.020     9.601    31.559  3369.294  1024.359    29.680    78.934
---------------------- Local maximum rise or fall --------------------
       292    29.681     2.719     0.000     2.896    -8.860    14.840     0.020     9.601    31.559  3369.160  1024.359    29.681    79.096
       293    29.682     2.719     0.000     2.900    -8.860    14.841     0.020     9.601    31.559  3369.041  1024.359    29.682    79.257
       294    29.683     2.719     0.000     2.904    -8.860    14.841     0.020     9.601    31.559  3368.938  1024.359    29.683    79.419
       295    29.684     2.719     0.000     2.909    -8.859    14.842     0.020     9.601    31.559  3368.841  1024.359    29.684    79.581
       296    29.685     2.719     0.000     2.913    -8.859    14.842     0.020     9.601    31.559  3368.744  1024.359    29.685    79.743
       297    29.686     2.719     0.000     2.917    -8.859    14.843     0.020     9.601    31.559  3368.644  1024.359    29.686    79.905
       298    29.686     2.718     0.000     2.921    -8.859    14.843     0.020     9.601    31.559  3368.538  1024.359    29.686    80.067
       299    29.687     2.718     0.000     2.925    -8.859    14.844     0.020     9.601    31.559  3368.426  1024.359    29.687    80.229
       300    29.688     2.717     0.000     2.929    -8.858    14.844     0.020     9.601    31.559  3368.308  1024.359    29.688    80.392
       301    29.690     2.717     0.000     2.933    -8.858    14.845     0.020     9.601    31.559  3368.183  1024.359    29.690    80.554
       302    29.691     2.716     0.000     2.938    -8.858    14.845     0.020     9.601    31.559  3368.050  1024.359    29.691    80.717
       303    29.692     2.716     0.000     2.942    -8.857    14.846     0.020     9.601    31.559  3367.910  1024.359    29.692    80.880
       304    29.693     2.715     0.000     2.946    -8.857    14.847     0.020     9.601    31.559  3367.762  1024.359    29.693    81.043
       305    29.695     2.714     0.000     2.950    -8.857    14.847     0.020     9.601    31.559  3367.606  1024.359    29.695    81.207
       306    29.696     2.713     0.000     2.954    -8.856    14.848     0.020     9.601    31.559  3367.441  1024.359    29.696    81.370
       307    29.698     2.713     0.000     2.958    -8.856    14.849     0.020     9.601    31.559  3367.268  1024.359    29.698    81.535
       308    29.699     2.712     0.000     2.963    -8.855    14.850     0.020     9.601    31.559  3367.086  1024.359    29.699    81.699
       309    29.701     2.711     0.000     2.967    -8.855    14.850     0.020     9.601    31.559  3366.894  1024.359    29.701    81.864
       310    29.703     2.710     0.000     2.971    -8.854    14.851     0.020     9.601    31.559  3366.694  1024.359    29.703    82.029
       311    29.705     2.708     0.000     2.975    -8.854    14.852     0.020     9.601    31.559  3366.484  1024.359    29.705    82.195
       312    29.707     2.707     0.000     2.980    -8.853    14.853     0.020     9.601    31.559  3366.264  1024.359    29.707    82.361
       313    29.709     2.706     0.000     2.984    -8.852    14.854     0.020     9.601    31.559  3366.035  1024.359    29.709    82.527
       314    29.711     2.705     0.000     2.988    -8.852    14.855     0.020     9.601    31.559  3365.795  1024.359    29.711    82.694
       315    29.713     2.703     0.000     2.992    -8.851    14.856     0.020     9.601    31.559  3365.544  1024.359    29.713    82.862
       316    29.715     2.702     0.000     2.997    -8.850    14.858     0.020     9.601    31.559  3365.283  1024.359    29.715    83.030
       317    29.718     2.700     0.000     3.001    -8.849    14.859     0.020     9.601    31.559  3365.011  1024.359    29.718    83.199
       318    29.720     2.699     0.000     3.005    -8.849    14.860     0.020     9.601    31.559  3364.727  1024.359    29.720    83.368
       319    29.723     2.697     0.000     3.010    -8.848    14.861     0.020     9.601    31.559  3364.431  1024.359    29.723    83.538
       320    29.725     2.696     0.000     3.014    -8.847    14.863     0.020     9.601    31.559  3364.123  1024.359    29.725    83.708
       321    29.728     2.694     0.000     3.018    -8.846    14.864     0.020     9.601    31.559  3363.803  1024.359    29.728    83.880
       322    29.731     2.692     0.000     3.023    -8.845    14.866     0.020     9.601    31.559  3363.470  1024.359    29.731    84.051
       323    29.734     2.690     0.000     3.027    -8.844    14.867     0.020     9.601    31.559  3363.124  1024.359    29.734    84.224
       324    29.737     2.688     0.000     3.032    -8.843    14.869     0.020     9.601    31.559  3362.763  1024.359    29.737    84.398
       325    29.741     2.686     0.000     3.036    -8.842    14.870     0.020     9.601    31.559  3362.389  1024.359    29.741    84.572
       326    29.744     2.684     0.000     3.041    -8.841    14.872     0.020     9.601    31.559  3362.000  1024.359    29.744    84.747
       327    29.748     2.682     0.000     3.045    -8.840    14.874     0.020     9.601    31.559  3361.596  1024.359    29.748    84.923
       328    29.751     2.680     0.000     3.050    -8.838    14.876     0.020     9.601    31.559  3361.177  1024.359    29.751    85.100
       329    29.755     2.678     0.000     3.054    -8.837    14.878     0.020     9.601    31.559  3360.741  1024.359    29.755    85.278
       330    29.759     2.676     0.000     3.059    -8.836    14.880     0.020     9.601    31.559  3360.288  1024.359    29.759    85.456
       331    29.764     2.673     0.000     3.063    -8.834    14.882     0.020     9.601    31.559  3359.818  1024.359    29.764    85.636
       332    29.768     2.671     0.000     3.068    -8.833    14.884     0.020     9.601    31.559  3359.330  1024.359    29.768    85.817
       333    29.772     2.668     0.000     3.073    -8.832    14.886     0.020     9.601    31.559  3358.824  1024.359    29.772    85.999
       334    29.777     2.666     0.000     3.077    -8.830    14.888     0.020     9.601    31.559  3358.298  1024.359    29.777    86.182
       335    29.782     2.663     0.000     3.082    -8.829    14.891     0.020     9.601    31.559  3357.752  1024.359    29.782    86.366
       336    29.787     2.661     0.000     3.087    -8.827    14.893     0.020     9.601    31.559  3357.185  1024.359    29.787    86.552
       337    29.792     2.658     0.000     3.091    -8.826    14.896     0.020     9.600    31.559  3356.596  1024.359    29.792    86.739
       338    29.798     2.655     0.000     3.096    -8.824    14.899     0.020     9.600    31.559  3355.985  1024.359    29.798    86.927
       339    29.803     2.652     0.000     3.101    -8.822    14.902     0.020     9.600    31.559  3355.350  1024.359    29.803    87.116
       340    29.809     2.650     0.000     3.106    -8.821    14.905     0.020     9.600    31.559  3354.690  1024.359    29.809    87.307
       341    29.815     2.647     0.000     3.111    -8.819    14.908     0.020     9.600    31.559  3354.005  1024.359    29.815    87.499
       342    29.821     2.644     0.000     3.116    -8.817    14.911     0.020     9.600    31.559  3353.293  1024.359    29.821    87.692
       343    29.828     2.641     0.000     3.121    -8.815    14.914     0.020     9.600    31.559  3352.553  1024.359    29.828    87.887
       344    29.835     2.638     0.000     3.126    -8.813    14.917     0.020     9.600    31.559  3351.784  1024.359    29.835    88.084
       345    29.842     2.634     0.000     3.131    -8.811    14.921     0.020     9.600    31.559  3350.985  1024.359    29.842    88.282
       346    29.849     2.631     0.000     3.136    -8.809    14.925     0.020     9.600    31.560  3350.154  1024.359    29.849    88.483
       347    29.857     2.628     0.000     3.141    -8.807    14.929     0.020     9.600    31.560  3349.289  1024.359    29.857    88.684
       348    29.865     2.625     0.000     3.146    -8.805    14.933     0.020     9.600    31.560  3348.390  1024.359    29.865    88.888
       349    29.873     2.621     0.000     3.152    -8.803    14.937     0.020     9.600    31.560  3347.454  1024.359    29.873    89.094
       350    29.882     2.618     0.000     3.157    -8.800    14.941     0.020     9.600    31.560  3346.480  1024.359    29.882    89.301
       351    29.891     2.615     0.000     3.162    -8.798    14.946     0.020     9.600    31.560  3345.466  1024.359    29.891    89.511
       352    29.901     2.611     0.000     3.168    -8.795    14.950     0.020     9.600    31.560  3344.409  1024.360    29.901    89.722
       353    29.910     2.608     0.000     3.173    -8.793    14.955     0.020     9.600    31.560  3343.308  1024.360    29.910    89.936
       354    29.921     2.604     0.000     3.179    -8.790    14.960     0.020     9.600    31.560  3342.161  1024.360    29.921    90.152
       355    29.931     2.600     0.000     3.184    -8.788    14.966     0.020     9.600    31.560  3340.964  1024.360    29.931    90.370
       356    29.943     2.597     0.000     3.190    -8.785    14.971     0.020     9.600    31.560  3339.716  1024.360    29.943    90.591
       357    29.954     2.593     0.000     3.195    -8.782    14.977     0.020     9.600    31.560  3338.413  1024.360    29.954    90.814
       358    29.967     2.589     0.000     3.201    -8.779    14.983     0.020     9.600    31.560  3337.053  1024.360    29.967    91.040
       359    29.979     2.585     0.000     3.207    -8.776    14.990     0.020     9.600    31.560  3335.631  1024.360    29.979    91.269
       360    29.993     2.582     0.000     3.213    -8.773    14.996     0.020     9.600    31.560  3334.146  1024.360    29.993    91.500
       361    30.007     2.578     0.000     3.219    -8.770    15.003     0.020     9.599    31.560  3332.593  1024.360    30.007    91.734
       362    30.021     2.574     0.000     3.225    -8.767    15.011     0.020     9.599    31.560  3330.967  1024.360    30.021    91.971
       363    30.037     2.570     0.000     3.231    -8.763    15.018     0.020     9.599    31.560  3329.266  1024.360    30.037    92.212
       364    30.053     2.566     0.000     3.237    -8.760    15.026     0.020     9.599    31.560  3327.483  1024.360    30.053    92.456
       365    30.070     2.562     0.000     3.244    -8.756    15.035     0.020     9.599    31.560  3325.615  1024.360    30.070    92.703
       366    30.087     2.558     0.000     3.250    -8.753    15.044     0.020     9.599    31.560  3323.655  1024.360    30.087    92.954
       367    30.106     2.554     0.000     3.256    -8.749    15.053     0.020     9.599    31.560  3321.597  1024.360    30.106    93.208
       368    30.126     2.550     0.000     3.263    -8.745    15.063     0.020     9.599    31.560  3319.436  1024.360    30.126    93.466
       369    30.146     2.546     0.000     3.270    -8.741    15.073     0.020     9.599    31.561  3317.164  1024.360    30.146    93.729
       370    30.168     2.541     0.000     3.277    -8.737    15.084     0.020     9.599    31.561  3314.774  1024.360    30.168    93.996
       371    30.191     2.537     0.000     3.283    -8.733    15.095     0.020     9.599    31.561  3312.256  1024.361    30.191    94.267
       372    30.215     2.533     0.000     3.290    -8.728    15.108     0.020     9.598    31.561  3309.603  1024.361    30.215    94.543
       373    30.241     2.529     0.000     3.298    -8.724    15.120     0.020     9.598    31.561  3306.803  1024.361    30.241    94.823
       374    30.268     2.525     0.000     3.305    -8.719    15.134     0.020     9.598    31.561  3303.846  1024.361    30.268    95.109
       375    30.296     2.521     0.000     3.312    -8.714    15.148     0.020     9.598    31.561  3300.719  1024.361    30.296    95.401
       376    30.327     2.516     0.000     3.320    -8.709    15.163     0.020     9.598    31.561  3297.409  1024.361    30.327    95.698
       377    30.359     2.512     0.000     3.328    -8.704    15.180     0.020     9.598    31.561  3293.901  1024.361    30.359    96.001
       378    30.393     2.508     0.000     3.335    -8.698    15.197     0.020     9.598    31.561  3290.178  1024.361    30.393    96.311
       379    30.430     2.504     0.000     3.343    -8.693    15.215     0.020     9.598    31.561  3286.221  1024.361    30.430    96.627
       380    30.469     2.500     0.000     3.352    -8.687    15.235     0.020     9.597    31.562  3282.008  1024.361    30.469    96.951
       381    30.511     2.496     0.000     3.360    -8.681    15.255     0.020     9.597    31.562  3277.516  1024.361    30.511    97.282
       382    30.556     2.492     0.000     3.369    -8.674    15.278     0.020     9.597    31.562  3272.718  1024.362    30.556    97.622
       383    30.604     2.488     0.000     3.378    -8.668    15.302     0.020     9.597    31.562  3267.582  1024.362    30.604    97.970
       384    30.655     2.485     0.000     3.387    -8.661    15.328     0.020     9.597    31.562  3262.073  1024.362    30.655    98.328
       385    30.711     2.481     0.000     3.396    -8.654    15.356     0.020     9.596    31.562  3256.149  1024.362    30.711    98.696
