effluent_chemistry.total_alkalinity,termination,nearfield_end_dilution,acute_region,acute_distance_m,acute_width_m,acute_dilution,acute_dilution_factor,acute_travel_time_hr,acute_total_alkalinity_umol_kg,acute_dic_umol_kg,acute_ph_total,acute_pco2_uatm,acute_carbonate_umol_kg,acute_bicarbonate_umol_kg,acute_omega_calcite,acute_omega_aragonite,acute_omega_brucite,chronic_region,chronic_distance_m,chronic_width_m,chronic_dilution,chronic_dilution_factor,chronic_travel_time_hr,chronic_total_alkalinity_umol_kg,chronic_dic_umol_kg,chronic_ph_total,chronic_pco2_uatm,chronic_carbonate_umol_kg,chronic_bicarbonate_umol_kg,chronic_omega_calcite,chronic_omega_aragonite,chronic_omega_brucite,port_ph_total,port_dic_umol_kg,port_omega_brucite,port_omega_aragonite,nearfield_peak_omega_brucite,nearfield_peak_ph_total,nearfield_end_distance_m,nearfield_end_time_s,nearfield_end_ph_total,nearfield_end_omega_brucite,omega1_dilution,omega1_time_s,omega1_distance_m,omega1_region,centreline_parabolic_dilution,centreline_parabolic_time_s,centreline_parabolic_distance_m,centreline_parabolic_region,centreline_gaussian_dilution,centreline_gaussian_time_s,centreline_gaussian_distance_m,centreline_gaussian_region,error,warnings
3000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2900.1585914189864,2500.0,8.383414460188801,207.46475040127885,302.1729580632185,2188.7361342369636,7.359780376740202,4.6473778773822385,0.008546228840567873,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2900.0231702855713,2500.0,8.3834086946451,207.4658796449632,302.0702225863705,2188.836239776214,7.357327692053001,4.645737666769776,0.008530336132239089,8.454293869372554,2500.0,0.01422504553914448,5.598683877671728,0.01422504553914448,8.454293869372554,2.843859088471849,138.95927851814736,8.38341567101862,0.008549582934871536,,,,never,,,,never,,,,never,,GeometryWarning
4000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2901.7445056088495,2500.0,8.385352035678011,206.43300712598767,303.3650613992393,2187.589240835977,7.388815464662704,4.665712261481196,0.008622829376879061,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2900.254873141284,2500.0,8.38369219752016,207.31462709136713,302.24434530845963,2188.668746677927,7.361568685795632,4.648415615238848,0.008541480442082704,9.168137638168961,2500.0,0.3808388130950244,17.938420304916598,0.3808388130950244,9.168137638168961,2.843859088471849,138.95927851814736,8.38570137929003,0.008640051796792132,,,,never,,,,never,,,,never,,GeometryWarning
5000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2903.330419798713,2500.0,8.387284055704052,205.4089009196536,304.55777801855555,2186.441399503724,7.417865489825238,4.684056077792991,0.00869989720373362,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2900.4865759969966,2500.0,8.383975581521716,207.16353846845075,302.418481130378,2188.501233294486,7.365809998602271,4.651093765178856,0.008552634641219482,9.83658784994632,2500.0,8.272592397445385,30.577937680259456,8.272592397445385,9.83658784994632,2.843859088471849,138.95927851814736,8.387979398641288,0.008731168804759644,1.4575300117352314,0.17038822692337566,0.0074378018605840025,nearfield,2.915060023470463,0.8976920872398093,0.03169903525430622,nearfield,3.371318346817845,1.2989832242547346,0.0433987982923237,nearfield,,GeometryWarning
6000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2904.9163339885763,2500.0,8.389210557974279,204.39235125489733,305.75110492490353,2185.2926167650835,7.446930379250259,4.702409280235496,0.008777434063013897,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2900.7182788527102,2500.0,8.384258846767379,207.0126135235536,302.59263004275294,2188.333699646339,7.370051630244635,4.653772116445651,0.00856379873498301,10.670717788647307,2500.0,385.3909428000883,36.58402627474369,385.3909428000883,10.670717788647307,2.843859088471849,138.95927851814736,8.39024978997379,0.008822936781945687,2.1558100251732566,0.4726124705844178,0.01835722028003194,nearfield,4.311620050346513,2.5230252568899396,0.07727823004084788,nearfield,4.986464657058945,2.9919909834136176,0.08958965032251925,nearfield,,GeometryWarning
8000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2908.0881623683035,2500.0,8.393047158365906,202.3816049161466,308.13957778167924,2182.9922527601807,7.5051044630703885,4.739143661768547,0.008933921877506919,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2901.1816845641365,2500.0,8.384825021460713,206.71125365968976,302.94096710145493,2187.998571637529,7.378535849125186,4.659129422384134,0.008586156627738142,11.258462939542602,2500.0,5772.870372937802,37.522163633898565,5772.870372937802,11.258462939542602,2.843859088471849,138.95927851814736,8.394767928983041,0.00900843699530736,3.5559708616643757,1.5769658571914378,0.05127538431340032,nearfield,7.111941723328751,4.0366387895058,0.11558349500531967,nearfield,8.225086077237163,4.4792501872026715,0.1261093547709144,nearfield,,GeometryWarning
10000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2911.2599907480308,2500.0,8.396862131720958,200.40014554130005,310.53045666396054,2180.68819940709,7.56333714848752,4.775915047643301,0.009092306880320424,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2901.645090275563,2500.0,8.385390722537975,206.4105454885277,303.2893564098851,2187.6633628143345,7.387021340618333,4.664487531905733,0.008608554163071217,11.504703848192133,2500.0,17942.114465879557,37.667798939421196,17942.114465879557,11.504703848192133,2.843859088471849,138.95927851814736,8.399256270822072,0.009196575257713975,4.954698721948822,2.9726306659594233,0.08909006010808407,nearfield,9.909397443897644,5.082409875298366,0.14010469376869855,nearfield,11.460392972886066,5.5904166856961,0.1516431289623478,nearfield,,GeometryWarning
15000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2919.189561697349,2500.0,8.406306834310506,195.57069144528666,316.5180318786106,2174.9122459551054,7.709171630713365,4.8680031246817315,0.009496662767629215,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2902.803604554128,2500.0,8.386802909292909,205.66161308931353,304.1605577856538,2186.8249882566515,7.408240625148657,4.677886313882633,0.008664721718449831,11.824008193276484,2500.0,78069.66453362044,37.76782362689459,78069.66453362044,11.824008193276484,2.843859088471849,138.95927851814736,8.410349788102604,0.009678613864247636,8.446645349871948,4.562520111817038,0.12806357722462042,nearfield,16.893290699743897,7.160654410107186,0.1863076850402831,nearfield,19.537388738352664,7.849955571284551,0.20119046860595935,nearfield,,GeometryWarning
20000.0,oscillation limit,534.3506100208206,farfield,20.7,23.82454490468711,633.3416461111826,1.1852548387406256,0.24800195710455766,2927.1191326466665,2500.0,8.41562254817362,190.91150435144354,322.52016081219017,2169.114277869666,7.8553605859781594,4.96031503591712,0.009913188932068287,farfield,207.0,169.5293873151375,4319.4708292552305,8.083589216987937,2.8355019571045577,2903.962118832693,2500.0,8.388212156333907,204.91671018631487,305.0320841013008,2185.9861121403,7.42946782402797,4.691290093324773,0.008721137976793499,12.006166597616474,2500.0,180633.84308456196,37.79948835770402,180633.84308456196,12.006166597616474,2.843859088471849,138.95927851814736,8.421266951092761,0.010177649481252708,11.941397417224689,5.741038163917824,0.15502792198495627,nearfield,23.882794834449378,8.914446412862937,0.2239043489543276,nearfield,27.62087358421129,9.779059345800391,0.24216964045775283,nearfield,,GeometryWarning
