****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.090     0.000    32.000    14.000     0.000     0.000     0.050     0.000   0.00030
     2.000     0.085     0.000    32.000    12.000     0.000     0.000     0.050     0.000   0.00030
     4.000     0.070     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     6.000     0.065     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     8.000     0.060     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    10.000     0.055     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    12.000     0.050     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        28     1.722     0.130     0.082     0.047   -10.906  3063.680  1925.495     9.584    25.789    14.756  9026.320  2075.691
        29     1.756     0.132     0.085     0.049   -10.902  3038.902  1919.113     9.562    25.208    14.460  8431.982  1973.092
        30     1.791     0.135     0.089     0.051   -10.898  3014.609  1912.856     9.541    24.643    14.171  7879.031  1875.724
        31     1.826     0.138     0.093     0.053   -10.893  2990.793  1906.721     9.520    24.093    13.888  7364.495  1783.315
        32     1.862     0.140     0.097     0.056   -10.888  2967.445  1900.707     9.500    23.558    13.612  6885.607  1695.609
        33     1.899     0.143     0.101     0.058   -10.884  2944.554  1894.811     9.480    23.038    13.343  6439.801  1612.361
        34     1.937     0.146     0.106     0.060   -10.879  2922.111  1889.030     9.460    22.532    13.079  6024.696  1533.341
        35     1.975     0.149     0.110     0.063   -10.874  2900.109  1883.363     9.440    22.040    12.822  5638.084  1458.330
        36     2.014     0.152     0.114     0.065   -10.869  2878.538  1877.807     9.422    21.562    12.571  5277.919  1387.122
        37     2.054     0.155     0.119     0.068   -10.864  2857.391  1872.360     9.403    21.097    12.325  4942.307  1319.521
        38     2.094     0.158     0.123     0.070   -10.859  2836.657  1867.019     9.385    20.644    12.086  4629.494  1255.341
        39     2.136     0.161     0.128     0.073   -10.854  2816.331  1861.784     9.367    20.204    11.851  4337.853  1194.406
        40     2.178     0.164     0.133     0.076   -10.848  2796.403  1856.651     9.349    19.775    11.623  4065.881  1136.551
        41     2.221     0.167     0.138     0.078   -10.843  2776.865  1851.618     9.331    19.358    11.399  3812.184  1081.617
        42     2.265     0.171     0.142     0.081   -10.837  2757.711  1846.685     9.314    18.953    11.181  3575.470  1029.455
        43     2.310     0.174     0.148     0.084   -10.831  2738.933  1841.848     9.298    18.558    10.968  3354.543   979.922
        44     2.355     0.177     0.153     0.087   -10.826  2720.522  1837.106     9.281    18.174    10.759  3148.295   932.885
        45     2.402     0.181     0.158     0.090   -10.820  2702.473  1832.456     9.265    17.801    10.556  2955.698   888.216
        46     2.450     0.184     0.163     0.093   -10.814  2684.777  1827.898     9.249    17.437    10.357  2775.801   845.794
        47     2.498     0.188     0.169     0.096   -10.808  2667.429  1823.430     9.233    17.083    10.163  2607.720   805.504
        48     2.548     0.192     0.174     0.099   -10.801  2650.420  1819.049     9.218    16.739     9.974  2450.637   767.237
        49     2.598     0.195     0.180     0.102   -10.795  2633.745  1814.754     9.202    16.404     9.789  2303.790   730.890
        50     2.650     0.199     0.185     0.105   -10.789  2617.397  1810.543     9.187    16.077     9.608  2166.477   696.365
        51     2.702     0.203     0.191     0.109   -10.782  2601.370  1806.415     9.172    15.760     9.432  2038.042   663.568
        52     2.756     0.207     0.197     0.112   -10.775  2585.657  1802.367     9.158    15.450     9.260  1917.878   632.411
        53     2.810     0.211     0.203     0.115   -10.768  2570.252  1798.399     9.144    15.149     9.092  1805.421   602.811
        54     2.866     0.215     0.209     0.119   -10.761  2555.149  1794.509     9.130    14.856     8.927  1700.147   574.687
        55     2.923     0.220     0.216     0.122   -10.754  2540.342  1790.695     9.116    14.571     8.767  1601.570   547.965
        56     2.981     0.224     0.222     0.126   -10.747  2525.825  1786.956     9.102    14.293     8.610  1509.238   522.572
        57     3.040     0.228     0.229     0.129   -10.740  2511.594  1783.290     9.088    14.022     8.458  1422.731   498.441
        58     3.100     0.233     0.235     0.133   -10.732  2497.641  1779.696     9.075    13.759     8.308  1341.658   475.507
        59     3.162     0.237     0.242     0.137   -10.725  2483.961  1776.173     9.062    13.502     8.163  1265.655   453.709
        60     3.225     0.242     0.249     0.141   -10.717  2470.550  1772.719     9.049    13.252     8.020  1194.386   432.988
        61     3.289     0.247     0.256     0.145   -10.709  2457.402  1769.332     9.037    13.009     7.881  1127.536   413.290
        62     3.354     0.251     0.263     0.148   -10.701  2444.512  1766.012     9.024    12.772     7.746  1064.812   394.562
        63     3.421     0.256     0.271     0.153   -10.693  2431.875  1762.757     9.012    12.541     7.613  1005.944   376.756
        64     3.489     0.261     0.278     0.157   -10.684  2419.485  1759.565     9.000    12.316     7.484   950.677   359.822
        65     3.558     0.266     0.286     0.161   -10.676  2407.338  1756.436     8.988    12.097     7.358   898.776   343.718
        66     3.629     0.272     0.294     0.165   -10.667  2395.430  1753.369     8.976    11.883     7.235   850.022   328.401
        67     3.701     0.277     0.302     0.169   -10.658  2383.755  1750.362     8.964    11.675     7.115   804.209   313.830
        68     3.774     0.282     0.310     0.174   -10.649  2372.308  1747.414     8.953    11.472     6.997   761.148   299.967
        69     3.849     0.288     0.318     0.178   -10.640  2361.087  1744.523     8.941    11.275     6.882   720.662   286.778
        70     3.926     0.293     0.326     0.183   -10.631  2350.085  1741.689     8.930    11.082     6.771   682.584   274.226
        71     4.004     0.299     0.335     0.187   -10.621  2339.299  1738.911     8.919    10.894     6.661   646.761   262.281
        72     4.083     0.305     0.343     0.192   -10.612  2328.724  1736.187     8.909    10.712     6.555   613.048   250.910
        73     4.164     0.311     0.352     0.197   -10.602  2318.357  1733.517     8.898    10.533     6.450   581.313   240.085
        74     4.247     0.317     0.361     0.202   -10.592  2308.193  1730.899     8.887    10.360     6.349   551.429   229.779
        75     4.332     0.323     0.370     0.207   -10.582  2298.229  1728.332     8.877    10.190     6.250   523.280   219.964
        76     4.418     0.329     0.380     0.212   -10.571  2288.460  1725.816     8.867    10.025     6.153   496.757   210.617
        77     4.506     0.335     0.389     0.217   -10.561  2278.882  1723.349     8.857     9.864     6.058   471.759     0.000
        78     4.595     0.342     0.399     0.222   -10.550  2269.492  1720.930     8.847     9.708     5.966   448.190     0.000
        79     4.687     0.349     0.409     0.227   -10.539  2260.286  1718.559     8.837     9.555     5.875   425.962     0.000
        80     4.780     0.355     0.419     0.233   -10.528  2251.261  1716.235     8.827     9.405     5.787   404.991     0.000
        81     4.875     0.362     0.429     0.238   -10.517  2242.413  1713.956     8.818     9.260     5.701   385.202     0.000
        82     4.972     0.369     0.440     0.244   -10.505  2233.738  1711.721     8.809     9.118     5.617   366.521     0.000
        83     5.071     0.376     0.450     0.249   -10.493  2225.234  1709.530     8.799     8.980     5.535   348.881     0.000
        84     5.172     0.383     0.461     0.255   -10.481  2216.896  1707.383     8.790     8.845     5.455   332.218     0.000
        85     5.275     0.391     0.472     0.261   -10.469  2208.721  1705.277     8.781     8.713     5.377   316.474     0.000
        86     5.380     0.398     0.483     0.267   -10.457  2200.707  1703.213     8.772     8.585     5.300   301.593     0.000
        87     5.487     0.406     0.495     0.273   -10.444  2192.850  1701.189     8.764     8.460     5.226   287.523     0.000
        88     5.597     0.414     0.506     0.279   -10.431  2185.147  1699.205     8.755     8.338     5.153   274.216     0.000
        89     5.708     0.422     0.518     0.285   -10.418  2177.595  1697.260     8.746     8.218     5.082   261.627     0.000
        90     5.822     0.430     0.530     0.292   -10.405  2170.191  1695.353     8.738     8.102     5.012   249.714     0.000
        91     5.938     0.438     0.542     0.298   -10.392  2162.933  1693.483     8.730     7.989     4.944   238.435     0.000
        92     6.056     0.446     0.555     0.305   -10.378  2155.816  1691.650     8.722     7.878     4.878   227.755     0.000
        93     6.177     0.455     0.567     0.311   -10.364  2148.840  1689.853     8.714     7.770     4.813   217.638     0.000
        94     6.300     0.463     0.580     0.318   -10.350  2142.000  1688.091     8.706     7.664     4.750   208.052     0.000
        95     6.425     0.472     0.594     0.325   -10.335  2135.294  1686.364     8.698     7.562     4.688   198.966     0.000
        96     6.553     0.481     0.607     0.332   -10.320  2128.719  1684.671     8.690     7.461     4.628   190.350     0.000
        97     6.684     0.490     0.620     0.339   -10.305  2122.274  1683.010     8.683     7.363     4.569   182.179     0.000
        98     6.817     0.499     0.634     0.346   -10.290  2115.955  1681.383     8.675     7.267     4.511   174.427     0.000
        99     6.953     0.509     0.648     0.353   -10.275  2109.760  1679.787     8.668     7.174     4.455   167.070     0.000
       100     7.092     0.518     0.663     0.360   -10.259  2103.686  1678.223     8.660     7.083     4.400   160.086     0.000
       101     7.233     0.528     0.677     0.368   -10.243  2097.731  1676.689     8.653     6.994     4.346   153.453     0.000
       102     7.377     0.538     0.692     0.375   -10.226  2091.893  1675.185     8.646     6.907     4.294   147.153     0.000
       103     7.524     0.548     0.707     0.383   -10.210  2086.170  1673.711     8.639     6.822     4.242   141.166     0.000
       104     7.674     0.558     0.723     0.391   -10.193  2080.559  1672.266     8.632     6.739     4.192   135.475     0.000
       105     7.827     0.569     0.738     0.399   -10.176  2075.058  1670.849     8.626     6.658     4.143   130.065     0.000
       106     7.983     0.579     0.754     0.407   -10.158  2069.664  1669.459     8.619     6.579     4.095   124.919     0.000
       107     8.143     0.590     0.770     0.415   -10.140  2064.377  1668.097     8.612     6.502     4.048   120.023     0.000
       108     8.305     0.601     0.787     0.423   -10.122  2059.193  1666.762     8.606     6.427     4.003   115.364     0.000
       109     8.471     0.612     0.803     0.432   -10.104  2054.111  1665.453     8.599     6.353     3.958   110.928     0.000
       110     8.640     0.624     0.820     0.440   -10.085  2049.128  1664.170     8.593     6.281     3.914   106.704     0.000
       111     8.812     0.635     0.838     0.449   -10.066  2044.243  1662.912     8.587     6.211     3.871   102.681     0.000
       112     8.988     0.647     0.855     0.457   -10.047  2039.454  1661.678     8.581     6.142     3.830    98.847     0.000
       113     9.167     0.659     0.873     0.466   -10.027  2034.759  1660.469     8.575     6.075     3.789    95.193     0.000
       114     9.350     0.671     0.891     0.475   -10.007  2030.156  1659.283     8.569     6.010     3.749    91.709     0.000
       115     9.536     0.683     0.910     0.484    -9.987  2025.643  1658.121     8.563     5.946     3.710    88.387     0.000
       116     9.727     0.696     0.928     0.493    -9.966  2021.219  1656.981     8.557     5.883     3.672    85.217     0.000
       117     9.921     0.708     0.948     0.502    -9.945  2016.881  1655.864     8.552     5.822     3.635    82.193     0.000
       118    10.119     0.721     0.967     0.512    -9.923  2012.629  1654.768     8.546     5.762     3.598    79.306     0.000
       119    10.321     0.734     0.987     0.521    -9.902  2008.459  1653.694     8.540     5.704     3.562    76.549     0.000
       120    10.527     0.747     1.007     0.531    -9.879  2004.372  1652.642     8.535     5.647     3.528    73.916     0.000
       121    10.737     0.761     1.027     0.541    -9.857  2000.365  1651.609     8.530     5.591     3.494    71.400     0.000
       122    10.951     0.775     1.047     0.550    -9.834  1996.436  1650.597     8.524     5.537     3.460    68.996     0.000
       123    11.169     0.789     1.068     0.560    -9.811  1992.584  1649.605     8.519     5.484     3.428    66.698     0.000
       124    11.392     0.803     1.090     0.571    -9.787  1988.808  1648.633     8.514     5.431     3.396    64.501     0.000
       125    11.620     0.817     1.111     0.581    -9.763  1985.106  1647.679     8.509     5.381     3.365    62.399     0.000
       126    11.852     0.832     1.133     0.591    -9.738  1981.476  1646.744     8.504     5.331     3.334    60.388     0.000
       127    12.088     0.846     1.156     0.601    -9.713  1977.918  1645.828     8.499     5.282     3.304    58.463     0.000
       128    12.330     0.861     1.178     0.612    -9.688  1974.429  1644.929     8.494     5.235     3.275    56.620     0.000
       129    12.576     0.877     1.201     0.623    -9.662  1971.009  1644.048     8.490     5.188     3.247    54.856     0.000
       130    12.827     0.892     1.225     0.633    -9.636  1967.656  1643.184     8.485     5.143     3.219    53.166     0.000
       131    13.083     0.908     1.248     0.644    -9.609  1964.369  1642.338     8.480     5.099     3.192    51.547     0.000
       132    13.344     0.923     1.272     0.655    -9.582  1961.146  1641.507     8.476     5.055     3.165    49.995     0.000
       133    13.610     0.940     1.297     0.666    -9.555  1957.986  1640.694     8.471     5.013     3.139    48.507     0.000
       134    13.882     0.956     1.321     0.678    -9.527  1954.888  1639.896     8.467     4.971     3.113    47.080     0.000
       135    14.159     0.972     1.346     0.689    -9.499  1951.851  1639.113     8.463     4.931     3.088    45.712     0.000
       136    14.442     0.989     1.372     0.700    -9.470  1948.874  1638.347     8.458     4.891     3.064    44.399     0.000
       137    14.730     1.006     1.397     0.712    -9.441  1945.955  1637.595     8.454     4.852     3.040    43.139     0.000
       138    15.025     1.024     1.423     0.723    -9.411  1943.093  1636.857     8.450     4.814     3.017    41.930     0.000
       139    15.325     1.041     1.450     0.735    -9.381  1940.287  1636.135     8.446     4.777     2.994    40.768     0.000
       140    15.631     1.059     1.476     0.747    -9.351  1937.536  1635.426     8.442     4.741     2.972    39.653     0.000
       141    15.943     1.077     1.503     0.758    -9.320  1934.840  1634.732     8.438     4.705     2.950    38.582     0.000
       142    16.261     1.095     1.530     0.770    -9.289  1932.196  1634.051     8.434     4.670     2.928    37.552     0.000
       143    16.586     1.114     1.558     0.782    -9.257  1929.604  1633.383     8.430     4.636     2.907    36.562     0.000
       144    16.917     1.132     1.586     0.794    -9.225  1927.062  1632.728     8.427     4.603     2.887    35.610     0.000
       145    17.255     1.151     1.614     0.806    -9.192  1924.571  1632.087     8.423     4.570     2.867    34.695     0.000
       146    17.600     1.170     1.642     0.818    -9.160  1922.128  1631.457     8.419     4.539     2.847    33.815     0.000
       147    17.951     1.190     1.671     0.830    -9.126  1919.734  1630.841     8.416     4.507     2.828    32.968     0.000
       148    18.310     1.210     1.700     0.843    -9.092  1917.386  1630.236     8.412     4.477     2.809    32.153     0.000
       149    18.676     1.230     1.729     0.855    -9.058  1915.084  1629.643     8.409     4.447     2.791    31.368     0.000
       150    19.049     1.250     1.758     0.867    -9.024  1912.828  1629.062     8.405     4.418     2.773    30.612     0.000
       151    19.429     1.270     1.788     0.880    -8.989  1910.615  1628.492     8.402     4.389     2.755    29.884     0.000
       152    19.817     1.291     1.818     0.892    -8.953  1908.447  1627.933     8.399     4.362     2.738    29.183     0.000
       153    20.213     1.312     1.849     0.904    -8.917  1906.320  1627.386     8.395     4.334     2.721    28.508     0.000
       154    20.617     1.334     1.879     0.917    -8.881  1904.235  1626.849     8.392     4.307     2.704    27.856     0.000
       155    21.029     1.355     1.910     0.929    -8.844  1902.192  1626.322     8.389     4.281     2.688    27.229     0.000
       156    21.449     1.377     1.942     0.942    -8.807  1900.188  1625.806     8.386     4.256     2.672    26.623     0.000
       157    21.877     1.399     1.973     0.954    -8.769  1898.223  1625.300     8.383     4.231     2.657    26.040     0.000
       158    22.315     1.422     2.005     0.967    -8.731  1896.297  1624.804     8.380     4.206     2.642    25.476     0.000
       159    22.760     1.444     2.037     0.979    -8.693  1894.409  1624.318     8.377     4.182     2.627    24.933     0.000
       160    23.215     1.467     2.069     0.992    -8.654  1892.558  1623.841     8.374     4.159     2.612    24.408     0.000
       161    23.679     1.490     2.102     1.005    -8.615  1890.743  1623.373     8.371     4.136     2.598    23.902     0.000
       162    24.152     1.514     2.135     1.017    -8.575  1888.964  1622.915     8.368     4.113     2.584    23.413     0.000
       163    24.635     1.538     2.168     1.030    -8.535  1887.220  1622.466     8.366     4.091     2.571    22.941     0.000
       164    25.127     1.562     2.201     1.042    -8.494  1885.509  1622.025     8.363     4.070     2.557    22.485     0.000
       165    25.629     1.586     2.235     1.055    -8.453  1883.833  1621.593     8.360     4.048     2.544    22.044     0.000
       166    26.141     1.611     2.269     1.068    -8.411  1882.189  1621.170     8.358     4.028     2.531    21.618     0.000
       167    26.663     1.636     2.303     1.080    -8.369  1880.577  1620.755     8.355     4.008     2.519    21.206     0.000
       168    27.196     1.661     2.337     1.093    -8.327  1878.997  1620.348     8.353     3.988     2.507    20.808     0.000
       169    27.740     1.687     2.372     1.106    -8.284  1877.448  1619.949     8.350     3.968     2.495    20.423     0.000
       170    28.294     1.713     2.407     1.118    -8.241  1875.930  1619.558     8.348     3.949     2.483    20.051     0.000
       171    28.859     1.739     2.442     1.131    -8.197  1874.441  1619.174     8.345     3.931     2.471    19.691     0.000
       172    29.436     1.765     2.478     1.144    -8.153  1872.981  1618.798     8.343     3.913     2.460    19.343     0.000
       173    30.024     1.792     2.513     1.156    -8.108  1871.550  1618.430     8.341     3.895     2.449    19.005     0.000
       174    30.624     1.819     2.549     1.169    -8.063  1870.147  1618.068     8.338     3.878     2.438    18.679     0.000
       175    31.236     1.847     2.586     1.181    -8.017  1868.772  1617.714     8.336     3.860     2.428    18.363     0.000
       176    31.861     1.874     2.622     1.194    -7.971  1867.424  1617.367     8.334     3.844     2.417    18.057     0.000
       177    32.497     1.902     2.659     1.206    -7.925  1866.102  1617.026     8.332     3.827     2.407    17.760     0.000
       178    33.147     1.931     2.696     1.219    -7.878  1864.805  1616.692     8.330     3.811     2.397    17.473     0.000
       179    33.809     1.959     2.733     1.231    -7.830  1863.535  1616.365     8.328     3.796     2.387    17.195     0.000
       180    34.485     1.988     2.771     1.244    -7.782  1862.289  1616.044     8.326     3.780     2.378    16.926     0.000
       181    35.174     2.018     2.809     1.256    -7.734  1861.068  1615.730     8.324     3.765     2.369    16.664     0.000
       182    35.877     2.048     2.847     1.269    -7.685  1859.870  1615.421     8.322     3.751     2.359    16.411     0.000
       183    36.594     2.078     2.885     1.281    -7.636  1858.696  1615.119     8.320     3.736     2.351    16.165     0.000
       184    37.326     2.108     2.924     1.294    -7.586  1857.545  1614.822     8.318     3.722     2.342    15.927     0.000
       185    38.072     2.139     2.963     1.306    -7.536  1856.417  1614.532     8.316     3.708     2.333    15.696     0.000
       186    38.833     2.170     3.002     1.318    -7.485  1855.311  1614.247     8.314     3.695     2.325    15.472     0.000
       187    39.609     2.201     3.042     1.330    -7.434  1854.226  1613.967     8.312     3.681     2.317    15.255     0.000
       188    40.401     2.233     3.082     1.343    -7.383  1853.163  1613.694     8.310     3.669     2.308    15.044     0.000
       189    41.208     2.265     3.122     1.355    -7.330  1852.121  1613.425     8.309     3.656     2.301    14.839     0.000
       190    42.032     2.298     3.162     1.367    -7.278  1851.099  1613.162     8.307     3.643     2.293    14.640     0.000
       191    42.872     2.331     3.203     1.379    -7.225  1850.097  1612.904     8.305     3.631     2.285    14.447     0.000
       192    43.729     2.364     3.244     1.391    -7.171  1849.114  1612.651     8.304     3.619     2.278    14.260     0.000
       193    44.603     2.398     3.285     1.403    -7.117  1848.151  1612.403     8.302     3.608     2.271    14.078     0.000
       194    45.495     2.432     3.327     1.415    -7.063  1847.207  1612.160     8.300     3.596     2.263    13.901     0.000
       195    46.404     2.466     3.369     1.427    -7.008  1846.282  1611.921     8.299     3.585     2.257    13.730     0.000
       196    47.332     2.501     3.411     1.439    -6.953  1845.374  1611.687     8.297     3.574     2.250    13.563     0.000
       197    48.278     2.536     3.453     1.451    -6.897  1844.484  1611.458     8.296     3.563     2.243    13.401     0.000
       198    49.243     2.572     3.496     1.462    -6.840  1843.612  1611.234     8.294     3.553     2.236    13.243     0.000
       199    50.228     2.607     3.539     1.474    -6.783  1842.757  1611.013     8.293     3.542     2.230    13.090     0.000
       200    51.232     2.644     3.583     1.486    -6.726  1841.919  1610.797     8.291     3.532     2.224    12.941     0.000
       201    52.256     2.681     3.626     1.498    -6.668  1841.097  1610.586     8.290     3.522     2.218    12.797     0.000
       202    53.301     2.718     3.670     1.509    -6.610  1840.291  1610.378     8.288     3.513     2.212    12.656     0.000
       203    54.366     2.755     3.715     1.521    -6.551  1839.501  1610.175     8.287     3.503     2.206    12.519     0.000
       204    55.453     2.794     3.759     1.532    -6.492  1838.726  1609.975     8.286     3.494     2.200    12.386     0.000
       205    56.562     2.832     3.805     1.544    -6.432  1837.967  1609.779     8.284     3.485     2.194    12.256     0.000
       206    57.692     2.871     3.850     1.555    -6.372  1837.223  1609.588     8.283     3.476     2.189    12.130     0.000
       207    58.846     2.910     3.896     1.566    -6.311  1836.493  1609.400     8.282     3.467     2.183    12.008     0.000
       208    60.022     2.950     3.942     1.578    -6.250  1835.777  1609.215     8.281     3.458     2.178    11.888     0.000
       209    61.222     2.990     3.988     1.589    -6.188  1835.076  1609.035     8.279     3.450     2.173    11.772     0.000
       210    62.446     3.031     4.035     1.600    -6.126  1834.388  1608.858     8.278     3.442     2.168    11.659     0.000
       211    63.695     3.072     4.082     1.611    -6.063  1833.714  1608.684     8.277     3.434     2.163    11.549     0.000
       212    64.968     3.114     4.130     1.622    -6.000  1833.053  1608.514     8.276     3.426     2.158    11.442     0.000
       213    66.267     3.156     4.178     1.633    -5.936  1832.404  1608.347     8.275     3.418     2.153    11.338     0.000
       214    67.592     3.198     4.226     1.644    -5.872  1831.769  1608.183     8.274     3.411     2.148    11.236     0.000
       215    68.943     3.241     4.275     1.655    -5.807  1831.146  1608.023     8.273     3.403     2.143    11.137     0.000
       216    70.322     3.285     4.324     1.666    -5.742  1830.535  1607.865     8.272     3.396     2.139    11.041     0.000
       217    71.728     3.329     4.374     1.676    -5.676  1829.937  1607.711     8.270     3.389     2.134    10.947     0.000
       218    73.162     3.373     4.423     1.687    -5.610  1829.350  1607.560     8.269     3.382     2.130    10.855     0.000
       219    74.625     3.418     4.474     1.698    -5.543  1828.774  1607.412     8.268     3.375     2.126    10.766     0.000
       220    76.117     3.463     4.525     1.708    -5.475  1828.210  1607.266     8.267     3.368     2.122    10.679     0.000
       221    77.638     3.509     4.576     1.719    -5.408  1827.657  1607.124     8.266     3.362     2.118    10.595     0.000
       222    79.191     3.556     4.627     1.729    -5.339  1827.115  1606.984     8.265     3.355     2.114    10.512     0.000
       223    80.774     3.603     4.679     1.740    -5.271  1826.583  1606.847     8.265     3.349     2.110    10.432     0.000
       224    82.389     3.650     4.732     1.750    -5.201  1826.062  1606.713     8.264     3.343     2.106    10.353     0.000
       225    84.036     3.698     4.785     1.760    -5.132  1825.551  1606.581     8.263     3.337     2.102    10.277     0.000
       226    85.717     3.747     4.838     1.770    -5.061  1825.050  1606.452     8.262     3.331     2.098    10.202     0.000
       227    87.431     3.796     4.892     1.781    -4.990  1824.559  1606.326     8.261     3.325     2.095    10.130     0.000
       228    89.179     3.846     4.947     1.791    -4.919  1824.077  1606.202     8.260     3.319     2.091    10.059     0.000
       229    90.962     3.896     5.001     1.801    -4.847  1823.605  1606.080     8.259     3.314     2.088     9.990     0.000
       230    92.781     3.947     5.057     1.811    -4.775  1823.142  1605.961     8.258     3.308     2.084     9.922     0.000
       231    94.636     3.998     5.113     1.821    -4.702  1822.688  1605.844     8.258     3.303     2.081     9.857     0.000
