****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.090     0.000    32.000    14.000     0.000     0.000     0.050     0.000   0.00030
     2.000     0.085     0.000    32.000    12.000     0.000     0.000     0.050     0.000   0.00030
     4.000     0.070     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     6.000     0.065     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     8.000     0.060     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    10.000     0.055     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    12.000     0.050     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        28     1.722     0.130     0.082     0.047   -10.906  3638.068  2240.299     9.654    32.359    18.515 17722.593  3644.340
        29     1.756     0.132     0.085     0.049   -10.902  3602.027  2227.745     9.633    31.626    18.141 16558.724  3465.708
        30     1.791     0.135     0.089     0.051   -10.898  3566.694  2215.436     9.612    30.912    17.776 15474.845  3295.977
        31     1.826     0.138     0.093     0.053   -10.893  3532.053  2203.368     9.592    30.217    17.418 14465.295  3134.694
        32     1.862     0.140     0.097     0.056   -10.888  3498.091  2191.538     9.572    29.540    17.069 13524.808  2981.433
        33     1.899     0.143     0.101     0.058   -10.884  3464.795  2179.939     9.553    28.882    16.727 12648.488  2835.788
        34     1.937     0.146     0.106     0.060   -10.879  3432.152  2168.568     9.534    28.241    16.393 11831.791  2697.376
        35     1.975     0.149     0.110     0.063   -10.874  3400.149  2157.419     9.515    27.617    16.066 11070.502  2565.834
        36     2.014     0.152     0.114     0.065   -10.869  3368.773  2146.489     9.496    27.009    15.747 10360.709  2440.817
        37     2.054     0.155     0.119     0.068   -10.864  3338.013  2135.774     9.478    26.418    15.434  9698.785  2322.000
        38     2.094     0.158     0.123     0.070   -10.859  3307.856  2125.269     9.460    25.842    15.129  9081.369  2209.072
        39     2.136     0.161     0.128     0.073   -10.854  3278.290  2114.969     9.442    25.281    14.830  8505.343  2101.742
        40     2.178     0.164     0.133     0.076   -10.848  3249.304  2104.872     9.425    24.735    14.538  7967.814  1999.731
        41     2.221     0.167     0.138     0.078   -10.843  3220.886  2094.972     9.408    24.203    14.252  7466.102  1902.775
        42     2.265     0.171     0.142     0.081   -10.837  3193.026  2085.267     9.391    23.685    13.973  6997.720  1810.623
        43     2.310     0.174     0.148     0.084   -10.831  3165.712  2075.752     9.374    23.181    13.700  6560.360  1723.038
        44     2.355     0.177     0.153     0.087   -10.826  3138.933  2066.423     9.358    22.690    13.432  6151.880  1639.793
        45     2.402     0.181     0.158     0.090   -10.820  3112.679  2057.278     9.342    22.211    13.171  5770.292  1560.674
        46     2.450     0.184     0.163     0.093   -10.814  3086.941  2048.312     9.326    21.745    12.916  5413.750  1485.477
        47     2.498     0.188     0.169     0.096   -10.808  3061.706  2039.521     9.310    21.291    12.667  5080.541  1414.007
        48     2.548     0.192     0.174     0.099   -10.801  3036.967  2030.903     9.295    20.848    12.423  4769.072  1346.080
        49     2.598     0.195     0.180     0.102   -10.795  3012.713  2022.454     9.280    20.417    12.184  4477.864  1281.520
        50     2.650     0.199     0.185     0.105   -10.789  2988.934  2014.171     9.265    19.997    11.951  4205.542  1220.161
        51     2.702     0.203     0.191     0.109   -10.782  2965.622  2006.050     9.250    19.588    11.723  3950.827  1161.843
        52     2.756     0.207     0.197     0.112   -10.775  2942.766  1998.088     9.235    19.190    11.501  3712.531  1106.416
        53     2.810     0.211     0.203     0.115   -10.768  2920.359  1990.282     9.221    18.801    11.283  3489.549  1053.736
        54     2.866     0.215     0.209     0.119   -10.761  2898.391  1982.630     9.207    18.423    11.071  3280.853  1003.667
        55     2.923     0.220     0.216     0.122   -10.754  2876.854  1975.127     9.193    18.054    10.863  3085.485   956.078
        56     2.981     0.224     0.222     0.126   -10.747  2855.740  1967.772     9.179    17.695    10.660  2902.555   910.845
        57     3.040     0.228     0.229     0.129   -10.740  2835.039  1960.561     9.165    17.345    10.461  2731.236   867.852
        58     3.100     0.233     0.235     0.133   -10.732  2814.744  1953.491     9.152    17.003    10.268  2570.755   826.986
        59     3.162     0.237     0.242     0.137   -10.725  2794.847  1946.559     9.139    16.671    10.078  2420.394   788.141
        60     3.225     0.242     0.249     0.141   -10.717  2775.340  1939.764     9.126    16.347     9.893  2279.483   751.216
        61     3.289     0.247     0.256     0.145   -10.709  2756.216  1933.102     9.113    16.031     9.712  2147.400   716.115
        62     3.354     0.251     0.263     0.148   -10.701  2737.466  1926.571     9.100    15.723     9.536  2023.565   682.745
        63     3.421     0.256     0.271     0.153   -10.693  2719.085  1920.167     9.088    15.423     9.363  1907.435   651.022
        64     3.489     0.261     0.278     0.157   -10.684  2701.063  1913.890     9.075    15.130     9.195  1798.507   620.860
        65     3.558     0.266     0.286     0.161   -10.676  2683.396  1907.735     9.063    14.845     9.030  1696.311   592.184
        66     3.629     0.272     0.294     0.165   -10.667  2666.074  1901.701     9.051    14.567     8.869  1600.409   564.916
        67     3.701     0.277     0.302     0.169   -10.658  2649.092  1895.785     9.039    14.296     8.712  1510.392   538.988
        68     3.774     0.282     0.310     0.174   -10.649  2632.443  1889.985     9.027    14.032     8.559  1425.878   514.331
        69     3.849     0.288     0.318     0.178   -10.640  2616.121  1884.299     9.016    13.775     8.409  1346.514   490.881
        70     3.926     0.293     0.326     0.183   -10.631  2600.119  1878.725     9.004    13.524     8.262  1271.967   468.578
        71     4.004     0.299     0.335     0.187   -10.621  2584.430  1873.260     8.993    13.279     8.119  1201.927   447.364
        72     4.083     0.305     0.343     0.192   -10.612  2569.049  1867.902     8.982    13.041     7.980  1136.107   427.183
        73     4.164     0.311     0.352     0.197   -10.602  2553.970  1862.649     8.971    12.808     7.843  1074.237   407.985
        74     4.247     0.317     0.361     0.202   -10.592  2539.186  1857.499     8.960    12.581     7.710  1016.065   389.720
        75     4.332     0.323     0.370     0.207   -10.582  2524.692  1852.450     8.949    12.360     7.580   961.357   372.339
        76     4.418     0.329     0.380     0.212   -10.571  2510.482  1847.500     8.939    12.144     7.453   909.893   355.800
        77     4.506     0.335     0.389     0.217   -10.561  2496.551  1842.647     8.928    11.934     7.329   861.469     0.000
        78     4.595     0.342     0.399     0.222   -10.550  2482.894  1837.889     8.918    11.729     7.208   815.893     0.000
        79     4.687     0.349     0.409     0.227   -10.539  2469.503  1833.225     8.908    11.529     7.089   772.988     0.000
        80     4.780     0.355     0.419     0.233   -10.528  2456.376  1828.652     8.897    11.334     6.974   732.585     0.000
        81     4.875     0.362     0.429     0.238   -10.517  2443.506  1824.168     8.888    11.143     6.861   694.530     0.000
        82     4.972     0.369     0.440     0.244   -10.505  2430.888  1819.773     8.878    10.958     6.750   658.676     0.000
        83     5.071     0.376     0.450     0.249   -10.493  2418.518  1815.463     8.868    10.777     6.643   624.886     0.000
        84     5.172     0.383     0.461     0.255   -10.481  2406.390  1811.239     8.858    10.600     6.538   593.035     0.000
        85     5.275     0.391     0.472     0.261   -10.469  2394.500  1807.097     8.849    10.428     6.435   563.001     0.000
        86     5.380     0.398     0.483     0.267   -10.457  2382.843  1803.036     8.840    10.260     6.334   534.675     0.000
        87     5.487     0.406     0.495     0.273   -10.444  2371.415  1799.055     8.830    10.096     6.236   507.951     0.000
        88     5.597     0.414     0.506     0.279   -10.431  2360.211  1795.152     8.821     9.936     6.141   482.733     0.000
        89     5.708     0.422     0.518     0.285   -10.418  2349.226  1791.325     8.812     9.780     6.047   458.928     0.000
        90     5.822     0.430     0.530     0.292   -10.405  2338.457  1787.574     8.804     9.627     5.956   436.451     0.000
        91     5.938     0.438     0.542     0.298   -10.392  2327.899  1783.896     8.795     9.479     5.867   415.223     0.000
        92     6.056     0.446     0.555     0.305   -10.378  2317.548  1780.290     8.786     9.334     5.780   395.168     0.000
        93     6.177     0.455     0.567     0.311   -10.364  2307.400  1776.755     8.778     9.192     5.694   376.217     0.000
        94     6.300     0.463     0.580     0.318   -10.350  2297.451  1773.289     8.769     9.054     5.611   358.303     0.000
        95     6.425     0.472     0.594     0.325   -10.335  2287.697  1769.891     8.761     8.919     5.530   341.365     0.000
        96     6.553     0.481     0.607     0.332   -10.320  2278.134  1766.560     8.753     8.788     5.451   325.346     0.000
        97     6.684     0.490     0.620     0.339   -10.305  2268.759  1763.294     8.745     8.660     5.373   310.191     0.000
        98     6.817     0.499     0.634     0.346   -10.290  2259.568  1760.093     8.737     8.534     5.298   295.849     0.000
        99     6.953     0.509     0.648     0.353   -10.275  2250.557  1756.953     8.729     8.412     5.224   282.274     0.000
       100     7.092     0.518     0.663     0.360   -10.259  2241.722  1753.876     8.721     8.293     5.151   269.419     0.000
       101     7.233     0.528     0.677     0.368   -10.243  2233.061  1750.859     8.713     8.176     5.081   257.245     0.000
       102     7.377     0.538     0.692     0.375   -10.226  2224.570  1747.901     8.706     8.062     5.012   245.711     0.000
       103     7.524     0.548     0.707     0.383   -10.210  2216.245  1745.001     8.698     7.951     4.944   234.780     0.000
       104     7.674     0.558     0.723     0.391   -10.193  2208.083  1742.158     8.691     7.843     4.878   224.419     0.000
       105     7.827     0.569     0.738     0.399   -10.176  2200.081  1739.370     8.683     7.737     4.814   214.594     0.000
       106     7.983     0.579     0.754     0.407   -10.158  2192.237  1736.637     8.676     7.633     4.751   205.275     0.000
       107     8.143     0.590     0.770     0.415   -10.140  2184.546  1733.958     8.669     7.532     4.690   196.433     0.000
       108     8.305     0.601     0.787     0.423   -10.122  2177.006  1731.332     8.662     7.434     4.630   188.042     0.000
       109     8.471     0.612     0.803     0.432   -10.104  2169.613  1728.757     8.655     7.337     4.571   180.077     0.000
       110     8.640     0.624     0.820     0.440   -10.085  2162.366  1726.232     8.648     7.243     4.514   172.513     0.000
       111     8.812     0.635     0.838     0.449   -10.066  2155.261  1723.757     8.641     7.152     4.458   165.328     0.000
       112     8.988     0.647     0.855     0.457   -10.047  2148.295  1721.330     8.635     7.062     4.403   158.502     0.000
       113     9.167     0.659     0.873     0.466   -10.027  2141.466  1718.951     8.628     6.974     4.350   152.014     0.000
       114     9.350     0.671     0.891     0.475   -10.007  2134.770  1716.619     8.622     6.889     4.297   145.846     0.000
       115     9.536     0.683     0.910     0.484    -9.987  2128.206  1714.332     8.615     6.805     4.246   139.981     0.000
       116     9.727     0.696     0.928     0.493    -9.966  2121.771  1712.090     8.609     6.723     4.196   134.401     0.000
       117     9.921     0.708     0.948     0.502    -9.945  2115.461  1709.892     8.603     6.643     4.147   129.092     0.000
       118    10.119     0.721     0.967     0.512    -9.923  2109.276  1707.738     8.597     6.565     4.100   124.040     0.000
       119    10.321     0.734     0.987     0.521    -9.902  2103.212  1705.625     8.590     6.489     4.053   119.229     0.000
       120    10.527     0.747     1.007     0.531    -9.879  2097.266  1703.554     8.585     6.415     4.007   114.648     0.000
       121    10.737     0.761     1.027     0.541    -9.857  2091.438  1701.524     8.579     6.342     3.963   110.284     0.000
       122    10.951     0.775     1.047     0.550    -9.834  2085.723  1699.533     8.573     6.271     3.919   106.125     0.000
       123    11.169     0.789     1.068     0.560    -9.811  2080.121  1697.581     8.567     6.202     3.877   102.162     0.000
       124    11.392     0.803     1.090     0.571    -9.787  2074.628  1695.668     8.561     6.134     3.835    98.383     0.000
       125    11.620     0.817     1.111     0.581    -9.763  2069.243  1693.792     8.556     6.067     3.794    94.779     0.000
       126    11.852     0.832     1.133     0.591    -9.738  2063.964  1691.953     8.550     6.003     3.754    91.341     0.000
       127    12.088     0.846     1.156     0.601    -9.713  2058.788  1690.150     8.545     5.939     3.715    88.060     0.000
       128    12.330     0.861     1.178     0.612    -9.688  2053.714  1688.382     8.539     5.877     3.677    84.929     0.000
       129    12.576     0.877     1.201     0.623    -9.662  2048.739  1686.649     8.534     5.817     3.640    81.939     0.000
       130    12.827     0.892     1.225     0.633    -9.636  2043.862  1684.950     8.529     5.758     3.604    79.084     0.000
       131    13.083     0.908     1.248     0.644    -9.609  2039.080  1683.285     8.524     5.700     3.568    76.356     0.000
       132    13.344     0.923     1.272     0.655    -9.582  2034.393  1681.652     8.519     5.643     3.533    73.750     0.000
       133    13.610     0.940     1.297     0.666    -9.555  2029.797  1680.051     8.514     5.588     3.499    71.258     0.000
       134    13.882     0.956     1.321     0.678    -9.527  2025.291  1678.481     8.509     5.534     3.466    68.876     0.000
       135    14.159     0.972     1.346     0.689    -9.499  2020.873  1676.942     8.504     5.481     3.433    66.598     0.000
       136    14.442     0.989     1.372     0.700    -9.470  2016.542  1675.434     8.499     5.430     3.402    64.418     0.000
       137    14.730     1.006     1.397     0.712    -9.441  2012.297  1673.954     8.495     5.379     3.370    62.333     0.000
       138    15.025     1.024     1.423     0.723    -9.411  2008.134  1672.504     8.490     5.330     3.340    60.337     0.000
       139    15.325     1.041     1.450     0.735    -9.381  2004.053  1671.083     8.485     5.281     3.310    58.426     0.000
       140    15.631     1.059     1.476     0.747    -9.351  2000.052  1669.689     8.481     5.234     3.281    56.595     0.000
       141    15.943     1.077     1.503     0.758    -9.320  1996.129  1668.322     8.476     5.188     3.252    54.842     0.000
       142    16.261     1.095     1.530     0.770    -9.289  1992.283  1666.983     8.472     5.143     3.225    53.162     0.000
       143    16.586     1.114     1.558     0.782    -9.257  1988.513  1665.669     8.468     5.099     3.197    51.552     0.000
       144    16.917     1.132     1.586     0.794    -9.225  1984.817  1664.382     8.463     5.055     3.171    50.008     0.000
       145    17.255     1.151     1.614     0.806    -9.192  1981.193  1663.119     8.459     5.013     3.144    48.528     0.000
       146    17.600     1.170     1.642     0.818    -9.160  1977.640  1661.882     8.455     4.972     3.119    47.108     0.000
       147    17.951     1.190     1.671     0.830    -9.126  1974.157  1660.668     8.451     4.931     3.094    45.745     0.000
       148    18.310     1.210     1.700     0.843    -9.092  1970.742  1659.479     8.447     4.892     3.069    44.437     0.000
       149    18.676     1.230     1.729     0.855    -9.058  1967.394  1658.313     8.443     4.853     3.046    43.182     0.000
       150    19.049     1.250     1.758     0.867    -9.024  1964.112  1657.169     8.439     4.815     3.022    41.977     0.000
       151    19.429     1.270     1.788     0.880    -8.989  1960.894  1656.048     8.435     4.778     2.999    40.819     0.000
       152    19.817     1.291     1.818     0.892    -8.953  1957.739  1654.949     8.432     4.742     2.977    39.707     0.000
       153    20.213     1.312     1.849     0.904    -8.917  1954.647  1653.872     8.428     4.707     2.955    38.638     0.000
       154    20.617     1.334     1.879     0.917    -8.881  1951.614  1652.816     8.424     4.672     2.933    37.611     0.000
       155    21.029     1.355     1.910     0.929    -8.844  1948.641  1651.780     8.421     4.638     2.912    36.623     0.000
       156    21.449     1.377     1.942     0.942    -8.807  1945.727  1650.765     8.417     4.605     2.892    35.673     0.000
       157    21.877     1.399     1.973     0.954    -8.769  1942.869  1649.769     8.414     4.573     2.872    34.760     0.000
       158    22.315     1.422     2.005     0.967    -8.731  1940.068  1648.793     8.410     4.541     2.852    33.880     0.000
       159    22.760     1.444     2.037     0.979    -8.693  1937.322  1647.837     8.407     4.510     2.833    33.034     0.000
       160    23.215     1.467     2.069     0.992    -8.654  1934.629  1646.899     8.403     4.480     2.814    32.220     0.000
       161    23.679     1.490     2.102     1.005    -8.615  1931.989  1645.979     8.400     4.450     2.795    31.436     0.000
       162    24.152     1.514     2.135     1.017    -8.575  1929.401  1645.078     8.397     4.421     2.777    30.681     0.000
       163    24.635     1.538     2.168     1.030    -8.535  1926.864  1644.194     8.394     4.392     2.760    29.953     0.000
       164    25.127     1.562     2.201     1.042    -8.494  1924.376  1643.327     8.391     4.364     2.742    29.252     0.000
       165    25.629     1.586     2.235     1.055    -8.453  1921.938  1642.478     8.388     4.337     2.725    28.577     0.000
       166    26.141     1.611     2.269     1.068    -8.411  1919.547  1641.645     8.385     4.310     2.709    27.925     0.000
       167    26.663     1.636     2.303     1.080    -8.369  1917.203  1640.828     8.382     4.284     2.693    27.297     0.000
       168    27.196     1.661     2.337     1.093    -8.327  1914.905  1640.028     8.379     4.259     2.677    26.692     0.000
       169    27.740     1.687     2.372     1.106    -8.284  1912.652  1639.243     8.376     4.234     2.661    26.108     0.000
       170    28.294     1.713     2.407     1.118    -8.241  1910.443  1638.473     8.373     4.209     2.646    25.544     0.000
       171    28.859     1.739     2.442     1.131    -8.197  1908.277  1637.719     8.370     4.185     2.631    25.000     0.000
       172    29.436     1.765     2.478     1.144    -8.153  1906.154  1636.979     8.367     4.162     2.617    24.475     0.000
       173    30.024     1.792     2.513     1.156    -8.108  1904.073  1636.254     8.365     4.139     2.602    23.968     0.000
       174    30.624     1.819     2.549     1.169    -8.063  1902.032  1635.543     8.362     4.116     2.588    23.478     0.000
       175    31.236     1.847     2.586     1.181    -8.017  1900.031  1634.846     8.359     4.094     2.575    23.005     0.000
       176    31.861     1.874     2.622     1.194    -7.971  1898.070  1634.163     8.357     4.073     2.561    22.548     0.000
       177    32.497     1.902     2.659     1.206    -7.925  1896.147  1633.493     8.354     4.052     2.548    22.107     0.000
       178    33.147     1.931     2.696     1.219    -7.878  1894.262  1632.837     8.352     4.031     2.535    21.680     0.000
       179    33.809     1.959     2.733     1.231    -7.830  1892.414  1632.193     8.349     4.011     2.523    21.268     0.000
       180    34.485     1.988     2.771     1.244    -7.782  1890.602  1631.561     8.347     3.991     2.510    20.869     0.000
       181    35.174     2.018     2.809     1.256    -7.734  1888.825  1630.943     8.345     3.971     2.498    20.483     0.000
       182    35.877     2.048     2.847     1.269    -7.685  1887.083  1630.336     8.342     3.953     2.486    20.110     0.000
       183    36.594     2.078     2.885     1.281    -7.636  1885.376  1629.741     8.340     3.934     2.475    19.749     0.000
       184    37.326     2.108     2.924     1.294    -7.586  1883.702  1629.158     8.338     3.916     2.464    19.400     0.000
       185    38.072     2.139     2.963     1.306    -7.536  1882.061  1628.586     8.336     3.898     2.453    19.062     0.000
       186    38.833     2.170     3.002     1.318    -7.485  1880.452  1628.026     8.333     3.881     2.442    18.734     0.000
       187    39.609     2.201     3.042     1.330    -7.434  1878.874  1627.476     8.331     3.863     2.431    18.417     0.000
       188    40.401     2.233     3.082     1.343    -7.383  1877.328  1626.937     8.329     3.847     2.421    18.111     0.000
       189    41.208     2.265     3.122     1.355    -7.330  1875.811  1626.409     8.327     3.830     2.410    17.813     0.000
       190    42.032     2.298     3.162     1.367    -7.278  1874.325  1625.891     8.325     3.814     2.400    17.525     0.000
       191    42.872     2.331     3.203     1.379    -7.225  1872.867  1625.384     8.323     3.799     2.391    17.246     0.000
       192    43.729     2.364     3.244     1.391    -7.171  1871.439  1624.886     8.321     3.783     2.381    16.976     0.000
       193    44.603     2.398     3.285     1.403    -7.117  1870.038  1624.398     8.319     3.768     2.372    16.714     0.000
       194    45.495     2.432     3.327     1.415    -7.063  1868.665  1623.920     8.317     3.753     2.363    16.460     0.000
       195    46.404     2.466     3.369     1.427    -7.008  1867.318  1623.451     8.315     3.739     2.354    16.213     0.000
       196    47.332     2.501     3.411     1.439    -6.953  1865.998  1622.991     8.314     3.725     2.345    15.974     0.000
       197    48.278     2.536     3.453     1.451    -6.897  1864.704  1622.540     8.312     3.711     2.336    15.742     0.000
       198    49.243     2.572     3.496     1.462    -6.840  1863.436  1622.098     8.310     3.697     2.328    15.518     0.000
       199    50.228     2.607     3.539     1.474    -6.783  1862.192  1621.665     8.308     3.684     2.319    15.299     0.000
       200    51.232     2.644     3.583     1.486    -6.726  1860.972  1621.240     8.307     3.671     2.311    15.088     0.000
       201    52.256     2.681     3.626     1.498    -6.668  1859.777  1620.823     8.305     3.658     2.303    14.882     0.000
       202    53.301     2.718     3.670     1.509    -6.610  1858.605  1620.415     8.303     3.646     2.296    14.683     0.000
       203    54.366     2.755     3.715     1.521    -6.551  1857.455  1620.015     8.302     3.634     2.288    14.489     0.000
       204    55.453     2.794     3.759     1.532    -6.492  1856.329  1619.622     8.300     3.622     2.281    14.301     0.000
       205    56.562     2.832     3.805     1.544    -6.432  1855.224  1619.238     8.299     3.610     2.273    14.118     0.000
       206    57.692     2.871     3.850     1.555    -6.372  1854.142  1618.860     8.297     3.599     2.266    13.941     0.000
       207    58.846     2.910     3.896     1.566    -6.311  1853.080  1618.491     8.295     3.587     2.259    13.768     0.000
       208    60.022     2.950     3.942     1.578    -6.250  1852.039  1618.128     8.294     3.576     2.252    13.601     0.000
       209    61.222     2.990     3.988     1.589    -6.188  1851.019  1617.773     8.293     3.566     2.245    13.438     0.000
       210    62.446     3.031     4.035     1.600    -6.126  1850.018  1617.424     8.291     3.555     2.239    13.280     0.000
       211    63.695     3.072     4.082     1.611    -6.063  1849.038  1617.083     8.290     3.545     2.232    13.126     0.000
       212    64.968     3.114     4.130     1.622    -6.000  1848.076  1616.748     8.288     3.535     2.226    12.977     0.000
       213    66.267     3.156     4.178     1.633    -5.936  1847.134  1616.419     8.287     3.525     2.220    12.831     0.000
       214    67.592     3.198     4.226     1.644    -5.872  1846.209  1616.097     8.286     3.515     2.214    12.690     0.000
       215    68.943     3.241     4.275     1.655    -5.807  1845.303  1615.782     8.284     3.505     2.208    12.553     0.000
       216    70.322     3.285     4.324     1.666    -5.742  1844.415  1615.472     8.283     3.496     2.202    12.419     0.000
       217    71.728     3.329     4.374     1.676    -5.676  1843.544  1615.169     8.282     3.487     2.196    12.289     0.000
       218    73.162     3.373     4.423     1.687    -5.610  1842.690  1614.871     8.281     3.478     2.191    12.162     0.000
       219    74.625     3.418     4.474     1.698    -5.543  1841.853  1614.580     8.279     3.469     2.185    12.039     0.000
       220    76.117     3.463     4.525     1.708    -5.475  1841.033  1614.294     8.278     3.461     2.180    11.919     0.000
       221    77.638     3.509     4.576     1.719    -5.408  1840.228  1614.014     8.277     3.452     2.175    11.803     0.000
       222    79.191     3.556     4.627     1.729    -5.339  1839.439  1613.739     8.276     3.444     2.170    11.689     0.000
       223    80.774     3.603     4.679     1.740    -5.271  1838.666  1613.469     8.275     3.436     2.164    11.578     0.000
       224    82.389     3.650     4.732     1.750    -5.201  1837.908  1613.205     8.274     3.428     2.160    11.471     0.000
       225    84.036     3.698     4.785     1.760    -5.132  1837.164  1612.946     8.273     3.420     2.155    11.366     0.000
       226    85.717     3.747     4.838     1.770    -5.061  1836.436  1612.693     8.271     3.413     2.150    11.264     0.000
       227    87.431     3.796     4.892     1.781    -4.990  1835.721  1612.444     8.270     3.405     2.145    11.165     0.000
       228    89.179     3.846     4.947     1.791    -4.919  1835.021  1612.200     8.269     3.398     2.141    11.068     0.000
       229    90.962     3.896     5.001     1.801    -4.847  1834.334  1611.960     8.268     3.391     2.136    10.973     0.000
       230    92.781     3.947     5.057     1.811    -4.775  1833.661  1611.726     8.267     3.384     2.132    10.881     0.000
       231    94.636     3.998     5.113     1.821    -4.702  1833.001  1611.496     8.266     3.377     2.128    10.792     0.000
