****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.090     0.000    32.000    14.000     0.000     0.000     0.050     0.000   0.00030
     2.000     0.085     0.000    32.000    12.000     0.000     0.000     0.050     0.000   0.00030
     4.000     0.070     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     6.000     0.065     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     8.000     0.060     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    10.000     0.055     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    12.000     0.050     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.08      0.31     45.00     30.00     18.00      6.10     10.20    102.00     11.00      8.00      0.00      2.63    100.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
      Step (FluxAvg)       (m)       (m)       (m)       (m) (mmol/m3) (mmol/m3)   (total)        ()        () (umol/hr) (umol/hr)
       212    64.968     3.114     4.130     1.622    -6.000  1833.053  1590.986     8.314     3.673     2.313    15.120     0.000
       213    66.267     3.156     4.178     1.633    -5.936  1832.404  1591.163     8.313     3.660     2.305    14.914     0.000
       214    67.592     3.198     4.226     1.644    -5.872  1831.769  1591.336     8.311     3.648     2.298    14.715     0.000
       215    68.943     3.241     4.275     1.655    -5.807  1831.146  1591.506     8.309     3.636     2.290    14.521     0.000
       216    70.322     3.285     4.324     1.666    -5.742  1830.535  1591.673     8.307     3.624     2.283    14.333     0.000
       217    71.728     3.329     4.374     1.676    -5.676  1829.937  1591.836     8.306     3.612     2.275    14.150     0.000
       218    73.162     3.373     4.423     1.687    -5.610  1829.350  1591.996     8.304     3.601     2.268    13.972     0.000
       219    74.625     3.418     4.474     1.698    -5.543  1828.774  1592.153     8.302     3.589     2.261    13.800     0.000
       220    76.117     3.463     4.525     1.708    -5.475  1828.210  1592.307     8.301     3.578     2.254    13.632     0.000
       221    77.638     3.509     4.576     1.719    -5.408  1827.657  1592.458     8.299     3.568     2.247    13.469     0.000
       222    79.191     3.556     4.627     1.729    -5.339  1827.115  1592.606     8.298     3.557     2.241    13.311     0.000
       223    80.774     3.603     4.679     1.740    -5.271  1826.583  1592.751     8.296     3.547     2.234    13.157     0.000
       224    82.389     3.650     4.732     1.750    -5.201  1826.062  1592.893     8.295     3.537     2.228    13.007     0.000
       225    84.036     3.698     4.785     1.760    -5.132  1825.551  1593.032     8.293     3.527     2.222    12.862     0.000
       226    85.717     3.747     4.838     1.770    -5.061  1825.050  1593.169     8.292     3.517     2.216    12.720     0.000
       227    87.431     3.796     4.892     1.781    -4.990  1824.559  1593.303     8.290     3.507     2.210    12.583     0.000
       228    89.179     3.846     4.947     1.791    -4.919  1824.077  1593.434     8.289     3.498     2.204    12.449     0.000
       229    90.962     3.896     5.001     1.801    -4.847  1823.605  1593.563     8.287     3.489     2.198    12.318     0.000
       230    92.781     3.947     5.057     1.811    -4.775  1823.142  1593.689     8.286     3.480     2.193    12.191     0.000
       231    94.636     3.998     5.113     1.821    -4.702  1822.688  1593.813     8.285     3.471     2.187    12.068     0.000
       232    96.528     4.050     5.169     1.830    -4.629  1822.243  1593.934     8.283     3.463     2.182    11.948     0.000
       233    98.458     4.102     5.226     1.840    -4.555  1821.807  1594.053     8.282     3.454     2.176    11.831     0.000
       234   100.427     4.155     5.283     1.850    -4.480  1821.380  1594.170     8.281     3.446     2.171    11.717     0.000
       235   102.435     4.209     5.341     1.860    -4.406  1820.960  1594.284     8.280     3.438     2.166    11.606     0.000
       236   104.483     4.263     5.399     1.869    -4.330  1820.549  1594.396     8.279     3.430     2.161    11.498     0.000
       237   106.572     4.318     5.458     1.879    -4.254  1820.147  1594.506     8.277     3.422     2.156    11.393     0.000
       238   108.703     4.373     5.518     1.888    -4.178  1819.752  1594.614     8.276     3.415     2.152    11.291     0.000
       239   110.877     4.429     5.578     1.898    -4.101  1819.364  1594.719     8.275     3.407     2.147    11.191     0.000
       240   113.094     4.486     5.639     1.907    -4.024  1818.985  1594.823     8.274     3.400     2.142    11.094     0.000
       241   115.355     4.543     5.700     1.916    -3.946  1818.612  1594.924     8.273     3.393     2.138    10.999     0.000
       242   117.662     4.601     5.762     1.925    -3.867  1818.247  1595.024     8.272     3.386     2.134    10.907     0.000
       243   120.015     4.660     5.824     1.934    -3.789  1817.890  1595.121     8.271     3.379     2.129    10.818     0.000
       244   122.415     4.720     5.886     1.943    -3.710  1817.539  1595.217     8.270     3.372     2.125    10.731     0.000
       245   124.863     4.784     5.949     1.952    -3.632  1817.195  1595.311     8.268     3.366     2.121    10.646     0.000
       246   127.360     4.850     6.012     1.961    -3.555  1816.858  1595.403     8.267     3.359     2.117    10.565     0.000
       247   129.907     4.920     6.074     1.970    -3.479  1816.527  1595.493     8.266     3.353     2.113    10.485     0.000
       248   132.505     4.993     6.137     1.978    -3.404  1816.203  1595.581     8.265     3.347     2.110    10.408     0.000
       249   135.155     5.069     6.199     1.986    -3.330  1815.885  1595.668     8.264     3.341     2.106    10.334     0.000
       250   137.648     5.144     6.256     1.994    -3.263  1815.598  1595.746     8.262     3.336     2.103    10.267     0.000
---------------------------- Plume traps -----------------------------
       251   139.931     5.216     6.307     2.000    -3.205  1815.343  1595.816     8.261     3.331     2.100    10.208     0.000
       252   142.017     5.283     6.352     2.006    -3.154  1815.118  1595.877     8.260     3.327     2.097    10.157     0.000
       253   143.952     5.346     6.393     2.011    -3.108  1814.915  1595.933     8.259     3.323     2.095    10.111     0.000
       254   145.770     5.405     6.431     2.016    -3.067  1814.729  1595.983     8.258     3.320     2.093    10.069     0.000
       255   147.499     5.462     6.466     2.020    -3.029  1814.556  1596.031     8.258     3.317     2.091    10.030     0.000
       256   149.157     5.517     6.500     2.024    -2.993  1814.394  1596.075     8.257     3.314     2.089     9.994     0.000
       257   150.757     5.571     6.532     2.028    -2.960  1814.241  1596.116     8.256     3.311     2.088     9.960     0.000
------------------------- merging happened ---------------------------
       258   152.306     5.623     6.562     2.031    -2.928  1814.097  1596.156     8.255     3.309     2.086     9.928     0.000
       259   153.668     5.672     6.591     2.035    -2.899  1813.972  1596.190     8.255     3.307     2.085     9.901     0.000
       260   155.017     5.722     6.621     2.038    -2.869  1813.850  1596.223     8.254     3.304     2.084     9.874     0.000
       261   156.331     5.774     6.651     2.042    -2.839  1813.734  1596.255     8.254     3.302     2.082     9.849     0.000
       262   157.626     5.828     6.680     2.045    -2.811  1813.621  1596.286     8.253     3.300     2.081     9.825     0.000
       263   158.845     5.881     6.708     2.048    -2.784  1813.516  1596.314     8.252     3.299     2.080     9.802     0.000
       264   160.015     5.935     6.736     2.051    -2.758  1813.418  1596.341     8.252     3.297     2.079     9.781     0.000
       265   161.123     5.987     6.763     2.055    -2.732  1813.325  1596.366     8.251     3.295     2.078     9.762     0.000
       266   162.186     6.039     6.790     2.058    -2.707  1813.238  1596.390     8.251     3.294     2.077     9.743     0.000
       267   163.197     6.091     6.816     2.060    -2.683  1813.156  1596.412     8.250     3.292     2.076     9.726     0.000
       268   164.164     6.142     6.843     2.063    -2.659  1813.079  1596.433     8.250     3.291     2.076     9.709     0.000
       269   165.084     6.193     6.869     2.066    -2.637  1813.006  1596.453     8.250     3.290     2.075     9.694     0.000
       270   165.961     6.243     6.894     2.069    -2.614  1812.937  1596.472     8.249     3.288     2.074     9.680     0.000
       271   166.796     6.292     6.920     2.072    -2.593  1812.872  1596.490     8.249     3.287     2.073     9.666     0.000
       272   167.592     6.340     6.945     2.074    -2.571  1812.811  1596.506     8.248     3.286     2.073     9.653     0.000
       273   168.349     6.388     6.969     2.077    -2.551  1812.754  1596.522     8.248     3.285     2.072     9.642     0.000
       274   169.069     6.435     6.993     2.080    -2.531  1812.699  1596.537     8.248     3.284     2.072     9.630     0.000
---------------------------- Plume surfaces --------------------------
       275   169.754     6.481     7.017     2.082    -2.512  1812.648  1596.551     8.247     3.284     2.071     9.620     0.000
       276   170.407     6.527     7.041     2.085    -2.493  1812.600  1596.564     8.247     3.283     2.071     9.610     0.000
       277   171.027     6.572     7.064     2.087    -2.475  1812.554  1596.577     8.247     3.282     2.070     9.601     0.000
       278   171.618     6.616     7.087     2.090    -2.457  1812.511  1596.588     8.247     3.281     2.070     9.592     0.000
       279   172.180     6.660     7.109     2.092    -2.440  1812.470  1596.599     8.246     3.281     2.069     9.583     0.000
       280   172.716     6.702     7.131     2.094    -2.423  1812.431  1596.610     8.246     3.280     2.069     9.576     0.000
       281   173.226     6.744     7.153     2.097    -2.407  1812.394  1596.620     8.246     3.279     2.069     9.568     0.000
       282   173.712     6.786     7.174     2.099    -2.392  1812.360  1596.629     8.246     3.279     2.068     9.561     0.000
       283   174.175     6.826     7.195     2.101    -2.377  1812.327  1596.638     8.245     3.278     2.068     9.555     0.000
       284   174.617     6.866     7.216     2.103    -2.362  1812.296  1596.647     8.245     3.278     2.068     9.548     0.000
       285   175.038     6.906     7.237     2.105    -2.348  1812.266  1596.655     8.245     3.277     2.067     9.542     0.000
       286   175.441     6.945     7.257     2.107    -2.334  1812.238  1596.663     8.245     3.277     2.067     9.537     0.000
       287   175.825     6.983     7.276     2.109    -2.320  1812.211  1596.670     8.245     3.276     2.067     9.531     0.000
       288   176.192     7.020     7.296     2.111    -2.307  1812.186  1596.677     8.245     3.276     2.067     9.526     0.000
       289   176.542     7.057     7.315     2.113    -2.295  1812.162  1596.683     8.244     3.275     2.066     9.522     0.000
       290   176.878     7.094     7.334     2.115    -2.282  1812.139  1596.690     8.244     3.275     2.066     9.517     0.000
       291   177.199     7.129     7.353     2.117    -2.271  1812.117  1596.696     8.244     3.275     2.066     9.513     0.000
       292   177.506     7.165     7.371     2.119    -2.259  1812.096  1596.701     8.244     3.274     2.066     9.509     0.000
       293   177.800     7.199     7.389     2.121    -2.248  1812.076  1596.707     8.244     3.274     2.066     9.505     0.000
       294   178.082     7.233     7.407     2.123    -2.237  1812.057  1596.712     8.244     3.274     2.065     9.501     0.000
       295   178.352     7.267     7.425     2.124    -2.226  1812.038  1596.717     8.244     3.273     2.065     9.497     0.000
       296   178.611     7.300     7.443     2.126    -2.216  1812.021  1596.722     8.243     3.273     2.065     9.494     0.000
       297   178.860     7.332     7.460     2.128    -2.206  1812.004  1596.726     8.243     3.273     2.065     9.491     0.000
       298   179.099     7.364     7.477     2.130    -2.197  1811.988  1596.731     8.243     3.273     2.065     9.487     0.000
       299   179.328     7.396     7.493     2.131    -2.187  1811.973  1596.735     8.243     3.272     2.065     9.484     0.000
       300   179.548     7.427     7.510     2.133    -2.178  1811.958  1596.739     8.243     3.272     2.064     9.482     0.000
       301   179.760     7.457     7.526     2.135    -2.169  1811.944  1596.743     8.243     3.272     2.064     9.479     0.000
       302   179.964     7.487     7.543     2.136    -2.161  1811.931  1596.746     8.243     3.272     2.064     9.476     0.000
       303   180.160     7.517     7.559     2.138    -2.152  1811.918  1596.750     8.243     3.271     2.064     9.474     0.000
       304   180.349     7.546     7.574     2.140    -2.144  1811.905  1596.753     8.243     3.271     2.064     9.471     0.000
       305   180.530     7.575     7.590     2.141    -2.136  1811.893  1596.757     8.242     3.271     2.064     9.469     0.000
       306   180.705     7.603     7.605     2.143    -2.129  1811.882  1596.760     8.242     3.271     2.064     9.467     0.000
       307   180.874     7.631     7.621     2.144    -2.121  1811.871  1596.763     8.242     3.271     2.064     9.465     0.000
       308   181.036     7.658     7.636     2.146    -2.114  1811.860  1596.766     8.242     3.270     2.064     9.463     0.000
       309   181.193     7.685     7.651     2.147    -2.107  1811.850  1596.769     8.242     3.270     2.063     9.461     0.000
       310   181.344     7.711     7.665     2.149    -2.100  1811.840  1596.771     8.242     3.270     2.063     9.459     0.000
       311   181.489     7.737     7.680     2.150    -2.094  1811.830  1596.774     8.242     3.270     2.063     9.457     0.000
       312   181.630     7.762     7.694     2.152    -2.087  1811.821  1596.776     8.242     3.270     2.063     9.455     0.000
       313   181.765     7.787     7.709     2.153    -2.081  1811.812  1596.779     8.242     3.270     2.063     9.453     0.000
       314   181.896     7.812     7.723     2.154    -2.075  1811.804  1596.781     8.242     3.270     2.063     9.452     0.000
       315   182.023     7.836     7.737     2.156    -2.069  1811.796  1596.783     8.242     3.269     2.063     9.450     0.000
       316   182.145     7.860     7.751     2.157    -2.063  1811.788  1596.785     8.242     3.269     2.063     9.449     0.000
       317   182.262     7.883     7.765     2.159    -2.058  1811.780  1596.787     8.242     3.269     2.063     9.447     0.000
       318   182.376     7.906     7.778     2.160    -2.053  1811.773  1596.790     8.242     3.269     2.063     9.446     0.000
       319   182.486     7.928     7.792     2.161    -2.047  1811.766  1596.791     8.242     3.269     2.063     9.444     0.000
       320   182.592     7.950     7.805     2.163    -2.042  1811.759  1596.793     8.242     3.269     2.063     9.443     0.000
       321   182.695     7.972     7.819     2.164    -2.037  1811.752  1596.795     8.241     3.269     2.063     9.442     0.000
       322   182.794     7.993     7.832     2.165    -2.033  1811.746  1596.797     8.241     3.269     2.063     9.441     0.000
       323   182.890     8.014     7.845     2.166    -2.028  1811.740  1596.799     8.241     3.269     2.062     9.440     0.000
       324   182.982     8.034     7.858     2.168    -2.023  1811.734  1596.800     8.241     3.268     2.062     9.438     0.000
       325   183.072     8.054     7.871     2.169    -2.019  1811.728  1596.802     8.241     3.268     2.062     9.437     0.000
       326   183.158     8.073     7.884     2.170    -2.015  1811.723  1596.803     8.241     3.268     2.062     9.436     0.000
       327   183.242     8.092     7.897     2.172    -2.011  1811.717  1596.805     8.241     3.268     2.062     9.435     0.000
       328   183.322     8.111     7.909     2.173    -2.007  1811.712  1596.806     8.241     3.268     2.062     9.434     0.000
       329   183.400     8.129     7.922     2.174    -2.003  1811.707  1596.807     8.241     3.268     2.062     9.433     0.000
       330   183.475     8.147     7.935     2.175    -1.999  1811.702  1596.809     8.241     3.268     2.062     9.432     0.000
       331   183.548     8.164     7.947     2.177    -1.996  1811.698  1596.810     8.241     3.268     2.062     9.432     0.000
       332   183.618     8.181     7.959     2.178    -1.992  1811.693  1596.811     8.241     3.268     2.062     9.431     0.000
       333   183.686     8.198     7.972     2.179    -1.989  1811.689  1596.812     8.241     3.268     2.062     9.430     0.000
       334   183.751     8.214     7.984     2.180    -1.985  1811.685  1596.814     8.241     3.268     2.062     9.429     0.000
       335   183.815     8.230     7.996     2.181    -1.982  1811.681  1596.815     8.241     3.268     2.062     9.428     0.000
       336   183.876     8.245     8.008     2.183    -1.979  1811.677  1596.816     8.241     3.268     2.062     9.428     0.000
       337   183.935     8.260     8.020     2.184    -1.976  1811.673  1596.817     8.241     3.267     2.062     9.427     0.000
       338   183.992     8.274     8.032     2.185    -1.973  1811.669  1596.818     8.241     3.267     2.062     9.426     0.000
       339   184.047     8.288     8.044     2.186    -1.971  1811.666  1596.819     8.241     3.267     2.062     9.426     0.000
       340   184.100     8.302     8.056     2.187    -1.968  1811.663  1596.820     8.241     3.267     2.062     9.425     0.000
       341   184.151     8.315     8.068     2.188    -1.965  1811.659  1596.820     8.241     3.267     2.062     9.424     0.000
       342   184.201     8.328     8.080     2.190    -1.963  1811.656  1596.821     8.241     3.267     2.062     9.424     0.000
       343   184.248     8.341     8.092     2.191    -1.961  1811.653  1596.822     8.241     3.267     2.062     9.423     0.000
       344   184.294     8.353     8.103     2.192    -1.958  1811.650  1596.823     8.241     3.267     2.062     9.423     0.000
       345   184.337     8.364     8.115     2.193    -1.956  1811.648  1596.824     8.241     3.267     2.062     9.422     0.000
       346   184.379     8.376     8.127     2.194    -1.954  1811.645  1596.824     8.241     3.267     2.062     9.422     0.000
       347   184.420     8.386     8.138     2.195    -1.952  1811.642  1596.825     8.241     3.267     2.062     9.421     0.000
       348   184.458     8.397     8.150     2.196    -1.950  1811.640  1596.826     8.241     3.267     2.062     9.421     0.000
       349   184.495     8.407     8.162     2.198    -1.948  1811.638  1596.826     8.241     3.267     2.062     9.420     0.000
       350   184.531     8.416     8.173     2.199    -1.947  1811.635  1596.827     8.241     3.267     2.062     9.420     0.000
       351   184.564     8.426     8.185     2.200    -1.945  1811.633  1596.828     8.241     3.267     2.062     9.419     0.000
       352   184.597     8.434     8.196     2.201    -1.943  1811.631  1596.828     8.241     3.267     2.062     9.419     0.000
       353   184.627     8.443     8.208     2.202    -1.942  1811.629  1596.829     8.241     3.267     2.061     9.419     0.000
       354   184.656     8.451     8.219     2.203    -1.941  1811.628  1596.829     8.241     3.267     2.061     9.418     0.000
       355   184.684     8.458     8.231     2.204    -1.939  1811.626  1596.830     8.241     3.267     2.061     9.418     0.000
       356   184.710     8.466     8.242     2.205    -1.938  1811.624  1596.830     8.240     3.267     2.061     9.418     0.000
       357   184.734     8.472     8.254     2.207    -1.937  1811.623  1596.830     8.240     3.267     2.061     9.417     0.000
       358   184.757     8.479     8.265     2.208    -1.936  1811.621  1596.831     8.240     3.267     2.061     9.417     0.000
       359   184.779     8.485     8.276     2.209    -1.935  1811.620  1596.831     8.240     3.267     2.061     9.417     0.000
       360   184.799     8.490     8.288     2.210    -1.934  1811.619  1596.832     8.240     3.267     2.061     9.417     0.000
       361   184.817     8.495     8.299     2.211    -1.933  1811.617  1596.832     8.240     3.267     2.061     9.416     0.000
       362   184.834     8.500     8.310     2.212    -1.932  1811.616  1596.832     8.240     3.267     2.061     9.416     0.000
       363   184.850     8.504     8.322     2.213    -1.932  1811.615  1596.832     8.240     3.267     2.061     9.416     0.000
       364   184.865     8.508     8.333     2.214    -1.931  1811.614  1596.833     8.240     3.267     2.061     9.416     0.000
       365   184.878     8.512     8.344     2.215    -1.931  1811.614  1596.833     8.240     3.267     2.061     9.416     0.000
       366   184.889     8.515     8.355     2.217    -1.930  1811.613  1596.833     8.240     3.267     2.061     9.416     0.000
       367   184.899     8.517     8.367     2.218    -1.930  1811.612  1596.833     8.240     3.267     2.061     9.415     0.000
       368   184.908     8.520     8.378     2.219    -1.930  1811.612  1596.833     8.240     3.267     2.061     9.415     0.000
       369   184.915     8.522     8.389     2.220    -1.930  1811.611  1596.834     8.240     3.266     2.061     9.415     0.000
       370   184.921     8.523     8.401     2.221    -1.930  1811.611  1596.834     8.240     3.266     2.061     9.415     0.000
       371   184.926     8.524     8.412     2.222    -1.930  1811.611  1596.834     8.240     3.266     2.061     9.415     0.000
---------------------- Local maximum rise or fall --------------------
       372   184.929     8.525     8.423     2.223    -1.930  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       373   184.932     8.525     8.434     2.224    -1.930  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       374   184.934     8.525     8.446     2.225    -1.930  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       375   184.935     8.524     8.457     2.226    -1.930  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       376   184.937     8.523     8.468     2.228    -1.931  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       377   184.940     8.522     8.479     2.229    -1.931  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       378   184.942     8.521     8.491     2.230    -1.932  1811.610  1596.834     8.240     3.266     2.061     9.415     0.000
       379   184.945     8.519     8.502     2.231    -1.932  1811.609  1596.834     8.240     3.266     2.061     9.415     0.000
       380   184.949     8.516     8.513     2.232    -1.933  1811.609  1596.834     8.240     3.266     2.061     9.415     0.000
       381   184.953     8.514     8.525     2.233    -1.934  1811.609  1596.834     8.240     3.266     2.061     9.415     0.000
       382   184.957     8.511     8.536     2.234    -1.935  1811.609  1596.834     8.240     3.266     2.061     9.415     0.000
       383   184.961     8.508     8.547     2.235    -1.936  1811.608  1596.834     8.240     3.266     2.061     9.415     0.000
       384   184.966     8.504     8.559     2.236    -1.937  1811.608  1596.834     8.240     3.266     2.061     9.415     0.000
       385   184.972     8.500     8.570     2.238    -1.938  1811.608  1596.835     8.240     3.266     2.061     9.415     0.000
       386   184.977     8.496     8.581     2.239    -1.939  1811.607  1596.835     8.240     3.266     2.061     9.414     0.000
       387   184.984     8.491     8.593     2.240    -1.940  1811.607  1596.835     8.240     3.266     2.061     9.414     0.000
       388   184.990     8.486     8.604     2.241    -1.942  1811.607  1596.835     8.240     3.266     2.061     9.414     0.000
       389   184.997     8.481     8.616     2.242    -1.943  1811.606  1596.835     8.240     3.266     2.061     9.414     0.000
       390   185.005     8.475     8.627     2.243    -1.945  1811.606  1596.835     8.240     3.266     2.061     9.414     0.000
       391   185.012     8.469     8.639     2.244    -1.946  1811.605  1596.835     8.240     3.266     2.061     9.414     0.000
       392   185.021     8.463     8.650     2.245    -1.948  1811.605  1596.835     8.240     3.266     2.061     9.414     0.000
       393   185.029     8.457     8.662     2.247    -1.950  1811.604  1596.836     8.240     3.266     2.061     9.414     0.000
       394   185.038     8.450     8.673     2.248    -1.952  1811.603  1596.836     8.240     3.266     2.061     9.414     0.000
       395   185.048     8.442     8.685     2.249    -1.954  1811.603  1596.836     8.240     3.266     2.061     9.414     0.000
       396   185.058     8.435     8.697     2.250    -1.956  1811.602  1596.836     8.240     3.266     2.061     9.413     0.000
       397   185.069     8.427     8.708     2.251    -1.958  1811.602  1596.836     8.240     3.266     2.061     9.413     0.000
       398   185.080     8.419     8.720     2.252    -1.960  1811.601  1596.836     8.240     3.266     2.061     9.413     0.000
       399   185.092     8.410     8.732     2.253    -1.962  1811.600  1596.837     8.240     3.266     2.061     9.413     0.000
       400   185.104     8.401     8.744     2.255    -1.965  1811.599  1596.837     8.240     3.266     2.061     9.413     0.000
       401   185.117     8.392     8.756     2.256    -1.967  1811.599  1596.837     8.240     3.266     2.061     9.413     0.000
       402   185.130     8.382     8.768     2.257    -1.970  1811.598  1596.837     8.240     3.266     2.061     9.412     0.000
       403   185.144     8.373     8.780     2.258    -1.973  1811.597  1596.837     8.240     3.266     2.061     9.412     0.000
       404   185.159     8.362     8.792     2.259    -1.976  1811.596  1596.838     8.240     3.266     2.061     9.412     0.000
       405   185.174     8.352     8.804     2.260    -1.978  1811.595  1596.838     8.240     3.266     2.061     9.412     0.000
       406   185.190     8.341     8.816     2.262    -1.981  1811.594  1596.838     8.240     3.266     2.061     9.412     0.000
       407   185.207     8.330     8.828     2.263    -1.985  1811.593  1596.839     8.240     3.266     2.061     9.411     0.000
       408   185.224     8.319     8.840     2.264    -1.988  1811.592  1596.839     8.240     3.266     2.061     9.411     0.000
       409   185.242     8.307     8.853     2.265    -1.991  1811.591  1596.839     8.240     3.266     2.061     9.411     0.000
       410   185.261     8.295     8.865     2.266    -1.995  1811.590  1596.839     8.240     3.266     2.061     9.411     0.000
       411   185.281     8.283     8.878     2.268    -1.998  1811.588  1596.840     8.240     3.266     2.061     9.410     0.000
       412   185.302     8.270     8.890     2.269    -2.002  1811.587  1596.840     8.240     3.266     2.061     9.410     0.000
       413   185.323     8.257     8.903     2.270    -2.006  1811.586  1596.841     8.240     3.266     2.061     9.410     0.000
       414   185.345     8.244     8.916     2.271    -2.010  1811.584  1596.841     8.240     3.266     2.061     9.410     0.000
       415   185.369     8.230     8.928     2.273    -2.014  1811.583  1596.841     8.240     3.266     2.061     9.409     0.000
       416   185.393     8.216     8.941     2.274    -2.018  1811.581  1596.842     8.240     3.266     2.061     9.409     0.000
       417   185.418     8.202     8.954     2.275    -2.022  1811.580  1596.842     8.240     3.266     2.061     9.409     0.000
       418   185.445     8.188     8.967     2.276    -2.027  1811.578  1596.843     8.240     3.266     2.061     9.408     0.000
       419   185.473     8.173     8.981     2.278    -2.031  1811.576  1596.843     8.240     3.266     2.061     9.408     0.000
       420   185.502     8.158     8.994     2.279    -2.036  1811.575  1596.844     8.240     3.266     2.061     9.407     0.000
       421   185.533     8.143     9.007     2.280    -2.041  1811.573  1596.844     8.240     3.266     2.061     9.407     0.000
       422   185.564     8.128     9.021     2.282    -2.046  1811.571  1596.845     8.240     3.266     2.061     9.407     0.000
       423   185.598     8.112     9.035     2.283    -2.051  1811.569  1596.845     8.240     3.266     2.061     9.406     0.000
       424   185.633     8.096     9.049     2.284    -2.057  1811.566  1596.846     8.240     3.266     2.061     9.406     0.000
       425   185.669     8.080     9.063     2.286    -2.062  1811.564  1596.846     8.240     3.266     2.061     9.405     0.000
       426   185.708     8.063     9.077     2.287    -2.068  1811.562  1596.847     8.240     3.266     2.061     9.405     0.000
       427   185.748     8.046     9.091     2.288    -2.074  1811.559  1596.848     8.240     3.266     2.061     9.404     0.000
       428   185.790     8.029     9.106     2.290    -2.080  1811.557  1596.848     8.240     3.266     2.061     9.404     0.000
       429   185.835     8.012     9.120     2.291    -2.086  1811.554  1596.849     8.240     3.265     2.061     9.403     0.000
       430   185.881     7.995     9.135     2.293    -2.093  1811.551  1596.850     8.240     3.265     2.061     9.403     0.000
       431   185.930     7.977     9.150     2.294    -2.100  1811.548  1596.851     8.240     3.265     2.061     9.402     0.000
       432   185.981     7.959     9.166     2.296    -2.107  1811.545  1596.852     8.240     3.265     2.061     9.401     0.000
       433   186.035     7.941     9.181     2.297    -2.114  1811.541  1596.853     8.240     3.265     2.061     9.400     0.000
       434   186.092     7.923     9.197     2.299    -2.121  1811.538  1596.854     8.240     3.265     2.061     9.400     0.000
       435   186.152     7.904     9.213     2.300    -2.129  1811.534  1596.855     8.240     3.265     2.061     9.399     0.000
       436   186.216     7.885     9.229     2.302    -2.137  1811.530  1596.856     8.240     3.265     2.061     9.398     0.000
       437   186.282     7.866     9.245     2.303    -2.145  1811.526  1596.857     8.240     3.265     2.060     9.397     0.000
       438   186.353     7.847     9.262     2.305    -2.153  1811.522  1596.858     8.240     3.265     2.060     9.396     0.000
       439   186.427     7.828     9.279     2.307    -2.162  1811.517  1596.859     8.240     3.265     2.060     9.395     0.000
       440   186.506     7.809     9.296     2.308    -2.171  1811.512  1596.861     8.240     3.265     2.060     9.394     0.000
       441   186.589     7.789     9.313     2.310    -2.180  1811.507  1596.862     8.240     3.265     2.060     9.393     0.000
       442   186.678     7.769     9.331     2.312    -2.190  1811.502  1596.863     8.240     3.265     2.060     9.392     0.000
       443   186.772     7.750     9.349     2.313    -2.200  1811.496  1596.865     8.240     3.264     2.060     9.391     0.000
       444   186.872     7.730     9.368     2.315    -2.210  1811.490  1596.867     8.240     3.264     2.060     9.390     0.000
       445   186.978     7.710     9.387     2.317    -2.221  1811.483  1596.868     8.239     3.264     2.060     9.388     0.000
       446   187.091     7.690     9.406     2.319    -2.232  1811.476  1596.870     8.239     3.264     2.060     9.387     0.000
       447   187.213     7.670     9.426     2.321    -2.243  1811.469  1596.872     8.239     3.264     2.060     9.385     0.000
       448   187.342     7.650     9.446     2.323    -2.255  1811.461  1596.875     8.239     3.264     2.060     9.384     0.000
       449   187.481     7.630     9.466     2.325    -2.268  1811.452  1596.877     8.239     3.264     2.060     9.382     0.000
       450   187.630     7.610     9.487     2.327    -2.280  1811.443  1596.879     8.239     3.264     2.060     9.380     0.000
       451   187.790     7.590     9.509     2.329    -2.294  1811.434  1596.882     8.239     3.263     2.060     9.378     0.000
       452   187.963     7.570     9.531     2.331    -2.308  1811.423  1596.885     8.239     3.263     2.059     9.376     0.000
       453   188.150     7.550     9.554     2.333    -2.323  1811.412  1596.888     8.239     3.263     2.059     9.373     0.000
