****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.090     0.000    32.000    14.000     0.000     0.000     0.050     0.000   0.00030
     2.000     0.085     0.000    32.000    12.000     0.000     0.000     0.050     0.000   0.00030
     4.000     0.070     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     6.000     0.065     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     8.000     0.060     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    10.000     0.055     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    12.000     0.050     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        28     1.722     0.130     0.082     0.047   -10.906  3063.680  1829.778     9.709    27.912    15.971 11426.964  2528.085
        29     1.756     0.132     0.085     0.049   -10.902  3038.902  1825.272     9.684    27.284    15.651 10677.695  2403.969
        30     1.791     0.135     0.089     0.051   -10.898  3014.609  1820.855     9.659    26.672    15.338  9979.645  2286.000
        31     1.826     0.138     0.093     0.053   -10.893  2990.793  1816.525     9.635    26.076    15.032  9329.289  2173.883
        32     1.862     0.140     0.097     0.056   -10.888  2967.445  1812.279     9.612    25.496    14.732  8723.323  2067.336
        33     1.899     0.143     0.101     0.058   -10.884  2944.554  1808.117     9.589    24.932    14.439  8158.661  1966.088
        34     1.937     0.146     0.106     0.060   -10.879  2922.111  1804.036     9.567    24.382    14.153  7632.424  1869.881
        35     1.975     0.149     0.110     0.063   -10.874  2900.109  1800.035     9.545    23.847    13.873  7141.928  1778.470
        36     2.014     0.152     0.114     0.065   -10.869  2878.538  1796.113     9.524    23.327    13.600  6684.673  1691.618
        37     2.054     0.155     0.119     0.068   -10.864  2857.391  1792.268     9.503    22.820    13.332  6258.337  1609.102
        38     2.094     0.158     0.123     0.070   -10.859  2836.657  1788.498     9.482    22.326    13.071  5860.757  1530.707
        39     2.136     0.161     0.128     0.073   -10.854  2816.331  1784.802     9.462    21.846    12.815  5489.926  1456.230
        40     2.178     0.164     0.133     0.076   -10.848  2796.403  1781.178     9.442    21.379    12.565  5143.976  1385.478
        41     2.221     0.167     0.138     0.078   -10.843  2776.865  1777.626     9.423    20.924    12.321  4821.175  1318.266
        42     2.265     0.171     0.142     0.081   -10.837  2757.711  1774.143     9.404    20.481    12.082  4519.911  1254.417
        43     2.310     0.174     0.148     0.084   -10.831  2738.933  1770.728     9.385    20.050    11.849  4238.690  1193.766
        44     2.355     0.177     0.153     0.087   -10.826  2720.522  1767.381     9.367    19.630    11.621  3976.121  1136.151
        45     2.402     0.181     0.158     0.090   -10.820  2702.473  1764.099     9.349    19.221    11.398  3730.915  1081.422
        46     2.450     0.184     0.163     0.093   -10.814  2684.777  1760.881     9.331    18.823    11.181  3501.872  1029.434
        47     2.498     0.188     0.169     0.096   -10.808  2667.429  1757.726     9.314    18.436    10.968  3287.880   980.051
        48     2.548     0.192     0.174     0.099   -10.801  2650.420  1754.634     9.297    18.059    10.761  3087.904   933.140
        49     2.598     0.195     0.180     0.102   -10.795  2633.745  1751.602     9.280    17.692    10.558  2900.982   888.579
        50     2.650     0.199     0.185     0.105   -10.789  2617.397  1748.629     9.264    17.334    10.360  2726.222   846.249
        51     2.702     0.203     0.191     0.109   -10.782  2601.370  1745.715     9.247    16.986    10.166  2562.794   806.037
        52     2.756     0.207     0.197     0.112   -10.775  2585.657  1742.858     9.231    16.647     9.977  2409.925   767.836
        53     2.810     0.211     0.203     0.115   -10.768  2570.252  1740.057     9.216    16.317     9.792  2266.900   731.545
        54     2.866     0.215     0.209     0.119   -10.761  2555.149  1737.310     9.200    15.996     9.612  2133.052   697.067
        55     2.923     0.220     0.216     0.122   -10.754  2540.342  1734.618     9.185    15.683     9.436  2007.760   664.311
        56     2.981     0.224     0.222     0.126   -10.747  2525.825  1731.978     9.170    15.378     9.264  1890.448   633.188
        57     3.040     0.228     0.229     0.129   -10.740  2511.594  1729.391     9.156    15.081     9.096  1780.579   603.615
        58     3.100     0.233     0.235     0.133   -10.732  2497.641  1726.854     9.141    14.792     8.932  1677.656   575.515
        59     3.162     0.237     0.242     0.137   -10.725  2483.961  1724.366     9.127    14.510     8.772  1581.214   548.812
        60     3.225     0.242     0.249     0.141   -10.717  2470.550  1721.928     9.113    14.236     8.616  1490.821   523.435
        61     3.289     0.247     0.256     0.145   -10.709  2457.402  1719.537     9.099    13.969     8.463  1406.075   499.316
        62     3.354     0.251     0.263     0.148   -10.701  2444.512  1717.193     9.086    13.709     8.314  1326.602   476.391
        63     3.421     0.256     0.271     0.153   -10.693  2431.875  1714.895     9.073    13.455     8.169  1252.054   454.600
        64     3.489     0.261     0.278     0.157   -10.684  2419.485  1712.642     9.059    13.208     8.027  1182.107   433.884
        65     3.558     0.266     0.286     0.161   -10.676  2407.338  1710.434     9.047    12.968     7.888  1116.458   414.189
        66     3.629     0.272     0.294     0.165   -10.667  2395.430  1708.268     9.034    12.733     7.752  1054.826   395.462
        67     3.701     0.277     0.302     0.169   -10.658  2383.755  1706.145     9.021    12.505     7.620   996.950   377.655
        68     3.774     0.282     0.310     0.174   -10.649  2372.308  1704.064     9.009    12.282     7.491   942.586   360.719
        69     3.849     0.288     0.318     0.178   -10.640  2361.087  1702.024     8.997    12.065     7.365   891.504   344.612
        70     3.926     0.293     0.326     0.183   -10.631  2350.085  1700.023     8.985    11.854     7.242   843.495   329.290
        71     4.004     0.299     0.335     0.187   -10.621  2339.299  1698.062     8.973    11.648     7.122   798.359   314.713
        72     4.083     0.305     0.343     0.192   -10.612  2328.724  1696.139     8.961    11.447     7.005   755.913   300.844
        73     4.164     0.311     0.352     0.197   -10.602  2318.357  1694.254     8.950    11.251     6.890   715.985   287.647
        74     4.247     0.317     0.361     0.202   -10.592  2308.193  1692.406     8.939    11.061     6.778   678.414   275.087
        75     4.332     0.323     0.370     0.207   -10.582  2298.229  1690.594     8.927    10.875     6.669   643.051   263.133
        76     4.418     0.329     0.380     0.212   -10.571  2288.460  1688.818     8.917    10.693     6.563   609.756   251.752
        77     4.506     0.335     0.389     0.217   -10.561  2278.882  1687.076     8.906    10.517     6.459   578.400     0.000
        78     4.595     0.342     0.399     0.222   -10.550  2269.492  1685.369     8.895    10.345     6.357   548.859     0.000
        79     4.687     0.349     0.409     0.227   -10.539  2260.286  1683.695     8.885    10.177     6.258   521.021     0.000
        80     4.780     0.355     0.419     0.233   -10.528  2251.261  1682.054     8.874    10.013     6.161   494.780     0.000
        81     4.875     0.362     0.429     0.238   -10.517  2242.413  1680.445     8.864     9.853     6.066   470.037     0.000
        82     4.972     0.369     0.440     0.244   -10.505  2233.738  1678.868     8.854     9.697     5.974   446.698     0.000
        83     5.071     0.376     0.450     0.249   -10.493  2225.234  1677.321     8.844     9.546     5.884   424.679     0.000
        84     5.172     0.383     0.461     0.255   -10.481  2216.896  1675.805     8.834     9.397     5.796   403.897     0.000
        85     5.275     0.391     0.472     0.261   -10.469  2208.721  1674.319     8.825     9.253     5.710   384.277     0.000
        86     5.380     0.398     0.483     0.267   -10.457  2200.707  1672.861     8.815     9.112     5.626   365.749     0.000
        87     5.487     0.406     0.495     0.273   -10.444  2192.850  1671.433     8.806     8.975     5.544   348.247     0.000
        88     5.597     0.414     0.506     0.279   -10.431  2185.147  1670.032     8.797     8.841     5.464   331.708     0.000
        89     5.708     0.422     0.518     0.285   -10.418  2177.595  1668.659     8.787     8.710     5.386   316.075     0.000
        90     5.822     0.430     0.530     0.292   -10.405  2170.191  1667.313     8.778     8.582     5.309   301.294     0.000
        91     5.938     0.438     0.542     0.298   -10.392  2162.933  1665.993     8.770     8.458     5.235   287.313     0.000
        92     6.056     0.446     0.555     0.305   -10.378  2155.816  1664.699     8.761     8.336     5.162   274.086     0.000
        93     6.177     0.455     0.567     0.311   -10.364  2148.840  1663.430     8.752     8.218     5.091   261.568     0.000
        94     6.300     0.463     0.580     0.318   -10.350  2142.000  1662.187     8.744     8.102     5.021   249.718     0.000
        95     6.425     0.472     0.594     0.325   -10.335  2135.294  1660.967     8.736     7.989     4.953   238.496     0.000
        96     6.553     0.481     0.607     0.332   -10.320  2128.719  1659.772     8.727     7.879     4.887   227.865     0.000
        97     6.684     0.490     0.620     0.339   -10.305  2122.274  1658.600     8.719     7.772     4.822   217.792     0.000
        98     6.817     0.499     0.634     0.346   -10.290  2115.955  1657.451     8.711     7.667     4.759   208.244     0.000
        99     6.953     0.509     0.648     0.353   -10.275  2109.760  1656.324     8.703     7.564     4.697   199.192     0.000
       100     7.092     0.518     0.663     0.360   -10.259  2103.686  1655.220     8.695     7.464     4.637   190.606     0.000
       101     7.233     0.528     0.677     0.368   -10.243  2097.731  1654.137     8.688     7.367     4.578   182.460     0.000
       102     7.377     0.538     0.692     0.375   -10.226  2091.893  1653.076     8.680     7.271     4.520   174.730     0.000
       103     7.524     0.548     0.707     0.383   -10.210  2086.170  1652.035     8.673     7.178     4.464   167.391     0.000
       104     7.674     0.558     0.723     0.391   -10.193  2080.559  1651.015     8.665     7.087     4.409   160.422     0.000
       105     7.827     0.569     0.738     0.399   -10.176  2075.058  1650.014     8.658     6.999     4.355   153.803     0.000
       106     7.983     0.579     0.754     0.407   -10.158  2069.664  1649.034     8.651     6.912     4.302   147.513     0.000
       107     8.143     0.590     0.770     0.415   -10.140  2064.377  1648.072     8.644     6.827     4.251   141.534     0.000
       108     8.305     0.601     0.787     0.423   -10.122  2059.193  1647.130     8.637     6.745     4.201   135.850     0.000
       109     8.471     0.612     0.803     0.432   -10.104  2054.111  1646.206     8.630     6.664     4.152   130.445     0.000
       110     8.640     0.624     0.820     0.440   -10.085  2049.128  1645.300     8.624     6.585     4.104   125.302     0.000
       111     8.812     0.635     0.838     0.449   -10.066  2044.243  1644.411     8.617     6.508     4.057   120.408     0.000
       112     8.988     0.647     0.855     0.457   -10.047  2039.454  1643.540     8.610     6.433     4.011   115.750     0.000
       113     9.167     0.659     0.873     0.466   -10.027  2034.759  1642.687     8.604     6.359     3.966   111.314     0.000
       114     9.350     0.671     0.891     0.475   -10.007  2030.156  1641.850     8.597     6.288     3.922   107.089     0.000
       115     9.536     0.683     0.910     0.484    -9.987  2025.643  1641.029     8.591     6.218     3.880   103.063     0.000
       116     9.727     0.696     0.928     0.493    -9.966  2021.219  1640.225     8.585     6.149     3.838    99.227     0.000
       117     9.921     0.708     0.948     0.502    -9.945  2016.881  1639.436     8.579     6.082     3.797    95.570     0.000
       118    10.119     0.721     0.967     0.512    -9.923  2012.629  1638.663     8.573     6.017     3.757    92.082     0.000
       119    10.321     0.734     0.987     0.521    -9.902  2008.459  1637.905     8.567     5.953     3.718    88.755     0.000
       120    10.527     0.747     1.007     0.531    -9.879  2004.372  1637.161     8.561     5.890     3.680    85.580     0.000
       121    10.737     0.761     1.027     0.541    -9.857  2000.365  1636.433     8.555     5.829     3.642    82.550     0.000
       122    10.951     0.775     1.047     0.550    -9.834  1996.436  1635.718     8.550     5.770     3.606    79.658     0.000
       123    11.169     0.789     1.068     0.560    -9.811  1992.584  1635.018     8.544     5.711     3.570    76.895     0.000
       124    11.392     0.803     1.090     0.571    -9.787  1988.808  1634.331     8.539     5.654     3.535    74.256     0.000
       125    11.620     0.817     1.111     0.581    -9.763  1985.106  1633.658     8.533     5.599     3.501    71.734     0.000
       126    11.852     0.832     1.133     0.591    -9.738  1981.476  1632.998     8.528     5.544     3.468    69.323     0.000
       127    12.088     0.846     1.156     0.601    -9.713  1977.918  1632.351     8.523     5.491     3.435    67.019     0.000
       128    12.330     0.861     1.178     0.612    -9.688  1974.429  1631.717     8.518     5.439     3.403    64.815     0.000
       129    12.576     0.877     1.201     0.623    -9.662  1971.009  1631.095     8.512     5.388     3.372    62.706     0.000
       130    12.827     0.892     1.225     0.633    -9.636  1967.656  1630.485     8.507     5.338     3.341    60.688     0.000
       131    13.083     0.908     1.248     0.644    -9.609  1964.369  1629.888     8.503     5.290     3.311    58.757     0.000
       132    13.344     0.923     1.272     0.655    -9.582  1961.146  1629.301     8.498     5.242     3.282    56.908     0.000
       133    13.610     0.940     1.297     0.666    -9.555  1957.986  1628.727     8.493     5.196     3.254    55.137     0.000
       134    13.882     0.956     1.321     0.678    -9.527  1954.888  1628.164     8.488     5.150     3.226    53.440     0.000
       135    14.159     0.972     1.346     0.689    -9.499  1951.851  1627.611     8.483     5.106     3.198    51.814     0.000
       136    14.442     0.989     1.372     0.700    -9.470  1948.874  1627.070     8.479     5.062     3.172    50.256     0.000
       137    14.730     1.006     1.397     0.712    -9.441  1945.955  1626.539     8.474     5.020     3.145    48.762     0.000
       138    15.025     1.024     1.423     0.723    -9.411  1943.093  1626.019     8.470     4.978     3.120    47.329     0.000
       139    15.325     1.041     1.450     0.735    -9.381  1940.287  1625.509     8.466     4.938     3.095    45.955     0.000
       140    15.631     1.059     1.476     0.747    -9.351  1937.536  1625.009     8.461     4.898     3.070    44.636     0.000
       141    15.943     1.077     1.503     0.758    -9.320  1934.840  1624.518     8.457     4.859     3.046    43.370     0.000
       142    16.261     1.095     1.530     0.770    -9.289  1932.196  1624.037     8.453     4.821     3.023    42.154     0.000
       143    16.586     1.114     1.558     0.782    -9.257  1929.604  1623.566     8.449     4.784     3.000    40.987     0.000
       144    16.917     1.132     1.586     0.794    -9.225  1927.062  1623.104     8.445     4.748     2.977    39.866     0.000
       145    17.255     1.151     1.614     0.806    -9.192  1924.571  1622.651     8.441     4.712     2.955    38.789     0.000
       146    17.600     1.170     1.642     0.818    -9.160  1922.128  1622.207     8.437     4.677     2.934    37.754     0.000
       147    17.951     1.190     1.671     0.830    -9.126  1919.734  1621.771     8.433     4.643     2.913    36.759     0.000
       148    18.310     1.210     1.700     0.843    -9.092  1917.386  1621.345     8.429     4.610     2.892    35.802     0.000
       149    18.676     1.230     1.729     0.855    -9.058  1915.084  1620.926     8.425     4.577     2.872    34.882     0.000
       150    19.049     1.250     1.758     0.867    -9.024  1912.828  1620.516     8.422     4.545     2.852    33.996     0.000
       151    19.429     1.270     1.788     0.880    -8.989  1910.615  1620.113     8.418     4.514     2.833    33.145     0.000
       152    19.817     1.291     1.818     0.892    -8.953  1908.447  1619.719     8.415     4.483     2.814    32.325     0.000
       153    20.213     1.312     1.849     0.904    -8.917  1906.320  1619.332     8.411     4.454     2.796    31.535     0.000
       154    20.617     1.334     1.879     0.917    -8.881  1904.235  1618.953     8.408     4.424     2.778    30.775     0.000
       155    21.029     1.355     1.910     0.929    -8.844  1902.192  1618.582     8.404     4.396     2.760    30.043     0.000
       156    21.449     1.377     1.942     0.942    -8.807  1900.188  1618.217     8.401     4.368     2.743    29.338     0.000
       157    21.877     1.399     1.973     0.954    -8.769  1898.223  1617.860     8.398     4.340     2.726    28.658     0.000
       158    22.315     1.422     2.005     0.967    -8.731  1896.297  1617.510     8.394     4.314     2.709    28.003     0.000
       159    22.760     1.444     2.037     0.979    -8.693  1894.409  1617.167     8.391     4.287     2.693    27.371     0.000
       160    23.215     1.467     2.069     0.992    -8.654  1892.558  1616.830     8.388     4.262     2.677    26.762     0.000
       161    23.679     1.490     2.102     1.005    -8.615  1890.743  1616.500     8.385     4.236     2.661    26.174     0.000
       162    24.152     1.514     2.135     1.017    -8.575  1888.964  1616.177     8.382     4.212     2.646    25.608     0.000
       163    24.635     1.538     2.168     1.030    -8.535  1887.220  1615.859     8.379     4.188     2.631    25.061     0.000
       164    25.127     1.562     2.201     1.042    -8.494  1885.509  1615.548     8.376     4.164     2.617    24.533     0.000
       165    25.629     1.586     2.235     1.055    -8.453  1883.833  1615.243     8.373     4.141     2.602    24.023     0.000
       166    26.141     1.611     2.269     1.068    -8.411  1882.189  1614.945     8.370     4.119     2.588    23.531     0.000
       167    26.663     1.636     2.303     1.080    -8.369  1880.577  1614.652     8.368     4.097     2.575    23.056     0.000
       168    27.196     1.661     2.337     1.093    -8.327  1878.997  1614.364     8.365     4.075     2.561    22.596     0.000
       169    27.740     1.687     2.372     1.106    -8.284  1877.448  1614.083     8.362     4.054     2.548    22.153     0.000
       170    28.294     1.713     2.407     1.118    -8.241  1875.930  1613.806     8.360     4.033     2.535    21.724     0.000
       171    28.859     1.739     2.442     1.131    -8.197  1874.441  1613.536     8.357     4.013     2.523    21.309     0.000
       172    29.436     1.765     2.478     1.144    -8.153  1872.981  1613.270     8.354     3.993     2.510    20.909     0.000
       173    30.024     1.792     2.513     1.156    -8.108  1871.550  1613.010     8.352     3.973     2.498    20.521     0.000
       174    30.624     1.819     2.549     1.169    -8.063  1870.147  1612.755     8.349     3.954     2.487    20.146     0.000
       175    31.236     1.847     2.586     1.181    -8.017  1868.772  1612.505     8.347     3.936     2.475    19.784     0.000
       176    31.861     1.874     2.622     1.194    -7.971  1867.424  1612.260     8.345     3.917     2.464    19.433     0.000
       177    32.497     1.902     2.659     1.206    -7.925  1866.102  1612.019     8.342     3.900     2.453    19.093     0.000
       178    33.147     1.931     2.696     1.219    -7.878  1864.805  1611.784     8.340     3.882     2.442    18.765     0.000
       179    33.809     1.959     2.733     1.231    -7.830  1863.535  1611.553     8.338     3.865     2.431    18.446     0.000
       180    34.485     1.988     2.771     1.244    -7.782  1862.289  1611.326     8.335     3.848     2.421    18.138     0.000
       181    35.174     2.018     2.809     1.256    -7.734  1861.068  1611.104     8.333     3.832     2.410    17.840     0.000
       182    35.877     2.048     2.847     1.269    -7.685  1859.870  1610.886     8.331     3.816     2.400    17.550     0.000
       183    36.594     2.078     2.885     1.281    -7.636  1858.696  1610.673     8.329     3.800     2.391    17.270     0.000
       184    37.326     2.108     2.924     1.294    -7.586  1857.545  1610.464     8.327     3.785     2.381    16.999     0.000
       185    38.072     2.139     2.963     1.306    -7.536  1856.417  1610.258     8.325     3.769     2.372    16.736     0.000
       186    38.833     2.170     3.002     1.318    -7.485  1855.311  1610.057     8.323     3.755     2.363    16.481     0.000
       187    39.609     2.201     3.042     1.330    -7.434  1854.226  1609.860     8.321     3.740     2.354    16.233     0.000
       188    40.401     2.233     3.082     1.343    -7.383  1853.163  1609.667     8.319     3.726     2.345    15.993     0.000
       189    41.208     2.265     3.122     1.355    -7.330  1852.121  1609.477     8.317     3.712     2.336    15.761     0.000
       190    42.032     2.298     3.162     1.367    -7.278  1851.099  1609.291     8.315     3.699     2.328    15.535     0.000
       191    42.872     2.331     3.203     1.379    -7.225  1850.097  1609.109     8.313     3.685     2.319    15.316     0.000
       192    43.729     2.364     3.244     1.391    -7.171  1849.114  1608.931     8.312     3.672     2.311    15.104     0.000
       193    44.603     2.398     3.285     1.403    -7.117  1848.151  1608.755     8.310     3.659     2.303    14.897     0.000
       194    45.495     2.432     3.327     1.415    -7.063  1847.207  1608.584     8.308     3.647     2.295    14.697     0.000
       195    46.404     2.466     3.369     1.427    -7.008  1846.282  1608.415     8.306     3.635     2.288    14.503     0.000
       196    47.332     2.501     3.411     1.439    -6.953  1845.374  1608.250     8.305     3.623     2.280    14.314     0.000
       197    48.278     2.536     3.453     1.451    -6.897  1844.484  1608.089     8.303     3.611     2.273    14.131     0.000
       198    49.243     2.572     3.496     1.462    -6.840  1843.612  1607.930     8.301     3.599     2.266    13.953     0.000
       199    50.228     2.607     3.539     1.474    -6.783  1842.757  1607.775     8.300     3.588     2.259    13.780     0.000
       200    51.232     2.644     3.583     1.486    -6.726  1841.919  1607.622     8.298     3.577     2.252    13.612     0.000
       201    52.256     2.681     3.626     1.498    -6.668  1841.097  1607.473     8.297     3.566     2.245    13.449     0.000
       202    53.301     2.718     3.670     1.509    -6.610  1840.291  1607.326     8.295     3.556     2.239    13.290     0.000
       203    54.366     2.755     3.715     1.521    -6.551  1839.501  1607.183     8.294     3.545     2.232    13.136     0.000
       204    55.453     2.794     3.759     1.532    -6.492  1838.726  1607.042     8.292     3.535     2.226    12.986     0.000
       205    56.562     2.832     3.805     1.544    -6.432  1837.967  1606.904     8.291     3.525     2.220    12.840     0.000
       206    57.692     2.871     3.850     1.555    -6.372  1837.223  1606.768     8.289     3.515     2.214    12.698     0.000
       207    58.846     2.910     3.896     1.566    -6.311  1836.493  1606.636     8.288     3.506     2.208    12.560     0.000
       208    60.022     2.950     3.942     1.578    -6.250  1835.777  1606.505     8.287     3.497     2.202    12.426     0.000
       209    61.222     2.990     3.988     1.589    -6.188  1835.076  1606.378     8.285     3.487     2.196    12.296     0.000
       210    62.446     3.031     4.035     1.600    -6.126  1834.388  1606.253     8.284     3.478     2.191    12.169     0.000
       211    63.695     3.072     4.082     1.611    -6.063  1833.714  1606.130     8.283     3.470     2.185    12.046     0.000
       212    64.968     3.114     4.130     1.622    -6.000  1833.053  1606.010     8.282     3.461     2.180    11.925     0.000
       213    66.267     3.156     4.178     1.633    -5.936  1832.404  1605.892     8.280     3.453     2.175    11.808     0.000
       214    67.592     3.198     4.226     1.644    -5.872  1831.769  1605.777     8.279     3.444     2.169    11.695     0.000
       215    68.943     3.241     4.275     1.655    -5.807  1831.146  1605.663     8.278     3.436     2.164    11.584     0.000
       216    70.322     3.285     4.324     1.666    -5.742  1830.535  1605.552     8.277     3.428     2.159    11.476     0.000
       217    71.728     3.329     4.374     1.676    -5.676  1829.937  1605.443     8.276     3.421     2.155    11.371     0.000
       218    73.162     3.373     4.423     1.687    -5.610  1829.350  1605.337     8.274     3.413     2.150    11.268     0.000
       219    74.625     3.418     4.474     1.698    -5.543  1828.774  1605.232     8.273     3.405     2.145    11.169     0.000
       220    76.117     3.463     4.525     1.708    -5.475  1828.210  1605.129     8.272     3.398     2.141    11.072     0.000
       221    77.638     3.509     4.576     1.719    -5.408  1827.657  1605.029     8.271     3.391     2.136    10.977     0.000
       222    79.191     3.556     4.627     1.729    -5.339  1827.115  1604.930     8.270     3.384     2.132    10.885     0.000
       223    80.774     3.603     4.679     1.740    -5.271  1826.583  1604.834     8.269     3.377     2.127    10.795     0.000
       224    82.389     3.650     4.732     1.750    -5.201  1826.062  1604.739     8.268     3.370     2.123    10.708     0.000
       225    84.036     3.698     4.785     1.760    -5.132  1825.551  1604.646     8.267     3.364     2.119    10.622     0.000
       226    85.717     3.747     4.838     1.770    -5.061  1825.050  1604.555     8.266     3.357     2.115    10.539     0.000
       227    87.431     3.796     4.892     1.781    -4.990  1824.559  1604.466     8.265     3.351     2.111    10.458     0.000
       228    89.179     3.846     4.947     1.791    -4.919  1824.077  1604.378     8.264     3.345     2.107    10.379     0.000
       229    90.962     3.896     5.001     1.801    -4.847  1823.605  1604.292     8.263     3.339     2.104    10.302     0.000
       230    92.781     3.947     5.057     1.811    -4.775  1823.142  1604.208     8.262     3.333     2.100    10.227     0.000
       231    94.636     3.998     5.113     1.821    -4.702  1822.688  1604.125     8.262     3.327     2.096    10.154     0.000
