****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.090     0.000    32.000    14.000     0.000     0.000     0.050     0.000   0.00030
     2.000     0.085     0.000    32.000    12.000     0.000     0.000     0.050     0.000   0.00030
     4.000     0.070     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     6.000     0.065     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
     8.000     0.060     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    10.000     0.055     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
    12.000     0.050     0.000    32.000     8.000     0.000     0.000     0.050     0.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        29     1.756     0.132     0.085     0.049   -10.902  2475.776  1825.272     9.181    14.119     8.099  1453.164   444.369
        30     1.791     0.135     0.089     0.051   -10.898  2462.525  1820.855     9.164    13.825     7.950  1361.798   422.990
        31     1.826     0.138     0.093     0.053   -10.893  2449.534  1816.525     9.148    13.541     7.806  1276.875   402.756
        32     1.862     0.140     0.097     0.056   -10.888  2436.798  1812.279     9.132    13.265     7.665  1197.904   383.599
        33     1.899     0.143     0.101     0.058   -10.884  2424.312  1808.117     9.117    12.997     7.528  1124.434   365.458
        34     1.937     0.146     0.106     0.060   -10.879  2412.071  1804.036     9.102    12.738     7.394  1056.049   348.273
        35     1.975     0.149     0.110     0.063   -10.874  2400.069  1800.035     9.087    12.486     7.264   992.366   331.991
        36     2.014     0.152     0.114     0.065   -10.869  2388.303  1796.113     9.072    12.242     7.137   933.033   316.559
        37     2.054     0.155     0.119     0.068   -10.864  2376.768  1792.268     9.057    12.005     7.014   877.725   301.929
        38     2.094     0.158     0.123     0.070   -10.859  2365.459  1788.498     9.043    11.775     6.894   826.143   288.056
        39     2.136     0.161     0.128     0.073   -10.854  2354.371  1784.802     9.029    11.552     6.777   778.013   274.898
        40     2.178     0.164     0.133     0.076   -10.848  2343.501  1781.178     9.015    11.336     6.663   733.081   262.415
        41     2.221     0.167     0.138     0.078   -10.843  2332.844  1777.626     9.002    11.126     6.551   691.114   250.568
        42     2.265     0.171     0.142     0.081   -10.837  2322.397  1774.143     8.989    10.922     6.443   651.896   239.324
        43     2.310     0.174     0.148     0.084   -10.831  2312.153  1770.728     8.976    10.724     6.337   615.230   228.647
        44     2.355     0.177     0.153     0.087   -10.826  2302.111  1767.381     8.963    10.531     6.235   580.932   218.509
        45     2.402     0.181     0.158     0.090   -10.820  2292.266  1764.099     8.950    10.344     6.134   548.835   208.879
        46     2.450     0.184     0.163     0.093   -10.814  2282.614  1760.881     8.938    10.163     6.037   518.781   199.729
        47     2.498     0.188     0.169     0.096   -10.808  2273.151  1757.726     8.925     9.986     5.941   490.629   191.034
        48     2.548     0.192     0.174     0.099   -10.801  2263.873  1754.634     8.913     9.815     5.848   464.244   182.768
        49     2.598     0.195     0.180     0.102   -10.795  2254.778  1751.602     8.902     9.648     5.758   439.504   174.910
        50     2.650     0.199     0.185     0.105   -10.789  2245.860  1748.629     8.890     9.486     5.669   416.296   167.437
        51     2.702     0.203     0.191     0.109   -10.782  2237.118  1745.715     8.879     9.329     5.583   394.514   160.329
        52     2.756     0.207     0.197     0.112   -10.775  2228.547  1742.858     8.867     9.176     5.499   374.062   153.567
        53     2.810     0.211     0.203     0.115   -10.768  2220.144  1740.057     8.856     9.027     5.417   354.849   147.131
        54     2.866     0.215     0.209     0.119   -10.761  2211.906  1737.310     8.845     8.882     5.337   336.793   141.006
        55     2.923     0.220     0.216     0.122   -10.754  2203.830  1734.618     8.835     8.742     5.260   319.815   135.175
        56     2.981     0.224     0.222     0.126   -10.747  2195.911  1731.978     8.824     8.605     5.184   303.844   129.622
        57     3.040     0.228     0.229     0.129   -10.740  2188.148  1729.391     8.814     8.471     5.109   288.814   124.333
        58     3.100     0.233     0.235     0.133   -10.732  2180.538  1726.854     8.804     8.342     5.037   274.662   119.294
        59     3.162     0.237     0.242     0.137   -10.725  2173.076  1724.366     8.794     8.216     4.967   261.333   114.493
        60     3.225     0.242     0.249     0.141   -10.717  2165.761  1721.928     8.784     8.093     4.898   248.772   109.917
        61     3.289     0.247     0.256     0.145   -10.709  2158.589  1719.537     8.774     7.973     4.831   236.930   105.554
        62     3.354     0.251     0.263     0.148   -10.701  2151.558  1717.193     8.765     7.857     4.765   225.761   101.394
        63     3.421     0.256     0.271     0.153   -10.693  2144.665  1714.895     8.755     7.744     4.701   215.222    97.427
        64     3.489     0.261     0.278     0.157   -10.684  2137.906  1712.642     8.746     7.633     4.639   205.274    93.643
        65     3.558     0.266     0.286     0.161   -10.676  2131.281  1710.434     8.737     7.526     4.578   195.879    90.032
        66     3.629     0.272     0.294     0.165   -10.667  2124.785  1708.268     8.728     7.421     4.518   187.003    86.586
        67     3.701     0.277     0.302     0.169   -10.658  2118.417  1706.145     8.719     7.319     4.460   178.614    83.296
        68     3.774     0.282     0.310     0.174   -10.649  2112.173  1704.064     8.710     7.220     4.404   170.681    80.155
        69     3.849     0.288     0.318     0.178   -10.640  2106.052  1702.024     8.702     7.124     4.348   163.178    77.156
        70     3.926     0.293     0.326     0.183   -10.631  2100.051  1700.023     8.694     7.029     4.295   156.077    74.291
        71     4.004     0.299     0.335     0.187   -10.621  2094.168  1698.062     8.685     6.938     4.242   149.355    71.553
        72     4.083     0.305     0.343     0.192   -10.612  2088.400  1696.139     8.677     6.848     4.190   142.988    68.937
        73     4.164     0.311     0.352     0.197   -10.602  2082.745  1694.254     8.669     6.761     4.140   136.956    66.437
        74     4.247     0.317     0.361     0.202   -10.592  2077.201  1692.406     8.662     6.676     4.091   131.239    64.046
        75     4.332     0.323     0.370     0.207   -10.582  2071.766  1690.594     8.654     6.593     4.043   125.817    61.760
        76     4.418     0.329     0.380     0.212   -10.571  2066.437  1688.818     8.646     6.512     3.997   120.675    59.573
        77     4.506     0.335     0.389     0.217   -10.561  2061.213  1687.076     8.639     6.434     3.951   115.795     0.000
        78     4.595     0.342     0.399     0.222   -10.550  2056.091  1685.369     8.631     6.357     3.907   111.162     0.000
        79     4.687     0.349     0.409     0.227   -10.539  2051.069  1683.695     8.624     6.282     3.863   106.762     0.000
        80     4.780     0.355     0.419     0.233   -10.528  2046.147  1682.054     8.617     6.209     3.821   102.583     0.000
        81     4.875     0.362     0.429     0.238   -10.517  2041.320  1680.445     8.610     6.138     3.779    98.610     0.000
        82     4.972     0.369     0.440     0.244   -10.505  2036.588  1678.868     8.603     6.068     3.738    94.833     0.000
        83     5.071     0.376     0.450     0.249   -10.493  2031.949  1677.321     8.596     6.001     3.699    91.241     0.000
        84     5.172     0.383     0.461     0.255   -10.481  2027.401  1675.805     8.590     5.935     3.660    87.823     0.000
        85     5.275     0.391     0.472     0.261   -10.469  2022.943  1674.319     8.583     5.870     3.622    84.570     0.000
        86     5.380     0.398     0.483     0.267   -10.457  2018.571  1672.861     8.577     5.807     3.585    81.473     0.000
        87     5.487     0.406     0.495     0.273   -10.444  2014.285  1671.433     8.571     5.746     3.549    78.523     0.000
        88     5.597     0.414     0.506     0.279   -10.431  2010.084  1670.032     8.564     5.686     3.514    75.712     0.000
        89     5.708     0.422     0.518     0.285   -10.418  2005.964  1668.659     8.558     5.628     3.480    73.032     0.000
        90     5.822     0.430     0.530     0.292   -10.405  2001.926  1667.313     8.552     5.570     3.446    70.478     0.000
        91     5.938     0.438     0.542     0.298   -10.392  1997.967  1665.993     8.546     5.515     3.413    68.041     0.000
        92     6.056     0.446     0.555     0.305   -10.378  1994.085  1664.699     8.540     5.460     3.381    65.716     0.000
        93     6.177     0.455     0.567     0.311   -10.364  1990.279  1663.430     8.535     5.407     3.350    63.496     0.000
        94     6.300     0.463     0.580     0.318   -10.350  1986.548  1662.187     8.529     5.356     3.319    61.377     0.000
        95     6.425     0.472     0.594     0.325   -10.335  1982.891  1660.967     8.524     5.305     3.289    59.353     0.000
        96     6.553     0.481     0.607     0.332   -10.320  1979.304  1659.772     8.518     5.256     3.260    57.419     0.000
        97     6.684     0.490     0.620     0.339   -10.305  1975.789  1658.600     8.513     5.207     3.231    55.571     0.000
        98     6.817     0.499     0.634     0.346   -10.290  1972.342  1657.451     8.507     5.160     3.203    53.804     0.000
        99     6.953     0.509     0.648     0.353   -10.275  1968.963  1656.324     8.502     5.114     3.176    52.114     0.000
       100     7.092     0.518     0.663     0.360   -10.259  1965.650  1655.220     8.497     5.069     3.149    50.497     0.000
       101     7.233     0.528     0.677     0.368   -10.243  1962.402  1654.137     8.492     5.025     3.123    48.949     0.000
       102     7.377     0.538     0.692     0.375   -10.226  1959.217  1653.076     8.487     4.982     3.097    47.468     0.000
       103     7.524     0.548     0.707     0.383   -10.210  1956.095  1652.035     8.482     4.941     3.072    46.049     0.000
       104     7.674     0.558     0.723     0.391   -10.193  1953.035  1651.015     8.478     4.900     3.048    44.690     0.000
       105     7.827     0.569     0.738     0.399   -10.176  1950.034  1650.014     8.473     4.860     3.024    43.388     0.000
       106     7.983     0.579     0.754     0.407   -10.158  1947.092  1649.034     8.468     4.821     3.001    42.140     0.000
       107     8.143     0.590     0.770     0.415   -10.140  1944.208  1648.072     8.464     4.782     2.978    40.943     0.000
       108     8.305     0.601     0.787     0.423   -10.122  1941.380  1647.130     8.459     4.745     2.955    39.795     0.000
       109     8.471     0.612     0.803     0.432   -10.104  1938.608  1646.206     8.455     4.709     2.933    38.694     0.000
       110     8.640     0.624     0.820     0.440   -10.085  1935.890  1645.300     8.451     4.673     2.912    37.637     0.000
       111     8.812     0.635     0.838     0.449   -10.066  1933.226  1644.411     8.446     4.638     2.891    36.622     0.000
       112     8.988     0.647     0.855     0.457   -10.047  1930.614  1643.540     8.442     4.604     2.871    35.648     0.000
       113     9.167     0.659     0.873     0.466   -10.027  1928.053  1642.687     8.438     4.571     2.851    34.712     0.000
       114     9.350     0.671     0.891     0.475   -10.007  1925.542  1641.850     8.434     4.539     2.831    33.813     0.000
       115     9.536     0.683     0.910     0.484    -9.987  1923.080  1641.029     8.430     4.507     2.812    32.949     0.000
       116     9.727     0.696     0.928     0.493    -9.966  1920.667  1640.225     8.426     4.476     2.793    32.119     0.000
       117     9.921     0.708     0.948     0.502    -9.945  1918.301  1639.436     8.422     4.445     2.775    31.320     0.000
       118    10.119     0.721     0.967     0.512    -9.923  1915.981  1638.663     8.419     4.416     2.757    30.552     0.000
       119    10.321     0.734     0.987     0.521    -9.902  1913.707  1637.905     8.415     4.387     2.740    29.812     0.000
       120    10.527     0.747     1.007     0.531    -9.879  1911.477  1637.161     8.411     4.358     2.723    29.101     0.000
       121    10.737     0.761     1.027     0.541    -9.857  1909.292  1636.433     8.408     4.330     2.706    28.416     0.000
       122    10.951     0.775     1.047     0.550    -9.834  1907.149  1635.718     8.404     4.303     2.689    27.757     0.000
       123    11.169     0.789     1.068     0.560    -9.811  1905.048  1635.018     8.401     4.277     2.673    27.122     0.000
       124    11.392     0.803     1.090     0.571    -9.787  1902.988  1634.331     8.398     4.251     2.658    26.510     0.000
       125    11.620     0.817     1.111     0.581    -9.763  1900.969  1633.658     8.394     4.226     2.642    25.920     0.000
       126    11.852     0.832     1.133     0.591    -9.738  1898.989  1632.998     8.391     4.201     2.627    25.352     0.000
       127    12.088     0.846     1.156     0.601    -9.713  1897.048  1632.351     8.388     4.176     2.613    24.804     0.000
       128    12.330     0.861     1.178     0.612    -9.688  1895.145  1631.717     8.385     4.153     2.598    24.276     0.000
       129    12.576     0.877     1.201     0.623    -9.662  1893.279  1631.095     8.381     4.129     2.584    23.766     0.000
       130    12.827     0.892     1.225     0.633    -9.636  1891.450  1630.485     8.378     4.107     2.570    23.274     0.000
       131    13.083     0.908     1.248     0.644    -9.609  1889.657  1629.888     8.375     4.084     2.557    22.799     0.000
       132    13.344     0.923     1.272     0.655    -9.582  1887.899  1629.301     8.372     4.063     2.544    22.341     0.000
       133    13.610     0.940     1.297     0.666    -9.555  1886.176  1628.727     8.370     4.041     2.531    21.899     0.000
       134    13.882     0.956     1.321     0.678    -9.527  1884.486  1628.164     8.367     4.021     2.518    21.472     0.000
       135    14.159     0.972     1.346     0.689    -9.499  1882.829  1627.611     8.364     4.000     2.506    21.059     0.000
       136    14.442     0.989     1.372     0.700    -9.470  1881.205  1627.070     8.361     3.980     2.494    20.660     0.000
       137    14.730     1.006     1.397     0.712    -9.441  1879.613  1626.539     8.359     3.961     2.482    20.275     0.000
       138    15.025     1.024     1.423     0.723    -9.411  1878.052  1626.019     8.356     3.942     2.470    19.903     0.000
       139    15.325     1.041     1.450     0.735    -9.381  1876.522  1625.509     8.353     3.923     2.459    19.542     0.000
       140    15.631     1.059     1.476     0.747    -9.351  1875.021  1625.009     8.351     3.905     2.448    19.194     0.000
       141    15.943     1.077     1.503     0.758    -9.320  1873.550  1624.518     8.348     3.887     2.437    18.857     0.000
       142    16.261     1.095     1.530     0.770    -9.289  1872.108  1624.037     8.346     3.870     2.426    18.532     0.000
       143    16.586     1.114     1.558     0.782    -9.257  1870.694  1623.566     8.343     3.852     2.416    18.216     0.000
       144    16.917     1.132     1.586     0.794    -9.225  1869.308  1623.104     8.341     3.836     2.406    17.911     0.000
       145    17.255     1.151     1.614     0.806    -9.192  1867.949  1622.651     8.339     3.819     2.396    17.616     0.000
       146    17.600     1.170     1.642     0.818    -9.160  1866.617  1622.207     8.336     3.803     2.386    17.330     0.000
       147    17.951     1.190     1.671     0.830    -9.126  1865.310  1621.771     8.334     3.788     2.376    17.053     0.000
       148    18.310     1.210     1.700     0.843    -9.092  1864.030  1621.345     8.332     3.772     2.367    16.784     0.000
       149    18.676     1.230     1.729     0.855    -9.058  1862.774  1620.926     8.330     3.757     2.358    16.524     0.000
       150    19.049     1.250     1.758     0.867    -9.024  1861.543  1620.516     8.328     3.743     2.349    16.272     0.000
       151    19.429     1.270     1.788     0.880    -8.989  1860.337  1620.113     8.326     3.728     2.340    16.028     0.000
       152    19.817     1.291     1.818     0.892    -8.953  1859.154  1619.719     8.324     3.714     2.331    15.792     0.000
       153    20.213     1.312     1.849     0.904    -8.917  1857.994  1619.332     8.321     3.700     2.323    15.562     0.000
       154    20.617     1.334     1.879     0.917    -8.881  1856.857  1618.953     8.320     3.687     2.315    15.340     0.000
       155    21.029     1.355     1.910     0.929    -8.844  1855.742  1618.582     8.318     3.673     2.307    15.124     0.000
       156    21.449     1.377     1.942     0.942    -8.807  1854.649  1618.217     8.316     3.660     2.299    14.914     0.000
       157    21.877     1.399     1.973     0.954    -8.769  1853.577  1617.860     8.314     3.648     2.291    14.711     0.000
       158    22.315     1.422     2.005     0.967    -8.731  1852.527  1617.510     8.312     3.635     2.283    14.514     0.000
       159    22.760     1.444     2.037     0.979    -8.693  1851.497  1617.167     8.310     3.623     2.276    14.323     0.000
       160    23.215     1.467     2.069     0.992    -8.654  1850.487  1616.830     8.308     3.611     2.269    14.137     0.000
       161    23.679     1.490     2.102     1.005    -8.615  1849.497  1616.500     8.307     3.600     2.261    13.957     0.000
       162    24.152     1.514     2.135     1.017    -8.575  1848.527  1616.177     8.305     3.588     2.254    13.782     0.000
       163    24.635     1.538     2.168     1.030    -8.535  1847.575  1615.859     8.303     3.577     2.248    13.612     0.000
       164    25.127     1.562     2.201     1.042    -8.494  1846.642  1615.548     8.302     3.566     2.241    13.447     0.000
       165    25.629     1.586     2.235     1.055    -8.453  1845.728  1615.243     8.300     3.555     2.234    13.287     0.000
       166    26.141     1.611     2.269     1.068    -8.411  1844.831  1614.945     8.298     3.545     2.228    13.131     0.000
       167    26.663     1.636     2.303     1.080    -8.369  1843.952  1614.652     8.297     3.535     2.222    12.979     0.000
       168    27.196     1.661     2.337     1.093    -8.327  1843.090  1614.364     8.295     3.525     2.215    12.832     0.000
       169    27.740     1.687     2.372     1.106    -8.284  1842.245  1614.083     8.294     3.515     2.209    12.689     0.000
       170    28.294     1.713     2.407     1.118    -8.241  1841.417  1613.806     8.292     3.505     2.204    12.550     0.000
       171    28.859     1.739     2.442     1.131    -8.197  1840.605  1613.536     8.291     3.496     2.198    12.415     0.000
       172    29.436     1.765     2.478     1.144    -8.153  1839.809  1613.270     8.289     3.487     2.192    12.283     0.000
       173    30.024     1.792     2.513     1.156    -8.108  1839.028  1613.010     8.288     3.477     2.187    12.155     0.000
       174    30.624     1.819     2.549     1.169    -8.063  1838.263  1612.755     8.287     3.469     2.181    12.031     0.000
       175    31.236     1.847     2.586     1.181    -8.017  1837.513  1612.505     8.285     3.460     2.176    11.910     0.000
       176    31.861     1.874     2.622     1.194    -7.971  1836.777  1612.260     8.284     3.451     2.171    11.792     0.000
       177    32.497     1.902     2.659     1.206    -7.925  1836.056  1612.019     8.283     3.443     2.165    11.677     0.000
       178    33.147     1.931     2.696     1.219    -7.878  1835.349  1611.784     8.281     3.435     2.160    11.566     0.000
       179    33.809     1.959     2.733     1.231    -7.830  1834.656  1611.553     8.280     3.427     2.156    11.457     0.000
       180    34.485     1.988     2.771     1.244    -7.782  1833.976  1611.326     8.279     3.419     2.151    11.352     0.000
       181    35.174     2.018     2.809     1.256    -7.734  1833.310  1611.104     8.278     3.411     2.146    11.249     0.000
       182    35.877     2.048     2.847     1.269    -7.685  1832.657  1610.886     8.277     3.404     2.141    11.148     0.000
       183    36.594     2.078     2.885     1.281    -7.636  1832.017  1610.673     8.275     3.397     2.137    11.051     0.000
       184    37.326     2.108     2.924     1.294    -7.586  1831.389  1610.464     8.274     3.389     2.132    10.956     0.000
       185    38.072     2.139     2.963     1.306    -7.536  1830.773  1610.258     8.273     3.382     2.128    10.863     0.000
       186    38.833     2.170     3.002     1.318    -7.485  1830.170  1610.057     8.272     3.375     2.124    10.773     0.000
       187    39.609     2.201     3.042     1.330    -7.434  1829.578  1609.860     8.271     3.369     2.120    10.685     0.000
       188    40.401     2.233     3.082     1.343    -7.383  1828.998  1609.667     8.270     3.362     2.116    10.600     0.000
       189    41.208     2.265     3.122     1.355    -7.330  1828.430  1609.477     8.269     3.356     2.112    10.516     0.000
       190    42.032     2.298     3.162     1.367    -7.278  1827.872  1609.291     8.268     3.349     2.108    10.435     0.000
       191    42.872     2.331     3.203     1.379    -7.225  1827.326  1609.109     8.267     3.343     2.104    10.356     0.000
       192    43.729     2.364     3.244     1.391    -7.171  1826.790  1608.931     8.266     3.337     2.100    10.279     0.000
       193    44.603     2.398     3.285     1.403    -7.117  1826.265  1608.755     8.265     3.331     2.096    10.203     0.000
       194    45.495     2.432     3.327     1.415    -7.063  1825.750  1608.584     8.264     3.325     2.093    10.130     0.000
       195    46.404     2.466     3.369     1.427    -7.008  1825.245  1608.415     8.263     3.319     2.089    10.058     0.000
       196    47.332     2.501     3.411     1.439    -6.953  1824.750  1608.250     8.262     3.314     2.086     9.989     0.000
       197    48.278     2.536     3.453     1.451    -6.897  1824.265  1608.089     8.261     3.308     2.082     9.920     0.000
       198    49.243     2.572     3.496     1.462    -6.840  1823.789  1607.930     8.261     3.303     2.079     9.854     0.000
       199    50.228     2.607     3.539     1.474    -6.783  1823.322  1607.775     8.260     3.297     2.076     9.789     0.000
       200    51.232     2.644     3.583     1.486    -6.726  1822.865  1607.622     8.259     3.292     2.073     9.726     0.000
       201    52.256     2.681     3.626     1.498    -6.668  1822.417  1607.473     8.258     3.287     2.070     9.665     0.000
       202    53.301     2.718     3.670     1.509    -6.610  1821.977  1607.326     8.257     3.282     2.067     9.604     0.000
       203    54.366     2.755     3.715     1.521    -6.551  1821.546  1607.183     8.256     3.277     2.064     9.546     0.000
       204    55.453     2.794     3.759     1.532    -6.492  1821.124  1607.042     8.256     3.273     2.061     9.489     0.000
       205    56.562     2.832     3.805     1.544    -6.432  1820.710  1606.904     8.255     3.268     2.058     9.433     0.000
       206    57.692     2.871     3.850     1.555    -6.372  1820.304  1606.768     8.254     3.263     2.055     9.378     0.000
       207    58.846     2.910     3.896     1.566    -6.311  1819.905  1606.636     8.253     3.259     2.052     9.325     0.000
       208    60.022     2.950     3.942     1.578    -6.250  1819.515  1606.505     8.253     3.255     2.049     9.273     0.000
       209    61.222     2.990     3.988     1.589    -6.188  1819.132  1606.378     8.252     3.250     2.047     9.222     0.000
       210    62.446     3.031     4.035     1.600    -6.126  1818.757  1606.253     8.251     3.246     2.044     9.173     0.000
       211    63.695     3.072     4.082     1.611    -6.063  1818.390  1606.130     8.251     3.242     2.042     9.125     0.000
       212    64.968     3.114     4.130     1.622    -6.000  1818.029  1606.010     8.250     3.238     2.039     9.078     0.000
       213    66.267     3.156     4.178     1.633    -5.936  1817.675  1605.892     8.249     3.234     2.037     9.032     0.000
       214    67.592     3.198     4.226     1.644    -5.872  1817.329  1605.777     8.249     3.230     2.034     8.987     0.000
       215    68.943     3.241     4.275     1.655    -5.807  1816.989  1605.663     8.248     3.226     2.032     8.943     0.000
       216    70.322     3.285     4.324     1.666    -5.742  1816.656  1605.552     8.247     3.222     2.030     8.900     0.000
       217    71.728     3.329     4.374     1.676    -5.676  1816.329  1605.443     8.247     3.219     2.027     8.858     0.000
       218    73.162     3.373     4.423     1.687    -5.610  1816.009  1605.337     8.246     3.215     2.025     8.817     0.000
       219    74.625     3.418     4.474     1.698    -5.543  1815.695  1605.232     8.246     3.212     2.023     8.777     0.000
       220    76.117     3.463     4.525     1.708    -5.475  1815.388  1605.129     8.245     3.208     2.021     8.738     0.000
       221    77.638     3.509     4.576     1.719    -5.408  1815.086  1605.029     8.245     3.205     2.019     8.700     0.000
       222    79.191     3.556     4.627     1.729    -5.339  1814.790  1604.930     8.244     3.202     2.017     8.663     0.000
       223    80.774     3.603     4.679     1.740    -5.271  1814.500  1604.834     8.243     3.198     2.015     8.626     0.000
       224    82.389     3.650     4.732     1.750    -5.201  1814.216  1604.739     8.243     3.195     2.013     8.591     0.000
       225    84.036     3.698     4.785     1.760    -5.132  1813.937  1604.646     8.242     3.192     2.011     8.556     0.000
       226    85.717     3.747     4.838     1.770    -5.061  1813.664  1604.555     8.242     3.189     2.009     8.522     0.000
       227    87.431     3.796     4.892     1.781    -4.990  1813.396  1604.466     8.241     3.186     2.007     8.489     0.000
       228    89.179     3.846     4.947     1.791    -4.919  1813.133  1604.378     8.241     3.183     2.006     8.456     0.000
       229    90.962     3.896     5.001     1.801    -4.847  1812.876  1604.292     8.240     3.180     2.004     8.425     0.000
       230    92.781     3.947     5.057     1.811    -4.775  1812.623  1604.208     8.240     3.178     2.002     8.394     0.000
       231    94.636     3.998     5.113     1.821    -4.702  1812.376  1604.125     8.239     3.175     2.000     8.363     0.000
       232    96.528     4.050     5.169     1.830    -4.629  1812.133  1604.045     8.239     3.172     1.999     8.334     0.000
       233    98.458     4.102     5.226     1.840    -4.555  1811.895  1603.965     8.239     3.170     1.997     8.305     0.000
