****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        16     1.010     0.369     0.000     0.016    -2.428     0.782     1.010  1026.943 98972.075    34.960    10.006     0.020     1.000
        17     1.012     0.367     0.000     0.017    -2.429     0.810     1.012  1026.939 98852.673    34.956    10.006     0.020     1.000
        18     1.013     0.365     0.000     0.017    -2.431     0.839     1.013  1026.935 98720.074    34.951    10.007     0.020     1.000
        19     1.014     0.362     0.000     0.018    -2.432     0.869     1.014  1026.930 98572.401    34.945    10.008     0.020     1.000
        20     1.016     0.360     0.000     0.018    -2.433     0.900     1.016  1026.925 98407.438    34.939    10.009     0.020     1.000
        21     1.018     0.358     0.000     0.019    -2.435     0.932     1.018  1026.919 98222.540    34.932    10.010     0.020     1.000
        22     1.020     0.355     0.000     0.020    -2.437     0.966     1.020  1026.913 98014.527    34.924    10.011     0.020     1.000
        23     1.023     0.353     0.000     0.021    -2.438     1.001     1.023  1026.906 97779.543    34.915    10.012     0.020     1.000
        24     1.026     0.351     0.000     0.021    -2.440     1.038     1.026  1026.897 97512.855    34.904    10.014     0.020     1.000
        25     1.029     0.348     0.000     0.022    -2.442     1.077     1.029  1026.888 97208.579    34.893    10.015     0.020     1.000
        26     1.032     0.346     0.000     0.023    -2.444     1.117     1.032  1026.877 96859.284    34.879    10.017     0.020     1.000
        27     1.037     0.344     0.000     0.024    -2.447     1.160     1.037  1026.865 96455.409    34.864    10.020     0.020     1.000
        28     1.041     0.342     0.000     0.025    -2.449     1.206     1.041  1026.851 96018.186    34.847    10.022     0.020     1.000
        29     1.047     0.340     0.000     0.026    -2.452     1.254     1.047  1026.837 95553.936    34.829    10.024     0.020     1.000
        30     1.052     0.338     0.000     0.027    -2.455     1.305     1.052  1026.822 95061.003    34.810    10.027     0.020     1.000
        31     1.058     0.336     0.000     0.028    -2.458     1.358     1.058  1026.805 94536.852    34.790    10.030     0.020     1.000
        32     1.064     0.334     0.000     0.029    -2.461     1.414     1.064  1026.788 93978.653    34.768    10.033     0.020     1.000
        33     1.071     0.332     0.000     0.030    -2.464     1.473     1.071  1026.770 93383.232    34.746    10.036     0.020     1.000
        34     1.078     0.329     0.000     0.031    -2.468     1.535     1.078  1026.750 92747.015    34.721    10.040     0.020     1.000
        35     1.086     0.328     0.000     0.033    -2.472     1.602     1.086  1026.729 92065.967    34.695    10.043     0.020     1.000
        36     1.095     0.326     0.000     0.034    -2.477     1.672     1.095  1026.706 91335.511    34.667    10.047     0.020     1.000
        37     1.104     0.324     0.000     0.036    -2.482     1.747     1.104  1026.682 90550.434    34.637    10.052     0.020     1.000
        38     1.115     0.322     0.000     0.037    -2.487     1.827     1.115  1026.656 89704.774    34.604    10.056     0.020     1.000
        39     1.126     0.320     0.000     0.039    -2.493     1.913     1.126  1026.628 88791.671    34.569    10.061     0.020     1.000
        40     1.139     0.319     0.000     0.041    -2.499     2.006     1.139  1026.597 87803.196    34.531    10.066     0.020     1.000
        41     1.153     0.317     0.000     0.043    -2.507     2.106     1.153  1026.564 86730.118    34.490    10.072     0.020     1.000
        42     1.169     0.316     0.000     0.045    -2.515     2.214     1.169  1026.528 85561.622    34.445    10.078     0.020     1.000
        43     1.186     0.315     0.000     0.048    -2.524     2.332     1.186  1026.489 84284.933    34.396    10.085     0.020     1.000
        44     1.206     0.314     0.000     0.050    -2.534     2.462     1.206  1026.446 82884.828    34.342    10.092     0.020     1.000
        45     1.229     0.313     0.000     0.053    -2.545     2.605     1.229  1026.398 81342.974    34.283    10.100     0.020     1.000
        46     1.254     0.312     0.000     0.056    -2.557     2.753     1.254  1026.349 79744.188    34.222    10.109     0.020     1.000
        47     1.279     0.312     0.000     0.059    -2.569     2.900     1.279  1026.301 78176.902    34.162    10.117     0.020     1.000
        48     1.305     0.312     0.000     0.062    -2.581     3.045     1.305  1026.254 76640.492    34.103    10.125     0.020     1.000
        49     1.331     0.312     0.000     0.065    -2.594     3.189     1.331  1026.207 75134.347    34.045    10.132     0.020     1.000
        50     1.358     0.312     0.000     0.068    -2.606     3.331     1.358  1026.162 73657.868    33.988    10.140     0.020     1.000
        51     1.385     0.313     0.000     0.071    -2.619     3.472     1.385  1026.117 72210.469    33.933    10.147     0.020     1.000
        52     1.413     0.314     0.000     0.074    -2.631     3.612     1.413  1026.074 70791.574    33.878    10.154     0.020     1.000
        53     1.441     0.315     0.000     0.077    -2.644     3.752     1.441  1026.031 69400.619    33.825    10.161     0.020     1.000
        54     1.470     0.317     0.000     0.080    -2.657     3.891     1.470  1025.989 68037.052    33.773    10.167     0.020     1.000
        55     1.499     0.318     0.000     0.082    -2.670     4.030     1.499  1025.949 66700.331    33.722    10.174     0.020     1.000
        56     1.529     0.320     0.000     0.085    -2.683     4.169     1.529  1025.908 65389.926    33.672    10.180     0.020     1.000
        57     1.560     0.322     0.000     0.088    -2.696     4.307     1.560  1025.869 64105.317    33.623    10.186     0.020     1.000
        58     1.591     0.324     0.000     0.091    -2.709     4.446     1.591  1025.831 62845.993    33.574    10.192     0.020     1.000
        59     1.623     0.326     0.000     0.094    -2.722     4.585     1.623  1025.793 61611.456    33.527    10.198     0.020     1.000
        60     1.656     0.328     0.000     0.096    -2.736     4.725     1.656  1025.756 60401.215    33.481    10.203     0.020     1.000
        61     1.689     0.330     0.000     0.099    -2.749     4.864     1.689  1025.720 59214.790    33.436    10.208     0.020     1.000
        62     1.723     0.333     0.000     0.102    -2.763     5.005     1.723  1025.685 58051.712    33.391    10.214     0.020     1.000
        63     1.757     0.335     0.000     0.105    -2.777     5.146     1.757  1025.650 56911.519    33.348    10.219     0.020     1.000
        64     1.792     0.338     0.000     0.108    -2.791     5.288     1.792  1025.616 55793.759    33.305    10.223     0.020     1.000
        65     1.828     0.341     0.000     0.111    -2.805     5.430     1.828  1025.583 54697.990    33.264    10.228     0.020     1.000
        66     1.865     0.343     0.000     0.114    -2.819     5.574     1.865  1025.550 53623.777    33.223    10.232     0.020     1.000
        67     1.902     0.346     0.000     0.117    -2.833     5.718     1.902  1025.518 52570.696    33.183    10.237     0.020     1.000
        68     1.940     0.349     0.000     0.120    -2.848     5.863     1.940  1025.487 51538.328    33.144    10.241     0.020     1.000
        69     1.979     0.352     0.000     0.122    -2.862     6.010     1.979  1025.456 50526.265    33.105    10.245     0.020     1.000
        70     2.019     0.356     0.000     0.125    -2.877     6.157     2.019  1025.426 49534.107    33.067    10.249     0.020     1.009
        71     2.059     0.359     0.000     0.128    -2.892     6.306     2.059  1025.397 48561.461    33.031    10.252     0.020     1.030
        72     2.100     0.362     0.000     0.132    -2.907     6.456     2.100  1025.368 47607.942    32.994    10.256     0.020     1.050
        73     2.143     0.366     0.000     0.135    -2.922     6.607     2.143  1025.340 46673.173    32.959    10.259     0.020     1.071
        74     2.185     0.369     0.000     0.138    -2.937     6.760     2.185  1025.313 45756.784    32.924    10.263     0.020     1.093
        75     2.229     0.373     0.000     0.141    -2.953     6.914     2.229  1025.286 44858.413    32.890    10.266     0.020     1.115
        76     2.274     0.377     0.000     0.144    -2.968     7.069     2.274  1025.259 43977.704    32.857    10.269     0.020     1.137
        77     2.319     0.380     0.000     0.147    -2.984     7.226     2.319  1025.234 43114.310    32.825    10.271     0.020     1.160
        78     2.366     0.384     0.000     0.150    -3.000     7.385     2.366  1025.208 42267.889    32.793    10.274     0.020     1.183
        79     2.413     0.388     0.000     0.154    -3.016     7.545     2.413  1025.183 41438.106    32.761    10.277     0.020     1.207
        80     2.462     0.392     0.000     0.157    -3.032     7.707     2.462  1025.159 40624.634    32.731    10.279     0.020     1.231
        81     2.511     0.396     0.000     0.160    -3.048     7.871     2.511  1025.136 39827.151    32.701    10.281     0.020     1.255
        82     2.561     0.400     0.000     0.163    -3.065     8.036     2.561  1025.112 39045.340    32.671    10.284     0.020     1.281
        83     2.612     0.404     0.000     0.167    -3.082     8.204     2.612  1025.089 38278.894    32.642    10.286     0.020     1.306
        84     2.665     0.409     0.000     0.170    -3.098     8.373     2.665  1025.067 37527.510    32.614    10.288     0.020     1.332
        85     2.718     0.413     0.000     0.174    -3.115     8.544     2.718  1025.045 36790.891    32.586    10.289     0.020     1.359
        86     2.772     0.418     0.000     0.177    -3.133     8.717     2.772  1025.024 36068.747    32.559    10.291     0.020     1.386
        87     2.828     0.422     0.000     0.181    -3.150     8.892     2.828  1025.003 35360.792    32.533    10.293     0.020     1.414
        88     2.885     0.427     0.000     0.184    -3.167     9.069     2.885  1024.982 34666.747    32.506    10.294     0.020     1.442
        89     2.942     0.431     0.000     0.188    -3.185     9.249     2.942  1024.962 33986.339    32.481    10.296     0.020     1.471
        90     3.001     0.436     0.000     0.192    -3.203     9.430     3.001  1024.942 33319.298    32.456    10.297     0.020     1.501
        91     3.061     0.441     0.000     0.195    -3.221     9.614     3.061  1024.923 32665.362    32.431    10.298     0.020     1.531
        92     3.123     0.446     0.000     0.199    -3.239     9.800     3.123  1024.904 32024.272    32.407    10.299     0.020     1.561
        93     3.185     0.451     0.000     0.203    -3.257     9.988     3.185  1024.885 31395.777    32.383    10.300     0.020     1.593
        94     3.249     0.456     0.000     0.207    -3.276    10.179     3.249  1024.867 30779.627    32.360    10.301     0.020     1.624
        95     3.314     0.461     0.000     0.211    -3.295    10.372     3.314  1024.849 30175.580    32.337    10.302     0.020     1.657
        96     3.380     0.466     0.000     0.215    -3.314    10.567     3.380  1024.832 29583.398    32.315    10.302     0.020     1.690
        97     3.448     0.471     0.000     0.219    -3.333    10.765     3.448  1024.815 29002.848    32.293    10.303     0.020     1.724
        98     3.517     0.477     0.000     0.223    -3.352    10.966     3.517  1024.798 28433.700    32.272    10.303     0.020     1.758
        99     3.587     0.482     0.000     0.227    -3.372    11.169     3.587  1024.782 27875.730    32.251    10.304     0.020     1.794
       100     3.659     0.488     0.000     0.231    -3.391    11.375     3.659  1024.766 27328.719    32.230    10.304     0.020     1.830
       101     3.732     0.493     0.000     0.235    -3.411    11.583     3.732  1024.750 26792.450    32.210    10.304     0.020     1.866
       102     3.807     0.499     0.000     0.239    -3.431    11.795     3.807  1024.735 26266.713    32.190    10.304     0.020     1.904
       103     3.883     0.505     0.000     0.244    -3.451    12.009     3.883  1024.719 25751.300    32.171    10.304     0.020     1.942
       104     3.961     0.510     0.000     0.248    -3.472    12.226     3.961  1024.705 25246.009    32.152    10.304     0.020     1.981
       105     4.040     0.516     0.000     0.252    -3.493    12.446     4.040  1024.690 24750.639    32.133    10.304     0.020     2.020
       106     4.121     0.522     0.000     0.257    -3.513    12.668     4.121  1024.676 24264.997    32.115    10.303     0.020     2.061
       107     4.204     0.528     0.000     0.261    -3.534    12.894     4.204  1024.662 23788.890    32.097    10.303     0.020     2.102
       108     4.288     0.535     0.000     0.266    -3.556    13.123     4.288  1024.649 23322.132    32.079    10.303     0.020     2.144
       109     4.374     0.541     0.000     0.271    -3.577    13.355     4.374  1024.635 22864.538    32.062    10.302     0.020     2.187
       110     4.461     0.547     0.000     0.275    -3.599    13.590     4.461  1024.622 22415.929    32.045    10.301     0.020     2.231
       111     4.550     0.554     0.000     0.280    -3.621    13.829     4.550  1024.609 21976.127    32.029    10.301     0.020     2.275
       112     4.641     0.560     0.000     0.285    -3.643    14.071     4.641  1024.597 21544.960    32.012    10.300     0.020     2.321
       113     4.734     0.567     0.000     0.290    -3.665    14.316     4.734  1024.585 21122.258    31.996    10.299     0.020     2.367
       114     4.829     0.574     0.000     0.295    -3.688    14.564     4.829  1024.573 20707.854    31.981    10.298     0.020     2.415
       115     4.926     0.580     0.000     0.300    -3.711    14.816     4.926  1024.561 20301.585    31.965    10.297     0.020     2.463
       116     5.024     0.587     0.000     0.305    -3.734    15.072     5.024  1024.550 19903.292    31.950    10.296     0.020     2.512
       117     5.125     0.594     0.000     0.310    -3.757    15.331     5.125  1024.538 19512.818    31.936    10.294     0.020     2.562
       118     5.227     0.602     0.000     0.316    -3.781    15.594     5.227  1024.527 19130.008    31.921    10.293     0.020     2.614
       119     5.332     0.609     0.000     0.321    -3.804    15.860     5.332  1024.517 18754.713    31.907    10.292     0.020     2.666
       120     5.439     0.616     0.000     0.326    -3.828    16.130     5.439  1024.506 18386.785    31.893    10.290     0.020     2.719
       121     5.548     0.623     0.000     0.332    -3.852    16.405     5.548  1024.496 18026.078    31.880    10.289     0.020     2.774
       122     5.659     0.631     0.000     0.338    -3.877    16.683     5.659  1024.486 17672.452    31.866    10.287     0.020     2.829
       123     5.772     0.639     0.000     0.343    -3.902    16.965     5.772  1024.476 17325.766    31.853    10.285     0.020     2.886
       124     5.887     0.646     0.000     0.349    -3.926    17.251     5.887  1024.466 16985.885    31.840    10.283     0.020     2.944
       125     6.005     0.654     0.000     0.355    -3.952    17.541     6.005  1024.457 16652.675    31.828    10.281     0.020     3.003
       126     6.125     0.662     0.000     0.361    -3.977    17.835     6.125  1024.447 16326.005    31.816    10.279     0.020     3.063
       127     6.248     0.670     0.000     0.367    -4.003    18.134     6.248  1024.438 16005.746    31.804    10.277     0.020     3.124
       128     6.373     0.678     0.000     0.373    -4.028    18.437     6.373  1024.430 15691.772    31.792    10.275     0.020     3.186
       129     6.500     0.687     0.000     0.379    -4.055    18.744     6.500  1024.421 15383.960    31.780    10.273     0.020     3.250
       130     6.630     0.695     0.000     0.385    -4.081    19.056     6.630  1024.412 15082.189    31.769    10.271     0.020     3.315
       131     6.763     0.703     0.000     0.392    -4.108    19.372     6.763  1024.404 14786.341    31.758    10.268     0.020     3.381
       132     6.898     0.712     0.000     0.398    -4.135    19.693     6.898  1024.396 14496.298    31.747    10.266     0.020     3.449
       133     7.036     0.721     0.000     0.405    -4.162    20.019     7.036  1024.388 14211.947    31.736    10.263     0.020     3.518
       134     7.177     0.730     0.000     0.411    -4.189    20.349     7.177  1024.380 13933.176    31.725    10.261     0.020     3.589
       135     7.321     0.739     0.000     0.418    -4.217    20.685     7.321  1024.373 13659.876    31.715    10.258     0.020     3.660
       136     7.467     0.748     0.000     0.425    -4.245    21.025     7.467  1024.365 13391.938    31.705    10.255     0.020     3.734
       137     7.617     0.757     0.000     0.432    -4.273    21.370     7.617  1024.358 13129.259    31.695    10.253     0.020     3.808
       138     7.769     0.766     0.000     0.439    -4.302    21.720     7.769  1024.351 12871.733    31.685    10.250     0.020     3.884
       139     7.924     0.776     0.000     0.446    -4.330    22.076     7.924  1024.344 12619.261    31.676    10.247     0.020     3.962
       140     8.083     0.786     0.000     0.453    -4.359    22.437     8.083  1024.338 12371.743    31.667    10.244     0.020     4.041
       141     8.245     0.795     0.000     0.460    -4.389    22.803     8.245  1024.331 12129.082    31.657    10.241     0.020     4.122
       142     8.410     0.805     0.000     0.468    -4.418    23.175     8.410  1024.325 11891.182    31.648    10.237     0.020     4.205
       143     8.578     0.815     0.000     0.475    -4.448    23.552     8.578  1024.318 11657.950    31.640    10.234     0.020     4.289
       144     8.749     0.825     0.000     0.483    -4.478    23.935     8.749  1024.312 11429.294    31.631    10.231     0.020     4.375
       145     8.924     0.836     0.000     0.491    -4.509    24.324     8.924  1024.306 11205.125    31.623    10.227     0.020     4.462
       146     9.103     0.846     0.000     0.499    -4.540    24.718     9.103  1024.300 10985.354    31.614    10.224     0.020     4.552
       147     9.285     0.857     0.000     0.507    -4.571    25.119     9.285  1024.294 10769.894    31.606    10.220     0.020     4.643
       148     9.471     0.868     0.000     0.515    -4.602    25.525     9.471  1024.289 10558.662    31.598    10.217     0.020     4.735
       149     9.660     0.879     0.000     0.523    -4.634    25.938     9.660  1024.283 10351.575    31.590    10.213     0.020     4.830
       150     9.854     0.890     0.000     0.532    -4.666    26.357     9.854  1024.278 10148.550    31.583    10.209     0.020     4.927
       151    10.051     0.901     0.000     0.540    -4.698    26.782    10.051  1024.273  9949.508    31.575    10.206     0.020     5.025
       152    10.252     0.912     0.000     0.549    -4.730    27.213    10.252  1024.268  9754.371    31.568    10.202     0.020     5.126
       153    10.457     0.924     0.000     0.558    -4.763    27.652    10.457  1024.263  9563.063    31.561    10.198     0.020     5.228
       154    10.666     0.936     0.000     0.567    -4.796    28.097    10.666  1024.258  9375.508    31.554    10.194     0.020     5.333
       155    10.879     0.948     0.000     0.576    -4.830    28.549    10.879  1024.253  9191.632    31.547    10.189     0.020     5.440
       156    11.097     0.960     0.000     0.585    -4.864    29.007    11.097  1024.249  9011.364    31.540    10.185     0.020     5.549
       157    11.319     0.972     0.000     0.594    -4.898    29.473    11.319  1024.244  8834.632    31.533    10.181     0.020     5.660
       158    11.546     0.984     0.000     0.604    -4.932    29.946    11.546  1024.240  8661.367    31.527    10.177     0.020     5.773
       159    11.776     0.997     0.000     0.613    -4.967    30.426    11.776  1024.236  8491.501    31.520    10.172     0.020     5.888
       160    12.012     1.010     0.000     0.623    -5.002    30.914    12.012  1024.232  8324.967    31.514    10.168     0.020     6.006
       161    12.252     1.023     0.000     0.633    -5.037    31.409    12.252  1024.228  8161.701    31.508    10.163     0.020     6.126
       162    12.497     1.036     0.000     0.643    -5.073    31.912    12.497  1024.224  8001.637    31.502    10.158     0.020     6.249
       163    12.747     1.049     0.000     0.653    -5.109    32.423    12.747  1024.220  7844.712    31.496    10.154     0.020     6.374
       164    13.002     1.063     0.000     0.664    -5.145    32.941    13.002  1024.216  7690.867    31.490    10.149     0.020     6.501
       165    13.263     1.077     0.000     0.674    -5.182    33.468    13.263  1024.212  7540.039    31.484    10.144     0.020     6.631
       166    13.528     1.091     0.000     0.685    -5.219    34.003    13.528  1024.209  7392.169    31.479    10.139     0.020     6.764
       167    13.798     1.105     0.000     0.696    -5.256    34.547    13.798  1024.205  7247.201    31.473    10.134     0.020     6.899
       168    14.074     1.120     0.000     0.707    -5.294    35.099    14.074  1024.202  7105.076    31.468    10.129     0.020     7.037
       169    14.356     1.134     0.000     0.718    -5.332    35.659    14.356  1024.199  6965.738    31.463    10.124     0.020     7.178
       170    14.643     1.149     0.000     0.729    -5.370    36.229    14.643  1024.196  6829.134    31.458    10.119     0.020     7.322
       171    14.936     1.164     0.000     0.741    -5.409    36.808    14.936  1024.193  6695.210    31.453    10.113     0.020     7.468
       172    15.235     1.180     0.000     0.753    -5.448    37.396    15.235  1024.190  6563.912    31.448    10.108     0.020     7.617
       173    15.540     1.195     0.000     0.765    -5.487    37.993    15.540  1024.187  6435.190    31.443    10.103     0.020     7.770
       174    15.850     1.211     0.000     0.777    -5.526    38.600    15.850  1024.184  6308.993    31.438    10.097     0.020     7.925
       175    16.167     1.227     0.000     0.789    -5.566    39.216    16.167  1024.181  6185.270    31.433    10.091     0.020     8.084
       176    16.491     1.244     0.000     0.802    -5.607    39.843    16.491  1024.179  6063.975    31.429    10.086     0.020     8.245
       177    16.821     1.260     0.000     0.815    -5.647    40.479    16.821  1024.176  5945.059    31.424    10.080     0.020     8.410
       178    17.157     1.277     0.000     0.828    -5.688    41.126    17.157  1024.174  5828.475    31.420    10.074     0.020     8.579
       179    17.500     1.294     0.000     0.841    -5.730    41.783    17.500  1024.171  5714.178    31.416    10.068     0.020     8.750
       180    17.850     1.312     0.000     0.854    -5.772    42.451    17.850  1024.169  5602.123    31.411    10.062     0.020     8.925
       181    18.207     1.330     0.000     0.868    -5.814    43.130    18.207  1024.167  5492.265    31.407    10.056     0.020     9.104
       182    18.572     1.348     0.000     0.882    -5.856    43.820    18.572  1024.165  5384.562    31.403    10.050     0.020     9.286
       183    18.943     1.366     0.000     0.896    -5.899    44.522    18.943  1024.163  5278.972    31.399    10.044     0.020     9.472
       184    19.322     1.385     0.000     0.910    -5.942    45.234    19.322  1024.161  5175.453    31.395    10.038     0.020     9.661
       185    19.708     1.404     0.000     0.924    -5.985    45.959    19.708  1024.159  5073.964    31.391    10.031     0.020     9.854
       186    20.103     1.423     0.000     0.939    -6.029    46.696    20.103  1024.157  4974.465    31.388    10.025     0.020    10.051
       187    20.505     1.443     0.000     0.954    -6.073    47.445    20.505  1024.155  4876.918    31.384    10.018     0.020    10.252
       188    20.915     1.463     0.000     0.969    -6.117    48.206    20.915  1024.153  4781.284    31.380    10.012     0.020    10.457
       189    21.333     1.484     0.000     0.985    -6.162    48.981    21.333  1024.152  4687.527    31.377    10.005     0.020    10.667
       190    21.760     1.505     0.000     1.001    -6.207    49.769    21.760  1024.150  4595.608    31.374     9.999     0.020    10.880
       191    22.195     1.527     0.000     1.017    -6.253    50.570    22.195  1024.149  4505.493    31.371     9.993     0.020    11.098
       192    22.639     1.551     0.000     1.033    -6.298    51.385    22.639  1024.148  4417.145    31.368     9.986     0.020    11.320
       193    23.092     1.575     0.000     1.050    -6.344    52.214    23.092  1024.147  4330.531    31.366     9.980     0.020    11.546
       194    23.554     1.600     0.000     1.067    -6.390    53.058    23.554  1024.147  4245.615    31.364     9.974     0.020    11.777
       195    24.025     1.625     0.000     1.084    -6.436    53.918    24.025  1024.146  4162.365    31.362     9.968     0.020    12.012
       196    24.505     1.652     0.000     1.101    -6.482    54.794    24.505  1024.145  4080.749    31.360     9.962     0.020    12.253
       197    24.995     1.680     0.000     1.119    -6.528    55.686    24.995  1024.145  4000.732    31.358     9.956     0.020    12.498
       198    25.495     1.710     0.000     1.137    -6.574    56.596    25.495  1024.145  3922.286    31.357     9.950     0.020    12.748
       199    26.005     1.740     0.000     1.156    -6.621    57.524    26.005  1024.145  3845.378    31.355     9.944     0.020    13.003
---------------------------- Plume traps -----------------------------
       200    26.525     1.772     0.000     1.175    -6.667    58.471    26.525  1024.145  3769.979    31.354     9.938     0.020    13.263
       201    27.043     1.805     0.000     1.194    -6.712    59.413    27.043  1024.145  3697.855    31.353     9.932     0.020    13.521
       202    27.533     1.838     0.000     1.212    -6.754    60.304    27.533  1024.145  3632.014    31.352     9.927     0.020    13.766
       203    27.998     1.869     0.000     1.228    -6.792    61.145    27.998  1024.146  3571.718    31.352     9.922     0.020    13.999
       204    28.437     1.900     0.000     1.244    -6.828    61.937    28.437  1024.146  3516.587    31.351     9.917     0.020    14.218
       205    28.854     1.930     0.000     1.259    -6.861    62.688    28.854  1024.147  3465.759    31.351     9.913     0.020    14.427
       206    29.251     1.960     0.000     1.274    -6.892    63.402    29.251  1024.147  3418.697    31.351     9.909     0.020    14.625
       207    29.631     1.988     0.000     1.287    -6.921    64.083    29.631  1024.148  3374.878    31.351     9.906     0.020    14.815
       208    29.995     2.016     0.000     1.300    -6.948    64.735    29.995  1024.148  3333.921    31.351     9.902     0.020    14.997
       209    30.345     2.043     0.000     1.313    -6.974    65.359    30.345  1024.149  3295.490    31.351     9.899     0.020    15.172
       210    30.681     2.070     0.000     1.325    -6.998    65.959    30.681  1024.149  3259.315    31.351     9.896     0.020    15.341
       211    31.006     2.097     0.000     1.336    -7.021    66.535    31.006  1024.150  3225.160    31.351     9.893     0.020    15.503
       212    31.320     2.123     0.000     1.347    -7.042    67.090    31.320  1024.150  3192.827    31.351     9.890     0.020    15.660
       213    31.624     2.148     0.000     1.358    -7.063    67.626    31.624  1024.151  3162.140    31.351     9.887     0.020    15.812
       214    31.919     2.173     0.000     1.368    -7.082    68.143    31.919  1024.152  3132.949    31.352     9.884     0.020    15.959
       215    32.205     2.198     0.000     1.378    -7.100    68.643    32.205  1024.152  3105.122    31.352     9.882     0.020    16.102
       216    32.483     2.222     0.000     1.388    -7.118    69.126    32.483  1024.153  3078.541    31.352     9.879     0.020    16.241
       217    32.754     2.246     0.000     1.398    -7.135    69.595    32.754  1024.153  3053.102    31.352     9.877     0.020    16.377
       218    33.017     2.270     0.000     1.407    -7.150    70.049    33.017  1024.154  3028.713    31.353     9.875     0.020    16.509
