****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        17     1.042     0.287     0.000     0.024    -2.431     0.660     1.042  1026.851 96012.454    34.847    10.022     0.020     1.000
        18     1.045     0.286     0.000     0.025    -2.433     0.692     1.045  1026.840 95659.391    34.833    10.024     0.020     1.000
        19     1.049     0.285     0.000     0.027    -2.435     0.725     1.049  1026.829 95294.572    34.819    10.026     0.020     1.000
        20     1.054     0.284     0.000     0.028    -2.437     0.760     1.054  1026.817 94917.453    34.804    10.028     0.020     1.000
        21     1.058     0.284     0.000     0.029    -2.439     0.795     1.058  1026.805 94527.475    34.789    10.030     0.020     1.000
        22     1.062     0.283     0.000     0.030    -2.441     0.831     1.062  1026.793 94124.046    34.774    10.032     0.020     1.000
        23     1.067     0.283     0.000     0.032    -2.443     0.868     1.067  1026.780 93706.538    34.758    10.035     0.020     1.000
        24     1.072     0.282     0.000     0.033    -2.445     0.906     1.072  1026.766 93274.289    34.741    10.037     0.020     1.000
        25     1.077     0.281     0.000     0.034    -2.448     0.946     1.077  1026.752 92826.595    34.724    10.040     0.020     1.000
        26     1.083     0.281     0.000     0.036    -2.450     0.986     1.083  1026.738 92362.708    34.706    10.042     0.020     1.000
        27     1.088     0.280     0.000     0.037    -2.453     1.028     1.088  1026.723 91881.836    34.688    10.045     0.020     1.000
        28     1.094     0.280     0.000     0.039    -2.456     1.071     1.094  1026.708 91383.137    34.669    10.047     0.020     1.000
        29     1.101     0.279     0.000     0.040    -2.458     1.116     1.101  1026.692 90865.716    34.649    10.050     0.020     1.000
        30     1.107     0.278     0.000     0.042    -2.461     1.162     1.107  1026.675 90328.620    34.628    10.053     0.020     1.000
        31     1.114     0.278     0.000     0.044    -2.464     1.210     1.114  1026.658 89770.836    34.607    10.056     0.020     1.000
        32     1.121     0.278     0.000     0.046    -2.468     1.260     1.121  1026.640 89191.283    34.584    10.059     0.020     1.000
        33     1.129     0.277     0.000     0.047    -2.471     1.311     1.129  1026.621 88588.807    34.561    10.063     0.020     1.000
        34     1.137     0.277     0.000     0.049    -2.475     1.364     1.137  1026.602 87962.177    34.537    10.066     0.020     1.000
        35     1.145     0.276     0.000     0.051    -2.479     1.419     1.145  1026.582 87310.080    34.512    10.069     0.020     1.000
        36     1.154     0.276     0.000     0.053    -2.483     1.477     1.154  1026.561 86631.107    34.486    10.073     0.020     1.000
        37     1.164     0.276     0.000     0.055    -2.487     1.537     1.164  1026.539 85923.753    34.459    10.077     0.020     1.000
        38     1.174     0.276     0.000     0.057    -2.491     1.599     1.174  1026.516 85186.402    34.430    10.081     0.020     1.000
        39     1.185     0.275     0.000     0.060    -2.496     1.664     1.185  1026.493 84417.323    34.401    10.085     0.020     1.000
        40     1.196     0.275     0.000     0.062    -2.501     1.732     1.196  1026.468 83614.652    34.370    10.089     0.020     1.000
        41     1.208     0.275     0.000     0.064    -2.506     1.803     1.208  1026.442 82776.388    34.338    10.094     0.020     1.000
        42     1.221     0.275     0.000     0.067    -2.512     1.878     1.221  1026.415 81900.372    34.304    10.098     0.020     1.000
        43     1.235     0.275     0.000     0.069    -2.518     1.956     1.235  1026.387 80983.280    34.269    10.103     0.020     1.000
        44     1.250     0.276     0.000     0.072    -2.524     2.038     1.250  1026.357 80020.901    34.232    10.108     0.020     1.000
        45     1.266     0.276     0.000     0.075    -2.531     2.125     1.266  1026.326 79009.828    34.193    10.114     0.020     1.000
        46     1.283     0.276     0.000     0.078    -2.539     2.216     1.283  1026.293 77946.888    34.152    10.119     0.020     1.000
        47     1.302     0.277     0.000     0.081    -2.546     2.313     1.302  1026.259 76828.729    34.109    10.125     0.020     1.000
        48     1.322     0.278     0.000     0.085    -2.555     2.416     1.322  1026.223 75651.722    34.064    10.131     0.020     1.000
        49     1.344     0.279     0.000     0.088    -2.564     2.525     1.344  1026.184 74411.903    34.017    10.137     0.020     1.000
        50     1.368     0.280     0.000     0.092    -2.574     2.642     1.368  1026.144 73104.927    33.966    10.144     0.020     1.000
        51     1.394     0.281     0.000     0.096    -2.584     2.766     1.394  1026.102 71726.024    33.914    10.151     0.020     1.000
        52     1.422     0.282     0.000     0.100    -2.595     2.896     1.422  1026.058 70316.663    33.860    10.158     0.020     1.000
        53     1.451     0.284     0.000     0.104    -2.607     3.025     1.451  1026.016 68935.055    33.807    10.165     0.020     1.000
        54     1.480     0.285     0.000     0.108    -2.618     3.153     1.480  1025.974 67580.649    33.755    10.172     0.020     1.000
        55     1.509     0.287     0.000     0.112    -2.629     3.282     1.509  1025.934 66252.908    33.704    10.178     0.020     1.000
        56     1.540     0.289     0.000     0.116    -2.641     3.411     1.540  1025.894 64951.306    33.654    10.185     0.020     1.000
        57     1.570     0.291     0.000     0.120    -2.652     3.540     1.570  1025.855 63675.325    33.605    10.191     0.020     1.000
        58     1.602     0.293     0.000     0.124    -2.664     3.669     1.602  1025.816 62424.459    33.557    10.197     0.020     1.000
        59     1.634     0.295     0.000     0.128    -2.676     3.799     1.634  1025.779 61198.213    33.510    10.203     0.020     1.000
        60     1.667     0.297     0.000     0.132    -2.688     3.929     1.667  1025.742 59996.099    33.464    10.208     0.020     1.000
        61     1.700     0.300     0.000     0.136    -2.700     4.060     1.700  1025.706 58817.641    33.419    10.214     0.020     1.000
        62     1.734     0.302     0.000     0.140    -2.712     4.191     1.734  1025.671 57662.372    33.375    10.219     0.020     1.000
        63     1.769     0.305     0.000     0.144    -2.724     4.323     1.769  1025.636 56529.834    33.332    10.224     0.020     1.000
        64     1.804     0.307     0.000     0.148    -2.737     4.455     1.804  1025.603 55419.579    33.290    10.229     0.020     1.000
        65     1.841     0.310     0.000     0.152    -2.749     4.589     1.841  1025.570 54331.165    33.248    10.234     0.020     1.000
        66     1.877     0.313     0.000     0.155    -2.762     4.723     1.877  1025.537 53264.163    33.207    10.238     0.020     1.000
        67     1.915     0.315     0.000     0.159    -2.774     4.858     1.915  1025.505 52218.149    33.168    10.243     0.020     1.000
        68     1.953     0.318     0.000     0.163    -2.787     4.995     1.953  1025.474 51192.710    33.129    10.247     0.020     1.000
        69     1.993     0.321     0.000     0.167    -2.800     5.132     1.993  1025.444 50187.440    33.090    10.251     0.020     1.000
        70     2.032     0.324     0.000     0.171    -2.813     5.271     2.032  1025.414 49201.940    33.053    10.255     0.020     1.016
        71     2.073     0.327     0.000     0.175    -2.826     5.410     2.073  1025.385 48235.821    33.016    10.259     0.020     1.037
        72     2.115     0.331     0.000     0.179    -2.840     5.551     2.115  1025.356 47288.700    32.980    10.263     0.020     1.057
        73     2.157     0.334     0.000     0.183    -2.853     5.694     2.157  1025.328 46360.203    32.945    10.267     0.020     1.079
        74     2.200     0.337     0.000     0.187    -2.867     5.837     2.200  1025.300 45449.963    32.910    10.270     0.020     1.100
        75     2.244     0.340     0.000     0.191    -2.881     5.982     2.244  1025.274 44557.619    32.877    10.273     0.020     1.122
        76     2.289     0.344     0.000     0.195    -2.894     6.128     2.289  1025.247 43682.819    32.843    10.277     0.020     1.145
        77     2.335     0.347     0.000     0.199    -2.908     6.276     2.335  1025.222 42825.217    32.811    10.280     0.020     1.168
        78     2.382     0.351     0.000     0.203    -2.923     6.426     2.382  1025.196 41984.473    32.779    10.283     0.020     1.191
        79     2.430     0.355     0.000     0.207    -2.937     6.577     2.430  1025.172 41160.257    32.748    10.285     0.020     1.215
        80     2.478     0.358     0.000     0.211    -2.951     6.729     2.478  1025.147 40352.241    32.717    10.288     0.020     1.239
        81     2.528     0.362     0.000     0.215    -2.966     6.884     2.528  1025.124 39560.107    32.688    10.291     0.020     1.264
        82     2.578     0.366     0.000     0.219    -2.980     7.040     2.578  1025.101 38783.542    32.658    10.293     0.020     1.289
        83     2.630     0.370     0.000     0.224    -2.995     7.197     2.630  1025.078 38022.239    32.630    10.295     0.020     1.315
        84     2.683     0.374     0.000     0.228    -3.010     7.357     2.683  1025.056 37275.898    32.602    10.297     0.020     1.341
        85     2.736     0.378     0.000     0.232    -3.025     7.518     2.736  1025.034 36544.223    32.574    10.299     0.020     1.368
        86     2.791     0.382     0.000     0.236    -3.041     7.682     2.791  1025.013 35826.926    32.547    10.301     0.020     1.396
        87     2.847     0.386     0.000     0.241    -3.056     7.847     2.847  1024.992 35123.722    32.521    10.303     0.020     1.424
        88     2.904     0.391     0.000     0.245    -3.072     8.014     2.904  1024.971 34434.336    32.495    10.305     0.020     1.452
        89     2.962     0.395     0.000     0.249    -3.087     8.184     2.962  1024.951 33758.493    32.469    10.306     0.020     1.481
        90     3.022     0.399     0.000     0.254    -3.103     8.355     3.022  1024.932 33095.929    32.445    10.308     0.020     1.511
        91     3.082     0.404     0.000     0.258    -3.119     8.528     3.082  1024.913 32446.380    32.420    10.309     0.020     1.541
        92     3.144     0.408     0.000     0.263    -3.136     8.704     3.144  1024.894 31809.593    32.396    10.311     0.020     1.572
        93     3.207     0.413     0.000     0.267    -3.152     8.882     3.207  1024.875 31185.314    32.373    10.312     0.020     1.603
        94     3.271     0.418     0.000     0.272    -3.168     9.062     3.271  1024.857 30573.298    32.350    10.313     0.020     1.635
        95     3.336     0.423     0.000     0.276    -3.185     9.245     3.336  1024.840 29973.304    32.327    10.314     0.020     1.668
        96     3.403     0.427     0.000     0.281    -3.202     9.429     3.403  1024.822 29385.095    32.305    10.315     0.020     1.702
        97     3.471     0.432     0.000     0.285    -3.219     9.617     3.471  1024.805 28808.439    32.283    10.316     0.020     1.736
        98     3.541     0.437     0.000     0.290    -3.236     9.806     3.541  1024.789 28243.109    32.262    10.316     0.020     1.770
        99     3.612     0.442     0.000     0.295    -3.254     9.998     3.612  1024.772 27688.882    32.241    10.317     0.020     1.806
       100     3.684     0.447     0.000     0.300    -3.271    10.193     3.684  1024.756 27145.540    32.221    10.318     0.020     1.842
       101     3.758     0.453     0.000     0.304    -3.289    10.390     3.758  1024.741 26612.868    32.201    10.318     0.020     1.879
       102     3.833     0.458     0.000     0.309    -3.307    10.590     3.833  1024.725 26090.657    32.181    10.318     0.020     1.916
       103     3.910     0.463     0.000     0.314    -3.325    10.792     3.910  1024.710 25578.701    32.162    10.319     0.020     1.955
       104     3.988     0.469     0.000     0.319    -3.343    10.998     3.988  1024.696 25076.798    32.143    10.319     0.020     1.994
       105     4.068     0.474     0.000     0.324    -3.362    11.206     4.068  1024.681 24584.751    32.125    10.319     0.020     2.034
       106     4.149     0.480     0.000     0.329    -3.380    11.416     4.149  1024.667 24102.365    32.107    10.319     0.020     2.074
       107     4.232     0.485     0.000     0.334    -3.399    11.630     4.232  1024.653 23629.451    32.089    10.319     0.020     2.116
       108     4.317     0.491     0.000     0.340    -3.418    11.847     4.317  1024.640 23165.823    32.071    10.319     0.020     2.158
       109     4.403     0.497     0.000     0.345    -3.437    12.066     4.403  1024.627 22711.298    32.054    10.318     0.020     2.202
       110     4.491     0.503     0.000     0.350    -3.456    12.289     4.491  1024.614 22265.696    32.038    10.318     0.020     2.246
       111     4.581     0.509     0.000     0.356    -3.476    12.514     4.581  1024.601 21828.844    32.021    10.318     0.020     2.291
       112     4.673     0.515     0.000     0.361    -3.496    12.743     4.673  1024.588 21400.567    32.005    10.317     0.020     2.336
       113     4.766     0.521     0.000     0.366    -3.516    12.975     4.766  1024.576 20980.699    31.989    10.317     0.020     2.383
       114     4.862     0.527     0.000     0.372    -3.536    13.210     4.862  1024.564 20569.074    31.974    10.316     0.020     2.431
       115     4.959     0.533     0.000     0.377    -3.556    13.448     4.959  1024.553 20165.529    31.959    10.315     0.020     2.479
       116     5.058     0.540     0.000     0.383    -3.577    13.690     5.058  1024.541 19769.906    31.944    10.314     0.020     2.529
       117     5.159     0.546     0.000     0.389    -3.597    13.935     5.159  1024.530 19382.049    31.929    10.313     0.020     2.580
       118     5.263     0.553     0.000     0.395    -3.618    14.184     5.263  1024.519 19001.806    31.915    10.312     0.020     2.631
       119     5.368     0.559     0.000     0.400    -3.640    14.436     5.368  1024.508 18629.026    31.901    10.311     0.020     2.684
       120     5.475     0.566     0.000     0.406    -3.661    14.691     5.475  1024.498 18263.564    31.887    10.310     0.020     2.738
       121     5.585     0.573     0.000     0.412    -3.682    14.951     5.585  1024.488 17905.275    31.874    10.309     0.020     2.792
       122     5.697     0.580     0.000     0.418    -3.704    15.214     5.697  1024.478 17554.019    31.860    10.308     0.020     2.848
       123     5.811     0.587     0.000     0.424    -3.726    15.480     5.811  1024.468 17209.658    31.847    10.306     0.020     2.905
       124     5.927     0.594     0.000     0.431    -3.748    15.751     5.927  1024.458 16872.055    31.835    10.305     0.020     2.963
       125     6.046     0.601     0.000     0.437    -3.771    16.025     6.046  1024.449 16541.078    31.822    10.303     0.020     3.023
       126     6.167     0.609     0.000     0.443    -3.793    16.304     6.167  1024.439 16216.597    31.810    10.302     0.020     3.083
       127     6.290     0.616     0.000     0.450    -3.816    16.586     6.290  1024.430 15898.485    31.798    10.300     0.020     3.145
       128     6.416     0.623     0.000     0.456    -3.839    16.872     6.416  1024.422 15586.615    31.786    10.298     0.020     3.208
       129     6.544     0.631     0.000     0.463    -3.863    17.163     6.544  1024.413 15280.867    31.775    10.297     0.020     3.272
       130     6.675     0.639     0.000     0.469    -3.886    17.458     6.675  1024.405 14981.118    31.764    10.295     0.020     3.338
       131     6.809     0.647     0.000     0.476    -3.910    17.757     6.809  1024.396 14687.252    31.753    10.293     0.020     3.404
       132     6.945     0.655     0.000     0.483    -3.934    18.060     6.945  1024.388 14399.153    31.742    10.291     0.020     3.472
       133     7.084     0.663     0.000     0.490    -3.958    18.368     7.084  1024.380 14116.708    31.731    10.289     0.020     3.542
       134     7.226     0.671     0.000     0.497    -3.983    18.680     7.226  1024.373 13839.805    31.721    10.287     0.020     3.613
       135     7.370     0.679     0.000     0.504    -4.007    18.997     7.370  1024.365 13568.336    31.711    10.284     0.020     3.685
       136     7.518     0.687     0.000     0.511    -4.032    19.318     7.518  1024.358 13302.194    31.701    10.282     0.020     3.759
       137     7.668     0.696     0.000     0.518    -4.057    19.644     7.668  1024.350 13041.275    31.691    10.280     0.020     3.834
       138     7.821     0.705     0.000     0.526    -4.083    19.975     7.821  1024.343 12785.475    31.681    10.277     0.020     3.911
       139     7.978     0.713     0.000     0.533    -4.108    20.311     7.978  1024.336 12534.695    31.672    10.275     0.020     3.989
       140     8.137     0.722     0.000     0.541    -4.134    20.652     8.137  1024.330 12288.836    31.662    10.272     0.020     4.069
       141     8.300     0.731     0.000     0.548    -4.160    20.998     8.300  1024.323 12047.800    31.653    10.270     0.020     4.150
       142     8.466     0.740     0.000     0.556    -4.187    21.348     8.466  1024.316 11811.495    31.644    10.267     0.020     4.233
       143     8.636     0.749     0.000     0.564    -4.213    21.705     8.636  1024.310 11579.825    31.636    10.264     0.020     4.318
       144     8.808     0.759     0.000     0.572    -4.240    22.066     8.808  1024.304 11352.701    31.627    10.261     0.020     4.404
       145     8.985     0.768     0.000     0.580    -4.267    22.433     8.985  1024.298 11130.034    31.619    10.258     0.020     4.492
       146     9.164     0.778     0.000     0.588    -4.295    22.805     9.164  1024.292 10911.735    31.611    10.255     0.020     4.582
       147     9.348     0.788     0.000     0.596    -4.322    23.183     9.348  1024.286 10697.720    31.603    10.252     0.020     4.674
       148     9.535     0.798     0.000     0.604    -4.350    23.566     9.535  1024.281 10487.903    31.595    10.249     0.020     4.767
       149     9.726     0.808     0.000     0.613    -4.378    23.955     9.726  1024.275 10282.203    31.587    10.246     0.020     4.863
       150     9.920     0.818     0.000     0.621    -4.407    24.350     9.920  1024.270 10080.538    31.579    10.243     0.020     4.960
       151    10.119     0.828     0.000     0.630    -4.435    24.751    10.119  1024.265  9882.830    31.572    10.239     0.020     5.059
       152    10.321     0.839     0.000     0.639    -4.464    25.158    10.321  1024.260  9689.001    31.565    10.236     0.020     5.160
       153    10.527     0.849     0.000     0.648    -4.494    25.571    10.527  1024.255  9498.974    31.557    10.233     0.020     5.264
       154    10.738     0.860     0.000     0.657    -4.523    25.990    10.738  1024.250  9312.676    31.550    10.229     0.020     5.369
       155    10.953     0.871     0.000     0.666    -4.553    26.416    10.953  1024.245  9130.032    31.544    10.226     0.020     5.476
       156    11.172     0.882     0.000     0.675    -4.583    26.848    11.172  1024.240  8950.971    31.537    10.222     0.020     5.586
       157    11.395     0.893     0.000     0.685    -4.613    27.286    11.395  1024.236  8775.423    31.530    10.218     0.020     5.698
       158    11.623     0.905     0.000     0.694    -4.644    27.732    11.623  1024.231  8603.319    31.524    10.214     0.020     5.812
       159    11.856     0.916     0.000     0.704    -4.675    28.184    11.856  1024.227  8434.591    31.517    10.211     0.020     5.928
       160    12.093     0.928     0.000     0.714    -4.706    28.643    12.093  1024.223  8269.173    31.511    10.207     0.020     6.047
       161    12.335     0.940     0.000     0.724    -4.737    29.109    12.335  1024.219  8107.000    31.505    10.203     0.020     6.168
       162    12.582     0.952     0.000     0.734    -4.769    29.582    12.582  1024.215  7948.008    31.499    10.199     0.020     6.291
       163    12.833     0.964     0.000     0.744    -4.801    30.062    12.833  1024.211  7792.136    31.493    10.195     0.020     6.417
       164    13.090     0.977     0.000     0.754    -4.833    30.550    13.090  1024.207  7639.321    31.487    10.190     0.020     6.545
       165    13.352     0.989     0.000     0.765    -4.866    31.045    13.352  1024.204  7489.503    31.482    10.186     0.020     6.676
       166    13.619     1.002     0.000     0.776    -4.898    31.548    13.619  1024.200  7342.624    31.476    10.182     0.020     6.810
       167    13.892     1.015     0.000     0.787    -4.932    32.058    13.892  1024.196  7198.627    31.471    10.177     0.020     6.946
       168    14.169     1.028     0.000     0.798    -4.965    32.577    14.169  1024.193  7057.454    31.466    10.173     0.020     7.085
       169    14.453     1.042     0.000     0.809    -4.999    33.103    14.453  1024.190  6919.050    31.460    10.168     0.020     7.226
       170    14.742     1.055     0.000     0.820    -5.033    33.638    14.742  1024.187  6783.361    31.455    10.164     0.020     7.371
       171    15.037     1.069     0.000     0.831    -5.067    34.181    15.037  1024.183  6650.334    31.450    10.159     0.020     7.518
       172    15.338     1.083     0.000     0.843    -5.102    34.733    15.338  1024.180  6519.916    31.445    10.155     0.020     7.669
       173    15.644     1.097     0.000     0.855    -5.136    35.293    15.644  1024.177  6392.056    31.441    10.150     0.020     7.822
       174    15.957     1.112     0.000     0.867    -5.172    35.862    15.957  1024.175  6266.704    31.436    10.145     0.020     7.979
       175    16.277     1.126     0.000     0.879    -5.207    36.440    16.277  1024.172  6143.811    31.431    10.140     0.020     8.138
       176    16.602     1.141     0.000     0.891    -5.243    37.027    16.602  1024.169  6023.328    31.427    10.135     0.020     8.301
       177    16.934     1.156     0.000     0.904    -5.279    37.623    16.934  1024.166  5905.208    31.422    10.130     0.020     8.467
       178    17.273     1.172     0.000     0.917    -5.315    38.229    17.273  1024.164  5789.406    31.418    10.125     0.020     8.636
       179    17.618     1.187     0.000     0.930    -5.352    38.844    17.618  1024.161  5675.874    31.414    10.120     0.020     8.809
       180    17.971     1.203     0.000     0.943    -5.389    39.469    17.971  1024.159  5564.569    31.409    10.114     0.020     8.985
       181    18.330     1.219     0.000     0.956    -5.426    40.104    18.330  1024.157  5455.448    31.405    10.109     0.020     9.165
       182    18.697     1.236     0.000     0.969    -5.464    40.749    18.697  1024.154  5348.467    31.401    10.104     0.020     9.348
       183    19.071     1.253     0.000     0.983    -5.502    41.405    19.071  1024.152  5243.584    31.397    10.098     0.020     9.535
       184    19.452     1.270     0.000     0.997    -5.540    42.071    19.452  1024.150  5140.758    31.393    10.093     0.020     9.726
       185    19.841     1.287     0.000     1.011    -5.579    42.748    19.841  1024.148  5039.949    31.390    10.087     0.020     9.921
       186    20.238     1.304     0.000     1.025    -5.617    43.435    20.238  1024.146  4941.117    31.386    10.081     0.020    10.119
       187    20.643     1.322     0.000     1.040    -5.657    44.134    20.643  1024.144  4844.223    31.382    10.076     0.020    10.322
       188    21.056     1.340     0.000     1.055    -5.696    44.845    21.056  1024.142  4749.230    31.379    10.070     0.020    10.528
       189    21.477     1.359     0.000     1.070    -5.736    45.566    21.477  1024.141  4656.100    31.375    10.064     0.020    10.739
       190    21.907     1.377     0.000     1.085    -5.776    46.300    21.907  1024.139  4564.796    31.372    10.058     0.020    10.953
       191    22.345     1.397     0.000     1.100    -5.816    47.046    22.345  1024.137  4475.283    31.368    10.052     0.020    11.172
       192    22.792     1.416     0.000     1.116    -5.857    47.804    22.792  1024.136  4387.526    31.365    10.046     0.020    11.396
       193    23.248     1.436     0.000     1.132    -5.897    48.574    23.248  1024.134  4301.489    31.362    10.040     0.020    11.624
       194    23.713     1.456     0.000     1.148    -5.939    49.357    23.713  1024.133  4217.140    31.359    10.034     0.020    11.856
       195    24.187     1.476     0.000     1.165    -5.980    50.153    24.187  1024.131  4134.446    31.356    10.028     0.020    12.094
       196    24.671     1.497     0.000     1.182    -6.022    50.963    24.671  1024.130  4053.373    31.353    10.021     0.020    12.335
       197    25.164     1.518     0.000     1.199    -6.064    51.786    25.164  1024.129  3973.890    31.350    10.015     0.020    12.582
       198    25.668     1.540     0.000     1.216    -6.106    52.622    25.668  1024.128  3895.966    31.347    10.008     0.020    12.834
       199    26.181     1.562     0.000     1.233    -6.149    53.473    26.181  1024.127  3819.571    31.344    10.002     0.020    13.090
       200    26.705     1.586     0.000     1.251    -6.191    54.339    26.705  1024.126  3744.674    31.342     9.996     0.020    13.352
       201    27.239     1.610     0.000     1.269    -6.234    55.218    27.239  1024.125  3671.246    31.339     9.990     0.020    13.619
       202    27.783     1.635     0.000     1.288    -6.277    56.112    27.783  1024.124  3599.259    31.337     9.983     0.020    13.892
       203    28.339     1.661     0.000     1.307    -6.320    57.021    28.339  1024.124  3528.683    31.335     9.977     0.020    14.170
       204    28.906     1.689     0.000     1.326    -6.363    57.945    28.906  1024.123  3459.492    31.333     9.971     0.020    14.453
       205    29.484     1.717     0.000     1.345    -6.406    58.885    29.484  1024.123  3391.658    31.332     9.965     0.020    14.742
       206    30.074     1.747     0.000     1.365    -6.449    59.843    30.074  1024.123  3325.155    31.331     9.959     0.020    15.037
---------------------------- Plume traps -----------------------------
       207    30.675     1.778     0.000     1.385    -6.492    60.817    30.675  1024.123  3259.956    31.329     9.953     0.020    15.338
       208    31.250     1.809     0.000     1.404    -6.533    61.746    31.250  1024.123  3199.979    31.328     9.948     0.020    15.625
       209    31.795     1.840     0.000     1.422    -6.570    62.619    31.795  1024.123  3145.193    31.327     9.943     0.020    15.897
       210    32.306     1.870     0.000     1.438    -6.603    63.436    32.306  1024.124  3095.375    31.327     9.938     0.020    16.153
       211    32.790     1.898     0.000     1.454    -6.635    64.205    32.790  1024.124  3049.669    31.326     9.933     0.020    16.395
       212    33.250     1.926     0.000     1.469    -6.664    64.932    33.250  1024.125  3007.504    31.326     9.929     0.020    16.625
       213    33.689     1.953     0.000     1.483    -6.691    65.624    33.689  1024.125  2968.333    31.326     9.926     0.020    16.844
       214    34.109     1.980     0.000     1.497    -6.717    66.283    34.109  1024.125  2931.770    31.326     9.922     0.020    17.055
       215    34.513     2.006     0.000     1.510    -6.740    66.914    34.513  1024.126  2897.486    31.325     9.919     0.020    17.256
       216    34.901     2.031     0.000     1.522    -6.763    67.519    34.901  1024.126  2865.220    31.325     9.915     0.020    17.451
       217    35.276     2.056     0.000     1.534    -6.784    68.101    35.276  1024.127  2834.753    31.325     9.912     0.020    17.638
       218    35.639     2.080     0.000     1.546    -6.804    68.660    35.639  1024.127  2805.899    31.325     9.909     0.020    17.820
