****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        17     1.022     0.274     0.000     0.017    -2.424     0.613     1.022  1026.908 97862.059    34.918    10.012     0.020     1.000
        18     1.024     0.273     0.000     0.018    -2.425     0.639     1.024  1026.902 97657.439    34.910    10.013     0.020     1.000
        19     1.026     0.272     0.000     0.018    -2.426     0.666     1.026  1026.895 97434.433    34.901    10.014     0.020     1.000
        20     1.029     0.270     0.000     0.019    -2.427     0.694     1.029  1026.887 97190.852    34.892    10.016     0.020     1.000
        21     1.032     0.269     0.000     0.020    -2.429     0.723     1.032  1026.879 96924.159    34.882    10.017     0.020     1.000
        22     1.035     0.268     0.000     0.021    -2.430     0.753     1.035  1026.870 96631.396    34.870    10.019     0.020     1.000
        23     1.038     0.267     0.000     0.022    -2.432     0.784     1.038  1026.860 96309.081    34.858    10.020     0.020     1.000
        24     1.042     0.266     0.000     0.022    -2.433     0.816     1.042  1026.849 95953.084    34.844    10.022     0.020     1.000
        25     1.046     0.265     0.000     0.023    -2.435     0.850     1.046  1026.837 95566.513    34.829    10.025     0.020     1.000
        26     1.051     0.264     0.000     0.024    -2.437     0.884     1.051  1026.825 95161.597    34.814    10.027     0.020     1.000
        27     1.056     0.264     0.000     0.025    -2.439     0.921     1.056  1026.812 94739.608    34.798    10.029     0.020     1.000
        28     1.060     0.263     0.000     0.026    -2.441     0.958     1.060  1026.798 94299.512    34.781    10.031     0.020     1.000
        29     1.066     0.262     0.000     0.027    -2.443     0.997     1.066  1026.784 93840.234    34.763    10.034     0.020     1.000
        30     1.071     0.261     0.000     0.029    -2.445     1.037     1.071  1026.769 93360.612    34.745    10.037     0.020     1.000
        31     1.077     0.260     0.000     0.030    -2.447     1.078     1.077  1026.753 92859.389    34.725    10.039     0.020     1.000
        32     1.083     0.259     0.000     0.031    -2.450     1.122     1.083  1026.737 92335.210    34.705    10.042     0.020     1.000
        33     1.089     0.258     0.000     0.032    -2.452     1.167     1.089  1026.720 91786.605    34.684    10.045     0.020     1.000
        34     1.096     0.257     0.000     0.033    -2.455     1.214     1.096  1026.703 91211.982    34.662    10.048     0.020     1.000
        35     1.104     0.257     0.000     0.035    -2.458     1.263     1.104  1026.684 90609.612    34.639    10.052     0.020     1.000
        36     1.111     0.256     0.000     0.036    -2.461     1.314     1.111  1026.664 89977.611    34.615    10.055     0.020     1.000
        37     1.120     0.255     0.000     0.037    -2.464     1.368     1.120  1026.644 89313.930    34.589    10.059     0.020     1.000
        38     1.128     0.255     0.000     0.039    -2.468     1.424     1.128  1026.622 88616.328    34.562    10.062     0.020     1.000
        39     1.138     0.254     0.000     0.041    -2.471     1.483     1.138  1026.600 87882.354    34.534    10.066     0.020     1.000
        40     1.148     0.253     0.000     0.042    -2.475     1.544     1.148  1026.576 87109.320    34.504    10.071     0.020     1.000
        41     1.159     0.253     0.000     0.044    -2.479     1.609     1.159  1026.551 86294.271    34.473    10.075     0.020     1.000
        42     1.170     0.252     0.000     0.046    -2.484     1.678     1.170  1026.524 85433.951    34.440    10.080     0.020     1.000
        43     1.183     0.252     0.000     0.048    -2.489     1.750     1.183  1026.496 84524.761    34.405    10.084     0.020     1.000
        44     1.197     0.252     0.000     0.050    -2.494     1.827     1.197  1026.466 83562.711    34.368    10.090     0.020     1.000
        45     1.211     0.251     0.000     0.052    -2.500     1.908     1.211  1026.435 82543.367    34.329    10.095     0.020     1.000
        46     1.228     0.251     0.000     0.054    -2.506     1.995     1.228  1026.401 81461.777    34.287    10.101     0.020     1.000
        47     1.245     0.251     0.000     0.056    -2.512     2.088     1.245  1026.366 80312.396    34.243    10.107     0.020     1.000
        48     1.264     0.251     0.000     0.059    -2.520     2.187     1.264  1026.328 79088.981    34.196    10.113     0.020     1.000
        49     1.286     0.252     0.000     0.062    -2.528     2.293     1.286  1026.288 77781.027    34.146    10.120     0.020     1.000
        50     1.309     0.252     0.000     0.065    -2.536     2.408     1.309  1026.245 76377.720    34.092    10.128     0.020     1.000
        51     1.336     0.253     0.000     0.068    -2.546     2.532     1.336  1026.198 74876.744    34.034    10.135     0.020     1.000
        52     1.362     0.254     0.000     0.071    -2.555     2.655     1.362  1026.153 73405.332    33.978    10.143     0.020     1.000
        53     1.390     0.254     0.000     0.074    -2.565     2.778     1.390  1026.109 71962.899    33.922    10.150     0.020     1.000
        54     1.417     0.255     0.000     0.077    -2.575     2.900     1.417  1026.065 70548.872    33.868    10.158     0.020     1.000
        55     1.446     0.257     0.000     0.080    -2.585     3.021     1.446  1026.023 69162.688    33.815    10.165     0.020     1.000
        56     1.475     0.258     0.000     0.084    -2.595     3.142     1.475  1025.981 67803.798    33.763    10.171     0.020     1.000
        57     1.504     0.259     0.000     0.087    -2.604     3.263     1.504  1025.940 66471.662    33.712    10.178     0.020     1.000
        58     1.535     0.261     0.000     0.090    -2.615     3.384     1.535  1025.900 65165.750    33.662    10.185     0.020     1.000
        59     1.565     0.262     0.000     0.093    -2.625     3.505     1.565  1025.861 63885.545    33.613    10.191     0.020     1.000
        60     1.597     0.264     0.000     0.096    -2.635     3.626     1.597  1025.822 62630.539    33.565    10.197     0.020     1.000
        61     1.629     0.266     0.000     0.099    -2.645     3.748     1.629  1025.785 61400.234    33.518    10.203     0.020     1.000
        62     1.661     0.268     0.000     0.102    -2.656     3.869     1.661  1025.748 60194.141    33.471    10.209     0.020     1.000
        63     1.695     0.270     0.000     0.105    -2.666     3.992     1.695  1025.711 59011.783    33.426    10.214     0.020     1.000
        64     1.729     0.272     0.000     0.108    -2.677     4.114     1.729  1025.676 57852.690    33.382    10.220     0.020     1.000
        65     1.763     0.274     0.000     0.111    -2.687     4.238     1.763  1025.641 56716.405    33.338    10.225     0.020     1.000
        66     1.798     0.276     0.000     0.114    -2.698     4.362     1.798  1025.607 55602.475    33.296    10.230     0.020     1.000
        67     1.835     0.279     0.000     0.117    -2.709     4.487     1.835  1025.574 54510.460    33.254    10.235     0.020     1.000
        68     1.871     0.281     0.000     0.120    -2.720     4.612     1.871  1025.541 53439.927    33.213    10.240     0.020     1.000
        69     1.909     0.284     0.000     0.123    -2.731     4.739     1.909  1025.509 52390.452    33.173    10.245     0.020     1.000
        70     1.947     0.286     0.000     0.126    -2.742     4.866     1.947  1025.478 51361.621    33.134    10.249     0.020     1.000
        71     1.986     0.289     0.000     0.129    -2.754     4.994     1.986  1025.447 50353.024    33.096    10.253     0.020     1.000
        72     2.026     0.291     0.000     0.132    -2.765     5.124     2.026  1025.417 49364.264    33.058    10.258     0.020     1.013
        73     2.066     0.294     0.000     0.135    -2.776     5.254     2.066  1025.388 48394.949    33.021    10.262     0.020     1.033
        74     2.108     0.297     0.000     0.138    -2.788     5.386     2.108  1025.359 47444.695    32.985    10.266     0.020     1.054
        75     2.150     0.300     0.000     0.141    -2.800     5.518     2.150  1025.331 46513.127    32.949    10.270     0.020     1.075
        76     2.193     0.303     0.000     0.144    -2.812     5.652     2.193  1025.303 45599.876    32.915    10.273     0.020     1.096
        77     2.237     0.306     0.000     0.148    -2.824     5.788     2.237  1025.276 44704.581    32.881    10.277     0.020     1.118
        78     2.282     0.309     0.000     0.151    -2.836     5.924     2.282  1025.250 43826.887    32.847    10.280     0.020     1.141
        79     2.327     0.312     0.000     0.154    -2.848     6.062     2.327  1025.224 42966.449    32.815    10.283     0.020     1.164
        80     2.374     0.315     0.000     0.157    -2.860     6.201     2.374  1025.198 42122.925    32.783    10.287     0.020     1.187
        81     2.422     0.318     0.000     0.160    -2.873     6.342     2.422  1025.174 41295.983    32.751    10.290     0.020     1.211
        82     2.470     0.322     0.000     0.164    -2.885     6.484     2.470  1025.149 40485.296    32.721    10.292     0.020     1.235
        83     2.519     0.325     0.000     0.167    -2.898     6.627     2.519  1025.125 39690.542    32.691    10.295     0.020     1.260
        84     2.570     0.328     0.000     0.170    -2.910     6.773     2.570  1025.102 38911.410    32.661    10.298     0.020     1.285
        85     2.621     0.332     0.000     0.174    -2.923     6.919     2.621  1025.079 38147.590    32.632    10.300     0.020     1.311
        86     2.674     0.335     0.000     0.177    -2.936     7.068     2.674  1025.057 37398.781    32.604    10.303     0.020     1.337
        87     2.727     0.339     0.000     0.181    -2.950     7.218     2.727  1025.035 36664.687    32.576    10.305     0.020     1.364
        88     2.782     0.343     0.000     0.184    -2.963     7.370     2.782  1025.013 35945.019    32.549    10.307     0.020     1.391
        89     2.838     0.346     0.000     0.188    -2.976     7.524     2.838  1024.992 35239.493    32.523    10.309     0.020     1.419
        90     2.895     0.350     0.000     0.191    -2.990     7.679     2.895  1024.972 34547.829    32.497    10.311     0.020     1.447
        91     2.952     0.354     0.000     0.195    -3.003     7.836     2.952  1024.952 33869.756    32.471    10.313     0.020     1.476
        92     3.012     0.358     0.000     0.198    -3.017     7.996     3.012  1024.932 33205.005    32.446    10.315     0.020     1.506
        93     3.072     0.362     0.000     0.202    -3.031     8.157     3.072  1024.913 32553.314    32.422    10.317     0.020     1.536
        94     3.133     0.366     0.000     0.205    -3.045     8.320     3.133  1024.894 31914.425    32.398    10.318     0.020     1.567
        95     3.196     0.370     0.000     0.209    -3.059     8.485     3.196  1024.875 31288.087    32.374    10.320     0.020     1.598
        96     3.260     0.374     0.000     0.213    -3.074     8.653     3.260  1024.857 30674.052    32.351    10.321     0.020     1.630
        97     3.325     0.379     0.000     0.217    -3.088     8.822     3.325  1024.839 30072.079    32.329    10.322     0.020     1.663
        98     3.392     0.383     0.000     0.221    -3.103     8.994     3.392  1024.822 29481.929    32.307    10.323     0.020     1.696
        99     3.460     0.387     0.000     0.224    -3.118     9.167     3.460  1024.805 28903.371    32.285    10.325     0.020     1.730
       100     3.529     0.392     0.000     0.228    -3.133     9.343     3.529  1024.788 28336.176    32.264    10.326     0.020     1.765
       101     3.600     0.396     0.000     0.232    -3.148     9.522     3.600  1024.772 27780.121    32.243    10.326     0.020     1.800
       102     3.672     0.401     0.000     0.236    -3.163     9.702     3.672  1024.756 27234.986    32.222    10.327     0.020     1.836
       103     3.745     0.405     0.000     0.240    -3.178     9.885     3.745  1024.740 26700.558    32.202    10.328     0.020     1.873
       104     3.820     0.410     0.000     0.244    -3.194    10.070     3.820  1024.725 26176.624    32.183    10.329     0.020     1.910
       105     3.897     0.415     0.000     0.248    -3.209    10.258     3.897  1024.710 25662.979    32.163    10.329     0.020     1.948
       106     3.975     0.420     0.000     0.253    -3.225    10.449     3.975  1024.695 25159.421    32.145    10.330     0.020     1.987
       107     4.054     0.424     0.000     0.257    -3.241    10.641     4.054  1024.680 24665.751    32.126    10.330     0.020     2.027
       108     4.135     0.429     0.000     0.261    -3.257    10.837     4.135  1024.666 24181.774    32.108    10.331     0.020     2.068
       109     4.218     0.434     0.000     0.265    -3.274    11.035     4.218  1024.652 23707.301    32.090    10.331     0.020     2.109
       110     4.303     0.440     0.000     0.270    -3.290    11.236     4.303  1024.639 23242.143    32.073    10.331     0.020     2.151
       111     4.389     0.445     0.000     0.274    -3.307    11.439     4.389  1024.625 22786.119    32.055    10.331     0.020     2.194
       112     4.476     0.450     0.000     0.279    -3.323    11.645     4.476  1024.612 22339.048    32.039    10.331     0.020     2.238
       113     4.566     0.455     0.000     0.283    -3.340    11.854     4.566  1024.599 21900.754    32.022    10.331     0.020     2.283
       114     4.657     0.461     0.000     0.288    -3.357    12.066     4.657  1024.587 21471.065    32.006    10.331     0.020     2.329
       115     4.751     0.466     0.000     0.292    -3.375    12.281     4.751  1024.575 21049.812    31.990    10.331     0.020     2.375
       116     4.846     0.472     0.000     0.297    -3.392    12.499     4.846  1024.563 20636.829    31.975    10.330     0.020     2.423
       117     4.943     0.477     0.000     0.302    -3.410    12.719     4.943  1024.551 20231.954    31.960    10.330     0.020     2.471
       118     5.042     0.483     0.000     0.307    -3.427    12.943     5.042  1024.539 19835.026    31.945    10.329     0.020     2.521
       119     5.142     0.489     0.000     0.312    -3.445    13.170     5.142  1024.528 19445.890    31.930    10.329     0.020     2.571
       120     5.245     0.495     0.000     0.317    -3.463    13.400     5.245  1024.517 19064.393    31.916    10.328     0.020     2.623
       121     5.350     0.501     0.000     0.322    -3.482    13.633     5.350  1024.506 18690.384    31.902    10.328     0.020     2.675
       122     5.457     0.507     0.000     0.327    -3.500    13.870     5.457  1024.496 18323.717    31.888    10.327     0.020     2.729
       123     5.567     0.513     0.000     0.332    -3.519    14.110     5.567  1024.485 17964.247    31.875    10.326     0.020     2.783
       124     5.678     0.519     0.000     0.337    -3.538    14.353     5.678  1024.475 17611.832    31.861    10.325     0.020     2.839
       125     5.792     0.525     0.000     0.342    -3.557    14.600     5.792  1024.465 17266.335    31.848    10.324     0.020     2.896
       126     5.908     0.532     0.000     0.348    -3.576    14.850     5.908  1024.456 16927.619    31.836    10.323     0.020     2.954
       127     6.026     0.538     0.000     0.353    -3.595    15.103     6.026  1024.446 16595.551    31.823    10.322     0.020     3.013
       128     6.146     0.545     0.000     0.358    -3.615    15.361     6.146  1024.437 16270.000    31.811    10.321     0.020     3.073
       129     6.269     0.551     0.000     0.364    -3.634    15.622     6.269  1024.428 15950.839    31.799    10.320     0.020     3.135
       130     6.395     0.558     0.000     0.370    -3.654    15.886     6.395  1024.419 15637.941    31.787    10.319     0.020     3.197
       131     6.523     0.565     0.000     0.375    -3.674    16.155     6.523  1024.410 15331.184    31.776    10.317     0.020     3.261
       132     6.653     0.572     0.000     0.381    -3.695    16.427     6.653  1024.402 15030.447    31.764    10.316     0.020     3.327
       133     6.786     0.579     0.000     0.387    -3.715    16.703     6.786  1024.393 14735.613    31.753    10.314     0.020     3.393
       134     6.922     0.586     0.000     0.393    -3.736    16.983     6.922  1024.385 14446.564    31.743    10.313     0.020     3.461
       135     7.061     0.593     0.000     0.399    -3.757    17.267     7.061  1024.377 14163.187    31.732    10.311     0.020     3.530
       136     7.202     0.600     0.000     0.405    -3.778    17.556     7.202  1024.369 13885.371    31.721    10.310     0.020     3.601
       137     7.346     0.607     0.000     0.411    -3.799    17.848     7.346  1024.362 13613.008    31.711    10.308     0.020     3.673
       138     7.493     0.615     0.000     0.417    -3.820    18.145     7.493  1024.354 13345.988    31.701    10.306     0.020     3.746
       139     7.643     0.622     0.000     0.424    -3.842    18.445     7.643  1024.347 13084.209    31.691    10.304     0.020     3.821
       140     7.796     0.630     0.000     0.430    -3.864    18.751     7.796  1024.340 12827.566    31.682    10.302     0.020     3.898
       141     7.952     0.638     0.000     0.436    -3.886    19.060     7.952  1024.333 12575.959    31.672    10.300     0.020     3.976
       142     8.111     0.646     0.000     0.443    -3.908    19.374     8.111  1024.326 12329.289    31.663    10.298     0.020     4.055
       143     8.273     0.654     0.000     0.450    -3.931    19.693     8.273  1024.319 12087.459    31.654    10.296     0.020     4.137
       144     8.439     0.662     0.000     0.456    -3.954    20.017     8.439  1024.312 11850.374    31.645    10.294     0.020     4.219
       145     8.607     0.670     0.000     0.463    -3.976    20.345     8.607  1024.306 11617.941    31.636    10.292     0.020     4.304
       146     8.780     0.678     0.000     0.470    -4.000    20.678     8.780  1024.300 11390.069    31.628    10.289     0.020     4.390
       147     8.955     0.687     0.000     0.477    -4.023    21.015     8.955  1024.294 11166.667    31.619    10.287     0.020     4.478
       148     9.134     0.695     0.000     0.484    -4.046    21.358     9.134  1024.288 10947.649    31.611    10.285     0.020     4.567
       149     9.317     0.704     0.000     0.492    -4.070    21.706     9.317  1024.282 10732.928    31.603    10.282     0.020     4.659
       150     9.504     0.713     0.000     0.499    -4.094    22.059     9.504  1024.276 10522.420    31.595    10.280     0.020     4.752
       151     9.694     0.722     0.000     0.506    -4.118    22.417     9.694  1024.271 10316.041    31.587    10.277     0.020     4.847
       152     9.888     0.731     0.000     0.514    -4.143    22.780     9.888  1024.265 10113.712    31.580    10.274     0.020     4.944
       153    10.085     0.740     0.000     0.522    -4.167    23.149    10.085  1024.260  9915.352    31.572    10.272     0.020     5.043
       154    10.287     0.749     0.000     0.529    -4.192    23.523    10.287  1024.254  9720.884    31.565    10.269     0.020     5.144
       155    10.493     0.759     0.000     0.537    -4.217    23.903    10.493  1024.249  9530.231    31.558    10.266     0.020     5.246
       156    10.703     0.768     0.000     0.545    -4.243    24.288    10.703  1024.244  9343.319    31.551    10.263     0.020     5.351
       157    10.917     0.778     0.000     0.553    -4.268    24.679    10.917  1024.240  9160.073    31.544    10.260     0.020     5.458
       158    11.135     0.788     0.000     0.562    -4.294    25.076    11.135  1024.235  8980.422    31.537    10.257     0.020     5.568
       159    11.358     0.798     0.000     0.570    -4.320    25.478    11.358  1024.230  8804.296    31.531    10.254     0.020     5.679
       160    11.585     0.808     0.000     0.578    -4.346    25.887    11.585  1024.226  8631.624    31.524    10.251     0.020     5.793
       161    11.817     0.818     0.000     0.587    -4.373    26.302    11.817  1024.221  8462.340    31.518    10.248     0.020     5.909
       162    12.053     0.829     0.000     0.596    -4.399    26.723    12.053  1024.217  8296.377    31.512    10.244     0.020     6.027
       163    12.295     0.839     0.000     0.604    -4.426    27.151    12.295  1024.213  8133.670    31.505    10.241     0.020     6.147
       164    12.541     0.850     0.000     0.613    -4.453    27.584    12.541  1024.209  7974.154    31.500    10.238     0.020     6.270
       165    12.791     0.861     0.000     0.622    -4.481    28.025    12.791  1024.205  7817.768    31.494    10.234     0.020     6.396
       166    13.047     0.872     0.000     0.632    -4.508    28.472    13.047  1024.201  7664.449    31.488    10.231     0.020     6.524
       167    13.308     0.883     0.000     0.641    -4.536    28.925    13.308  1024.197  7514.138    31.482    10.227     0.020     6.654
       168    13.574     0.894     0.000     0.650    -4.564    29.386    13.574  1024.193  7366.775    31.477    10.224     0.020     6.787
       169    13.846     0.906     0.000     0.660    -4.593    29.853    13.846  1024.190  7222.303    31.471    10.220     0.020     6.923
       170    14.123     0.917     0.000     0.670    -4.621    30.328    14.123  1024.186  7080.665    31.466    10.216     0.020     7.061
       171    14.405     0.929     0.000     0.680    -4.650    30.810    14.405  1024.183  6941.805    31.461    10.212     0.020     7.203
       172    14.694     0.941     0.000     0.690    -4.679    31.299    14.694  1024.179  6805.669    31.456    10.209     0.020     7.347
       173    14.988     0.954     0.000     0.700    -4.709    31.795    14.988  1024.176  6672.204    31.451    10.205     0.020     7.494
       174    15.287     0.966     0.000     0.710    -4.738    32.299    15.287  1024.173  6541.356    31.446    10.201     0.020     7.644
       175    15.593     0.978     0.000     0.721    -4.768    32.811    15.593  1024.170  6413.075    31.441    10.197     0.020     7.797
       176    15.905     0.991     0.000     0.731    -4.798    33.331    15.905  1024.167  6287.310    31.436    10.193     0.020     7.953
       177    16.223     1.004     0.000     0.742    -4.829    33.858    16.223  1024.164  6164.012    31.432    10.188     0.020     8.112
       178    16.548     1.017     0.000     0.753    -4.859    34.394    16.548  1024.161  6043.132    31.427    10.184     0.020     8.274
       179    16.879     1.031     0.000     0.764    -4.890    34.938    16.879  1024.158  5924.623    31.423    10.180     0.020     8.439
       180    17.216     1.044     0.000     0.776    -4.921    35.490    17.216  1024.156  5808.439    31.418    10.176     0.020     8.608
       181    17.561     1.058     0.000     0.787    -4.953    36.051    17.561  1024.153  5694.534    31.414    10.171     0.020     8.780
       182    17.912     1.072     0.000     0.799    -4.984    36.620    17.912  1024.151  5582.862    31.410    10.167     0.020     8.956
       183    18.270     1.086     0.000     0.811    -5.016    37.198    18.270  1024.148  5473.381    31.406    10.162     0.020     9.135
       184    18.636     1.100     0.000     0.822    -5.048    37.786    18.636  1024.146  5366.048    31.402    10.158     0.020     9.318
       185    19.008     1.115     0.000     0.835    -5.081    38.382    19.008  1024.143  5260.819    31.398    10.153     0.020     9.504
       186    19.389     1.130     0.000     0.847    -5.113    38.988    19.389  1024.141  5157.654    31.394    10.149     0.020     9.694
       187    19.776     1.145     0.000     0.860    -5.146    39.603    19.776  1024.139  5056.513    31.390    10.144     0.020     9.888
       188    20.172     1.160     0.000     0.872    -5.179    40.228    20.172  1024.137  4957.356    31.386    10.139     0.020    10.086
       189    20.576     1.176     0.000     0.885    -5.213    40.862    20.576  1024.135  4860.143    31.383    10.134     0.020    10.288
       190    20.987     1.192     0.000     0.898    -5.247    41.507    20.987  1024.133  4764.837    31.379    10.129     0.020    10.494
       191    21.407     1.208     0.000     0.912    -5.280    42.162    21.407  1024.131  4671.400    31.375    10.124     0.020    10.703
       192    21.835     1.224     0.000     0.925    -5.315    42.827    21.835  1024.129  4579.796    31.372    10.119     0.020    10.918
       193    22.272     1.241     0.000     0.939    -5.349    43.502    22.272  1024.127  4489.988    31.369    10.114     0.020    11.136
       194    22.717     1.258     0.000     0.953    -5.384    44.189    22.717  1024.126  4401.941    31.365    10.109     0.020    11.359
       195    23.172     1.275     0.000     0.967    -5.419    44.886    23.172  1024.124  4315.622    31.362    10.104     0.020    11.586
       196    23.635     1.292     0.000     0.981    -5.454    45.594    23.635  1024.122  4230.995    31.359    10.099     0.020    11.818
       197    24.108     1.310     0.000     0.996    -5.489    46.314    24.108  1024.121  4148.028    31.356    10.093     0.020    12.054
       198    24.590     1.328     0.000     1.011    -5.525    47.045    24.590  1024.119  4066.688    31.353    10.088     0.020    12.295
       199    25.082     1.347     0.000     1.026    -5.561    47.788    25.082  1024.118  3986.944    31.350    10.083     0.020    12.541
       200    25.584     1.365     0.000     1.041    -5.597    48.543    25.584  1024.117  3908.763    31.347    10.077     0.020    12.792
       201    26.095     1.384     0.000     1.057    -5.633    49.310    26.095  1024.115  3832.116    31.344    10.071     0.020    13.048
       202    26.617     1.404     0.000     1.073    -5.670    50.089    26.617  1024.114  3756.972    31.341    10.066     0.020    13.309
       203    27.150     1.423     0.000     1.089    -5.707    50.881    27.150  1024.113  3683.301    31.338    10.060     0.020    13.575
       204    27.693     1.443     0.000     1.105    -5.744    51.686    27.693  1024.112  3611.075    31.336    10.054     0.020    13.846
       205    28.246     1.464     0.000     1.122    -5.781    52.504    28.246  1024.110  3540.266    31.333    10.049     0.020    14.123
       206    28.811     1.485     0.000     1.139    -5.819    53.336    28.811  1024.109  3470.846    31.330    10.043     0.020    14.406
       207    29.388     1.506     0.000     1.156    -5.857    54.180    29.388  1024.108  3402.786    31.328    10.037     0.020    14.694
       208    29.975     1.528     0.000     1.173    -5.895    55.039    29.975  1024.107  3336.062    31.325    10.031     0.020    14.988
       209    30.575     1.550     0.000     1.191    -5.933    55.912    30.575  1024.106  3270.646    31.323    10.025     0.020    15.288
       210    31.187     1.572     0.000     1.209    -5.971    56.799    31.187  1024.106  3206.513    31.320    10.019     0.020    15.593
       211    31.810     1.595     0.000     1.227    -6.010    57.701    31.810  1024.105  3143.638    31.318    10.013     0.020    15.905
       212    32.447     1.618     0.000     1.246    -6.048    58.618    32.447  1024.104  3081.995    31.316    10.007     0.020    16.223
       213    33.095     1.642     0.000     1.264    -6.087    59.550    33.095  1024.103  3021.562    31.314    10.000     0.020    16.548
       214    33.757     1.666     0.000     1.284    -6.126    60.498    33.757  1024.103  2962.314    31.311     9.994     0.020    16.879
       215    34.433     1.692     0.000     1.303    -6.166    61.461    34.433  1024.102  2904.228    31.310     9.988     0.020    17.216
       216    35.121     1.719     0.000     1.323    -6.205    62.439    35.121  1024.102  2847.281    31.308     9.982     0.020    17.561
       217    35.824     1.747     0.000     1.343    -6.244    63.430    35.824  1024.102  2791.451    31.306     9.976     0.020    17.912
       218    36.540     1.776     0.000     1.363    -6.283    64.437    36.540  1024.101  2736.717    31.305     9.970     0.020    18.270
