****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.40     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.40      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       168    15.078     1.169     0.000     0.958    -5.374    36.094    15.078  1024.189  6632.277    31.450    10.121     0.020     7.539
       169    15.379     1.184     0.000     0.970    -5.413    36.685    15.379  1024.187  6502.214    31.445    10.115     0.020     7.690
       170    15.687     1.200     0.000     0.983    -5.452    37.286    15.687  1024.184  6374.702    31.440    10.110     0.020     7.844
       171    16.001     1.216     0.000     0.997    -5.492    37.897    16.001  1024.181  6249.691    31.435    10.105     0.020     8.000
       172    16.321     1.232     0.000     1.010    -5.532    38.517    16.321  1024.178  6127.132    31.431    10.099     0.020     8.160
       173    16.647     1.249     0.000     1.024    -5.572    39.148    16.647  1024.176  6006.977    31.426    10.093     0.020     8.324
       174    16.980     1.266     0.000     1.037    -5.613    39.789    16.980  1024.173  5889.179    31.422    10.088     0.020     8.490
       175    17.320     1.283     0.000     1.051    -5.654    40.440    17.320  1024.171  5773.691    31.418    10.082     0.020     8.660
       176    17.666     1.300     0.000     1.066    -5.695    41.101    17.666  1024.168  5660.468    31.413    10.076     0.020     8.833
       177    18.020     1.317     0.000     1.080    -5.737    41.774    18.020  1024.166  5549.466    31.409    10.070     0.020     9.010
       178    18.380     1.335     0.000     1.095    -5.779    42.457    18.380  1024.164  5440.642    31.405    10.064     0.020     9.190
       179    18.748     1.354     0.000     1.110    -5.821    43.152    18.748  1024.162  5333.951    31.401    10.058     0.020     9.374
       180    19.123     1.372     0.000     1.125    -5.864    43.858    19.123  1024.160  5229.354    31.397    10.052     0.020     9.561
       181    19.505     1.391     0.000     1.140    -5.907    44.575    19.505  1024.158  5126.807    31.393    10.045     0.020     9.753
       182    19.895     1.410     0.000     1.156    -5.951    45.305    19.895  1024.156  5026.272    31.389    10.039     0.020     9.948
       183    20.293     1.430     0.000     1.171    -5.994    46.046    20.293  1024.154  4927.709    31.386    10.033     0.020    10.147
       184    20.699     1.449     0.000     1.187    -6.038    46.800    20.699  1024.152  4831.079    31.382    10.026     0.020    10.350
       185    21.113     1.470     0.000     1.204    -6.083    47.567    21.113  1024.151  4736.344    31.378    10.019     0.020    10.557
       186    21.536     1.490     0.000     1.220    -6.128    48.346    21.536  1024.149  4643.468    31.375    10.013     0.020    10.768
       187    21.966     1.511     0.000     1.237    -6.173    49.139    21.966  1024.148  4552.413    31.372    10.006     0.020    10.983
       188    22.406     1.533     0.000     1.254    -6.218    49.946    22.406  1024.146  4463.145    31.369    10.000     0.020    11.203
       189    22.854     1.556     0.000     1.271    -6.264    50.766    22.854  1024.145  4375.627    31.366     9.994     0.020    11.427
       190    23.311     1.580     0.000     1.289    -6.309    51.600    23.311  1024.144  4289.827    31.364     9.987     0.020    11.655
       191    23.777     1.605     0.000     1.307    -6.355    52.448    23.777  1024.144  4205.709    31.361     9.981     0.020    11.889
       192    24.253     1.631     0.000     1.325    -6.401    53.313    24.253  1024.143  4123.242    31.359     9.975     0.020    12.126
       193    24.738     1.657     0.000     1.344    -6.448    54.193    24.738  1024.142  4042.392    31.357     9.969     0.020    12.369
       194    25.233     1.685     0.000     1.363    -6.494    55.090    25.233  1024.142  3963.128    31.355     9.963     0.020    12.616
       195    25.737     1.714     0.000     1.382    -6.540    56.003    25.737  1024.142  3885.418    31.354     9.957     0.020    12.869
       196    26.252     1.745     0.000     1.401    -6.587    56.935    26.252  1024.142  3809.233    31.352     9.951     0.020    13.126
---------------------------- Plume traps -----------------------------
       197    26.777     1.776     0.000     1.421    -6.633    57.885    26.777  1024.142  3734.542    31.351     9.945     0.020    13.389
       198    27.313     1.809     0.000     1.442    -6.679    58.854    27.313  1024.142  3661.317    31.350     9.939     0.020    13.656
       199    27.818     1.842     0.000     1.461    -6.722    59.770    27.818  1024.142  3594.736    31.349     9.933     0.020    13.909
       200    28.298     1.875     0.000     1.479    -6.762    60.632    28.298  1024.142  3533.789    31.349     9.928     0.020    14.149
       201    28.749     1.906     0.000     1.496    -6.798    61.440    28.749  1024.143  3478.406    31.348     9.923     0.020    14.374
       202    29.176     1.936     0.000     1.512    -6.831    62.204    29.176  1024.143  3427.506    31.348     9.919     0.020    14.588
       203    29.581     1.966     0.000     1.527    -6.863    62.927    29.581  1024.144  3380.547    31.348     9.915     0.020    14.791
       204    29.968     1.994     0.000     1.541    -6.892    63.615    29.968  1024.144  3336.917    31.348     9.911     0.020    14.984
       205    30.338     2.022     0.000     1.555    -6.919    64.272    30.338  1024.145  3296.216    31.348     9.908     0.020    15.169
       206    30.693     2.050     0.000     1.568    -6.945    64.901    30.693  1024.145  3258.075    31.348     9.904     0.020    15.346
       207    31.035     2.076     0.000     1.581    -6.969    65.504    31.035  1024.146  3222.213    31.348     9.901     0.020    15.517
       208    31.364     2.103     0.000     1.593    -6.992    66.084    31.364  1024.147  3188.383    31.348     9.898     0.020    15.682
       209    31.682     2.128     0.000     1.604    -7.013    66.642    31.682  1024.147  3156.377    31.348     9.895     0.020    15.841
       210    31.990     2.154     0.000     1.615    -7.034    67.179    31.990  1024.148  3126.018    31.348     9.892     0.020    15.995
       211    32.288     2.179     0.000     1.626    -7.053    67.698    32.288  1024.148  3097.150    31.348     9.890     0.020    16.144
       212    32.577     2.203     0.000     1.637    -7.072    68.200    32.577  1024.149  3069.639    31.349     9.887     0.020    16.289
       213    32.858     2.227     0.000     1.647    -7.089    68.685    32.858  1024.149  3043.366    31.349     9.885     0.020    16.429
       214    33.132     2.251     0.000     1.656    -7.106    69.155    33.132  1024.150  3018.227    31.349     9.882     0.020    16.566
       215    33.399     2.275     0.000     1.666    -7.122    69.610    33.399  1024.151  2994.129    31.349     9.880     0.020    16.699
       216    33.659     2.298     0.000     1.675    -7.137    70.052    33.659  1024.151  2970.989    31.350     9.878     0.020    16.829
       217    33.913     2.321     0.000     1.684    -7.151    70.481    33.913  1024.152  2948.733    31.350     9.876     0.020    16.956
       218    34.161     2.343     0.000     1.693    -7.165    70.898    34.161  1024.152  2927.295    31.350     9.874     0.020    17.081
       219    34.396     2.365     0.000     1.701    -7.178    71.304    34.396  1024.153  2907.281    31.350     9.872     0.020    17.198
       220    34.621     2.387     0.000     1.709    -7.191    71.704    34.621  1024.153  2888.404    31.351     9.870     0.020    17.311
       221    34.835     2.408     0.000     1.718    -7.204    72.099    34.835  1024.154  2870.637    31.351     9.868     0.020    17.418
       222    35.041     2.428     0.000     1.726    -7.216    72.491    35.041  1024.154  2853.815    31.351     9.867     0.020    17.520
       223    35.237     2.448     0.000     1.734    -7.228    72.879    35.237  1024.155  2837.936    31.351     9.865     0.020    17.618
       224    35.424     2.468     0.000     1.742    -7.239    73.261    35.424  1024.155  2822.916    31.352     9.864     0.020    17.712
       225    35.603     2.487     0.000     1.750    -7.251    73.639    35.603  1024.156  2808.729    31.352     9.862     0.020    17.802
       226    35.774     2.506     0.000     1.757    -7.261    74.012    35.774  1024.156  2795.316    31.352     9.861     0.020    17.887
       227    35.937     2.525     0.000     1.765    -7.272    74.380    35.937  1024.156  2782.641    31.353     9.860     0.020    17.969
       228    36.093     2.543     0.000     1.772    -7.282    74.743    36.093  1024.157  2770.655    31.353     9.859     0.020    18.046
       229    36.241     2.561     0.000     1.780    -7.292    75.100    36.241  1024.157  2759.323    31.353     9.857     0.020    18.120
       230    36.382     2.579     0.000     1.787    -7.302    75.453    36.382  1024.158  2748.604    31.353     9.856     0.020    18.191
       231    36.517     2.596     0.000     1.794    -7.312    75.800    36.517  1024.158  2738.462    31.353     9.855     0.020    18.258
       232    36.645     2.613     0.000     1.801    -7.321    76.142    36.645  1024.158  2728.862    31.354     9.854     0.020    18.323
       233    36.768     2.630     0.000     1.808    -7.330    76.478    36.768  1024.159  2719.773    31.354     9.853     0.020    18.384
       234    36.885     2.646     0.000     1.815    -7.338    76.810    36.885  1024.159  2711.164    31.354     9.853     0.020    18.442
       235    36.996     2.662     0.000     1.822    -7.347    77.136    36.996  1024.159  2703.005    31.354     9.852     0.020    18.498
       236    37.102     2.678     0.000     1.829    -7.355    77.457    37.102  1024.159  2695.269    31.355     9.851     0.020    18.551
       237    37.203     2.693     0.000     1.835    -7.363    77.773    37.203  1024.160  2687.931    31.355     9.850     0.020    18.602
       238    37.300     2.709     0.000     1.842    -7.370    78.084    37.300  1024.160  2680.966    31.355     9.850     0.020    18.650
       239    37.392     2.724     0.000     1.848    -7.378    78.390    37.392  1024.160  2674.352    31.355     9.849     0.020    18.696
       240    37.480     2.738     0.000     1.854    -7.385    78.691    37.480  1024.160  2668.067    31.355     9.848     0.020    18.740
       241    37.564     2.753     0.000     1.860    -7.392    78.988    37.564  1024.161  2662.093    31.355     9.848     0.020    18.782
       242    37.645     2.767     0.000     1.866    -7.398    79.279    37.645  1024.161  2656.409    31.356     9.847     0.020    18.822
       243    37.722     2.781     0.000     1.872    -7.405    79.566    37.722  1024.161  2650.999    31.356     9.846     0.020    18.861
       244    37.795     2.795     0.000     1.878    -7.411    79.848    37.795  1024.161  2645.847    31.356     9.846     0.020    18.898
       245    37.865     2.809     0.000     1.884    -7.417    80.126    37.865  1024.161  2640.937    31.356     9.845     0.020    18.933
       246    37.933     2.822     0.000     1.890    -7.423    80.399    37.933  1024.162  2636.254    31.356     9.845     0.020    18.966
       247    37.997     2.835     0.000     1.895    -7.429    80.668    37.997  1024.162  2631.786    31.356     9.844     0.020    18.999
       248    38.059     2.848     0.000     1.901    -7.435    80.933    38.059  1024.162  2627.520    31.356     9.844     0.020    19.029
       249    38.118     2.861     0.000     1.906    -7.440    81.194    38.118  1024.162  2623.445    31.357     9.844     0.020    19.059
       250    38.175     2.874     0.000     1.911    -7.446    81.450    38.175  1024.162  2619.549    31.357     9.843     0.020    19.087
       251    38.229     2.886     0.000     1.917    -7.451    81.703    38.229  1024.162  2615.823    31.357     9.843     0.020    19.114
       252    38.281     2.898     0.000     1.922    -7.456    81.952    38.281  1024.163  2612.257    31.357     9.842     0.020    19.141
       253    38.331     2.910     0.000     1.927    -7.461    82.197    38.331  1024.163  2608.841    31.357     9.842     0.020    19.166
       254    38.379     2.922     0.000     1.932    -7.465    82.439    38.379  1024.163  2605.569    31.357     9.842     0.020    19.190
       255    38.426     2.934     0.000     1.937    -7.470    82.677    38.426  1024.163  2602.431    31.357     9.841     0.020    19.213
       256    38.470     2.945     0.000     1.942    -7.474    82.912    38.470  1024.163  2599.421    31.357     9.841     0.020    19.235
       257    38.513     2.957     0.000     1.946    -7.479    83.143    38.513  1024.163  2596.532    31.357     9.841     0.020    19.256
       258    38.554     2.968     0.000     1.951    -7.483    83.371    38.554  1024.163  2593.758    31.358     9.841     0.020    19.277
       259    38.594     2.979     0.000     1.956    -7.487    83.595    38.594  1024.164  2591.092    31.358     9.840     0.020    19.297
       260    38.632     2.990     0.000     1.960    -7.491    83.817    38.632  1024.164  2588.529    31.358     9.840     0.020    19.316
       261    38.669     3.001     0.000     1.965    -7.495    84.035    38.669  1024.164  2586.064    31.358     9.840     0.020    19.334
       262    38.704     3.011     0.000     1.969    -7.498    84.251    38.704  1024.164  2583.692    31.358     9.839     0.020    19.352
       263    38.739     3.022     0.000     1.974    -7.502    84.463    38.739  1024.164  2581.408    31.358     9.839     0.020    19.369
       264    38.772     3.032     0.000     1.978    -7.506    84.673    38.772  1024.164  2579.208    31.358     9.839     0.020    19.386
       265    38.803     3.042     0.000     1.982    -7.509    84.880    38.803  1024.164  2577.088    31.358     9.839     0.020    19.402
       266    38.834     3.052     0.000     1.986    -7.512    85.085    38.834  1024.164  2575.044    31.358     9.839     0.020    19.417
       267    38.864     3.062     0.000     1.991    -7.516    85.286    38.864  1024.164  2573.073    31.358     9.838     0.020    19.432
       268    38.893     3.072     0.000     1.995    -7.519    85.486    38.893  1024.164  2571.170    31.358     9.838     0.020    19.446
       269    38.921     3.081     0.000     1.999    -7.522    85.683    38.921  1024.165  2569.334    31.358     9.838     0.020    19.460
       270    38.947     3.091     0.000     2.003    -7.525    85.877    38.947  1024.165  2567.560    31.358     9.838     0.020    19.474
       271    38.973     3.100     0.000     2.007    -7.528    86.069    38.973  1024.165  2565.847    31.359     9.838     0.020    19.487
       272    38.999     3.109     0.000     2.011    -7.531    86.259    38.999  1024.165  2564.191    31.359     9.837     0.020    19.499
       273    39.023     3.118     0.000     2.015    -7.534    86.446    39.023  1024.165  2562.590    31.359     9.837     0.020    19.512
       274    39.047     3.127     0.000     2.018    -7.536    86.632    39.047  1024.165  2561.042    31.359     9.837     0.020    19.523
       275    39.069     3.136     0.000     2.022    -7.539    86.815    39.069  1024.165  2559.544    31.359     9.837     0.020    19.535
       276    39.092     3.145     0.000     2.026    -7.541    86.996    39.092  1024.165  2558.094    31.359     9.837     0.020    19.546
       277    39.113     3.153     0.000     2.030    -7.544    87.176    39.113  1024.165  2556.691    31.359     9.837     0.020    19.557
       278    39.134     3.162     0.000     2.033    -7.546    87.353    39.134  1024.165  2555.332    31.359     9.836     0.020    19.567
       279    39.154     3.170     0.000     2.037    -7.549    87.528    39.154  1024.165  2554.015    31.359     9.836     0.020    19.577
       280    39.174     3.178     0.000     2.041    -7.551    87.702    39.174  1024.165  2552.740    31.359     9.836     0.020    19.587
       281    39.193     3.186     0.000     2.044    -7.553    87.874    39.193  1024.165  2551.504    31.359     9.836     0.020    19.596
       282    39.211     3.194     0.000     2.048    -7.555    88.044    39.211  1024.165  2550.305    31.359     9.836     0.020    19.605
       283    39.229     3.202     0.000     2.051    -7.558    88.212    39.229  1024.165  2549.143    31.359     9.836     0.020    19.614
       284    39.246     3.210     0.000     2.055    -7.560    88.379    39.246  1024.166  2548.016    31.359     9.836     0.020    19.623
       285    39.263     3.218     0.000     2.058    -7.562    88.544    39.263  1024.166  2546.923    31.359     9.836     0.020    19.632
       286    39.279     3.225     0.000     2.061    -7.564    88.707    39.279  1024.166  2545.862    31.359     9.835     0.020    19.640
       287    39.295     3.233     0.000     2.065    -7.566    88.869    39.295  1024.166  2544.833    31.359     9.835     0.020    19.648
       288    39.311     3.240     0.000     2.068    -7.567    89.030    39.311  1024.166  2543.834    31.359     9.835     0.020    19.655
       289    39.326     3.247     0.000     2.071    -7.569    89.188    39.326  1024.166  2542.863    31.359     9.835     0.020    19.663
       290    39.340     3.254     0.000     2.075    -7.571    89.346    39.340  1024.166  2541.922    31.359     9.835     0.020    19.670
       291    39.354     3.261     0.000     2.078    -7.573    89.502    39.354  1024.166  2541.007    31.360     9.835     0.020    19.677
       292    39.368     3.268     0.000     2.081    -7.575    89.657    39.368  1024.166  2540.118    31.360     9.835     0.020    19.684
       293    39.382     3.275     0.000     2.084    -7.576    89.811    39.382  1024.166  2539.255    31.360     9.835     0.020    19.691
       294    39.395     3.281     0.000     2.087    -7.578    89.963    39.395  1024.166  2538.417    31.360     9.835     0.020    19.697
       295    39.407     3.288     0.000     2.090    -7.579    90.114    39.407  1024.166  2537.602    31.360     9.835     0.020    19.704
       296    39.420     3.294     0.000     2.094    -7.581    90.263    39.420  1024.166  2536.810    31.360     9.834     0.020    19.710
       297    39.432     3.300     0.000     2.097    -7.582    90.412    39.432  1024.166  2536.041    31.360     9.834     0.020    19.716
       298    39.443     3.307     0.000     2.100    -7.584    90.559    39.443  1024.166  2535.294    31.360     9.834     0.020    19.722
       299    39.454     3.313     0.000     2.103    -7.585    90.706    39.454  1024.166  2534.567    31.360     9.834     0.020    19.727
       300    39.465     3.319     0.000     2.106    -7.587    90.851    39.465  1024.166  2533.861    31.360     9.834     0.020    19.733
       301    39.476     3.325     0.000     2.109    -7.588    90.995    39.476  1024.166  2533.174    31.360     9.834     0.020    19.738
       302    39.487     3.330     0.000     2.112    -7.589    91.138    39.487  1024.166  2532.507    31.360     9.834     0.020    19.743
       303    39.497     3.336     0.000     2.115    -7.591    91.280    39.497  1024.166  2531.859    31.360     9.834     0.020    19.748
       304    39.507     3.342     0.000     2.117    -7.592    91.421    39.507  1024.166  2531.228    31.360     9.834     0.020    19.753
       305    39.516     3.347     0.000     2.120    -7.593    91.561    39.516  1024.166  2530.615    31.360     9.834     0.020    19.758
       306    39.525     3.353     0.000     2.123    -7.594    91.701    39.525  1024.166  2530.020    31.360     9.834     0.020    19.763
       307    39.534     3.358     0.000     2.126    -7.595    91.839    39.534  1024.166  2529.441    31.360     9.834     0.020    19.767
       308    39.543     3.363     0.000     2.129    -7.596    91.976    39.543  1024.166  2528.879    31.360     9.834     0.020    19.772
       309    39.552     3.368     0.000     2.132    -7.597    92.113    39.552  1024.167  2528.332    31.360     9.833     0.020    19.776
       310    39.560     3.373     0.000     2.135    -7.599    92.249    39.560  1024.167  2527.801    31.360     9.833     0.020    19.780
       311    39.568     3.378     0.000     2.137    -7.600    92.384    39.568  1024.167  2527.285    31.360     9.833     0.020    19.784
       312    39.576     3.383     0.000     2.140    -7.601    92.518    39.576  1024.167  2526.783    31.360     9.833     0.020    19.788
       313    39.584     3.387     0.000     2.143    -7.602    92.651    39.584  1024.167  2526.296    31.360     9.833     0.020    19.792
       314    39.591     3.392     0.000     2.146    -7.602    92.784    39.591  1024.167  2525.823    31.360     9.833     0.020    19.796
       315    39.598     3.396     0.000     2.148    -7.603    92.915    39.598  1024.167  2525.364    31.360     9.833     0.020    19.799
       316    39.605     3.401     0.000     2.151    -7.604    93.046    39.605  1024.167  2524.918    31.360     9.833     0.020    19.803
       317    39.612     3.405     0.000     2.154    -7.605    93.177    39.612  1024.167  2524.485    31.360     9.833     0.020    19.806
       318    39.619     3.409     0.000     2.156    -7.606    93.307    39.619  1024.167  2524.066    31.360     9.833     0.020    19.809
       319    39.625     3.413     0.000     2.159    -7.607    93.436    39.625  1024.167  2523.658    31.360     9.833     0.020    19.813
       320    39.631     3.417     0.000     2.162    -7.608    93.564    39.631  1024.167  2523.263    31.360     9.833     0.020    19.816
       321    39.637     3.421     0.000     2.164    -7.608    93.692    39.637  1024.167  2522.880    31.360     9.833     0.020    19.819
       322    39.643     3.425     0.000     2.167    -7.609    93.820    39.643  1024.167  2522.509    31.360     9.833     0.020    19.822
       323    39.649     3.429     0.000     2.170    -7.610    93.946    39.649  1024.167  2522.149    31.360     9.833     0.020    19.824
       324    39.654     3.432     0.000     2.172    -7.611    94.072    39.654  1024.167  2521.801    31.360     9.833     0.020    19.827
       325    39.660     3.436     0.000     2.175    -7.611    94.198    39.660  1024.167  2521.464    31.360     9.833     0.020    19.830
       326    39.665     3.439     0.000     2.177    -7.612    94.323    39.665  1024.167  2521.137    31.360     9.833     0.020    19.832
       327    39.670     3.443     0.000     2.180    -7.612    94.448    39.670  1024.167  2520.822    31.360     9.833     0.020    19.835
       328    39.674     3.446     0.000     2.183    -7.613    94.572    39.674  1024.167  2520.517    31.360     9.833     0.020    19.837
       329    39.679     3.449     0.000     2.185    -7.614    94.696    39.679  1024.167  2520.222    31.360     9.833     0.020    19.840
       330    39.684     3.452     0.000     2.188    -7.614    94.819    39.684  1024.167  2519.938    31.360     9.833     0.020    19.842
       331    39.688     3.455     0.000     2.190    -7.615    94.941    39.688  1024.167  2519.664    31.360     9.833     0.020    19.844
       332    39.692     3.458     0.000     2.193    -7.615    95.064    39.692  1024.167  2519.399    31.360     9.833     0.020    19.846
       333    39.696     3.461     0.000     2.195    -7.616    95.186    39.696  1024.167  2519.144    31.360     9.832     0.020    19.848
       334    39.700     3.463     0.000     2.198    -7.616    95.307    39.700  1024.167  2518.899    31.360     9.832     0.020    19.850
       335    39.704     3.466     0.000     2.200    -7.617    95.428    39.704  1024.167  2518.664    31.360     9.832     0.020    19.852
       336    39.707     3.468     0.000     2.203    -7.617    95.549    39.707  1024.167  2518.437    31.360     9.832     0.020    19.854
       337    39.711     3.471     0.000     2.205    -7.618    95.670    39.711  1024.167  2518.220    31.360     9.832     0.020    19.855
       338    39.714     3.473     0.000     2.208    -7.618    95.790    39.714  1024.167  2518.012    31.360     9.832     0.020    19.857
       339    39.717     3.475     0.000     2.210    -7.618    95.909    39.717  1024.167  2517.813    31.360     9.832     0.020    19.859
       340    39.720     3.477     0.000     2.213    -7.619    96.029    39.720  1024.167  2517.623    31.360     9.832     0.020    19.860
       341    39.723     3.479     0.000     2.215    -7.619    96.148    39.723  1024.167  2517.441    31.360     9.832     0.020    19.861
       342    39.726     3.481     0.000     2.218    -7.619    96.267    39.726  1024.167  2517.269    31.360     9.832     0.020    19.863
       343    39.728     3.483     0.000     2.220    -7.620    96.386    39.728  1024.167  2517.105    31.361     9.832     0.020    19.864
       344    39.731     3.485     0.000     2.222    -7.620    96.504    39.731  1024.167  2516.949    31.361     9.832     0.020    19.865
       345    39.733     3.486     0.000     2.225    -7.620    96.622    39.733  1024.167  2516.802    31.361     9.832     0.020    19.866
       346    39.735     3.488     0.000     2.227    -7.621    96.740    39.735  1024.167  2516.663    31.361     9.832     0.020    19.868
       347    39.737     3.489     0.000     2.230    -7.621    96.858    39.737  1024.167  2516.532    31.361     9.832     0.020    19.869
       348    39.739     3.491     0.000     2.232    -7.621    96.975    39.739  1024.167  2516.409    31.361     9.832     0.020    19.870
       349    39.741     3.492     0.000     2.235    -7.621    97.093    39.741  1024.167  2516.295    31.361     9.832     0.020    19.870
       350    39.743     3.493     0.000     2.237    -7.622    97.210    39.743  1024.167  2516.189    31.361     9.832     0.020    19.871
       351    39.744     3.494     0.000     2.239    -7.622    97.327    39.744  1024.167  2516.091    31.361     9.832     0.020    19.872
       352    39.746     3.495     0.000     2.242    -7.622    97.444    39.746  1024.167  2516.000    31.361     9.832     0.020    19.873
       353    39.747     3.496     0.000     2.244    -7.622    97.561    39.747  1024.167  2515.918    31.361     9.832     0.020    19.873
       354    39.748     3.497     0.000     2.247    -7.622    97.677    39.748  1024.167  2515.843    31.361     9.832     0.020    19.874
       355    39.749     3.498     0.000     2.249    -7.622    97.794    39.749  1024.167  2515.777    31.361     9.832     0.020    19.875
       356    39.750     3.498     0.000     2.251    -7.622    97.910    39.750  1024.167  2515.718    31.361     9.832     0.020    19.875
       357    39.751     3.499     0.000     2.254    -7.622    98.027    39.751  1024.167  2515.667    31.361     9.832     0.020    19.875
       358    39.752     3.499     0.000     2.256    -7.622    98.143    39.752  1024.167  2515.623    31.361     9.832     0.020    19.876
       359    39.752     3.500     0.000     2.259    -7.622    98.259    39.752  1024.167  2515.588    31.361     9.832     0.020    19.876
       360    39.753     3.500     0.000     2.261    -7.622    98.375    39.753  1024.167  2515.560    31.361     9.832     0.020    19.876
       361    39.753     3.500     0.000     2.264    -7.622    98.492    39.753  1024.167  2515.539    31.361     9.832     0.020    19.876
---------------------- Local maximum rise or fall --------------------
------------------------- merging happened ---------------------------
       362    39.753     3.500     0.000     2.266    -7.622    98.608    39.753  1024.167  2515.526    31.361     9.832     0.020    19.877
       363    39.753     3.500     0.000     2.268    -7.622    98.724    39.753  1024.167  2515.518    31.361     9.832     0.020    19.877
       364    39.753     3.500     0.000     2.271    -7.622    98.840    39.753  1024.167  2515.515    31.361     9.832     0.020    19.877
       365    39.753     3.500     0.000     2.273    -7.622    98.956    39.753  1024.167  2515.510    31.361     9.832     0.020    19.877
       366    39.753     3.499     0.000     2.276    -7.622    99.072    39.753  1024.167  2515.503    31.361     9.832     0.020    19.877
       367    39.754     3.499     0.000     2.278    -7.622    99.189    39.754  1024.167  2515.495    31.361     9.832     0.020    19.877
       368    39.754     3.499     0.000     2.280    -7.622    99.305    39.754  1024.167  2515.486    31.361     9.832     0.020    19.877
       369    39.754     3.498     0.000     2.283    -7.622    99.421    39.754  1024.167  2515.475    31.361     9.832     0.020    19.877
       370    39.754     3.498     0.000     2.285    -7.622    99.538    39.754  1024.167  2515.463    31.361     9.832     0.020    19.877
       371    39.754     3.497     0.000     2.288    -7.622    99.654    39.754  1024.167  2515.449    31.361     9.832     0.020    19.877
       372    39.755     3.496     0.000     2.290    -7.621    99.771    39.755  1024.167  2515.433    31.361     9.832     0.020    19.877
       373    39.755     3.495     0.000     2.292    -7.621    99.888    39.755  1024.167  2515.416    31.361     9.832     0.020    19.877
       374    39.755     3.494     0.000     2.295    -7.621   100.005    39.755  1024.167  2515.398    31.361     9.832     0.020    19.878
       375    39.755     3.493     0.000     2.297    -7.621   100.122    39.755  1024.167  2515.378    31.361     9.832     0.020    19.878
       376    39.756     3.492     0.000     2.300    -7.621   100.240    39.756  1024.167  2515.356    31.361     9.832     0.020    19.878
       377    39.756     3.491     0.000     2.302    -7.620   100.357    39.756  1024.167  2515.332    31.361     9.832     0.020    19.878
       378    39.757     3.490     0.000     2.304    -7.620   100.475    39.757  1024.167  2515.307    31.361     9.832     0.020    19.878
       379    39.757     3.488     0.000     2.307    -7.620   100.593    39.757  1024.167  2515.281    31.361     9.832     0.020    19.878
       380    39.757     3.487     0.000     2.309    -7.619   100.711    39.757  1024.167  2515.252    31.361     9.832     0.020    19.879
       381    39.758     3.485     0.000     2.312    -7.619   100.829    39.758  1024.167  2515.222    31.361     9.832     0.020    19.879
       382    39.758     3.484     0.000     2.314    -7.619   100.948    39.758  1024.167  2515.190    31.361     9.832     0.020    19.879
       383    39.759     3.482     0.000     2.317    -7.618   101.067    39.759  1024.167  2515.156    31.361     9.832     0.020    19.879
       384    39.760     3.480     0.000     2.319    -7.618   101.186    39.760  1024.167  2515.121    31.361     9.832     0.020    19.880
       385    39.760     3.478     0.000     2.322    -7.617   101.306    39.760  1024.167  2515.083    31.361     9.832     0.020    19.880
       386    39.761     3.476     0.000     2.324    -7.617   101.426    39.761  1024.167  2515.044    31.361     9.832     0.020    19.880
       387    39.761     3.474     0.000     2.327    -7.617   101.546    39.761  1024.167  2515.002    31.361     9.832     0.020    19.881
       388    39.762     3.472     0.000     2.329    -7.616   101.666    39.762  1024.167  2514.959    31.361     9.832     0.020    19.881
       389    39.763     3.470     0.000     2.332    -7.616   101.787    39.763  1024.167  2514.914    31.361     9.832     0.020    19.881
       390    39.764     3.468     0.000     2.334    -7.615   101.909    39.764  1024.167  2514.866    31.361     9.832     0.020    19.882
       391    39.764     3.465     0.000     2.337    -7.615   102.030    39.764  1024.167  2514.816    31.361     9.832     0.020    19.882
       392    39.765     3.463     0.000     2.339    -7.614   102.153    39.765  1024.167  2514.764    31.361     9.832     0.020    19.883
       393    39.766     3.460     0.000     2.342    -7.613   102.275    39.766  1024.167  2514.710    31.361     9.832     0.020    19.883
