****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        () (mmol/m3) (mmol/m3)   (total)        ()        () (umol/hr) (umol/hr)
       109     3.569     0.038     0.000     0.050    -1.980     1.520     3.569  1024.708 28022.854    32.194    10.482     0.020     1.784  7854.925  2518.939    11.211    58.776    37.237102373.638     0.000
       110     3.583     0.038     0.000     0.050    -1.980     1.542     3.583  1024.704 27912.917    32.190    10.483     0.020     1.791  7835.511  2518.865    11.207    58.772    37.234102349.153     0.000
       111     3.596     0.038     0.000     0.051    -1.980     1.566     3.596  1024.701 27804.977    32.186    10.483     0.020     1.798  7816.450  2518.792    11.204    58.767    37.231102324.752     0.000
       112     3.610     0.038     0.000     0.052    -1.980     1.589     3.610  1024.698 27698.754    32.182    10.484     0.020     1.805  7797.691  2518.720    11.201    58.762    37.227102300.385     0.000
       113     3.624     0.038     0.000     0.052    -1.980     1.612     3.624  1024.694 27594.081    32.178    10.485     0.020     1.812  7779.206  2518.650    11.198    58.757    37.224102276.021     0.000
---------------------- Local maximum rise or fall --------------------
       114     3.638     0.038     0.000     0.053    -1.980     1.635     3.638  1024.691 27490.848    32.174    10.485     0.020     1.819  7760.975  2518.580    11.194    58.752    37.221102251.641     0.000
       115     3.651     0.038     0.000     0.053    -1.980     1.659     3.651  1024.688 27388.978    32.170    10.486     0.020     1.826  7742.985  2518.511    11.191    58.748    37.217102227.236     0.000
       116     3.665     0.038     0.000     0.054    -1.980     1.683     3.665  1024.685 27288.412    32.166    10.487     0.020     1.832  7725.225  2518.443    11.188    58.743    37.214102202.795     0.000
       117     3.678     0.038     0.000     0.055    -1.980     1.706     3.678  1024.681 27189.098    32.162    10.487     0.020     1.839  7707.686  2518.376    11.185    58.738    37.211102178.314     0.000
       118     3.691     0.038     0.000     0.055    -1.980     1.730     3.691  1024.678 27090.992    32.158    10.488     0.020     1.846  7690.361  2518.310    11.181    58.733    37.207102153.787     0.000
       119     3.705     0.039     0.000     0.056    -1.980     1.754     3.705  1024.675 26994.050    32.154    10.489     0.020     1.852  7673.240  2518.245    11.178    58.728    37.204102129.207     0.000
       120     3.718     0.039     0.000     0.057    -1.980     1.779     3.718  1024.672 26898.232    32.150    10.489     0.020     1.859  7656.318  2518.180    11.175    58.723    37.200102104.570     0.000
       121     3.731     0.039     0.000     0.057    -1.980     1.803     3.731  1024.669 26802.750    32.147    10.490     0.020     1.865  7639.456  2518.115    11.172    58.719    37.197102079.673     0.000
       122     3.744     0.039     0.000     0.058    -1.980     1.827     3.744  1024.666 26706.455    32.143    10.491     0.020     1.872  7622.449  2518.050    11.169    58.713    37.194102054.208     0.000
       123     3.758     0.039     0.000     0.059    -1.980     1.852     3.758  1024.663 26608.468    32.139    10.491     0.020     1.879  7605.144  2517.984    11.165    58.708    37.190102027.919     0.000
       124     3.772     0.039     0.000     0.060    -1.980     1.877     3.772  1024.660 26508.115    32.135    10.492     0.020     1.886  7587.421  2517.916    11.162    58.703    37.186102000.595     0.000
       125     3.787     0.039     0.000     0.060    -1.980     1.902     3.787  1024.657 26404.893    32.131    10.493     0.020     1.894  7569.191  2517.847    11.158    58.697    37.182101972.055     0.000
       126     3.803     0.039     0.000     0.061    -1.980     1.927     3.803  1024.653 26298.418    32.127    10.494     0.020     1.901  7550.386  2517.775    11.155    58.691    37.178101942.145     0.000
       127     3.818     0.039     0.000     0.062    -1.980     1.952     3.818  1024.650 26188.393    32.123    10.494     0.020     1.909  7530.954  2517.700    11.151    58.685    37.174101910.722     0.000
       128     3.835     0.039     0.000     0.062    -1.980     1.978     3.835  1024.646 26074.583    32.118    10.495     0.020     1.918  7510.854  2517.624    11.147    58.679    37.170101877.654     0.000
       129     3.853     0.039     0.000     0.063    -1.980     2.004     3.853  1024.643 25956.793    32.114    10.496     0.020     1.926  7490.050  2517.544    11.143    58.672    37.165101842.807     0.000
       130     3.871     0.039     0.000     0.064    -1.980     2.030     3.871  1024.639 25834.856    32.109    10.497     0.020     1.935  7468.514  2517.462    11.138    58.665    37.160101806.051     0.000
       131     3.890     0.040     0.000     0.064    -1.981     2.056     3.890  1024.635 25708.628    32.104    10.498     0.020     1.945  7446.219  2517.376    11.134    58.657    37.155101767.246     0.000
       132     3.910     0.040     0.000     0.065    -1.981     2.083     3.910  1024.631 25577.977    32.099    10.498     0.020     1.955  7423.143  2517.288    11.129    58.649    37.149101726.249     0.000
       133     3.930     0.040     0.000     0.066    -1.981     2.109     3.930  1024.626 25442.779    32.094    10.499     0.020     1.965  7399.264  2517.197    11.124    58.640    37.143101682.906     0.000
       134     3.952     0.040     0.000     0.067    -1.981     2.137     3.952  1024.622 25302.917    32.088    10.500     0.020     1.976  7374.561  2517.102    11.119    58.631    37.137101637.051     0.000
       135     3.975     0.040     0.000     0.067    -1.981     2.164     3.975  1024.617 25158.280    32.082    10.501     0.020     1.987  7349.015  2517.005    11.113    58.622    37.131101588.504     0.000
       136     3.999     0.040     0.000     0.068    -1.981     2.192     3.999  1024.613 25008.754    32.077    10.502     0.020     1.999  7322.604  2516.904    11.107    58.611    37.124101537.070     0.000
       137     4.023     0.040     0.000     0.069    -1.981     2.220     4.023  1024.608 24854.228    32.071    10.503     0.020     2.012  7295.310  2516.799    11.101    58.601    37.116101482.534     0.000
       138     4.049     0.040     0.000     0.070    -1.981     2.249     4.049  1024.603 24694.589    32.064    10.504     0.020     2.025  7267.112  2516.692    11.095    58.589    37.109101424.659     0.000
       139     4.077     0.041     0.000     0.071    -1.981     2.278     4.077  1024.598 24529.722    32.058    10.506     0.020     2.038  7237.991  2516.580    11.089    58.577    37.100101363.184     0.000
       140     4.105     0.041     0.000     0.071    -1.982     2.307     4.105  1024.592 24359.509    32.051    10.507     0.020     2.053  7207.925  2516.465    11.082    58.564    37.092101297.820     0.000
       141     4.135     0.041     0.000     0.072    -1.982     2.338     4.135  1024.587 24183.827    32.044    10.508     0.020     2.067  7176.893  2516.347    11.074    58.550    37.082101228.243     0.000
       142     4.166     0.041     0.000     0.073    -1.982     2.368     4.166  1024.581 24002.549    32.037    10.509     0.020     2.083  7144.871  2516.224    11.067    58.536    37.073101154.093     0.000
       143     4.199     0.041     0.000     0.074    -1.982     2.399     4.199  1024.575 23815.542    32.030    10.510     0.020     2.099  7111.837  2516.098    11.059    58.520    37.062101074.966     0.000
       144     4.233     0.041     0.000     0.075    -1.982     2.431     4.233  1024.569 23622.665    32.022    10.512     0.020     2.117  7077.766  2515.968    11.050    58.503    37.051100990.406     0.000
       145     4.269     0.042     0.000     0.076    -1.983     2.463     4.269  1024.563 23423.772    32.015    10.513     0.020     2.135  7042.631  2515.833    11.042    58.485    37.039100899.899     0.000
       146     4.307     0.042     0.000     0.076    -1.983     2.496     4.307  1024.556 23218.707    32.007    10.514     0.020     2.153  7006.405  2515.695    11.032    58.466    37.026100802.862     0.000
       147     4.346     0.042     0.000     0.077    -1.983     2.530     4.346  1024.550 23007.304    31.998    10.516     0.020     2.173  6969.060  2515.552    11.023    58.445    37.012100698.630     0.000
       148     4.388     0.042     0.000     0.078    -1.983     2.564     4.388  1024.543 22789.387    31.990    10.517     0.020     2.194  6930.562  2515.405    11.012    58.423    36.997100586.443     0.000
       149     4.432     0.042     0.000     0.079    -1.983     2.600     4.432  1024.536 22564.770    31.981    10.519     0.020     2.216  6890.881  2515.253    11.002    58.399    36.981100465.429     0.000
       150     4.478     0.043     0.000     0.080    -1.984     2.636     4.478  1024.528 22333.251    31.972    10.520     0.020     2.239  6849.979  2515.097    10.990    58.373    36.964100334.580     0.000
       151     4.526     0.043     0.000     0.081    -1.984     2.673     4.526  1024.521 22094.614    31.963    10.522     0.020     2.263  6807.819  2514.935    10.978    58.345    36.945100192.723     0.000
       152     4.577     0.043     0.000     0.082    -1.984     2.711     4.577  1024.513 21848.628    31.953    10.524     0.020     2.288  6764.359  2514.769    10.965    58.314    36.925100038.494     0.000
       153     4.631     0.044     0.000     0.083    -1.984     2.750     4.631  1024.505 21595.042    31.943    10.525     0.020     2.315  6719.556  2514.598    10.952    58.280    36.903 99870.288     0.000
       154     4.687     0.044     0.000     0.084    -1.985     2.790     4.687  1024.497 21333.585    31.933    10.527     0.020     2.344  6673.361  2514.421    10.937    58.243    36.879 99686.209     0.000
       155     4.747     0.044     0.000     0.085    -1.985     2.832     4.747  1024.488 21063.962    31.922    10.529     0.020     2.374  6625.722  2514.239    10.922    58.203    36.853 99483.999     0.000
       156     4.811     0.044     0.000     0.086    -1.985     2.875     4.811  1024.480 20785.851    31.911    10.531     0.020     2.405  6576.583  2514.051    10.906    58.158    36.823 99260.955     0.000
       157     4.878     0.045     0.000     0.088    -1.986     2.919     4.878  1024.470 20498.900    31.900    10.533     0.020     2.439  6525.880  2513.857    10.888    58.108    36.791 99013.808     0.000
       158     4.950     0.045     0.000     0.089    -1.986     2.965     4.950  1024.461 20202.723    31.889    10.535     0.020     2.475  6473.545  2513.657    10.869    58.053    36.755 98738.575     0.000
       159     5.026     0.045     0.000     0.090    -1.987     3.013     5.026  1024.452 19896.892    31.877    10.537     0.020     2.513  6419.503  2513.451    10.849    57.991    36.715 98430.356     0.000
       160     5.107     0.046     0.000     0.091    -1.987     3.063     5.107  1024.442 19580.935    31.864    10.539     0.020     2.554  6363.670  2513.237    10.828    57.921    36.669 98083.064     0.000
       161     5.194     0.046     0.000     0.093    -1.987     3.115     5.194  1024.431 19254.324    31.852    10.541     0.020     2.597  6305.952  2513.017    10.804    57.841    36.618 97689.060     0.000
       162     5.286     0.047     0.000     0.094    -1.988     3.169     5.286  1024.421 18916.469    31.838    10.543     0.020     2.643  6246.246  2512.788    10.778    57.750    36.559 97238.637     0.000
       163     5.386     0.047     0.000     0.095    -1.988     3.225     5.386  1024.410 18566.702    31.825    10.546     0.020     2.693  6184.432  2512.552    10.750    57.644    36.491 96719.324     0.000
       164     5.493     0.048     0.000     0.097    -1.989     3.285     5.493  1024.398 18204.268    31.811    10.548     0.020     2.747  6120.377  2512.307    10.720    57.520    36.411 96114.885     0.000
       165     5.603     0.048     0.000     0.098    -1.989     3.345     5.603  1024.387 17847.126    31.797    10.550     0.020     2.802  6057.256  2512.066    10.688    57.382    36.323 95441.774     0.000
       166     5.715     0.049     0.000     0.100    -1.990     3.404     5.715  1024.376 17496.994    31.783    10.553     0.020     2.858  5995.370  2511.829    10.654    57.228    36.224 94693.917     0.000
       167     5.830     0.049     0.000     0.101    -1.991     3.463     5.830  1024.365 17153.734    31.770    10.555     0.020     2.915  5934.697  2511.597    10.620    57.055    36.113 93861.208     0.000
       168     5.946     0.050     0.000     0.103    -1.991     3.522     5.946  1024.355 16817.213    31.756    10.557     0.020     2.973  5875.213  2511.370    10.584    56.861    35.990 92932.463     0.000
       169     6.065     0.050     0.000     0.104    -1.992     3.581     6.065  1024.344 16487.296    31.744    10.560     0.020     3.033  5816.894  2511.147    10.546    56.643    35.851 91895.589     0.000
       170     6.187     0.051     0.000     0.106    -1.992     3.639     6.187  1024.334 16163.855    31.731    10.562     0.020     3.093  5759.717  2510.928    10.507    56.398    35.694 90737.928     0.000
       171     6.310     0.051     0.000     0.107    -1.993     3.698     6.310  1024.324 15846.763    31.718    10.564     0.020     3.155  5703.661  2510.714    10.466    56.122    35.519 89446.864     0.000
       172     6.437     0.052     0.000     0.109    -1.993     3.757     6.437  1024.314 15535.893    31.706    10.566     0.020     3.218  5648.702  2510.504    10.425    55.812    35.322 88010.721     0.000
       173     6.566     0.053     0.000     0.110    -1.994     3.815     6.566  1024.305 15231.125    31.694    10.568     0.020     3.283  5594.820  2510.298    10.382    55.465    35.101 86419.967     0.000
       174     6.697     0.053     0.000     0.111    -1.995     3.874     6.697  1024.295 14932.339    31.683    10.570     0.020     3.348  5541.993  2510.096    10.338    55.078    34.855 84668.620     0.000
       175     6.831     0.054     0.000     0.113    -1.995     3.933     6.831  1024.286 14639.416    31.671    10.572     0.020     3.415  5490.201  2509.898    10.293    54.649    34.583 82755.658     0.000
       176     6.968     0.054     0.000     0.114    -1.996     3.993     6.968  1024.277 14352.242    31.660    10.574     0.020     3.484  5439.423  2509.704    10.248    54.177    34.284 80686.124     0.000
       177     7.107     0.055     0.000     0.116    -1.997     4.052     7.107  1024.268 14070.704    31.649    10.575     0.020     3.553  5389.640  2509.514    10.203    53.664    33.958 78471.576     0.000
       178     7.249     0.056     0.000     0.117    -1.997     4.112     7.249  1024.259 13794.691    31.638    10.577     0.020     3.625  5340.831  2509.327    10.159    53.111    33.607 76129.695     0.000
       179     7.394     0.056     0.000     0.119    -1.998     4.172     7.394  1024.251 13524.095    31.628    10.579     0.020     3.697  5292.979  2509.144    10.115    52.521    33.233 73683.046     0.000
       180     7.542     0.057     0.000     0.120    -1.998     4.232     7.542  1024.243 13258.808    31.617    10.581     0.020     3.771  5246.063  2508.965    10.072    51.899    32.839 71157.255     0.000
       181     7.693     0.057     0.000     0.121    -1.999     4.293     7.693  1024.234 12998.728    31.607    10.583     0.020     3.847  5200.066  2508.789    10.031    51.249    32.426 68579.009     0.000
       182     7.847     0.058     0.000     0.123    -2.000     4.354     7.847  1024.226 12743.751    31.597    10.584     0.020     3.923  5154.970  2508.617     9.990    50.575    32.000 65974.248     0.000
       183     8.004     0.059     0.000     0.124    -2.000     4.415     8.004  1024.219 12493.778    31.588    10.586     0.020     4.002  5110.757  2508.448     9.952    49.884    31.561 63366.806     0.000
       184     8.164     0.059     0.000     0.126    -2.001     4.477     8.164  1024.211 12248.710    31.578    10.587     0.020     4.082  5067.409  2508.282     9.914    49.178    31.114 60777.570     0.000
       185     8.327     0.060     0.000     0.127    -2.002     4.539     8.327  1024.203 12008.451    31.569    10.589     0.020     4.164  5024.911  2508.120     9.879    48.463    30.661 58224.153     0.000
       186     8.494     0.061     0.000     0.129    -2.002     4.602     8.494  1024.196 11772.906    31.559    10.590     0.020     4.247  4983.246  2507.961     9.844    47.742    30.204 55720.857     0.000
       187     8.664     0.061     0.000     0.130    -2.003     4.665     8.664  1024.189 11541.983    31.550    10.592     0.020     4.332  4942.398  2507.805     9.812    47.018    29.745 53278.846     0.000
       188     8.837     0.062     0.000     0.132    -2.004     4.728     8.837  1024.182 11315.591    31.542    10.593     0.020     4.419  4902.351  2507.652     9.780    46.293    29.286 50906.535     0.000
       189     9.014     0.063     0.000     0.133    -2.004     4.792     9.014  1024.175 11093.641    31.533    10.595     0.020     4.507  4863.090  2507.502     9.750    45.570    28.829 48609.980     0.000
       190     9.195     0.063     0.000     0.135    -2.005     4.857     9.195  1024.168 10876.047    31.524    10.596     0.020     4.597  4824.598  2507.354     9.721    44.851    28.373 46393.271     0.000
       191     9.378     0.064     0.000     0.136    -2.006     4.922     9.378  1024.161 10662.721    31.516    10.598     0.020     4.689  4786.860  2507.210     9.693    44.138    27.921 44258.886     0.000
       192     9.566     0.065     0.000     0.138    -2.006     4.987     9.566  1024.155 10453.581    31.508    10.599     0.020     4.783  4749.863  2507.069     9.667    43.430    27.473 42208.007     0.000
       193     9.757     0.066     0.000     0.139    -2.007     5.054     9.757  1024.148 10248.545    31.500    10.600     0.020     4.879  4713.591  2506.930     9.641    42.730    27.030 40240.787     0.000
       194     9.953     0.066     0.000     0.141    -2.008     5.120     9.953  1024.142 10047.531    31.492    10.601     0.020     4.976  4678.031  2506.794     9.617    42.039    26.592 38356.577     0.000
       195    10.152     0.067     0.000     0.142    -2.008     5.188    10.152  1024.136  9850.461    31.485    10.603     0.020     5.076  4643.167  2506.661     9.593    41.356    26.160 36554.105     0.000
       196    10.355     0.068     0.000     0.144    -2.009     5.256    10.355  1024.130  9657.258    31.477    10.604     0.020     5.177  4608.988  2506.531     9.570    40.683    25.734 34831.630     0.000
       197    10.562     0.068     0.000     0.145    -2.010     5.324    10.562  1024.124  9467.845    31.470    10.605     0.020     5.281  4575.478  2506.403     9.547    40.020    25.314 33187.064     0.000
       198    10.773     0.069     0.000     0.147    -2.011     5.394    10.773  1024.118  9282.148    31.462    10.606     0.020     5.387  4542.625  2506.277     9.526    39.367    24.900 31618.064     0.000
       199    10.989     0.070     0.000     0.149    -2.011     5.464    10.989  1024.112  9100.095    31.455    10.607     0.020     5.494  4510.417  2506.154     9.505    38.725    24.494 30122.118     0.000
       200    11.209     0.071     0.000     0.150    -2.012     5.534    11.209  1024.107  8921.613    31.448    10.608     0.020     5.604  4478.840  2506.033     9.485    38.093    24.093 28696.600     0.000
       201    11.433     0.072     0.000     0.152    -2.013     5.606    11.433  1024.101  8746.633    31.442    10.610     0.020     5.716  4447.883  2505.915     9.465    37.472    23.700 27338.819     0.000
       202    11.662     0.072     0.000     0.153    -2.014     5.678    11.662  1024.096  8575.085    31.435    10.611     0.020     5.831  4417.532  2505.799     9.446    36.861    23.314 26046.064     0.000
       203    11.895     0.073     0.000     0.155    -2.014     5.751    11.895  1024.090  8406.903    31.428    10.612     0.020     5.947  4387.777  2505.685     9.428    36.262    22.934 24815.626     0.000
       204    12.133     0.074     0.000     0.157    -2.015     5.824    12.133  1024.085  8242.020    31.422    10.613     0.020     6.066  4358.604  2505.574     9.410    35.673    22.561 23644.827     0.000
       205    12.376     0.075     0.000     0.158    -2.016     5.899    12.376  1024.080  8080.372    31.416    10.614     0.020     6.188  4330.004  2505.464     9.392    35.095    22.195 22531.035     0.000
       206    12.623     0.076     0.000     0.160    -2.017     5.974    12.623  1024.075  7921.895    31.409    10.615     0.020     6.312  4301.965  2505.357     9.375    34.527    21.836 21471.678     0.000
       207    12.876     0.076     0.000     0.162    -2.017     6.050    12.876  1024.070  7766.527    31.403    10.616     0.020     6.438  4274.476  2505.252     9.359    33.971    21.484 20464.253     0.000
       208    13.133     0.077     0.000     0.163    -2.018     6.127    13.133  1024.066  7614.207    31.398    10.616     0.020     6.567  4247.525  2505.149     9.343    33.425    21.138 19506.336     0.000
       209    13.396     0.078     0.000     0.165    -2.019     6.205    13.396  1024.061  7464.875    31.392    10.617     0.020     6.698  4221.103  2505.048     9.327    32.889    20.799 18595.584     0.000
       210    13.664     0.079     0.000     0.167    -2.020     6.283    13.664  1024.057  7318.472    31.386    10.618     0.020     6.832  4195.199  2504.949     9.311    32.363    20.467 17729.740     0.000
       211    13.937     0.080     0.000     0.169    -2.021     6.363    13.937  1024.052  7174.942    31.380    10.619     0.020     6.969  4169.803  2504.852     9.296    31.848    20.141 16906.633     0.000
       212    14.216     0.081     0.000     0.170    -2.022     6.443    14.216  1024.048  7034.226    31.375    10.620     0.020     7.108  4144.905  2504.757     9.281    31.343    19.821 16124.181     0.000
       213    14.501     0.082     0.000     0.172    -2.022     6.524    14.501  1024.043  6896.271    31.370    10.621     0.020     7.250  4120.495  2504.664     9.267    30.848    19.507 15380.387     0.000
       214    14.791     0.083     0.000     0.174    -2.023     6.607    14.791  1024.039  6761.023    31.364    10.622     0.020     7.395  4096.564  2504.572     9.253    30.362    19.200 14673.343     0.000
       215    15.087     0.083     0.000     0.176    -2.024     6.690    15.087  1024.035  6628.427    31.359    10.622     0.020     7.543  4073.102  2504.483     9.239    29.887    18.899 14001.223     0.000
       216    15.388     0.084     0.000     0.178    -2.025     6.774    15.388  1024.031  6498.432    31.354    10.623     0.020     7.694  4050.100  2504.395     9.225    29.420    18.604 13362.286     0.000
       217    15.696     0.085     0.000     0.180    -2.026     6.859    15.696  1024.027  6370.987    31.349    10.624     0.020     7.848  4027.549  2504.309     9.212    28.963    18.315 12754.870     0.000
       218    16.010     0.086     0.000     0.181    -2.027     6.945    16.010  1024.023  6246.042    31.344    10.624     0.020     8.005  4005.440  2504.224     9.199    28.516    18.031 12177.391     0.000
       219    16.330     0.087     0.000     0.183    -2.027     7.032    16.330  1024.019  6123.548    31.340    10.625     0.020     8.165  3983.765  2504.141     9.186    28.077    17.754 11628.342     0.000
       220    16.657     0.088     0.000     0.185    -2.028     7.121    16.657  1024.016  6003.457    31.335    10.626     0.020     8.329  3962.514  2504.060     9.173    27.647    17.482 11106.287     0.000
       221    16.990     0.089     0.000     0.187    -2.029     7.210    16.990  1024.012  5885.721    31.331    10.626     0.020     8.495  3941.681  2503.981     9.161    27.226    17.215 10609.860     0.000
       222    17.330     0.090     0.000     0.189    -2.030     7.300    17.330  1024.008  5770.295    31.326    10.627     0.020     8.665  3921.256  2503.903     9.149    26.813    16.954 10137.765     0.000
       223    17.677     0.091     0.000     0.191    -2.031     7.392    17.677  1024.005  5657.132    31.322    10.628     0.020     8.838  3901.231  2503.826     9.137    26.409    16.698  9688.766     0.000
       224    18.030     0.092     0.000     0.193    -2.032     7.485    18.030  1024.001  5546.189    31.317    10.628     0.020     9.015  3881.599  2503.751     9.125    26.013    16.448  9261.693     0.000
       225    18.391     0.093     0.000     0.195    -2.033     7.578    18.391  1023.998  5437.423    31.313    10.629     0.020     9.196  3862.352  2503.677     9.114    25.625    16.202  8855.430     0.000
       226    18.759     0.094     0.000     0.197    -2.034     7.673    18.759  1023.995  5330.789    31.309    10.630     0.020     9.379  3843.482  2503.605     9.103    25.245    15.962  8468.921     0.000
       227    19.134     0.095     0.000     0.199    -2.035     7.770    19.134  1023.992  5226.248    31.305    10.630     0.020     9.567  3824.983  2503.535     9.091    24.873    15.726  8101.163     0.000
       228    19.517     0.096     0.000     0.201    -2.036     7.867    19.517  1023.988  5123.756    31.301    10.631     0.020     9.758  3806.846  2503.465     9.081    24.508    15.496  7751.203     0.000
       229    19.907     0.097     0.000     0.203    -2.037     7.966    19.907  1023.985  5023.275    31.297    10.631     0.020     9.954  3789.064  2503.397     9.070    24.151    15.270  7418.137     0.000
       230    20.306     0.098     0.000     0.206    -2.037     8.066    20.306  1023.982  4924.765    31.293    10.632     0.020    10.153  3771.632  2503.331     9.059    23.802    15.049  7101.108     0.000
       231    20.712     0.099     0.000     0.208    -2.038     8.167    20.712  1023.979  4828.187    31.290    10.632     0.020    10.356  3754.541  2503.265     9.049    23.459    14.832  6799.302     0.000
       232    21.126     0.100     0.000     0.210    -2.039     8.269    21.126  1023.976  4733.503    31.286    10.633     0.020    10.563  3737.785  2503.201     9.039    23.124    14.620  6511.949     0.000
       233    21.549     0.101     0.000     0.212    -2.040     8.373    21.549  1023.974  4640.677    31.282    10.633     0.020    10.774  3721.358  2503.139     9.028    22.795    14.412  6238.316     0.000
       234    21.980     0.103     0.000     0.214    -2.041     8.478    21.980  1023.971  4549.671    31.279    10.634     0.020    10.990  3705.253  2503.077     9.019    22.474    14.209  5977.710     0.000
       235    22.419     0.104     0.000     0.217    -2.042     8.585    22.419  1023.968  4460.449    31.276    10.634     0.020    11.210  3689.464  2503.017     9.009    22.159    14.009  5729.472     0.000
       236    22.868     0.105     0.000     0.219    -2.043     8.693    22.868  1023.965  4372.978    31.272    10.634     0.020    11.434  3673.984  2502.958     8.999    21.850    13.814  5492.979     0.000
       237    23.325     0.106     0.000     0.221    -2.044     8.802    23.325  1023.963  4287.222    31.269    10.635     0.020    11.663  3658.808  2502.900     8.990    21.548    13.623  5267.640     0.000
       238    23.792     0.107     0.000     0.224    -2.045     8.913    23.792  1023.960  4203.149    31.266    10.635     0.020    11.896  3643.929  2502.843     8.980    21.252    13.436  5052.893     0.000
       239    24.268     0.108     0.000     0.226    -2.046     9.025    24.268  1023.958  4120.724    31.262    10.636     0.020    12.134  3629.342  2502.787     8.971    20.962    13.253  4848.207     0.000
       240    24.753     0.109     0.000     0.228    -2.047     9.139    24.753  1023.955  4039.916    31.259    10.636     0.020    12.376  3615.042  2502.732     8.962    20.679    13.073  4653.077     0.000
       241    25.248     0.111     0.000     0.231    -2.048     9.254    25.248  1023.953  3960.692    31.256    10.636     0.020    12.624  3601.021  2502.679     8.953    20.401    12.897  4467.027     0.000
       242    25.753     0.112     0.000     0.233    -2.050     9.371    25.753  1023.950  3883.023    31.253    10.637     0.020    12.877  3587.276  2502.626     8.944    20.129    12.725  4289.602     0.000
       243    26.268     0.113     0.000     0.236    -2.051     9.489    26.268  1023.948  3806.876    31.250    10.637     0.020    13.134  3573.800  2502.575     8.936    19.863    12.557  4120.373     0.000
       244    26.794     0.114     0.000     0.238    -2.052     9.609    26.794  1023.946  3732.223    31.248    10.637     0.020    13.397  3560.588  2502.524     8.927    19.602    12.392  3958.933     0.000
       245    27.330     0.115     0.000     0.241    -2.053     9.731    27.330  1023.944  3659.035    31.245    10.638     0.020    13.665  3547.635  2502.475     8.919    19.346    12.230  3804.895     0.000
       246    27.876     0.117     0.000     0.244    -2.054     9.854    27.876  1023.941  3587.281    31.242    10.638     0.020    13.938  3534.937  2502.426     8.910    19.096    12.072  3657.894     0.000
       247    28.434     0.118     0.000     0.246    -2.055     9.979    28.434  1023.939  3516.935    31.239    10.638     0.020    14.217  3522.487  2502.379     8.902    18.851    11.917  3517.581     0.000
       248    29.003     0.119     0.000     0.249    -2.056    10.105    29.003  1023.937  3447.969    31.237    10.639     0.020    14.501  3510.281  2502.332     8.894    18.611    11.765  3383.628     0.000
       249    29.583     0.120     0.000     0.251    -2.057    10.234    29.583  1023.935  3380.355    31.234    10.639     0.020    14.791  3498.315  2502.286     8.886    18.376    11.617  3255.722     0.000
       250    30.174     0.122     0.000     0.254    -2.058    10.364    30.174  1023.933  3314.067    31.232    10.639     0.020    15.087  3486.583  2502.242     8.878    18.146    11.471  3133.567     0.000
       251    30.778     0.123     0.000     0.257    -2.059    10.496    30.778  1023.931  3249.079    31.229    10.639     0.020    15.389  3475.082  2502.198     8.870    17.921    11.329  3016.882     0.000
       252    31.394     0.124     0.000     0.260    -2.061    10.629    31.394  1023.929  3185.365    31.227    10.640     0.020    15.697  3463.805  2502.154     8.863    17.701    11.189  2905.401     0.000
       253    32.022     0.126     0.000     0.263    -2.062    10.765    32.022  1023.927  3122.901    31.224    10.640     0.020    16.011  3452.750  2502.112     8.855    17.485    11.053  2798.870     0.000
       254    32.662     0.127     0.000     0.265    -2.063    10.903    32.662  1023.926  3061.663    31.222    10.640     0.020    16.331  3441.912  2502.071     8.848    17.273    10.919  2697.050     0.000
       255    33.315     0.128     0.000     0.268    -2.064    11.042    33.315  1023.924  3001.625    31.220    10.640     0.020    16.658  3431.286  2502.030     8.840    17.066    10.788  2599.713     0.000
