****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       174    31.418     0.358     0.000     0.694    -1.488     7.511    31.418  1023.893  3182.935    31.197    10.718     0.020    15.709
       175    32.005     0.364     0.000     0.707    -1.481     7.747    32.005  1023.891  3124.489    31.195    10.719     0.020    16.003
       176    32.591     0.370     0.000     0.720    -1.475     7.985    32.591  1023.889  3068.335    31.192    10.721     0.020    16.295
       177    33.174     0.376     0.000     0.733    -1.469     8.224    33.174  1023.886  3014.376    31.190    10.722     0.020    16.587
       178    33.756     0.382     0.000     0.745    -1.463     8.466    33.756  1023.884  2962.477    31.187    10.724     0.020    16.878
       179    34.334     0.388     0.000     0.758    -1.458     8.708    34.334  1023.882  2912.531    31.185    10.725     0.020    17.167
       180    34.911     0.394     0.000     0.770    -1.452     8.953    34.911  1023.880  2864.433    31.182    10.726     0.020    17.455
       181    35.485     0.400     0.000     0.783    -1.446     9.199    35.485  1023.878  2818.088    31.180    10.728     0.020    17.743
       182    36.057     0.406     0.000     0.796    -1.441     9.446    36.057  1023.876  2773.407    31.178    10.729     0.020    18.028
       183    36.626     0.412     0.000     0.808    -1.436     9.695    36.626  1023.874  2730.307    31.176    10.730     0.020    18.313
       184    37.193     0.418     0.000     0.820    -1.431     9.946    37.193  1023.873  2688.711    31.174    10.732     0.020    18.596
       185    37.757     0.423     0.000     0.833    -1.426    10.198    37.757  1023.871  2648.547    31.172    10.733     0.020    18.878
       186    38.318     0.429     0.000     0.845    -1.421    10.451    38.318  1023.869  2609.748    31.170    10.734     0.020    19.159
       187    38.876     0.435     0.000     0.857    -1.416    10.707    38.876  1023.868  2572.250    31.168    10.735     0.020    19.438
       188    39.432     0.440     0.000     0.870    -1.411    10.963    39.432  1023.866  2535.997    31.167    10.737     0.020    19.716
       189    39.985     0.446     0.000     0.882    -1.407    11.221    39.985  1023.864  2500.931    31.165    10.738     0.020    19.993
       190    40.535     0.451     0.000     0.894    -1.402    11.481    40.535  1023.863  2467.002    31.163    10.739     0.020    20.268
       191    41.082     0.457     0.000     0.906    -1.398    11.742    41.082  1023.861  2434.161    31.162    10.740     0.020    20.541
       192    41.626     0.462     0.000     0.919    -1.394    12.004    41.626  1023.860  2402.362    31.160    10.741     0.020    20.813
       193    42.166     0.467     0.000     0.931    -1.389    12.268    42.166  1023.859  2371.564    31.158    10.742     0.020    21.083
       194    42.704     0.473     0.000     0.943    -1.385    12.534    42.704  1023.857  2341.724    31.157    10.743     0.020    21.352
       195    43.238     0.478     0.000     0.955    -1.381    12.800    43.238  1023.856  2312.806    31.155    10.745     0.020    21.619
       196    43.768     0.483     0.000     0.967    -1.378    13.069    43.768  1023.855  2284.774    31.154    10.746     0.020    21.884
       197    44.295     0.488     0.000     0.979    -1.374    13.339    44.295  1023.853  2257.593    31.153    10.747     0.020    22.147
       198    44.818     0.493     0.000     0.991    -1.370    13.610    44.818  1023.852  2231.232    31.151    10.748     0.020    22.409
       199    45.338     0.498     0.000     1.003    -1.367    13.882    45.338  1023.851  2205.660    31.150    10.749     0.020    22.669
       200    45.854     0.503     0.000     1.015    -1.363    14.156    45.854  1023.850  2180.850    31.149    10.750     0.020    22.927
       201    46.366     0.508     0.000     1.028    -1.360    14.432    46.366  1023.849  2156.773    31.148    10.750     0.020    23.183
       202    46.873     0.513     0.000     1.040    -1.356    14.709    46.873  1023.848  2133.404    31.146    10.751     0.020    23.437
       203    47.377     0.517     0.000     1.052    -1.353    14.987    47.377  1023.847  2110.720    31.145    10.752     0.020    23.689
       204    47.877     0.522     0.000     1.064    -1.350    15.267    47.877  1023.846  2088.695    31.144    10.753     0.020    23.938
       205    48.372     0.527     0.000     1.076    -1.347    15.548    48.372  1023.845  2067.310    31.143    10.754     0.020    24.186
       206    48.863     0.531     0.000     1.088    -1.344    15.830    48.863  1023.844  2046.541    31.142    10.755     0.020    24.431
       207    49.349     0.536     0.000     1.100    -1.341    16.115    49.349  1023.843  2026.371    31.141    10.756     0.020    24.675
       208    49.831     0.540     0.000     1.112    -1.339    16.400    49.831  1023.842  2006.778    31.140    10.757     0.020    24.916
       209    50.308     0.545     0.000     1.124    -1.336    16.687    50.308  1023.841  1987.745    31.139    10.757     0.020    25.154
       210    50.781     0.549     0.000     1.136    -1.333    16.975    50.781  1023.840  1969.255    31.138    10.758     0.020    25.390
       211    51.248     0.553     0.000     1.148    -1.331    17.265    51.248  1023.839  1951.291    31.137    10.759     0.020    25.624
       212    51.711     0.558     0.000     1.160    -1.328    17.556    51.711  1023.838  1933.835    31.136    10.760     0.020    25.855
       213    52.168     0.562     0.000     1.172    -1.326    17.849    52.168  1023.837  1916.873    31.135    10.761     0.020    26.084
       214    52.621     0.566     0.000     1.184    -1.324    18.143    52.621  1023.837  1900.390    31.134    10.761     0.020    26.310
       215    53.068     0.570     0.000     1.196    -1.322    18.438    53.068  1023.836  1884.370    31.133    10.762     0.020    26.534
       216    53.510     0.574     0.000     1.208    -1.320    18.735    53.510  1023.835  1868.800    31.132    10.763     0.020    26.755
       217    53.947     0.578     0.000     1.220    -1.318    19.033    53.947  1023.834  1853.665    31.132    10.763     0.020    26.974
       218    54.379     0.582     0.000     1.232    -1.316    19.333    54.379  1023.833  1838.951    31.131    10.764     0.020    27.189
       219    54.805     0.585     0.000     1.244    -1.314    19.634    54.805  1023.833  1824.644    31.130    10.765     0.020    27.403
       220    55.226     0.589     0.000     1.256    -1.312    19.936    55.226  1023.832  1810.731    31.129    10.765     0.020    27.613
       221    55.642     0.593     0.000     1.268    -1.311    20.240    55.642  1023.831  1797.197    31.129    10.766     0.020    27.821
       222    56.053     0.596     0.000     1.280    -1.309    20.546    56.053  1023.831  1784.028    31.128    10.767     0.020    28.026
       223    56.459     0.600     0.000     1.292    -1.308    20.852    56.459  1023.830  1771.209    31.127    10.767     0.020    28.229
       224    56.859     0.603     0.000     1.304    -1.306    21.160    56.859  1023.829  1758.724    31.126    10.768     0.020    28.430
       225    57.256     0.607     0.000     1.317    -1.305    21.470    57.256  1023.829  1746.555    31.126    10.768     0.020    28.628
       226    57.647     0.610     0.000     1.329    -1.304    21.781    57.647  1023.828  1734.681    31.125    10.769     0.020    28.824
       227    58.036     0.613     0.000     1.341    -1.303    22.093    58.036  1023.828  1723.075    31.125    10.770     0.020    29.018
       228    58.422     0.617     0.000     1.353    -1.302    22.407    58.422  1023.827  1711.694    31.124    10.770     0.020    29.211
       229    58.806     0.620     0.000     1.365    -1.301    22.722    58.806  1023.827  1700.515    31.123    10.771     0.020    29.403
       230    59.188     0.623     0.000     1.377    -1.300    23.039    59.188  1023.826  1689.522    31.123    10.771     0.020    29.594
       231    59.570     0.626     0.000     1.390    -1.299    23.357    59.570  1023.825  1678.706    31.122    10.772     0.020    29.785
       232    59.950     0.629     0.000     1.402    -1.298    23.676    59.950  1023.825  1668.058    31.122    10.772     0.020    29.975
       233    60.329     0.632     0.000     1.414    -1.298    23.997    60.329  1023.824  1657.572    31.121    10.773     0.020    30.165
       234    60.708     0.635     0.000     1.427    -1.297    24.320    60.708  1023.824  1647.241    31.120    10.773     0.020    30.354
       235    61.085     0.639     0.000     1.439    -1.297    24.644    61.085  1023.823  1637.061    31.120    10.774     0.020    30.543
       236    61.462     0.642     0.000     1.451    -1.296    24.970    61.462  1023.823  1627.026    31.119    10.774     0.020    30.731
       237    61.838     0.644     0.000     1.464    -1.296    25.297    61.838  1023.822  1617.130    31.119    10.775     0.020    30.919
       238    62.213     0.647     0.000     1.476    -1.296    25.627    62.213  1023.822  1607.370    31.118    10.775     0.020    31.107
       239    62.588     0.650     0.000     1.488    -1.296    25.958    62.588  1023.821  1597.739    31.118    10.776     0.020    31.294
       240    62.963     0.653     0.000     1.501    -1.296    26.291    62.963  1023.821  1588.234    31.117    10.776     0.020    31.482
---------------------- Local maximum rise or fall --------------------
       241    63.337     0.656     0.000     1.513    -1.296    26.626    63.337  1023.820  1578.849    31.117    10.777     0.020    31.669
       242    63.711     0.659     0.000     1.526    -1.296    26.964    63.711  1023.820  1569.580    31.116    10.777     0.020    31.856
       243    64.085     0.662     0.000     1.539    -1.296    27.303    64.085  1023.819  1560.422    31.116    10.777     0.020    32.043
       244    64.459     0.665     0.000     1.551    -1.296    27.645    64.459  1023.819  1551.372    31.115    10.778     0.020    32.230
       245    64.833     0.667     0.000     1.564    -1.297    27.989    64.833  1023.818  1542.424    31.115    10.778     0.020    32.417
       246    65.207     0.670     0.000     1.577    -1.297    28.335    65.207  1023.818  1533.575    31.114    10.779     0.020    32.604
       247    65.582     0.673     0.000     1.590    -1.298    28.684    65.582  1023.818  1524.820    31.114    10.779     0.020    32.791
       248    65.956     0.675     0.000     1.602    -1.299    29.035    65.956  1023.817  1516.155    31.113    10.780     0.020    32.978
       249    66.332     0.678     0.000     1.615    -1.299    29.389    66.332  1023.817  1507.576    31.113    10.780     0.020    33.166
       250    66.708     0.681     0.000     1.628    -1.300    29.746    66.708  1023.816  1499.078    31.112    10.780     0.020    33.354
       251    67.084     0.683     0.000     1.642    -1.301    30.105    67.084  1023.816  1490.659    31.112    10.781     0.020    33.542
       252    67.462     0.686     0.000     1.655    -1.302    30.468    67.462  1023.815  1482.312    31.111    10.781     0.020    33.731
       253    67.841     0.689     0.000     1.668    -1.304    30.834    67.841  1023.815  1474.035    31.111    10.782     0.020    33.920
       254    68.222     0.691     0.000     1.681    -1.305    31.203    68.222  1023.815  1465.797    31.110    10.782     0.020    34.111
       255    68.608     0.694     0.000     1.695    -1.306    31.575    68.608  1023.814  1457.556    31.110    10.782     0.020    34.304
       256    69.000     0.697     0.000     1.708    -1.308    31.951    69.000  1023.814  1449.278    31.109    10.783     0.020    34.500
       257    69.399     0.699     0.000     1.722    -1.309    32.331    69.399  1023.813  1440.936    31.109    10.783     0.020    34.700
       258    69.808     0.702     0.000     1.736    -1.311    32.715    69.808  1023.813  1432.508    31.109    10.784     0.020    34.904
       259    70.226     0.705     0.000     1.749    -1.313    33.103    70.226  1023.812  1423.974    31.108    10.784     0.020    35.113
       260    70.655     0.707     0.000     1.763    -1.315    33.496    70.655  1023.812  1415.321    31.108    10.784     0.020    35.328
       261    71.097     0.710     0.000     1.777    -1.317    33.894    71.097  1023.812  1406.533    31.107    10.785     0.020    35.548
       262    71.551     0.713     0.000     1.792    -1.319    34.297    71.551  1023.811  1397.600    31.107    10.785     0.020    35.776
       263    72.020     0.716     0.000     1.806    -1.321    34.706    72.020  1023.811  1388.509    31.106    10.786     0.020    36.010
       264    72.503     0.719     0.000     1.821    -1.324    35.121    72.503  1023.810  1379.250    31.106    10.786     0.020    36.252
       265    73.003     0.722     0.000     1.836    -1.326    35.542    73.003  1023.810  1369.812    31.105    10.787     0.020    36.501
       266    73.519     0.725     0.000     1.850    -1.329    35.971    73.519  1023.809  1360.186    31.105    10.787     0.020    36.760
       267    74.054     0.729     0.000     1.866    -1.332    36.406    74.054  1023.809  1350.362    31.104    10.787     0.020    37.027
       268    74.609     0.732     0.000     1.881    -1.335    36.849    74.609  1023.808  1340.328    31.104    10.788     0.020    37.304
       269    75.184     0.736     0.000     1.897    -1.338    37.301    75.184  1023.808  1330.074    31.103    10.788     0.020    37.592
       270    75.781     0.739     0.000     1.913    -1.341    37.762    75.781  1023.807  1319.589    31.103    10.789     0.020    37.891
       271    76.402     0.743     0.000     1.929    -1.345    38.232    76.402  1023.807  1308.862    31.102    10.789     0.020    38.201
       272    77.049     0.747     0.000     1.945    -1.348    38.712    77.049  1023.806  1297.880    31.101    10.790     0.020    38.524
       273    77.722     0.751     0.000     1.962    -1.352    39.204    77.722  1023.806  1286.629    31.101    10.790     0.020    38.861
       274    78.425     0.755     0.000     1.979    -1.356    39.707    78.425  1023.805  1275.096    31.100    10.790     0.020    39.213
       275    79.160     0.759     0.000     1.997    -1.361    40.224    79.160  1023.805  1263.264    31.100    10.791     0.020    39.580
       276    79.929     0.764     0.000     2.015    -1.365    40.754    79.929  1023.804  1251.116    31.099    10.791     0.020    39.964
       277    80.734     0.768     0.000     2.033    -1.370    41.300    80.734  1023.804  1238.634    31.098    10.792     0.020    40.367
       278    81.580     0.773     0.000     2.052    -1.375    41.862    81.580  1023.803  1225.796    31.098    10.792     0.020    40.790
       279    82.469     0.779     0.000     2.071    -1.380    42.443    82.469  1023.802  1212.578    31.097    10.793     0.020    41.234
       280    83.406     0.784     0.000     2.091    -1.386    43.043    83.406  1023.802  1198.953    31.096    10.793     0.020    41.703
       281    84.396     0.790     0.000     2.112    -1.392    43.666    84.396  1023.801  1184.891    31.096    10.794     0.020    42.198
       282    85.444     0.796     0.000     2.133    -1.398    44.313    85.444  1023.801  1170.357    31.095    10.794     0.020    42.722
       283    86.557     0.802     0.000     2.155    -1.405    44.987    86.557  1023.800  1155.309    31.094    10.795     0.020    43.278
       284    87.742     0.809     0.000     2.178    -1.412    45.692    87.742  1023.799  1139.699    31.094    10.795     0.020    43.871
       285    89.010     0.816     0.000     2.202    -1.419    46.432    89.010  1023.799  1123.471    31.093    10.795     0.020    44.505
       286    90.371     0.823     0.000     2.227    -1.427    47.211    90.371  1023.798  1106.554    31.092    10.796     0.020    45.185
       287    91.839     0.832     0.000     2.253    -1.436    48.036    91.839  1023.797  1088.867    31.091    10.796     0.020    45.919
       288    93.432     0.840     0.000     2.281    -1.446    48.914    93.432  1023.797  1070.302    31.090    10.797     0.020    46.716
       289    95.172     0.850     0.000     2.311    -1.456    49.855    95.172  1023.796  1050.728    31.090    10.797     0.020    47.586
       290    97.076     0.860     0.000     2.342    -1.467    50.865    97.076  1023.795  1030.125    31.089    10.797     0.020    48.538
       291    99.017     0.871     0.000     2.374    -1.478    51.874    99.017  1023.794  1009.926    31.088    10.798     0.020    49.509
       292   100.998     0.882     0.000     2.405    -1.490    52.879   100.998  1023.794   990.123    31.087    10.798     0.020    50.499
       293   103.018     0.893     0.000     2.436    -1.501    53.883   103.018  1023.793   970.708    31.086    10.798     0.020    51.509
       294   105.078     0.904     0.000     2.466    -1.513    54.889   105.078  1023.793   951.674    31.086    10.798     0.020    52.539
       295   107.180     0.916     0.000     2.497    -1.524    55.897   107.180  1023.792   933.013    31.085    10.798     0.020    53.590
       296   109.323     0.927     0.000     2.527    -1.536    56.909   109.323  1023.791   914.718    31.084    10.798     0.020    54.662
       297   111.510     0.939     0.000     2.558    -1.548    57.925   111.510  1023.791   896.782    31.084    10.798     0.020    55.755
       298   113.740     0.951     0.000     2.588    -1.559    58.948   113.740  1023.791   879.198    31.083    10.798     0.020    56.870
       299   116.015     0.964     0.000     2.618    -1.571    59.977   116.015  1023.790   861.959    31.082    10.798     0.020    58.007
       300   118.335     0.976     0.000     2.649    -1.583    61.014   118.335  1023.790   845.057    31.082    10.797     0.020    59.168
       301   120.702     0.989     0.000     2.679    -1.595    62.060   120.702  1023.790   828.487    31.081    10.797     0.020    60.351
       302   123.116     1.002     0.000     2.710    -1.607    63.116   123.116  1023.789   812.242    31.081    10.797     0.020    61.558
       303   125.578     1.015     0.000     2.740    -1.619    64.182   125.578  1023.789   796.316    31.081    10.796     0.020    62.789
       304   128.090     1.028     0.000     2.771    -1.630    65.260   128.090  1023.789   780.701    31.080    10.796     0.020    64.045
       305   130.652     1.042     0.000     2.802    -1.642    66.351   130.652  1023.789   765.393    31.080    10.795     0.020    65.326
       306   133.265     1.056     0.000     2.833    -1.654    67.456   133.265  1023.788   750.385    31.079    10.795     0.020    66.632
       307   135.930     1.070     0.000     2.865    -1.666    68.576   135.930  1023.788   735.672    31.079    10.794     0.020    67.965
       308   138.649     1.084     0.000     2.897    -1.678    69.712   138.649  1023.788   721.247    31.079    10.793     0.020    69.324
       309   141.422     1.099     0.000     2.929    -1.690    70.865   141.422  1023.788   707.105    31.079    10.793     0.020    70.711
       310   144.250     1.113     0.000     2.961    -1.702    72.038   144.250  1023.788   693.240    31.078    10.792     0.020    72.125
       311   147.135     1.128     0.000     2.994    -1.714    73.231   147.135  1023.788   679.647    31.078    10.791     0.020    73.568
---------------------------- Plume traps -----------------------------
       312   150.078     1.144     0.000     3.027    -1.726    74.446   150.078  1023.788   666.321    31.078    10.790     0.020    75.039
       313   153.079     1.159     0.000     3.061    -1.738    75.685   153.079  1023.788   653.256    31.078    10.789     0.020    76.540
       314   156.141     1.175     0.000     3.095    -1.749    76.950   156.141  1023.788   640.447    31.078    10.788     0.020    78.071
       315   159.264     1.191     0.000     3.130    -1.761    78.243   159.264  1023.788   627.889    31.078    10.787     0.020    79.632
       316   162.449     1.207     0.000     3.165    -1.773    79.566   162.449  1023.789   615.578    31.078    10.786     0.020    81.225
       317   165.472     1.223     0.000     3.199    -1.783    80.829   165.472  1023.789   604.330    31.078    10.785     0.020    82.736
       318   168.344     1.238     0.000     3.230    -1.793    82.025   168.344  1023.789   594.023    31.078    10.784     0.020    84.172
       319   171.048     1.252     0.000     3.260    -1.802    83.154   171.048  1023.789   584.630    31.078    10.783     0.020    85.524
       320   173.617     1.265     0.000     3.289    -1.811    84.232   173.617  1023.789   575.981    31.078    10.782     0.020    86.808
       321   176.064     1.278     0.000     3.316    -1.818    85.268   176.064  1023.789   567.976    31.078    10.781     0.020    88.032
       322   178.407     1.290     0.000     3.342    -1.826    86.270   178.407  1023.790   560.517    31.078    10.781     0.020    89.203
       323   180.657     1.301     0.000     3.368    -1.833    87.244   180.657  1023.790   553.535    31.078    10.780     0.020    90.328
       324   182.823     1.312     0.000     3.392    -1.839    88.194   182.823  1023.790   546.976    31.078    10.779     0.020    91.412
       325   184.913     1.323     0.000     3.416    -1.845    89.123   184.913  1023.790   540.796    31.078    10.778     0.020    92.456
       326   186.930     1.333     0.000     3.440    -1.851    90.034   186.930  1023.790   534.958    31.078    10.777     0.020    93.465
       327   188.881     1.343     0.000     3.463    -1.857    90.928   188.881  1023.790   529.433    31.078    10.777     0.020    94.441
       328   190.768     1.352     0.000     3.486    -1.862    91.808   190.768  1023.791   524.196    31.078    10.776     0.020    95.384
       329   192.595     1.361     0.000     3.508    -1.867    92.674   192.595  1023.791   519.224    31.078    10.775     0.020    96.298
       330   194.364     1.370     0.000     3.530    -1.872    93.529   194.364  1023.791   514.499    31.078    10.775     0.020    97.182
       331   196.077     1.379     0.000     3.551    -1.876    94.373   196.077  1023.791   510.004    31.078    10.774     0.020    98.038
       332   197.736     1.387     0.000     3.573    -1.881    95.207   197.736  1023.791   505.725    31.078    10.773     0.020    98.868
       333   199.342     1.395     0.000     3.594    -1.885    96.033   199.342  1023.791   501.650    31.079    10.773     0.020    99.671
       334   200.897     1.403     0.000     3.615    -1.889    96.850   200.897  1023.792   497.767    31.079    10.772     0.020   100.449
       335   202.402     1.410     0.000     3.635    -1.893    97.660   202.402  1023.792   494.066    31.079    10.772     0.020   101.201
       336   203.858     1.417     0.000     3.656    -1.896    98.463   203.858  1023.792   490.539    31.079    10.771     0.020   101.929
       337   205.265     1.424     0.000     3.676    -1.900    99.260   205.265  1023.792   487.176    31.079    10.771     0.020   102.632
       338   206.624     1.431     0.000     3.696    -1.903   100.052   206.624  1023.792   483.970    31.079    10.770     0.020   103.312
       339   207.936     1.437     0.000     3.716    -1.906   100.838   207.936  1023.792   480.916    31.079    10.770     0.020   103.968
       340   209.202     1.443     0.000     3.736    -1.909   101.620   209.202  1023.792   478.007    31.079    10.769     0.020   104.601
       341   210.422     1.449     0.000     3.755    -1.911   102.397   210.422  1023.793   475.236    31.079    10.769     0.020   105.211
       342   211.595     1.455     0.000     3.775    -1.914   103.170   211.595  1023.793   472.600    31.079    10.768     0.020   105.798
       343   212.723     1.460     0.000     3.794    -1.916   103.940   212.723  1023.793   470.094    31.079    10.768     0.020   106.362
       344   213.806     1.465     0.000     3.813    -1.919   104.707   213.806  1023.793   467.713    31.079    10.768     0.020   106.903
       345   214.844     1.470     0.000     3.833    -1.921   105.471   214.844  1023.793   465.453    31.079    10.767     0.020   107.422
       346   215.838     1.475     0.000     3.852    -1.923   106.232   215.838  1023.793   463.311    31.079    10.767     0.020   107.919
       347   216.787     1.479     0.000     3.871    -1.925   106.991   216.787  1023.793   461.283    31.079    10.766     0.020   108.393
       348   217.692     1.484     0.000     3.890    -1.926   107.748   217.692  1023.793   459.365    31.080    10.766     0.020   108.846
       349   218.553     1.488     0.000     3.909    -1.928   108.503   218.553  1023.793   457.555    31.080    10.766     0.020   109.276
       350   219.370     1.491     0.000     3.927    -1.929   109.256   219.370  1023.794   455.851    31.080    10.766     0.020   109.685
       351   220.144     1.495     0.000     3.946    -1.931   110.009   220.144  1023.794   454.248    31.080    10.765     0.020   110.072
       352   220.876     1.498     0.000     3.965    -1.932   110.760   220.876  1023.794   452.743    31.080    10.765     0.020   110.438
       353   221.565     1.502     0.000     3.984    -1.933   111.510   221.565  1023.794   451.335    31.080    10.765     0.020   110.782
       354   222.212     1.504     0.000     4.002    -1.934   112.260   222.212  1023.794   450.020    31.080    10.765     0.020   111.106
       355   222.819     1.507     0.000     4.021    -1.934   113.010   222.819  1023.794   448.794    31.080    10.764     0.020   111.410
       356   223.387     1.510     0.000     4.040    -1.935   113.759   223.387  1023.794   447.653    31.080    10.764     0.020   111.694
       357   223.919     1.512     0.000     4.058    -1.935   114.508   223.919  1023.794   446.590    31.080    10.764     0.020   111.959
       358   224.419     1.514     0.000     4.077    -1.936   115.258   224.419  1023.794   445.595    31.080    10.764     0.020   112.210
       359   224.899     1.516     0.000     4.096    -1.936   116.008   224.899  1023.794   444.644    31.080    10.764     0.020   112.449
       360   225.363     1.518     0.000     4.114    -1.936   116.758   225.363  1023.794   443.728    31.080    10.763     0.020   112.682
---------------------- Local maximum rise or fall --------------------
       361   225.816     1.520     0.000     4.133    -1.936   117.510   225.816  1023.794   442.839    31.080    10.763     0.020   112.908
       362   226.258     1.522     0.000     4.152    -1.936   118.264   226.258  1023.794   441.974    31.080    10.763     0.020   113.129
       363   226.691     1.524     0.000     4.171    -1.935   119.020   226.691  1023.794   441.129    31.080    10.763     0.020   113.346
       364   227.117     1.525     0.000     4.189    -1.935   119.778   227.117  1023.794   440.303    31.080    10.763     0.020   113.558
       365   227.535     1.527     0.000     4.208    -1.934   120.539   227.535  1023.794   439.494    31.080    10.763     0.020   113.767
       366   227.952     1.529     0.000     4.227    -1.934   121.304   227.952  1023.794   438.688    31.080    10.762     0.020   113.976
       367   228.379     1.530     0.000     4.246    -1.933   122.074   228.379  1023.794   437.868    31.080    10.762     0.020   114.190
       368   228.823     1.532     0.000     4.266    -1.932   122.848   228.823  1023.795   437.020    31.080    10.762     0.020   114.411
       369   229.288     1.533     0.000     4.285    -1.931   123.629   229.288  1023.795   436.133    31.080    10.762     0.020   114.644
       370   229.780     1.535     0.000     4.305    -1.930   124.416   229.780  1023.795   435.200    31.080    10.762     0.020   114.890
       371   230.301     1.537     0.000     4.324    -1.928   125.211   230.301  1023.795   434.214    31.080    10.762     0.020   115.151
       372   230.856     1.538     0.000     4.344    -1.927   126.016   230.856  1023.795   433.171    31.080    10.761     0.020   115.428
       373   231.446     1.540     0.000     4.364    -1.925   126.830   231.446  1023.795   432.066    31.080    10.761     0.020   115.723
       374   232.075     1.542     0.000     4.385    -1.923   127.657   232.075  1023.795   430.895    31.080    10.761     0.020   116.038
       375   232.746     1.545     0.000     4.406    -1.921   128.496   232.746  1023.795   429.652    31.080    10.761     0.020   116.373
       376   233.463     1.547     0.000     4.427    -1.919   129.350   233.463  1023.795   428.334    31.080    10.761     0.020   116.731
       377   234.227     1.549     0.000     4.448    -1.916   130.220   234.227  1023.795   426.936    31.080    10.760     0.020   117.114
       378   235.045     1.552     0.000     4.470    -1.914   131.108   235.045  1023.795   425.451    31.081    10.760     0.020   117.522
       379   235.919     1.555     0.000     4.492    -1.911   132.017   235.919  1023.795   423.875    31.081    10.760     0.020   117.959
       380   236.854     1.558     0.000     4.515    -1.908   132.948   236.854  1023.795   422.200    31.081    10.760     0.020   118.427
       381   237.858     1.561     0.000     4.539    -1.904   133.905   237.858  1023.795   420.419    31.081    10.759     0.020   118.929
       382   238.936     1.564     0.000     4.563    -1.901   134.891   238.936  1023.795   418.523    31.081    10.759     0.020   119.468
       383   240.096     1.568     0.000     4.588    -1.897   135.911   240.096  1023.796   416.500    31.081    10.759     0.020   120.048
       384   241.348     1.572     0.000     4.614    -1.893   136.967   241.348  1023.796   414.340    31.081    10.758     0.020   120.674
       385   242.703     1.576     0.000     4.641    -1.888   138.067   242.703  1023.796   412.027    31.081    10.758     0.020   121.351
       386   244.175     1.581     0.000     4.669    -1.883   139.216   244.175  1023.796   409.543    31.081    10.758     0.020   122.087
       387   245.781     1.586     0.000     4.699    -1.878   140.423   245.781  1023.796   406.867    31.081    10.757     0.020   122.890
       388   247.543     1.592     0.000     4.730    -1.872   141.699   247.543  1023.796   403.970    31.081    10.757     0.020   123.772
       389   249.490     1.598     0.000     4.763    -1.865   143.057   249.490  1023.796   400.817    31.081    10.756     0.020   124.745
       390   251.660     1.605     0.000     4.799    -1.858   144.516   251.660  1023.796   397.362    31.081    10.756     0.020   125.830
       391   254.104     1.613     0.000     4.837    -1.850   146.102   254.104  1023.796   393.539    31.081    10.755     0.020   127.052
       392   256.898     1.622     0.000     4.880    -1.841   147.850   256.898  1023.797   389.259    31.081    10.755     0.020   128.449
       393   260.156     1.633     0.000     4.927    -1.830   149.817   260.156  1023.797   384.385    31.081    10.754     0.020   130.078
       394   264.065     1.646     0.000     4.983    -1.818   152.095   264.065  1023.797   378.695    31.081    10.754     0.020   132.032
       395   268.968     1.662     0.000     5.049    -1.802   154.854   268.968  1023.797   371.792    31.081    10.753     0.020   134.484
       396   274.347     1.680     0.000     5.119    -1.785   157.779   274.347  1023.797   364.502    31.081    10.752     0.020   137.174
       397   279.834     1.699     0.000     5.188    -1.769   160.655   279.834  1023.797   357.355    31.081    10.751     0.020   139.917
       398   285.431     1.719     0.000     5.256    -1.753   163.491   285.431  1023.797   350.348    31.081    10.751     0.020   142.715
       399   291.139     1.739     0.000     5.323    -1.737   166.309   291.139  1023.797   343.478    31.081    10.750     0.020   145.570
---------------------------- Plume traps -----------------------------
       400   296.962     1.760     0.000     5.389    -1.722   169.126   296.962  1023.797   336.743    31.081    10.750     0.020   148.481
-------------------- Starting Farfield Calculations --------------------
Note: Plumes not merged, Brooks method may be overly conservative
Farfield dispersion based on wastefield width of :      49.76 (m)
