****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.50     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth    CL-Dil  Amb-Curr    P-Temp     P-Sal    P-Con.     P-Den   Net-Dil      Time
      Step (FluxAvg)       (m)       (m)       (m)       (m)        ()     (m/s)       (C)     (psu)    (mg/L)   (kg/m3)        ()       (s)
       187    23.984     1.143     0.000     0.601    -5.867    11.992     0.020    10.092    31.775  4169.459  1024.447    23.984    27.435
       188    24.464     1.157     0.000     0.610    -5.917    12.232     0.020    10.085    31.764  4087.675  1024.440    24.464    27.875
       189    24.953     1.172     0.000     0.619    -5.968    12.477     0.020    10.078    31.753  4007.495  1024.432    24.953    28.321
       190    25.452     1.187     0.000     0.629    -6.019    12.726     0.020    10.071    31.742  3928.889  1024.425    25.452    28.775
       191    25.962     1.202     0.000     0.638    -6.071    12.981     0.020    10.063    31.732  3851.826  1024.418    25.962    29.237
       192    26.481     1.217     0.000     0.648    -6.123    13.241     0.020    10.056    31.721  3776.274  1024.411    26.481    29.706
       193    27.011     1.233     0.000     0.657    -6.176    13.505     0.020    10.049    31.711  3702.206  1024.405    27.011    30.183
       194    27.551     1.249     0.000     0.667    -6.229    13.776     0.020    10.042    31.702  3629.591  1024.398    27.551    30.667
       195    28.103     1.265     0.000     0.677    -6.283    14.051     0.020    10.034    31.692  3558.402  1024.392    28.103    31.160
       196    28.665     1.282     0.000     0.687    -6.337    14.332     0.020    10.027    31.683  3488.610  1024.387    28.665    31.661
       197    29.238     1.299     0.000     0.698    -6.392    14.619     0.020    10.020    31.675  3420.187  1024.381    29.238    32.171
       198    29.823     1.316     0.000     0.708    -6.447    14.912     0.020    10.013    31.667  3353.108  1024.376    29.823    32.691
       199    30.420     1.334     0.000     0.719    -6.503    15.210     0.020    10.006    31.659  3287.345  1024.371    30.420    33.219
       200    31.028     1.353     0.000     0.730    -6.560    15.514     0.020     9.999    31.651  3222.872  1024.366    31.028    33.757
       201    31.649     1.372     0.000     0.741    -6.617    15.824     0.020     9.992    31.644  3159.665  1024.362    31.649    34.305
       202    32.282     1.391     0.000     0.753    -6.675    16.141     0.020     9.986    31.637  3097.698  1024.357    32.282    34.864
       203    32.928     1.411     0.000     0.764    -6.733    16.464     0.020     9.979    31.631  3036.947  1024.353    32.928    35.433
       204    33.586     1.431     0.000     0.776    -6.792    16.793     0.020     9.972    31.624  2977.388  1024.350    33.586    36.013
       205    34.258     1.452     0.000     0.788    -6.852    17.129     0.020     9.965    31.619  2918.998  1024.346    34.258    36.605
       206    34.944     1.473     0.000     0.800    -6.912    17.472     0.020     9.959    31.613  2861.753  1024.343    34.944    37.209
       207    35.643     1.495     0.000     0.813    -6.972    17.821     0.020     9.952    31.608  2805.632  1024.340    35.643    37.825
       208    36.356     1.518     0.000     0.825    -7.033    18.178     0.020     9.945    31.603  2750.612  1024.337    36.356    38.454
       209    37.083     1.541     0.000     0.838    -7.095    18.541     0.020     9.939    31.598  2696.672  1024.334    37.083    39.096
       210    37.824     1.565     0.000     0.852    -7.158    18.912     0.020     9.932    31.593  2643.790  1024.332    37.824    39.752
       211    38.581     1.589     0.000     0.865    -7.221    19.291     0.020     9.926    31.589  2591.945  1024.330    38.581    40.422
       212    39.353     1.615     0.000     0.879    -7.284    19.676     0.020     9.919    31.585  2541.118  1024.328    39.353    41.108
       213    40.140     1.641     0.000     0.893    -7.348    20.070     0.020     9.913    31.582  2491.288  1024.326    40.140    41.809
       214    40.943     1.668     0.000     0.908    -7.413    20.471     0.020     9.906    31.579  2442.436  1024.325    40.943    42.526
       215    41.762     1.696     0.000     0.923    -7.478    20.881     0.020     9.900    31.576  2394.542  1024.324    41.762    43.260
       216    42.597     1.725     0.000     0.938    -7.544    21.298     0.020     9.893    31.573  2347.587  1024.322    42.597    44.011
       217    43.449     1.754     0.000     0.953    -7.610    21.724     0.020     9.887    31.570  2301.554  1024.322    43.449    44.781
       218    44.318     1.785     0.000     0.969    -7.677    22.159     0.020     9.880    31.568  2256.424  1024.321    44.318    45.570
       219    45.204     1.817     0.000     0.986    -7.745    22.602     0.020     9.874    31.566  2212.180  1024.320    45.204    46.380
       220    46.108     1.851     0.000     1.002    -7.812    23.054     0.020     9.868    31.564  2168.803  1024.320    46.108    47.210
       221    47.031     1.885     0.000     1.020    -7.881    23.515     0.020     9.861    31.563  2126.277  1024.320    47.031    48.062
---------------------------- Plume traps -----------------------------
       222    47.971     1.922     0.000     1.037    -7.950    23.986     0.020     9.855    31.562  2084.586  1024.320    47.971    48.937
       223    48.931     1.959     0.000     1.056    -8.019    24.465     0.020     9.849    31.561  2043.712  1024.320    48.931    49.837
       224    49.909     1.999     0.000     1.074    -8.088    24.955     0.020     9.842    31.560  2003.640  1024.321    49.909    50.761
       225    50.907     2.040     0.000     1.093    -8.158    25.454     0.020     9.836    31.560  1964.354  1024.321    50.907    51.713
       226    51.925     2.083     0.000     1.113    -8.228    25.963     0.020     9.830    31.559  1925.839  1024.322    51.925    52.692
       227    52.964     2.129     0.000     1.134    -8.299    26.482     0.020     9.824    31.559  1888.079  1024.323    52.964    53.700
       228    53.989     2.176     0.000     1.154    -8.367    26.994     0.020     9.818    31.560  1852.240  1024.325    53.989    54.706
       229    54.950     2.223     0.000     1.173    -8.430    27.475     0.020     9.812    31.560  1819.821  1024.326    54.950    55.657
       230    55.852     2.269     0.000     1.191    -8.487    27.926     0.020     9.807    31.561  1790.437  1024.327    55.852    56.554
       231    56.695     2.314     0.000     1.208    -8.540    28.348     0.020     9.802    31.561  1763.818  1024.328    56.695    57.398
       232    57.487     2.358     0.000     1.224    -8.589    28.743     0.020     9.798    31.562  1739.535  1024.330    57.487    58.195
       233    58.232     2.400     0.000     1.239    -8.634    29.116     0.020     9.794    31.563  1717.282  1024.331    58.232    58.950
       234    58.935     2.442     0.000     1.254    -8.676    29.468     0.020     9.790    31.564  1696.782  1024.332    58.935    59.666
       235    59.601     2.482     0.000     1.268    -8.714    29.801     0.020     9.786    31.565  1677.817  1024.333    59.601    60.347
       236    60.234     2.522     0.000     1.281    -8.750    30.117     0.020     9.783    31.565  1660.200  1024.335    60.234    60.996
       237    60.835     2.560     0.000     1.293    -8.784    30.418     0.020     9.780    31.566  1643.777  1024.336    60.835    61.615
       238    61.409     2.598     0.000     1.305    -8.815    30.705     0.020     9.777    31.567  1628.414  1024.337    61.409    62.207
       239    61.958     2.635     0.000     1.317    -8.845    30.979     0.020     9.774    31.568  1613.997  1024.338    61.958    62.774
       240    62.483     2.672     0.000     1.327    -8.872    31.242     0.020     9.771    31.569  1600.428  1024.339    62.483    63.317
       241    62.987     2.708     0.000     1.338    -8.898    31.494     0.020     9.769    31.570  1587.620  1024.340    62.987    63.838
       242    63.472     2.743     0.000     1.348    -8.923    31.736     0.020     9.766    31.570  1575.500  1024.341    63.472    64.338
       243    63.939     2.778     0.000     1.358    -8.946    31.969     0.020     9.764    31.571  1564.002  1024.342    63.939    64.819
       244    64.389     2.812     0.000     1.367    -8.967    32.194     0.020     9.762    31.572  1553.068  1024.343    64.389    65.282
       245    64.824     2.846     0.000     1.376    -8.988    32.412     0.020     9.760    31.573  1542.647  1024.344    64.824    65.728
       246    65.245     2.879     0.000     1.385    -9.007    32.622     0.020     9.758    31.574  1532.695  1024.345    65.245    66.159
       247    65.653     2.912     0.000     1.393    -9.026    32.826     0.020     9.756    31.574  1523.170  1024.346    65.653    66.574
------------------------- merging happened ---------------------------
       248    66.030     2.944     0.000     1.401    -9.043    33.015     0.020     9.754    31.575  1514.452  1024.347    66.030    66.975
       249    66.388     2.975     0.000     1.409    -9.060    33.194     0.020     9.752    31.576  1506.299  1024.348    66.388    67.370
       250    66.727     3.005     0.000     1.417    -9.076    33.363     0.020     9.750    31.577  1498.644  1024.348    66.727    67.761
       251    67.050     3.035     0.000     1.425    -9.092    33.525     0.020     9.749    31.577  1491.432  1024.349    67.050    68.147
       252    67.357     3.064     0.000     1.432    -9.107    33.678     0.020     9.748    31.578  1484.637  1024.350    67.357    68.530
       253    67.648     3.092     0.000     1.440    -9.122    33.824     0.020     9.746    31.578  1478.232  1024.350    67.648    68.908
       254    67.926     3.121     0.000     1.448    -9.137    33.963     0.020     9.745    31.579  1472.194  1024.351    67.926    69.282
       255    68.190     3.148     0.000     1.455    -9.151    34.095     0.020     9.744    31.579  1466.499  1024.352    68.190    69.650
       256    68.440     3.176     0.000     1.462    -9.165    34.220     0.020     9.743    31.580  1461.128  1024.352    68.440    70.014
       257    68.679     3.203     0.000     1.470    -9.178    34.339     0.020     9.742    31.580  1456.058  1024.353    68.679    70.373
       258    68.905     3.229     0.000     1.477    -9.191    34.453     0.020     9.741    31.581  1451.271  1024.353    68.905    70.727
       259    69.120     3.255     0.000     1.484    -9.203    34.560     0.020     9.740    31.581  1446.749  1024.354    69.120    71.075
       260    69.325     3.281     0.000     1.491    -9.215    34.663     0.020     9.739    31.581  1442.475  1024.354    69.325    71.419
       261    69.520     3.306     0.000     1.497    -9.227    34.760     0.020     9.738    31.582  1438.435  1024.354    69.520    71.758
       262    69.705     3.331     0.000     1.504    -9.238    34.853     0.020     9.737    31.582  1434.612  1024.355    69.705    72.091
       263    69.882     3.355     0.000     1.511    -9.249    34.941     0.020     9.736    31.582  1430.994  1024.355    69.882    72.420
       264    70.049     3.379     0.000     1.517    -9.260    35.025     0.020     9.736    31.583  1427.567  1024.356    70.049    72.743
       265    70.209     3.403     0.000     1.524    -9.270    35.104     0.020     9.735    31.583  1424.319  1024.356    70.209    73.061
       266    70.361     3.427     0.000     1.530    -9.280    35.181     0.020     9.734    31.583  1421.240  1024.356    70.361    73.375
       267    70.506     3.450     0.000     1.536    -9.290    35.253     0.020     9.734    31.583  1418.318  1024.357    70.506    73.683
       268    70.644     3.472     0.000     1.542    -9.299    35.322     0.020     9.733    31.584  1415.544  1024.357    70.644    73.987
       269    70.776     3.495     0.000     1.548    -9.308    35.388     0.020     9.732    31.584  1412.909  1024.357    70.776    74.286
       270    70.902     3.517     0.000     1.554    -9.317    35.451     0.020     9.732    31.584  1410.404  1024.357    70.902    74.580
       271    71.022     3.539     0.000     1.560    -9.326    35.511     0.020     9.731    31.584  1408.022  1024.358    71.022    74.869
       272    71.136     3.560     0.000     1.566    -9.334    35.568     0.020     9.731    31.585  1405.754  1024.358    71.136    75.154
       273    71.246     3.582     0.000     1.572    -9.342    35.623     0.020     9.730    31.585  1403.594  1024.358    71.246    75.434
       274    71.350     3.603     0.000     1.577    -9.350    35.675     0.020     9.730    31.585  1401.535  1024.358    71.350    75.710
       275    71.450     3.623     0.000     1.583    -9.357    35.725     0.020     9.730    31.585  1399.572  1024.358    71.450    75.981
       276    71.546     3.644     0.000     1.588    -9.365    35.773     0.020     9.729    31.585  1397.698  1024.359    71.546    76.249
       277    71.638     3.664     0.000     1.593    -9.372    35.819     0.020     9.729    31.585  1395.909  1024.359    71.638    76.511
       278    71.726     3.684     0.000     1.598    -9.379    35.863     0.020     9.728    31.586  1394.199  1024.359    71.726    76.770
       279    71.810     3.703     0.000     1.604    -9.385    35.905     0.020     9.728    31.586  1392.565  1024.359    71.810    77.025
       280    71.891     3.723     0.000     1.609    -9.392    35.945     0.020     9.728    31.586  1391.001  1024.359    71.891    77.276
       281    71.968     3.742     0.000     1.614    -9.398    35.984     0.020     9.727    31.586  1389.504  1024.360    71.968    77.523
       282    72.042     3.761     0.000     1.618    -9.404    36.021     0.020     9.727    31.586  1388.070  1024.360    72.042    77.766
       283    72.114     3.779     0.000     1.623    -9.410    36.057     0.020     9.727    31.586  1386.696  1024.360    72.114    78.006
       284    72.182     3.798     0.000     1.628    -9.416    36.091     0.020     9.726    31.586  1385.378  1024.360    72.182    78.242
       285    72.248     3.816     0.000     1.633    -9.421    36.124     0.020     9.726    31.586  1384.113  1024.360    72.248    78.474
       286    72.312     3.834     0.000     1.637    -9.427    36.156     0.020     9.726    31.587  1382.898  1024.360    72.312    78.703
       287    72.373     3.852     0.000     1.642    -9.432    36.186     0.020     9.726    31.587  1381.731  1024.360    72.373    78.929
       288    72.432     3.869     0.000     1.646    -9.437    36.216     0.020     9.725    31.587  1380.610  1024.361    72.432    79.151
       289    72.488     3.887     0.000     1.651    -9.442    36.244     0.020     9.725    31.587  1379.531  1024.361    72.488    79.370
       290    72.543     3.904     0.000     1.655    -9.447    36.271     0.020     9.725    31.587  1378.494  1024.361    72.543    79.586
       291    72.596     3.921     0.000     1.659    -9.452    36.298     0.020     9.725    31.587  1377.494  1024.361    72.596    79.799
       292    72.646     3.938     0.000     1.664    -9.456    36.323     0.020     9.725    31.587  1376.532  1024.361    72.646    80.009
       293    72.695     3.954     0.000     1.668    -9.461    36.348     0.020     9.724    31.587  1375.604  1024.361    72.695    80.216
       294    72.743     3.970     0.000     1.672    -9.465    36.371     0.020     9.724    31.587  1374.710  1024.361    72.743    80.420
       295    72.788     3.987     0.000     1.676    -9.469    36.394     0.020     9.724    31.587  1373.848  1024.361    72.788    80.621
       296    72.832     4.003     0.000     1.680    -9.473    36.416     0.020     9.724    31.588  1373.015  1024.361    72.832    80.820
       297    72.875     4.018     0.000     1.684    -9.477    36.438     0.020     9.724    31.588  1372.211  1024.361    72.875    81.016
       298    72.916     4.034     0.000     1.688    -9.481    36.458     0.020     9.723    31.588  1371.435  1024.361    72.916    81.209
       299    72.956     4.049     0.000     1.692    -9.485    36.478     0.020     9.723    31.588  1370.685  1024.362    72.956    81.400
       300    72.995     4.065     0.000     1.695    -9.488    36.497     0.020     9.723    31.588  1369.960  1024.362    72.995    81.588
       301    73.032     4.080     0.000     1.699    -9.492    36.516     0.020     9.723    31.588  1369.258  1024.362    73.032    81.774
       302    73.068     4.094     0.000     1.703    -9.495    36.534     0.020     9.723    31.588  1368.580  1024.362    73.068    81.958
       303    73.104     4.109     0.000     1.707    -9.499    36.552     0.020     9.723    31.588  1367.923  1024.362    73.104    82.140
       304    73.138     4.124     0.000     1.710    -9.502    36.569     0.020     9.723    31.588  1367.287  1024.362    73.138    82.319
       305    73.170     4.138     0.000     1.714    -9.505    36.585     0.020     9.722    31.588  1366.671  1024.362    73.170    82.496
       306    73.202     4.152     0.000     1.717    -9.508    36.601     0.020     9.722    31.588  1366.075  1024.362    73.202    82.671
       307    73.233     4.166     0.000     1.721    -9.511    36.617     0.020     9.722    31.588  1365.496  1024.362    73.233    82.843
       308    73.264     4.180     0.000     1.724    -9.514    36.632     0.020     9.722    31.588  1364.936  1024.362    73.264    83.014
       309    73.293     4.194     0.000     1.728    -9.517    36.646     0.020     9.722    31.588  1364.392  1024.362    73.293    83.183
       310    73.321     4.207     0.000     1.731    -9.520    36.661     0.020     9.722    31.588  1363.865  1024.362    73.321    83.350
       311    73.349     4.220     0.000     1.734    -9.523    36.674     0.020     9.722    31.588  1363.353  1024.362    73.349    83.515
       312    73.375     4.234     0.000     1.737    -9.525    36.688     0.020     9.722    31.588  1362.856  1024.362    73.375    83.678
       313    73.401     4.247     0.000     1.741    -9.528    36.701     0.020     9.721    31.589  1362.373  1024.362    73.401    83.840
       314    73.427     4.259     0.000     1.744    -9.530    36.713     0.020     9.721    31.589  1361.905  1024.363    73.427    83.999
       315    73.451     4.272     0.000     1.747    -9.533    36.726     0.020     9.721    31.589  1361.450  1024.363    73.451    84.157
       316    73.475     4.285     0.000     1.750    -9.535    36.737     0.020     9.721    31.589  1361.007  1024.363    73.475    84.313
       317    73.498     4.297     0.000     1.753    -9.538    36.749     0.020     9.721    31.589  1360.578  1024.363    73.498    84.468
       318    73.521     4.309     0.000     1.756    -9.540    36.760     0.020     9.721    31.589  1360.160  1024.363    73.521    84.621
       319    73.543     4.321     0.000     1.760    -9.542    36.771     0.020     9.721    31.589  1359.754  1024.363    73.543    84.773
       320    73.564     4.333     0.000     1.763    -9.544    36.782     0.020     9.721    31.589  1359.358  1024.363    73.564    84.923
       321    73.585     4.345     0.000     1.766    -9.547    36.792     0.020     9.721    31.589  1358.974  1024.363    73.585    85.071
       322    73.605     4.357     0.000     1.768    -9.549    36.803     0.020     9.721    31.589  1358.600  1024.363    73.605    85.218
       323    73.625     4.368     0.000     1.771    -9.551    36.812     0.020     9.721    31.589  1358.236  1024.363    73.625    85.364
       324    73.644     4.379     0.000     1.774    -9.553    36.822     0.020     9.720    31.589  1357.882  1024.363    73.644    85.508
       325    73.663     4.390     0.000     1.777    -9.555    36.831     0.020     9.720    31.589  1357.537  1024.363    73.663    85.651
       326    73.681     4.401     0.000     1.780    -9.556    36.841     0.020     9.720    31.589  1357.202  1024.363    73.681    85.793
       327    73.699     4.412     0.000     1.783    -9.558    36.849     0.020     9.720    31.589  1356.875  1024.363    73.699    85.933
       328    73.716     4.423     0.000     1.786    -9.560    36.858     0.020     9.720    31.589  1356.557  1024.363    73.716    86.073
       329    73.733     4.434     0.000     1.788    -9.562    36.866     0.020     9.720    31.589  1356.247  1024.363    73.733    86.211
       330    73.749     4.444     0.000     1.791    -9.563    36.875     0.020     9.720    31.589  1355.945  1024.363    73.749    86.347
       331    73.765     4.454     0.000     1.794    -9.565    36.883     0.020     9.720    31.589  1355.650  1024.363    73.765    86.483
       332    73.781     4.464     0.000     1.797    -9.567    36.890     0.020     9.720    31.589  1355.364  1024.363    73.781    86.617
       333    73.796     4.474     0.000     1.799    -9.568    36.898     0.020     9.720    31.589  1355.084  1024.363    73.796    86.751
       334    73.811     4.484     0.000     1.802    -9.570    36.905     0.020     9.720    31.589  1354.812  1024.363    73.811    86.883
       335    73.825     4.494     0.000     1.805    -9.571    36.913     0.020     9.720    31.589  1354.547  1024.363    73.825    87.014
       336    73.840     4.504     0.000     1.807    -9.573    36.920     0.020     9.720    31.589  1354.288  1024.363    73.840    87.144
       337    73.853     4.513     0.000     1.810    -9.574    36.927     0.020     9.720    31.589  1354.036  1024.363    73.853    87.273
       338    73.867     4.522     0.000     1.812    -9.576    36.933     0.020     9.720    31.589  1353.791  1024.363    73.867    87.401
       339    73.880     4.531     0.000     1.815    -9.577    36.940     0.020     9.720    31.589  1353.551  1024.363    73.880    87.529
       340    73.892     4.540     0.000     1.818    -9.578    36.946     0.020     9.719    31.589  1353.318  1024.363    73.892    87.655
       341    73.905     4.549     0.000     1.820    -9.580    36.952     0.020     9.719    31.589  1353.090  1024.363    73.905    87.780
       342    73.917     4.558     0.000     1.823    -9.581    36.959     0.020     9.719    31.589  1352.868  1024.364    73.917    87.905
       343    73.929     4.567     0.000     1.825    -9.582    36.964     0.020     9.719    31.589  1352.652  1024.364    73.929    88.028
       344    73.940     4.575     0.000     1.828    -9.583    36.970     0.020     9.719    31.589  1352.441  1024.364    73.940    88.151
       345    73.952     4.583     0.000     1.830    -9.585    36.976     0.020     9.719    31.589  1352.236  1024.364    73.952    88.273
       346    73.963     4.592     0.000     1.832    -9.586    36.981     0.020     9.719    31.590  1352.035  1024.364    73.963    88.394
       347    73.973     4.600     0.000     1.835    -9.587    36.987     0.020     9.719    31.590  1351.840  1024.364    73.973    88.514
       348    73.984     4.607     0.000     1.837    -9.588    36.992     0.020     9.719    31.590  1351.650  1024.364    73.984    88.633
       349    73.994     4.615     0.000     1.840    -9.589    36.997     0.020     9.719    31.590  1351.464  1024.364    73.994    88.752
       350    74.004     4.623     0.000     1.842    -9.590    37.002     0.020     9.719    31.590  1351.283  1024.364    74.004    88.870
       351    74.013     4.630     0.000     1.844    -9.591    37.007     0.020     9.719    31.590  1351.107  1024.364    74.013    88.987
       352    74.023     4.638     0.000     1.847    -9.592    37.011     0.020     9.719    31.590  1350.935  1024.364    74.023    89.104
       353    74.032     4.645     0.000     1.849    -9.593    37.016     0.020     9.719    31.590  1350.767  1024.364    74.032    89.220
       354    74.041     4.652     0.000     1.851    -9.594    37.020     0.020     9.719    31.590  1350.604  1024.364    74.041    89.335
       355    74.050     4.659     0.000     1.854    -9.595    37.025     0.020     9.719    31.590  1350.445  1024.364    74.050    89.450
       356    74.058     4.666     0.000     1.856    -9.596    37.029     0.020     9.719    31.590  1350.290  1024.364    74.058    89.564
       357    74.066     4.673     0.000     1.858    -9.597    37.033     0.020     9.719    31.590  1350.139  1024.364    74.066    89.677
       358    74.074     4.679     0.000     1.861    -9.597    37.037     0.020     9.719    31.590  1349.993  1024.364    74.074    89.790
       359    74.082     4.686     0.000     1.863    -9.598    37.041     0.020     9.719    31.590  1349.849  1024.364    74.082    89.902
       360    74.090     4.692     0.000     1.865    -9.599    37.045     0.020     9.719    31.590  1349.710  1024.364    74.090    90.013
       361    74.097     4.698     0.000     1.867    -9.600    37.049     0.020     9.719    31.590  1349.575  1024.364    74.097    90.124
       362    74.105     4.704     0.000     1.869    -9.601    37.052     0.020     9.719    31.590  1349.443  1024.364    74.105    90.235
       363    74.112     4.710     0.000     1.872    -9.601    37.056     0.020     9.719    31.590  1349.315  1024.364    74.112    90.345
       364    74.119     4.716     0.000     1.874    -9.602    37.059     0.020     9.719    31.590  1349.190  1024.364    74.119    90.454
       365    74.125     4.722     0.000     1.876    -9.603    37.063     0.020     9.719    31.590  1349.069  1024.364    74.125    90.563
       366    74.132     4.727     0.000     1.878    -9.603    37.066     0.020     9.718    31.590  1348.951  1024.364    74.132    90.672
       367    74.138     4.733     0.000     1.880    -9.604    37.069     0.020     9.718    31.590  1348.836  1024.364    74.138    90.780
       368    74.144     4.738     0.000     1.883    -9.605    37.072     0.020     9.718    31.590  1348.725  1024.364    74.144    90.887
       369    74.150     4.743     0.000     1.885    -9.605    37.075     0.020     9.718    31.590  1348.617  1024.364    74.150    90.994
       370    74.156     4.748     0.000     1.887    -9.606    37.078     0.020     9.718    31.590  1348.512  1024.364    74.156    91.101
       371    74.161     4.753     0.000     1.889    -9.607    37.081     0.020     9.718    31.590  1348.410  1024.364    74.161    91.207
       372    74.167     4.758     0.000     1.891    -9.607    37.083     0.020     9.718    31.590  1348.312  1024.364    74.167    91.313
       373    74.172     4.762     0.000     1.893    -9.608    37.086     0.020     9.718    31.590  1348.216  1024.364    74.172    91.418
       374    74.177     4.767     0.000     1.895    -9.608    37.089     0.020     9.718    31.590  1348.124  1024.364    74.177    91.523
       375    74.182     4.771     0.000     1.898    -9.609    37.091     0.020     9.718    31.590  1348.034  1024.364    74.182    91.628
       376    74.187     4.776     0.000     1.900    -9.609    37.093     0.020     9.718    31.590  1347.947  1024.364    74.187    91.732
       377    74.191     4.780     0.000     1.902    -9.610    37.096     0.020     9.718    31.590  1347.863  1024.364    74.191    91.836
       378    74.196     4.784     0.000     1.904    -9.610    37.098     0.020     9.718    31.590  1347.782  1024.364    74.196    91.940
       379    74.200     4.788     0.000     1.906    -9.611    37.100     0.020     9.718    31.590  1347.704  1024.364    74.200    92.043
       380    74.204     4.791     0.000     1.908    -9.611    37.102     0.020     9.718    31.590  1347.629  1024.364    74.204    92.146
       381    74.208     4.795     0.000     1.910    -9.611    37.104     0.020     9.718    31.590  1347.556  1024.364    74.208    92.249
       382    74.212     4.799     0.000     1.912    -9.612    37.106     0.020     9.718    31.590  1347.486  1024.364    74.212    92.352
       383    74.216     4.802     0.000     1.914    -9.612    37.108     0.020     9.718    31.590  1347.419  1024.364    74.216    92.454
       384    74.220     4.805     0.000     1.916    -9.613    37.110     0.020     9.718    31.590  1347.354  1024.364    74.220    92.556
       385    74.223     4.808     0.000     1.918    -9.613    37.111     0.020     9.718    31.590  1347.292  1024.364    74.223    92.657
       386    74.226     4.811     0.000     1.920    -9.613    37.113     0.020     9.718    31.590  1347.232  1024.364    74.226    92.759
       387    74.229     4.814     0.000     1.922    -9.613    37.115     0.020     9.718    31.590  1347.175  1024.364    74.229    92.860
       388    74.232     4.817     0.000     1.924    -9.614    37.116     0.020     9.718    31.590  1347.121  1024.364    74.232    92.961
       389    74.235     4.820     0.000     1.926    -9.614    37.118     0.020     9.718    31.590  1347.069  1024.364    74.235    93.061
       390    74.238     4.822     0.000     1.928    -9.614    37.119     0.020     9.718    31.590  1347.019  1024.364    74.238    93.162
       391    74.241     4.825     0.000     1.930    -9.615    37.120     0.020     9.718    31.590  1346.972  1024.364    74.241    93.262
       392    74.243     4.827     0.000     1.932    -9.615    37.122     0.020     9.718    31.590  1346.928  1024.364    74.243    93.362
       393    74.245     4.829     0.000     1.934    -9.615    37.123     0.020     9.718    31.590  1346.886  1024.364    74.245    93.462
       394    74.248     4.831     0.000     1.936    -9.615    37.124     0.020     9.718    31.590  1346.846  1024.364    74.248    93.562
       395    74.250     4.833     0.000     1.938    -9.615    37.125     0.020     9.718    31.590  1346.809  1024.364    74.250    93.662
       396    74.252     4.835     0.000     1.940    -9.616    37.126     0.020     9.718    31.590  1346.774  1024.364    74.252    93.761
       397    74.253     4.836     0.000     1.942    -9.616    37.127     0.020     9.718    31.590  1346.741  1024.364    74.253    93.861
       398    74.255     4.838     0.000     1.944    -9.616    37.127     0.020     9.718    31.590  1346.711  1024.364    74.255    93.960
       399    74.257     4.839     0.000     1.946    -9.616    37.128     0.020     9.718    31.590  1346.683  1024.364    74.257    94.059
       400    74.258     4.840     0.000     1.948    -9.616    37.129     0.020     9.718    31.590  1346.658  1024.364    74.258    94.158
       401    74.259     4.842     0.000     1.950    -9.616    37.130     0.020     9.718    31.590  1346.635  1024.364    74.259    94.257
       402    74.260     4.843     0.000     1.952    -9.616    37.130     0.020     9.718    31.590  1346.614  1024.364    74.260    94.356
       403    74.261     4.843     0.000     1.954    -9.617    37.131     0.020     9.718    31.590  1346.595  1024.364    74.261    94.455
       404    74.262     4.844     0.000     1.956    -9.617    37.131     0.020     9.718    31.590  1346.579  1024.364    74.262    94.554
       405    74.263     4.845     0.000     1.958    -9.617    37.132     0.020     9.718    31.590  1346.565  1024.364    74.263    94.652
       406    74.264     4.845     0.000     1.960    -9.617    37.132     0.020     9.718    31.590  1346.553  1024.364    74.264    94.751
       407    74.264     4.846     0.000     1.962    -9.617    37.132     0.020     9.718    31.590  1346.544  1024.364    74.264    94.849
       408    74.265     4.846     0.000     1.964    -9.617    37.132     0.020     9.718    31.590  1346.537  1024.364    74.265    94.948
---------------------- Local maximum rise or fall --------------------
       409    74.265     4.846     0.000     1.966    -9.617    37.132     0.020     9.718    31.590  1346.532  1024.364    74.265    95.047
       410    74.265     4.846     0.000     1.968    -9.617    37.133     0.020     9.718    31.590  1346.529  1024.364    74.265    95.145
       411    74.265     4.846     0.000     1.970    -9.617    37.133     0.020     9.718    31.590  1346.528  1024.364    74.265    95.244
       412    74.265     4.846     0.000     1.972    -9.617    37.133     0.020     9.718    31.590  1346.527  1024.364    74.265    95.342
