****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        71     1.950     0.347     0.000     0.152    -2.443     1.000     0.020    10.295    33.114 51271.301  1025.455     1.950     5.559
        72     1.989     0.350     0.000     0.155    -2.458     1.000     0.020    10.300    33.075 50264.465  1025.424     1.989     5.704
        73     2.029     0.353     0.000     0.159    -2.473     1.015     0.020    10.305    33.037 49277.432  1025.393     2.029     5.850
        74     2.070     0.357     0.000     0.162    -2.487     1.035     0.020    10.309    33.000 48309.810  1025.364     2.070     5.997
        75     2.111     0.360     0.000     0.166    -2.502     1.056     0.020    10.314    32.964 47361.218  1025.335     2.111     6.145
        76     2.154     0.364     0.000     0.170    -2.517     1.077     0.020    10.318    32.928 46431.279  1025.306     2.154     6.295
        77     2.197     0.367     0.000     0.173    -2.533     1.098     0.020    10.322    32.893 45519.626  1025.278     2.197     6.446
        78     2.241     0.371     0.000     0.177    -2.548     1.120     0.020    10.326    32.859 44625.898  1025.251     2.241     6.598
        79     2.286     0.375     0.000     0.181    -2.564     1.143     0.020    10.330    32.826 43749.741  1025.224     2.286     6.752
        80     2.332     0.378     0.000     0.185    -2.579     1.166     0.020    10.334    32.793 42890.811  1025.198     2.332     6.907
        81     2.378     0.382     0.000     0.188    -2.595     1.189     0.020    10.338    32.761 42048.765  1025.173     2.378     7.065
        82     2.426     0.386     0.000     0.192    -2.611     1.213     0.020    10.341    32.729 41223.273  1025.148     2.426     7.223
        83     2.474     0.390     0.000     0.196    -2.627     1.237     0.020    10.344    32.699 40414.008  1025.123     2.474     7.384
        84     2.524     0.394     0.000     0.200    -2.643     1.262     0.020    10.347    32.669 39620.650  1025.099     2.524     7.546
        85     2.574     0.398     0.000     0.204    -2.660     1.287     0.020    10.350    32.639 38842.885  1025.076     2.574     7.710
        86     2.626     0.403     0.000     0.208    -2.677     1.313     0.020    10.353    32.610 38080.406  1025.053     2.626     7.876
        87     2.679     0.407     0.000     0.212    -2.693     1.339     0.020    10.356    32.582 37332.913  1025.030     2.679     8.044
        88     2.732     0.411     0.000     0.216    -2.710     1.366     0.020    10.358    32.554 36600.109  1025.008     2.732     8.213
        89     2.787     0.416     0.000     0.220    -2.727     1.393     0.020    10.361    32.527 35881.707  1024.987     2.787     8.385
        90     2.843     0.420     0.000     0.224    -2.745     1.421     0.020    10.363    32.500 35177.421  1024.966     2.843     8.559
        91     2.900     0.425     0.000     0.228    -2.762     1.450     0.020    10.365    32.474 34486.974  1024.945     2.900     8.735
        92     2.958     0.430     0.000     0.232    -2.780     1.479     0.020    10.367    32.449 33810.094  1024.925     2.958     8.913
        93     3.017     0.435     0.000     0.236    -2.798     1.508     0.020    10.369    32.424 33146.513  1024.905     3.017     9.093
        94     3.077     0.439     0.000     0.240    -2.815     1.539     0.020    10.371    32.399 32495.970  1024.886     3.077     9.275
        95     3.139     0.444     0.000     0.244    -2.834     1.569     0.020    10.373    32.375 31858.207  1024.867     3.139     9.460
        96     3.202     0.449     0.000     0.249    -2.852     1.601     0.020    10.374    32.352 31232.974  1024.849     3.202     9.647
        97     3.266     0.455     0.000     0.253    -2.870     1.633     0.020    10.375    32.329 30620.023  1024.831     3.266     9.837
        98     3.331     0.460     0.000     0.257    -2.889     1.666     0.020    10.377    32.307 30019.114  1024.813     3.331    10.029
        99     3.398     0.465     0.000     0.262    -2.908     1.699     0.020    10.378    32.285 29430.008  1024.796     3.398    10.223
       100     3.466     0.470     0.000     0.266    -2.927     1.733     0.020    10.379    32.263 28852.474  1024.779     3.466    10.420
       101     3.535     0.476     0.000     0.271    -2.946     1.768     0.020    10.380    32.242 28286.283  1024.762     3.535    10.620
       102     3.606     0.481     0.000     0.276    -2.966     1.803     0.020    10.381    32.222 27731.214  1024.746     3.606    10.822
       103     3.678     0.487     0.000     0.280    -2.985     1.839     0.020    10.381    32.202 27187.046  1024.730     3.678    11.027
       104     3.752     0.493     0.000     0.285    -3.005     1.876     0.020    10.382    32.182 26653.566  1024.715     3.752    11.235
       105     3.827     0.498     0.000     0.290    -3.025     1.913     0.020    10.382    32.163 26130.563  1024.700     3.827    11.446
       106     3.904     0.504     0.000     0.294    -3.046     1.952     0.020    10.383    32.144 25617.831  1024.685     3.904    11.660
       107     3.982     0.510     0.000     0.299    -3.066     1.991     0.020    10.383    32.125 25115.167  1024.671     3.982    11.876
       108     4.061     0.516     0.000     0.304    -3.087     2.031     0.020    10.383    32.107 24622.373  1024.657     4.061    12.096
       109     4.143     0.522     0.000     0.309    -3.108     2.071     0.020    10.383    32.089 24139.256  1024.643     4.143    12.319
       110     4.226     0.529     0.000     0.314    -3.129     2.113     0.020    10.383    32.072 23665.624  1024.629     4.226    12.544
       111     4.310     0.535     0.000     0.319    -3.150     2.155     0.020    10.383    32.055 23201.292  1024.616     4.310    12.773
       112     4.396     0.541     0.000     0.324    -3.171     2.198     0.020    10.382    32.038 22746.076  1024.603     4.396    13.006
       113     4.484     0.548     0.000     0.330    -3.193     2.242     0.020    10.382    32.022 22299.798  1024.590     4.484    13.241
       114     4.574     0.554     0.000     0.335    -3.215     2.287     0.020    10.382    32.005 21862.282  1024.578     4.574    13.480
       115     4.666     0.561     0.000     0.340    -3.237     2.333     0.020    10.381    31.990 21433.355  1024.566     4.666    13.722
       116     4.759     0.568     0.000     0.346    -3.259     2.379     0.020    10.380    31.974 21012.848  1024.554     4.759    13.968
       117     4.854     0.575     0.000     0.351    -3.282     2.427     0.020    10.380    31.959 20600.597  1024.542     4.854    14.217
       118     4.951     0.582     0.000     0.357    -3.305     2.476     0.020    10.379    31.944 20196.438  1024.531     4.951    14.470
       119     5.050     0.589     0.000     0.362    -3.328     2.525     0.020    10.378    31.929 19800.213  1024.519     5.050    14.726
       120     5.152     0.596     0.000     0.368    -3.351     2.576     0.020    10.377    31.915 19411.766  1024.508     5.152    14.986
       121     5.255     0.603     0.000     0.374    -3.374     2.627     0.020    10.376    31.901 19030.944  1024.498     5.255    15.250
       122     5.360     0.610     0.000     0.379    -3.398     2.680     0.020    10.375    31.887 18657.597  1024.487     5.360    15.517
       123     5.467     0.618     0.000     0.385    -3.422     2.733     0.020    10.374    31.874 18291.579  1024.477     5.467    15.789
       124     5.576     0.625     0.000     0.391    -3.446     2.788     0.020    10.372    31.861 17932.744  1024.467     5.576    16.064
       125     5.688     0.633     0.000     0.397    -3.471     2.844     0.020    10.371    31.848 17580.953  1024.457     5.688    16.344
       126     5.802     0.641     0.000     0.404    -3.495     2.901     0.020    10.369    31.835 17236.067  1024.447     5.802    16.627
       127     5.918     0.648     0.000     0.410    -3.520     2.959     0.020    10.368    31.823 16897.950  1024.438     5.918    16.915
       128     6.036     0.656     0.000     0.416    -3.545     3.018     0.020    10.366    31.810 16566.468  1024.429     6.036    17.207
       129     6.157     0.664     0.000     0.422    -3.571     3.079     0.020    10.364    31.798 16241.493  1024.420     6.157    17.503
       130     6.280     0.673     0.000     0.429    -3.596     3.140     0.020    10.363    31.787 15922.895  1024.411     6.280    17.803
       131     6.406     0.681     0.000     0.435    -3.622     3.203     0.020    10.361    31.775 15610.550  1024.402     6.406    18.108
       132     6.534     0.689     0.000     0.442    -3.648     3.267     0.020    10.359    31.764 15304.335  1024.394     6.534    18.417
       133     6.665     0.698     0.000     0.449    -3.675     3.332     0.020    10.357    31.753 15004.129  1024.386     6.665    18.731
       134     6.798     0.706     0.000     0.456    -3.701     3.399     0.020    10.354    31.742 14709.815  1024.378     6.798    19.050
       135     6.934     0.715     0.000     0.463    -3.728     3.467     0.020    10.352    31.731 14421.276  1024.370     6.934    19.373
       136     7.073     0.724     0.000     0.470    -3.756     3.536     0.020    10.350    31.721 14138.399  1024.362     7.073    19.701
       137     7.214     0.733     0.000     0.477    -3.783     3.607     0.020    10.347    31.711 13861.074  1024.355     7.214    20.034
       138     7.359     0.742     0.000     0.484    -3.811     3.679     0.020    10.345    31.701 13589.190  1024.347     7.359    20.372
       139     7.506     0.751     0.000     0.491    -3.839     3.753     0.020    10.342    31.691 13322.642  1024.340     7.506    20.715
       140     7.656     0.761     0.000     0.499    -3.867     3.828     0.020    10.340    31.681 13061.324  1024.333     7.656    21.063
       141     7.809     0.770     0.000     0.506    -3.895     3.905     0.020    10.337    31.672 12805.134  1024.326     7.809    21.416
       142     7.966     0.780     0.000     0.514    -3.924     3.983     0.020    10.334    31.663 12553.970  1024.319     7.966    21.775
       143     8.125     0.789     0.000     0.521    -3.953     4.062     0.020    10.331    31.654 12307.735  1024.313     8.125    22.139
       144     8.288     0.799     0.000     0.529    -3.982     4.144     0.020    10.328    31.645 12066.331  1024.306     8.288    22.508
       145     8.453     0.809     0.000     0.537    -4.012     4.227     0.020    10.325    31.636 11829.664  1024.300     8.453    22.883
       146     8.622     0.819     0.000     0.545    -4.042     4.311     0.020    10.322    31.627 11597.640  1024.294     8.622    23.264
       147     8.795     0.830     0.000     0.553    -4.072     4.397     0.020    10.319    31.619 11370.169  1024.288     8.795    23.650
       148     8.971     0.840     0.000     0.562    -4.103     4.485     0.020    10.316    31.611 11147.161  1024.282     8.971    24.042
       149     9.150     0.851     0.000     0.570    -4.133     4.575     0.020    10.313    31.603 10928.529  1024.276     9.150    24.440
       150     9.333     0.862     0.000     0.578    -4.164     4.667     0.020    10.309    31.595 10714.185  1024.271     9.333    24.845
       151     9.520     0.872     0.000     0.587    -4.196     4.760     0.020    10.306    31.587 10504.048  1024.265     9.520    25.255
       152     9.711     0.883     0.000     0.596    -4.227     4.855     0.020    10.302    31.580 10298.033  1024.260     9.711    25.672
       153     9.905     0.895     0.000     0.605    -4.259     4.952     0.020    10.299    31.572 10096.059  1024.255     9.905    26.094
       154    10.103     0.906     0.000     0.614    -4.292     5.052     0.020    10.295    31.565  9898.049  1024.250    10.103    26.524
       155    10.305     0.918     0.000     0.623    -4.324     5.153     0.020    10.291    31.558  9703.923  1024.245    10.305    26.960
       156    10.511     0.929     0.000     0.632    -4.357     5.256     0.020    10.287    31.551  9513.605  1024.240    10.511    27.403
       157    10.722     0.941     0.000     0.641    -4.390     5.361     0.020    10.283    31.544  9327.021  1024.235    10.722    27.852
       158    10.936     0.953     0.000     0.651    -4.423     5.468     0.020    10.279    31.537  9144.097  1024.231    10.936    28.308
       159    11.155     0.965     0.000     0.661    -4.457     5.577     0.020    10.275    31.530  8964.762  1024.226    11.155    28.772
       160    11.378     0.978     0.000     0.670    -4.491     5.689     0.020    10.271    31.524  8788.945  1024.222    11.378    29.242
       161    11.606     0.990     0.000     0.680    -4.526     5.803     0.020    10.267    31.518  8616.578  1024.218    11.606    29.720
       162    11.838     1.003     0.000     0.690    -4.560     5.919     0.020    10.262    31.511  8447.591  1024.214    11.838    30.206
       163    12.074     1.016     0.000     0.701    -4.595     6.037     0.020    10.258    31.505  8281.920  1024.210    12.074    30.699
       164    12.316     1.029     0.000     0.711    -4.631     6.158     0.020    10.254    31.499  8119.498  1024.206    12.316    31.199
       165    12.562     1.043     0.000     0.722    -4.666     6.281     0.020    10.249    31.493  7960.263  1024.202    12.562    31.707
       166    12.814     1.056     0.000     0.732    -4.702     6.407     0.020    10.244    31.488  7804.151  1024.198    12.814    32.224
       167    13.070     1.070     0.000     0.743    -4.739     6.535     0.020    10.240    31.482  7651.101  1024.195    13.070    32.748
       168    13.331     1.084     0.000     0.754    -4.775     6.666     0.020    10.235    31.476  7501.054  1024.191    13.331    33.281
       169    13.598     1.098     0.000     0.765    -4.812     6.799     0.020    10.230    31.471  7353.950  1024.188    13.598    33.822
       170    13.870     1.112     0.000     0.777    -4.849     6.935     0.020    10.225    31.466  7209.732  1024.184    13.870    34.371
       171    14.148     1.127     0.000     0.788    -4.887     7.074     0.020    10.220    31.461  7068.342  1024.181    14.148    34.930
       172    14.431     1.142     0.000     0.800    -4.925     7.215     0.020    10.215    31.455  6929.726  1024.178    14.431    35.497
       173    14.719     1.157     0.000     0.812    -4.963     7.360     0.020    10.210    31.450  6793.829  1024.175    14.719    36.073
       174    15.014     1.172     0.000     0.824    -5.002     7.507     0.020    10.205    31.445  6660.597  1024.172    15.014    36.658
       175    15.314     1.188     0.000     0.836    -5.041     7.657     0.020    10.200    31.441  6529.979  1024.169    15.314    37.253
       176    15.620     1.204     0.000     0.849    -5.080     7.810     0.020    10.194    31.436  6401.923  1024.166    15.620    37.857
       177    15.933     1.220     0.000     0.861    -5.120     7.966     0.020    10.189    31.431  6276.378  1024.164    15.933    38.471
       178    16.251     1.236     0.000     0.874    -5.160     8.126     0.020    10.183    31.427  6153.296  1024.161    16.251    39.095
       179    16.577     1.253     0.000     0.887    -5.200     8.288     0.020    10.178    31.422  6032.629  1024.159    16.577    39.729
       180    16.908     1.269     0.000     0.901    -5.240     8.454     0.020    10.172    31.418  5914.328  1024.156    16.908    40.373
       181    17.246     1.287     0.000     0.914    -5.281     8.623     0.020    10.166    31.414  5798.347  1024.154    17.246    41.027
       182    17.591     1.304     0.000     0.928    -5.323     8.796     0.020    10.161    31.410  5684.641  1024.152    17.591    41.693
       183    17.943     1.322     0.000     0.942    -5.364     8.972     0.020    10.155    31.405  5573.166  1024.149    17.943    42.369
       184    18.302     1.340     0.000     0.956    -5.406     9.151     0.020    10.149    31.401  5463.876  1024.147    18.302    43.056
       185    18.668     1.358     0.000     0.970    -5.449     9.334     0.020    10.143    31.397  5356.731  1024.145    18.668    43.755
       186    19.042     1.377     0.000     0.985    -5.491     9.521     0.020    10.136    31.394  5251.686  1024.143    19.042    44.465
       187    19.422     1.396     0.000     0.999    -5.534     9.711     0.020    10.130    31.390  5148.703  1024.141    19.422    45.186
       188    19.811     1.415     0.000     1.014    -5.578     9.905     0.020    10.124    31.386  5047.738  1024.139    19.811    45.920
       189    20.207     1.434     0.000     1.030    -5.621    10.104     0.020    10.118    31.382  4948.755  1024.137    20.207    46.666
       190    20.611     1.454     0.000     1.045    -5.665    10.306     0.020    10.111    31.379  4851.712  1024.136    20.611    47.425
       191    21.024     1.475     0.000     1.061    -5.710    10.512     0.020    10.105    31.375  4756.573  1024.134    21.024    48.196
       192    21.444     1.495     0.000     1.077    -5.754    10.722     0.020    10.098    31.372  4663.299  1024.133    21.444    48.980
       193    21.873     1.517     0.000     1.093    -5.799    10.936     0.020    10.092    31.369  4571.855  1024.131    21.873    49.777
       194    22.310     1.538     0.000     1.110    -5.845    11.155     0.020    10.085    31.365  4482.205  1024.130    22.310    50.588
       195    22.757     1.560     0.000     1.127    -5.890    11.378     0.020    10.078    31.362  4394.312  1024.128    22.757    51.413
       196    23.212     1.582     0.000     1.144    -5.936    11.606     0.020    10.071    31.359  4308.144  1024.127    23.212    52.251
       197    23.676     1.605     0.000     1.161    -5.983    11.838     0.020    10.064    31.356  4223.665  1024.126    23.676    53.105
       198    24.150     1.628     0.000     1.179    -6.029    12.075     0.020    10.057    31.353  4140.843  1024.124    24.150    53.972
       199    24.633     1.652     0.000     1.197    -6.076    12.316     0.020    10.050    31.350  4059.645  1024.123    24.633    54.855
       200    25.125     1.676     0.000     1.215    -6.124    12.563     0.020    10.043    31.347  3980.041  1024.122    25.125    55.753
       201    25.628     1.701     0.000     1.234    -6.171    12.814     0.020    10.036    31.344  3901.997  1024.121    25.628    56.667
       202    26.140     1.727     0.000     1.253    -6.219    13.070     0.020    10.029    31.342  3825.485  1024.120    26.140    57.597
       203    26.663     1.754     0.000     1.272    -6.267    13.332     0.020    10.022    31.340  3750.473  1024.120    26.663    58.543
       204    27.197     1.782     0.000     1.292    -6.314    13.598     0.020    10.015    31.337  3676.933  1024.119    27.197    59.505
       205    27.741     1.812     0.000     1.312    -6.362    13.870     0.020    10.008    31.336  3604.835  1024.119    27.741    60.484
       206    28.295     1.843     0.000     1.332    -6.410    14.148     0.020    10.001    31.334  3534.151  1024.119    28.295    61.481
       207    28.861     1.876     0.000     1.352    -6.458    14.431     0.020     9.995    31.333  3464.854  1024.119    28.861    62.496
---------------------------- Plume traps -----------------------------
       208    29.438     1.910     0.000     1.373    -6.506    14.719     0.020     9.988    31.331  3397.013  1024.119    29.438    63.528
       209    29.977     1.945     0.000     1.393    -6.549    14.988     0.020     9.982    31.330  3335.898  1024.119    29.977    64.493
       210    30.485     1.978     0.000     1.411    -6.589    15.243     0.020     9.977    31.330  3280.272  1024.120    30.485    65.394
       211    30.959     2.010     0.000     1.428    -6.626    15.480     0.020     9.971    31.329  3230.034  1024.120    30.959    66.232
       212    31.407     2.041     0.000     1.444    -6.659    15.703     0.020     9.967    31.329  3184.023  1024.120    31.407    67.019
       213    31.830     2.072     0.000     1.459    -6.690    15.915     0.020     9.962    31.328  3141.698  1024.121    31.830    67.761
       214    32.233     2.101     0.000     1.474    -6.719    16.116     0.020     9.958    31.328  3102.437  1024.121    32.233    68.465
       215    32.617     2.130     0.000     1.487    -6.746    16.309     0.020     9.954    31.328  3065.854  1024.122    32.617    69.134
       216    32.986     2.158     0.000     1.500    -6.772    16.493     0.020     9.951    31.328  3031.593  1024.122    32.986    69.774
       217    33.340     2.185     0.000     1.513    -6.795    16.670     0.020     9.947    31.328  2999.390  1024.123    33.340    70.386
       218    33.681     2.212     0.000     1.525    -6.818    16.841     0.020     9.944    31.328  2969.011  1024.123    33.681    70.973
