****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        50     2.137     0.348     0.000     0.281    -2.835     1.068     0.020    10.267    32.961 46802.137  1025.340     2.137     4.514
        51     2.179     0.352     0.000     0.288    -2.849     1.090     0.020    10.271    32.926 45883.206  1025.312     2.179     4.657
        52     2.223     0.356     0.000     0.295    -2.864     1.112     0.020    10.274    32.892 44982.344  1025.285     2.223     4.802
        53     2.268     0.360     0.000     0.302    -2.878     1.134     0.020    10.278    32.858 44099.194  1025.259     2.268     4.948
        54     2.313     0.365     0.000     0.309    -2.893     1.157     0.020    10.281    32.825 43233.406  1025.233     2.313     5.096
        55     2.359     0.369     0.000     0.316    -2.908     1.180     0.020    10.284    32.793 42384.638  1025.207     2.359     5.246
        56     2.407     0.373     0.000     0.323    -2.923     1.203     0.020    10.287    32.762 41552.556  1025.182     2.407     5.398
        57     2.455     0.377     0.000     0.330    -2.939     1.227     0.020    10.289    32.731 40736.829  1025.158     2.455     5.552
        58     2.504     0.382     0.000     0.337    -2.954     1.252     0.020    10.292    32.701 39937.137  1025.134     2.504     5.708
        59     2.554     0.386     0.000     0.344    -2.970     1.277     0.020    10.294    32.671 39153.162  1025.110     2.554     5.866
        60     2.605     0.391     0.000     0.351    -2.986     1.303     0.020    10.297    32.642 38384.595  1025.088     2.605     6.026
        61     2.657     0.395     0.000     0.358    -3.002     1.329     0.020    10.299    32.614 37631.133  1025.065     2.657     6.188
        62     2.711     0.400     0.000     0.365    -3.018     1.355     0.020    10.301    32.586 36892.478  1025.043     2.711     6.352
        63     2.765     0.405     0.000     0.372    -3.034     1.382     0.020    10.303    32.559 36168.339  1025.022     2.765     6.519
        64     2.820     0.409     0.000     0.379    -3.051     1.410     0.020    10.305    32.532 35458.428  1025.001     2.820     6.687
        65     2.877     0.414     0.000     0.386    -3.067     1.438     0.020    10.306    32.506 34762.466  1024.980     2.877     6.858
        66     2.934     0.419     0.000     0.393    -3.084     1.467     0.020    10.308    32.481 34080.177  1024.960     2.934     7.031
        67     2.993     0.424     0.000     0.400    -3.101     1.496     0.020    10.309    32.456 33411.293  1024.940     2.993     7.207
        68     3.053     0.429     0.000     0.407    -3.119     1.526     0.020    10.311    32.431 32755.551  1024.921     3.053     7.384
        69     3.114     0.434     0.000     0.415    -3.136     1.557     0.020    10.312    32.407 32112.690  1024.902     3.114     7.565
        70     3.176     0.439     0.000     0.422    -3.154     1.588     0.020    10.313    32.383 31482.458  1024.883     3.176     7.747
        71     3.240     0.445     0.000     0.429    -3.172     1.620     0.020    10.314    32.360 30864.606  1024.865     3.240     7.933
        72     3.305     0.450     0.000     0.436    -3.190     1.652     0.020    10.315    32.337 30258.891  1024.847     3.305     8.121
        73     3.371     0.455     0.000     0.444    -3.208     1.685     0.020    10.316    32.315 29665.073  1024.830     3.371     8.311
        74     3.438     0.461     0.000     0.451    -3.226     1.719     0.020    10.317    32.293 29082.919  1024.812     3.438     8.504
        75     3.507     0.466     0.000     0.458    -3.245     1.754     0.020    10.318    32.272 28512.199  1024.796     3.507     8.700
        76     3.577     0.472     0.000     0.466    -3.264     1.789     0.020    10.318    32.251 27952.688  1024.779     3.577     8.898
        77     3.649     0.477     0.000     0.473    -3.283     1.825     0.020    10.319    32.230 27404.165  1024.763     3.649     9.099
        78     3.722     0.483     0.000     0.481    -3.302     1.861     0.020    10.319    32.210 26866.415  1024.747     3.722     9.303
        79     3.797     0.489     0.000     0.488    -3.322     1.898     0.020    10.319    32.190 26339.226  1024.732     3.797     9.510
        80     3.873     0.495     0.000     0.496    -3.341     1.936     0.020    10.319    32.171 25822.389  1024.717     3.873     9.720
        81     3.950     0.501     0.000     0.503    -3.361     1.975     0.020    10.320    32.152 25315.702  1024.702     3.950     9.933
        82     4.029     0.507     0.000     0.511    -3.381     2.015     0.020    10.320    32.133 24818.964  1024.687     4.029    10.148
        83     4.110     0.513     0.000     0.519    -3.401     2.055     0.020    10.319    32.115 24331.980  1024.673     4.110    10.367
        84     4.192     0.519     0.000     0.527    -3.422     2.096     0.020    10.319    32.097 23854.559  1024.659     4.192    10.589
        85     4.276     0.525     0.000     0.534    -3.442     2.138     0.020    10.319    32.079 23386.512  1024.646     4.276    10.814
        86     4.362     0.532     0.000     0.542    -3.463     2.181     0.020    10.319    32.062 22927.654  1024.632     4.362    11.042
        87     4.449     0.538     0.000     0.550    -3.484     2.224     0.020    10.318    32.045 22477.806  1024.619     4.449    11.274
        88     4.538     0.545     0.000     0.558    -3.506     2.269     0.020    10.318    32.028 22036.789  1024.607     4.538    11.509
        89     4.629     0.551     0.000     0.566    -3.527     2.314     0.020    10.317    32.012 21604.431  1024.594     4.629    11.747
        90     4.721     0.558     0.000     0.574    -3.549     2.361     0.020    10.316    31.996 21180.561  1024.582     4.721    11.989
        91     4.816     0.565     0.000     0.582    -3.571     2.408     0.020    10.315    31.981 20765.013  1024.570     4.816    12.234
        92     4.912     0.572     0.000     0.590    -3.593     2.456     0.020    10.315    31.965 20357.622  1024.558     4.912    12.482
        93     5.010     0.579     0.000     0.598    -3.616     2.505     0.020    10.314    31.950 19958.229  1024.546     5.010    12.734
        94     5.111     0.586     0.000     0.606    -3.639     2.555     0.020    10.313    31.936 19566.676  1024.535     5.111    12.990
        95     5.213     0.593     0.000     0.615    -3.661     2.607     0.020    10.311    31.921 19182.810  1024.524     5.213    13.250
        96     5.317     0.600     0.000     0.623    -3.685     2.659     0.020    10.310    31.907 18806.478  1024.513     5.317    13.513
        97     5.424     0.608     0.000     0.631    -3.708     2.712     0.020    10.309    31.893 18437.534  1024.503     5.424    13.780
        98     5.532     0.615     0.000     0.640    -3.732     2.766     0.020    10.307    31.880 18075.831  1024.493     5.532    14.052
        99     5.643     0.623     0.000     0.648    -3.756     2.821     0.020    10.306    31.866 17721.228  1024.482     5.643    14.327
       100     5.756     0.630     0.000     0.657    -3.780     2.878     0.020    10.304    31.853 17373.585  1024.473     5.756    14.606
       101     5.871     0.638     0.000     0.666    -3.804     2.936     0.020    10.303    31.840 17032.766  1024.463     5.871    14.889
       102     5.989     0.646     0.000     0.674    -3.829     2.994     0.020    10.301    31.828 16698.635  1024.453     5.989    15.176
       103     6.108     0.654     0.000     0.683    -3.853     3.054     0.020    10.299    31.816 16371.063  1024.444     6.108    15.467
       104     6.231     0.662     0.000     0.692    -3.879     3.115     0.020    10.297    31.803 16049.920  1024.435     6.231    15.763
       105     6.355     0.670     0.000     0.701    -3.904     3.178     0.020    10.295    31.792 15735.079  1024.426     6.355    16.063
       106     6.482     0.679     0.000     0.710    -3.930     3.241     0.020    10.293    31.780 15426.417  1024.417     6.482    16.368
       107     6.612     0.687     0.000     0.719    -3.955     3.306     0.020    10.291    31.769 15123.813  1024.409     6.612    16.677
       108     6.744     0.696     0.000     0.728    -3.982     3.372     0.020    10.289    31.757 14827.148  1024.401     6.744    16.991
       109     6.879     0.704     0.000     0.738    -4.008     3.440     0.020    10.287    31.747 14536.304  1024.393     6.879    17.309
       110     7.017     0.713     0.000     0.747    -4.035     3.508     0.020    10.285    31.736 14251.168  1024.385     7.017    17.632
       111     7.157     0.722     0.000     0.756    -4.062     3.579     0.020    10.282    31.725 13971.628  1024.377     7.157    17.960
       112     7.301     0.731     0.000     0.766    -4.089     3.650     0.020    10.280    31.715 13697.573  1024.369     7.301    18.292
       113     7.447     0.740     0.000     0.775    -4.116     3.723     0.020    10.277    31.705 13428.895  1024.362     7.447    18.630
       114     7.596     0.749     0.000     0.785    -4.144     3.798     0.020    10.274    31.695 13165.491  1024.355     7.596    18.973
       115     7.748     0.759     0.000     0.795    -4.172     3.874     0.020    10.272    31.685 12907.254  1024.347     7.748    19.321
       116     7.903     0.768     0.000     0.805    -4.200     3.951     0.020    10.269    31.676 12654.085  1024.341     7.903    19.674
       117     8.061     0.778     0.000     0.815    -4.229     4.030     0.020    10.266    31.666 12405.884  1024.334     8.061    20.032
       118     8.222     0.788     0.000     0.825    -4.258     4.111     0.020    10.263    31.657 12162.553  1024.327     8.222    20.396
       119     8.386     0.797     0.000     0.835    -4.287     4.193     0.020    10.260    31.648 11923.996  1024.321     8.386    20.765
       120     8.554     0.808     0.000     0.845    -4.316     4.277     0.020    10.257    31.640 11690.120  1024.314     8.554    21.140
       121     8.725     0.818     0.000     0.855    -4.346     4.363     0.020    10.254    31.631 11460.833  1024.308     8.725    21.520
       122     8.900     0.828     0.000     0.866    -4.376     4.450     0.020    10.251    31.623 11236.045  1024.302     8.900    21.906
       123     9.078     0.838     0.000     0.876    -4.406     4.539     0.020    10.247    31.614 11015.667  1024.296     9.078    22.298
       124     9.260     0.849     0.000     0.887    -4.437     4.630     0.020    10.244    31.606 10799.613  1024.291     9.260    22.696
       125     9.445     0.860     0.000     0.898    -4.468     4.722     0.020    10.240    31.598 10587.797  1024.285     9.445    23.100
       126     9.634     0.871     0.000     0.908    -4.499     4.817     0.020    10.237    31.590 10380.138  1024.279     9.634    23.510
       127     9.827     0.882     0.000     0.919    -4.530     4.913     0.020    10.233    31.583 10176.553  1024.274     9.827    23.926
       128    10.023     0.893     0.000     0.930    -4.562     5.012     0.020    10.230    31.575  9976.962  1024.269    10.023    24.349
       129    10.224     0.904     0.000     0.942    -4.594     5.112     0.020    10.226    31.568  9781.286  1024.264    10.224    24.778
       130    10.428     0.916     0.000     0.953    -4.626     5.214     0.020    10.222    31.561  9589.450  1024.259    10.428    25.214
       131    10.637     0.928     0.000     0.964    -4.659     5.318     0.020    10.218    31.554  9401.377  1024.254    10.637    25.656
       132    10.850     0.940     0.000     0.976    -4.692     5.425     0.020    10.214    31.547  9216.994  1024.249    10.850    26.106
       133    11.067     0.952     0.000     0.988    -4.725     5.533     0.020    10.210    31.540  9036.228  1024.245    11.067    26.562
       134    11.288     0.964     0.000     0.999    -4.759     5.644     0.020    10.206    31.533  8859.008  1024.240    11.288    27.025
       135    11.514     0.976     0.000     1.011    -4.793     5.757     0.020    10.202    31.527  8685.265  1024.236    11.514    27.495
       136    11.744     0.989     0.000     1.023    -4.827     5.872     0.020    10.197    31.520  8514.930  1024.231    11.744    27.973
       137    11.979     1.002     0.000     1.036    -4.862     5.990     0.020    10.193    31.514  8347.936  1024.227    11.979    28.458
       138    12.219     1.015     0.000     1.048    -4.896     6.109     0.020    10.189    31.508  8184.219  1024.223    12.219    28.950
       139    12.463     1.028     0.000     1.060    -4.932     6.232     0.020    10.184    31.502  8023.713  1024.219    12.463    29.450
       140    12.712     1.041     0.000     1.073    -4.967     6.356     0.020    10.180    31.496  7866.356  1024.215    12.712    29.958
       141    12.967     1.055     0.000     1.086    -5.003     6.483     0.020    10.175    31.490  7712.086  1024.212    12.967    30.474
       142    13.226     1.068     0.000     1.099    -5.039     6.613     0.020    10.170    31.484  7560.841  1024.208    13.226    30.998
       143    13.491     1.082     0.000     1.112    -5.076     6.745     0.020    10.165    31.479  7412.564  1024.205    13.491    31.531
       144    13.760     1.097     0.000     1.125    -5.113     6.880     0.020    10.161    31.473  7267.195  1024.201    13.760    32.071
       145    14.036     1.111     0.000     1.139    -5.150     7.018     0.020    10.156    31.468  7124.678  1024.198    14.036    32.620
       146    14.316     1.125     0.000     1.152    -5.187     7.158     0.020    10.151    31.463  6984.956  1024.194    14.316    33.178
       147    14.603     1.140     0.000     1.166    -5.225     7.301     0.020    10.146    31.458  6847.975  1024.191    14.603    33.745
       148    14.895     1.155     0.000     1.180    -5.263     7.447     0.020    10.140    31.452  6713.681  1024.188    14.895    34.320
       149    15.193     1.171     0.000     1.194    -5.302     7.596     0.020    10.135    31.448  6582.021  1024.185    15.193    34.905
       150    15.497     1.186     0.000     1.208    -5.341     7.748     0.020    10.130    31.443  6452.943  1024.182    15.497    35.499
       151    15.807     1.202     0.000     1.223    -5.380     7.903     0.020    10.124    31.438  6326.398  1024.180    15.807    36.103
       152    16.123     1.218     0.000     1.237    -5.419     8.061     0.020    10.119    31.433  6202.334  1024.177    16.123    36.716
       153    16.445     1.234     0.000     1.252    -5.459     8.223     0.020    10.113    31.429  6080.704  1024.174    16.445    37.339
       154    16.774     1.251     0.000     1.267    -5.499     8.387     0.020    10.108    31.424  5961.460  1024.172    16.774    37.973
       155    17.110     1.268     0.000     1.282    -5.540     8.555     0.020    10.102    31.420  5844.554  1024.169    17.110    38.616
       156    17.452     1.285     0.000     1.298    -5.581     8.726     0.020    10.096    31.415  5729.941  1024.167    17.452    39.270
       157    17.801     1.302     0.000     1.313    -5.622     8.901     0.020    10.091    31.411  5617.577  1024.164    17.801    39.935
       158    18.157     1.320     0.000     1.329    -5.664     9.079     0.020    10.085    31.407  5507.416  1024.162    18.157    40.610
       159    18.521     1.338     0.000     1.345    -5.706     9.260     0.020    10.079    31.403  5399.416  1024.160    18.521    41.296
       160    18.891     1.356     0.000     1.361    -5.748     9.445     0.020    10.073    31.399  5293.534  1024.158    18.891    41.994
       161    19.269     1.375     0.000     1.378    -5.790     9.634     0.020    10.067    31.395  5189.729  1024.156    19.269    42.703
       162    19.654     1.394     0.000     1.395    -5.833     9.827     0.020    10.060    31.391  5087.960  1024.154    19.654    43.424
       163    20.047     1.413     0.000     1.412    -5.877    10.024     0.020    10.054    31.388  4988.187  1024.152    20.047    44.157
       164    20.448     1.432     0.000     1.429    -5.920    10.224     0.020    10.048    31.384  4890.371  1024.150    20.448    44.902
       165    20.857     1.452     0.000     1.446    -5.964    10.429     0.020    10.041    31.380  4794.473  1024.148    20.857    45.659
       166    21.275     1.473     0.000     1.464    -6.009    10.637     0.020    10.035    31.377  4700.456  1024.147    21.275    46.429
       167    21.700     1.493     0.000     1.482    -6.053    10.850     0.020    10.028    31.373  4608.283  1024.145    21.700    47.213
       168    22.134     1.514     0.000     1.500    -6.098    11.067     0.020    10.021    31.370  4517.918  1024.144    22.134    48.009
       169    22.577     1.536     0.000     1.518    -6.144    11.288     0.020    10.015    31.367  4429.325  1024.142    22.577    48.819
       170    23.028     1.558     0.000     1.537    -6.189    11.514     0.020    10.008    31.364  4342.471  1024.141    23.028    49.642
       171    23.489     1.581     0.000     1.556    -6.235    11.744     0.020    10.002    31.361  4257.320  1024.140    23.489    50.480
       172    23.959     1.605     0.000     1.575    -6.281    11.979     0.020     9.995    31.359  4173.839  1024.139    23.959    51.332
       173    24.438     1.630     0.000     1.595    -6.327    12.219     0.020     9.989    31.356  4091.996  1024.138    24.438    52.199
       174    24.927     1.656     0.000     1.615    -6.374    12.463     0.020     9.983    31.354  4011.758  1024.138    24.927    53.080
       175    25.425     1.683     0.000     1.635    -6.420    12.713     0.020     9.976    31.352  3933.094  1024.137    25.425    53.978
       176    25.934     1.712     0.000     1.655    -6.466    12.967     0.020     9.970    31.350  3855.973  1024.137    25.934    54.893
       177    26.452     1.741     0.000     1.676    -6.513    13.226     0.020     9.964    31.349  3780.365  1024.137    26.452    55.825
       178    26.982     1.772     0.000     1.697    -6.560    13.491     0.020     9.958    31.347  3706.240  1024.136    26.982    56.775
---------------------------- Plume traps -----------------------------
       179    27.521     1.804     0.000     1.719    -6.606    13.761     0.020     9.952    31.346  3633.569  1024.137    27.521    57.743
       180    28.070     1.837     0.000     1.741    -6.652    14.035     0.020     9.946    31.345  3562.493  1024.137    28.070    58.727
       181    28.585     1.871     0.000     1.761    -6.695    14.293     0.020     9.940    31.344  3498.319  1024.137    28.585    59.650
       182    29.072     1.903     0.000     1.780    -6.734    14.536     0.020     9.935    31.344  3439.785  1024.137    29.072    60.516
       183    29.526     1.935     0.000     1.798    -6.769    14.763     0.020     9.931    31.343  3386.806  1024.138    29.526    61.322
       184    29.956     1.965     0.000     1.815    -6.802    14.978     0.020     9.926    31.343  3338.208  1024.138    29.956    62.082
       185    30.363     1.994     0.000     1.831    -6.833    15.182     0.020     9.922    31.343  3293.442  1024.139    30.363    62.800
       186    30.751     2.022     0.000     1.846    -6.861    15.376     0.020     9.918    31.343  3251.874  1024.139    30.751    63.482
       187    31.123     2.050     0.000     1.860    -6.888    15.561     0.020     9.915    31.343  3213.109  1024.140    31.123    64.132
       188    31.478     2.077     0.000     1.874    -6.913    15.739     0.020     9.911    31.343  3176.780  1024.140    31.478    64.754
       189    31.821     2.103     0.000     1.887    -6.936    15.910     0.020     9.908    31.343  3142.614  1024.141    31.821    65.350
       190    32.151     2.129     0.000     1.899    -6.959    16.075     0.020     9.905    31.343  3110.368  1024.141    32.151    65.923
       191    32.469     2.155     0.000     1.911    -6.980    16.235     0.020     9.902    31.343  3079.847  1024.142    32.469    66.474
       192    32.777     2.180     0.000     1.923    -6.999    16.389     0.020     9.900    31.343  3050.878  1024.143    32.777    67.006
       193    33.076     2.204     0.000     1.934    -7.018    16.538     0.020     9.897    31.343  3023.314  1024.143    33.076    67.519
       194    33.366     2.228     0.000     1.945    -7.036    16.683     0.020     9.894    31.343  2997.027  1024.144    33.366    68.014
       195    33.648     2.252     0.000     1.956    -7.053    16.824     0.020     9.892    31.344  2971.905  1024.144    33.648    68.494
       196    33.923     2.276     0.000     1.966    -7.069    16.962     0.020     9.890    31.344  2947.849  1024.145    33.923    68.958
       197    34.191     2.299     0.000     1.976    -7.085    17.095     0.020     9.887    31.344  2924.773  1024.145    34.191    69.409
       198    34.452     2.321     0.000     1.985    -7.100    17.226     0.020     9.885    31.344  2902.597  1024.146    34.452    69.846
       199    34.707     2.344     0.000     1.994    -7.114    17.354     0.020     9.883    31.345  2881.254  1024.147    34.707    70.271
       200    34.957     2.366     0.000     2.003    -7.127    17.478     0.020     9.881    31.345  2860.680  1024.147    34.957    70.684
       201    35.190     2.388     0.000     2.012    -7.140    17.595     0.020     9.879    31.345  2841.739  1024.148    35.190    71.086
       202    35.415     2.409     0.000     2.021    -7.153    17.707     0.020     9.877    31.346  2823.683  1024.148    35.415    71.485
       203    35.628     2.429     0.000     2.029    -7.165    17.814     0.020     9.876    31.346  2806.787  1024.149    35.628    71.879
       204    35.833     2.449     0.000     2.038    -7.177    17.917     0.020     9.874    31.346  2790.717  1024.149    35.833    72.269
       205    36.028     2.469     0.000     2.046    -7.189    18.014     0.020     9.873    31.346  2775.596  1024.150    36.028    72.654
       206    36.215     2.488     0.000     2.054    -7.200    18.108     0.020     9.871    31.347  2761.263  1024.150    36.215    73.035
       207    36.393     2.507     0.000     2.063    -7.211    18.197     0.020     9.870    31.347  2747.745  1024.150    36.393    73.411
       208    36.564     2.525     0.000     2.071    -7.222    18.282     0.020     9.869    31.347  2734.951  1024.151    36.564    73.782
       209    36.726     2.544     0.000     2.079    -7.232    18.363     0.020     9.867    31.347  2722.866  1024.151    36.726    74.147
       210    36.881     2.561     0.000     2.086    -7.242    18.440     0.020     9.866    31.348  2711.432  1024.152    36.881    74.508
       211    37.029     2.579     0.000     2.094    -7.252    18.514     0.020     9.865    31.348  2700.621  1024.152    37.029    74.863
       212    37.169     2.596     0.000     2.102    -7.262    18.585     0.020     9.864    31.348  2690.390  1024.152    37.169    75.214
       213    37.304     2.613     0.000     2.109    -7.271    18.652     0.020     9.863    31.348  2680.708  1024.153    37.304    75.559
       214    37.432     2.629     0.000     2.117    -7.280    18.716     0.020     9.862    31.348  2671.539  1024.153    37.432    75.899
       215    37.554     2.645     0.000     2.124    -7.289    18.777     0.020     9.861    31.349  2662.854  1024.153    37.554    76.234
       216    37.670     2.661     0.000     2.131    -7.297    18.835     0.020     9.860    31.349  2654.623  1024.153    37.670    76.563
       217    37.781     2.677     0.000     2.138    -7.305    18.891     0.020     9.859    31.349  2646.818  1024.154    37.781    76.888
       218    37.887     2.692     0.000     2.145    -7.313    18.944     0.020     9.859    31.349  2639.415  1024.154    37.887    77.207
