****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        65     2.857     0.411     0.000     0.382    -2.662     1.429     0.020    10.375    32.489 35001.635  1024.955     2.857     6.762
        66     2.914     0.416     0.000     0.389    -2.679     1.457     0.020    10.377    32.463 34314.639  1024.935     2.914     6.933
        67     2.973     0.421     0.000     0.396    -2.696     1.486     0.020    10.380    32.438 33641.141  1024.915     2.973     7.106
        68     3.032     0.426     0.000     0.403    -2.713     1.516     0.020    10.382    32.413 32980.876  1024.895     3.032     7.282
        69     3.093     0.431     0.000     0.410    -2.730     1.546     0.020    10.384    32.389 32333.584  1024.876     3.093     7.460
        70     3.155     0.436     0.000     0.417    -2.748     1.577     0.020    10.385    32.365 31699.008  1024.857     3.155     7.641
        71     3.218     0.441     0.000     0.424    -2.766     1.609     0.020    10.387    32.342 31076.900  1024.838     3.218     7.824
        72     3.282     0.447     0.000     0.432    -2.784     1.641     0.020    10.389    32.319 30467.012  1024.820     3.282     8.009
        73     3.348     0.452     0.000     0.439    -2.802     1.674     0.020    10.390    32.296 29869.105  1024.803     3.348     8.197
        74     3.415     0.457     0.000     0.446    -2.820     1.707     0.020    10.391    32.274 29282.943  1024.785     3.415     8.388
        75     3.483     0.463     0.000     0.453    -2.839     1.742     0.020    10.393    32.253 28708.294  1024.768     3.483     8.582
        76     3.553     0.469     0.000     0.461    -2.858     1.777     0.020    10.394    32.232 28144.933  1024.752     3.553     8.778
        77     3.624     0.474     0.000     0.468    -2.877     1.812     0.020    10.395    32.211 27592.637  1024.736     3.624     8.977
        78     3.697     0.480     0.000     0.476    -2.896     1.848     0.020    10.396    32.191 27051.189  1024.720     3.697     9.179
        79     3.771     0.486     0.000     0.483    -2.915     1.885     0.020    10.396    32.172 26520.374  1024.705     3.771     9.384
        80     3.846     0.492     0.000     0.491    -2.935     1.923     0.020    10.397    32.152 25999.984  1024.689     3.846     9.591
        81     3.923     0.498     0.000     0.498    -2.954     1.962     0.020    10.397    32.133 25489.814  1024.675     3.923     9.802
        82     4.002     0.504     0.000     0.506    -2.974     2.001     0.020    10.398    32.115 24989.663  1024.660     4.002    10.016
        83     4.082     0.510     0.000     0.513    -2.994     2.041     0.020    10.398    32.097 24499.333  1024.646     4.082    10.232
        84     4.163     0.516     0.000     0.521    -3.015     2.082     0.020    10.398    32.079 24018.632  1024.633     4.163    10.452
        85     4.247     0.523     0.000     0.529    -3.035     2.123     0.020    10.398    32.062 23547.370  1024.619     4.247    10.676
        86     4.332     0.529     0.000     0.537    -3.056     2.166     0.020    10.398    32.045 23085.361  1024.606     4.332    10.902
        87     4.418     0.536     0.000     0.544    -3.077     2.209     0.020    10.398    32.029 22632.423  1024.593     4.418    11.132
        88     4.507     0.542     0.000     0.552    -3.098     2.253     0.020    10.398    32.012 22188.377  1024.580     4.507    11.365
        89     4.597     0.549     0.000     0.560    -3.120     2.299     0.020    10.398    31.996 21753.049  1024.568     4.597    11.602
        90     4.689     0.556     0.000     0.568    -3.142     2.345     0.020    10.397    31.981 21326.267  1024.556     4.689    11.842
        91     4.783     0.562     0.000     0.576    -3.164     2.391     0.020    10.397    31.966 20907.864  1024.544     4.783    12.085
        92     4.879     0.569     0.000     0.584    -3.186     2.439     0.020    10.396    31.951 20497.675  1024.533     4.879    12.333
        93     4.976     0.576     0.000     0.592    -3.208     2.488     0.020    10.395    31.936 20095.537  1024.521     4.976    12.583
        94     5.076     0.584     0.000     0.601    -3.231     2.538     0.020    10.395    31.921 19701.294  1024.510     5.076    12.838
        95     5.177     0.591     0.000     0.609    -3.253     2.589     0.020    10.394    31.907 19314.790  1024.499     5.177    13.096
        96     5.281     0.598     0.000     0.617    -3.277     2.640     0.020    10.393    31.893 18935.872  1024.489     5.281    13.359
        97     5.387     0.606     0.000     0.626    -3.300     2.693     0.020    10.392    31.880 18564.392  1024.478     5.387    13.625
        98     5.494     0.613     0.000     0.634    -3.323     2.747     0.020    10.391    31.866 18200.204  1024.468     5.494    13.895
        99     5.604     0.621     0.000     0.643    -3.347     2.802     0.020    10.389    31.853 17843.164  1024.458     5.604    14.169
       100     5.717     0.628     0.000     0.651    -3.371     2.858     0.020    10.388    31.841 17493.131  1024.449     5.717    14.447
       101     5.831     0.636     0.000     0.660    -3.395     2.915     0.020    10.387    31.828 17149.969  1024.439     5.831    14.730
       102     5.948     0.644     0.000     0.669    -3.420     2.974     0.020    10.385    31.816 16813.542  1024.430     5.948    15.016
       103     6.067     0.652     0.000     0.677    -3.445     3.033     0.020    10.384    31.804 16483.718  1024.421     6.067    15.307
       104     6.188     0.660     0.000     0.686    -3.470     3.094     0.020    10.382    31.792 16160.367  1024.412     6.188    15.602
       105     6.312     0.669     0.000     0.695    -3.495     3.156     0.020    10.380    31.780 15843.362  1024.403     6.312    15.902
       106     6.438     0.677     0.000     0.704    -3.520     3.219     0.020    10.379    31.769 15532.579  1024.394     6.438    16.206
       107     6.567     0.685     0.000     0.713    -3.546     3.283     0.020    10.377    31.758 15227.894  1024.386     6.567    16.515
       108     6.698     0.694     0.000     0.723    -3.572     3.349     0.020    10.375    31.747 14929.189  1024.378     6.698    16.828
       109     6.832     0.703     0.000     0.732    -3.599     3.416     0.020    10.373    31.736 14636.346  1024.370     6.832    17.146
       110     6.969     0.712     0.000     0.741    -3.625     3.485     0.020    10.371    31.725 14349.249  1024.362     6.969    17.469
       111     7.108     0.720     0.000     0.751    -3.652     3.554     0.020    10.368    31.715 14067.786  1024.354     7.108    17.796
       112     7.251     0.730     0.000     0.760    -3.679     3.625     0.020    10.366    31.705 13791.847  1024.347     7.251    18.129
       113     7.396     0.739     0.000     0.770    -3.706     3.698     0.020    10.364    31.695 13521.322  1024.340     7.396    18.466
       114     7.544     0.748     0.000     0.779    -3.734     3.772     0.020    10.361    31.685 13256.106  1024.333     7.544    18.809
       115     7.695     0.757     0.000     0.789    -3.762     3.847     0.020    10.359    31.676 12996.094  1024.326     7.695    19.157
       116     7.849     0.767     0.000     0.799    -3.790     3.924     0.020    10.356    31.667 12741.183  1024.319     7.849    19.510
       117     8.006     0.777     0.000     0.809    -3.818     4.003     0.020    10.354    31.657 12491.275  1024.312     8.006    19.869
       118     8.166     0.786     0.000     0.819    -3.847     4.083     0.020    10.351    31.648 12246.270  1024.306     8.166    20.233
       119     8.329     0.796     0.000     0.829    -3.876     4.165     0.020    10.348    31.640 12006.073  1024.299     8.329    20.602
       120     8.496     0.807     0.000     0.839    -3.905     4.248     0.020    10.345    31.631 11770.588  1024.293     8.496    20.977
       121     8.666     0.817     0.000     0.850    -3.935     4.333     0.020    10.342    31.623 11539.724  1024.287     8.666    21.358
       122     8.839     0.827     0.000     0.860    -3.965     4.420     0.020    10.339    31.614 11313.389  1024.281     8.839    21.745
       123     9.016     0.838     0.000     0.871    -3.995     4.508     0.020    10.336    31.606 11091.496  1024.275     9.016    22.137
       124     9.196     0.848     0.000     0.881    -4.025     4.598     0.020    10.333    31.598 10873.955  1024.270     9.196    22.536
       125     9.380     0.859     0.000     0.892    -4.056     4.690     0.020    10.329    31.590 10660.683  1024.264     9.380    22.940
       126     9.568     0.870     0.000     0.903    -4.087     4.784     0.020    10.326    31.583 10451.595  1024.259     9.568    23.351
       127     9.759     0.881     0.000     0.914    -4.118     4.880     0.020    10.323    31.575 10246.609  1024.253     9.759    23.768
       128     9.955     0.892     0.000     0.925    -4.150     4.977     0.020    10.319    31.568 10045.645  1024.248     9.955    24.192
       129    10.154     0.904     0.000     0.936    -4.182     5.077     0.020    10.315    31.561  9848.623  1024.243    10.154    24.622
       130    10.357     0.915     0.000     0.948    -4.214     5.178     0.020    10.312    31.554  9655.467  1024.238    10.357    25.058
       131    10.564     0.927     0.000     0.959    -4.247     5.282     0.020    10.308    31.547  9466.100  1024.234    10.564    25.502
       132    10.775     0.939     0.000     0.971    -4.279     5.388     0.020    10.304    31.540  9280.448  1024.229    10.775    25.952
       133    10.991     0.951     0.000     0.983    -4.313     5.495     0.020    10.300    31.533  9098.439  1024.224    10.991    26.409
       134    11.211     0.964     0.000     0.994    -4.346     5.605     0.020    10.296    31.527  8919.999  1024.220    11.211    26.874
       135    11.435     0.976     0.000     1.006    -4.380     5.718     0.020    10.292    31.520  8745.061  1024.216    11.435    27.345
       136    11.664     0.989     0.000     1.019    -4.414     5.832     0.020    10.288    31.514  8573.554  1024.212    11.664    27.824
       137    11.897     1.001     0.000     1.031    -4.448     5.949     0.020    10.284    31.508  8405.411  1024.207    11.897    28.310
       138    12.135     1.014     0.000     1.043    -4.483     6.068     0.020    10.280    31.502  8240.567  1024.204    12.135    28.804
       139    12.378     1.028     0.000     1.056    -4.518     6.189     0.020    10.275    31.496  8078.957  1024.200    12.378    29.306
       140    12.625     1.041     0.000     1.068    -4.553     6.313     0.020    10.271    31.490  7920.517  1024.196    12.625    29.816
       141    12.878     1.055     0.000     1.081    -4.589     6.439     0.020    10.266    31.484  7765.185  1024.192    12.878    30.333
       142    13.136     1.068     0.000     1.094    -4.625     6.568     0.020    10.262    31.479  7612.900  1024.189    13.136    30.859
       143    13.398     1.082     0.000     1.107    -4.661     6.699     0.020    10.257    31.473  7463.602  1024.185    13.398    31.393
       144    13.666     1.097     0.000     1.121    -4.698     6.833     0.020    10.252    31.468  7317.233  1024.182    13.666    31.935
       145    13.940     1.111     0.000     1.134    -4.735     6.970     0.020    10.247    31.463  7173.735  1024.178    13.940    32.486
       146    14.219     1.126     0.000     1.148    -4.772     7.109     0.020    10.243    31.458  7033.051  1024.175    14.219    33.046
       147    14.503     1.141     0.000     1.162    -4.810     7.251     0.020    10.238    31.453  6895.127  1024.172    14.503    33.615
       148    14.793     1.156     0.000     1.176    -4.848     7.397     0.020    10.233    31.448  6759.909  1024.169    14.793    34.192
       149    15.089     1.171     0.000     1.190    -4.886     7.545     0.020    10.227    31.443  6627.343  1024.166    15.089    34.779
       150    15.391     1.187     0.000     1.204    -4.925     7.695     0.020    10.222    31.438  6497.377  1024.163    15.391    35.376
       151    15.699     1.203     0.000     1.219    -4.964     7.849     0.020    10.217    31.433  6369.960  1024.161    15.699    35.981
       152    16.013     1.219     0.000     1.233    -5.003     8.006     0.020    10.212    31.429  6245.043  1024.158    16.013    36.597
       153    16.333     1.235     0.000     1.248    -5.043     8.166     0.020    10.206    31.424  6122.575  1024.155    16.333    37.223
       154    16.660     1.252     0.000     1.263    -5.083     8.330     0.020    10.201    31.420  6002.510  1024.153    16.660    37.858
       155    16.993     1.268     0.000     1.279    -5.123     8.496     0.020    10.195    31.416  5884.800  1024.150    16.993    38.505
       156    17.333     1.286     0.000     1.294    -5.164     8.666     0.020    10.190    31.411  5769.399  1024.148    17.333    39.161
       157    17.680     1.303     0.000     1.310    -5.205     8.840     0.020    10.184    31.407  5656.261  1024.146    17.680    39.828
       158    18.033     1.321     0.000     1.326    -5.246     9.017     0.020    10.178    31.403  5545.342  1024.144    18.033    40.506
       159    18.394     1.339     0.000     1.342    -5.288     9.197     0.020    10.172    31.399  5436.598  1024.142    18.394    41.196
       160    18.762     1.357     0.000     1.358    -5.330     9.381     0.020    10.166    31.395  5329.987  1024.139    18.762    41.896
       161    19.137     1.376     0.000     1.375    -5.372     9.569     0.020    10.160    31.391  5225.468  1024.137    19.137    42.609
       162    19.520     1.395     0.000     1.392    -5.415     9.760     0.020    10.154    31.388  5122.998  1024.136    19.520    43.333
       163    19.910     1.414     0.000     1.409    -5.458     9.955     0.020    10.148    31.384  5022.538  1024.134    19.910    44.069
       164    20.308     1.434     0.000     1.426    -5.501    10.154     0.020    10.142    31.380  4924.048  1024.132    20.308    44.817
       165    20.715     1.454     0.000     1.443    -5.545    10.357     0.020    10.135    31.377  4827.490  1024.130    20.715    45.578
       166    21.129     1.474     0.000     1.461    -5.589    10.565     0.020    10.129    31.373  4732.826  1024.129    21.129    46.351
       167    21.552     1.495     0.000     1.479    -5.634    10.776     0.020    10.122    31.370  4640.019  1024.127    21.552    47.138
       168    21.983     1.516     0.000     1.497    -5.678    10.991     0.020    10.116    31.367  4549.031  1024.126    21.983    47.938
       169    22.422     1.537     0.000     1.516    -5.723    11.211     0.020    10.109    31.363  4459.828  1024.124    22.422    48.751
       170    22.871     1.559     0.000     1.535    -5.769    11.435     0.020    10.102    31.360  4372.375  1024.123    22.871    49.578
       171    23.328     1.582     0.000     1.554    -5.814    11.664     0.020    10.096    31.357  4286.636  1024.121    23.328    50.420
       172    23.795     1.604     0.000     1.573    -5.860    11.897     0.020    10.089    31.354  4202.579  1024.120    23.795    51.275
       173    24.271     1.628     0.000     1.593    -5.907    12.135     0.020    10.082    31.351  4120.171  1024.119    24.271    52.146
       174    24.756     1.651     0.000     1.613    -5.953    12.378     0.020    10.075    31.348  4039.379  1024.118    24.756    53.031
       175    25.251     1.675     0.000     1.633    -6.000    12.626     0.020    10.068    31.345  3960.171  1024.117    25.251    53.932
       176    25.756     1.700     0.000     1.653    -6.048    12.878     0.020    10.060    31.342  3882.517  1024.116    25.756    54.849
       177    26.272     1.725     0.000     1.674    -6.095    13.136     0.020    10.053    31.339  3806.385  1024.115    26.272    55.781
       178    26.797     1.750     0.000     1.695    -6.143    13.399     0.020    10.046    31.337  3731.747  1024.114    26.797    56.730
       179    27.333     1.777     0.000     1.717    -6.191    13.667     0.020    10.039    31.334  3658.573  1024.113    27.333    57.696
       180    27.880     1.805     0.000     1.739    -6.239    13.940     0.020    10.032    31.332  3586.835  1024.113    27.880    58.679
       181    28.437     1.835     0.000     1.761    -6.287    14.219     0.020    10.025    31.330  3516.503  1024.112    28.437    59.677
       182    29.006     1.865     0.000     1.783    -6.335    14.503     0.020    10.018    31.329  3447.552  1024.112    29.006    60.693
       183    29.586     1.898     0.000     1.806    -6.383    14.793     0.020    10.011    31.327  3379.952  1024.112    29.586    61.726
---------------------------- Plume traps -----------------------------
       184    30.178     1.931     0.000     1.829    -6.431    15.089     0.020    10.004    31.326  3313.679  1024.112    30.178    62.778
       185    30.764     1.966     0.000     1.852    -6.478    15.382     0.020     9.997    31.324  3250.551  1024.112    30.764    63.818
       186    31.309     2.001     0.000     1.874    -6.520    15.654     0.020     9.991    31.323  3193.997  1024.112    31.309    64.780
       187    31.817     2.034     0.000     1.893    -6.558    15.909     0.020     9.986    31.323  3142.966  1024.113    31.817    65.669
       188    32.290     2.066     0.000     1.911    -6.593    16.145     0.020     9.981    31.322  3096.969  1024.113    32.290    66.492
       189    32.734     2.097     0.000     1.928    -6.624    16.367     0.020     9.976    31.322  3054.930  1024.114    32.734    67.262
       190    33.154     2.126     0.000     1.944    -6.654    16.577     0.020     9.972    31.322  3016.254  1024.114    33.154    67.986
       191    33.553     2.155     0.000     1.959    -6.681    16.776     0.020     9.968    31.321  2980.365  1024.115    33.553    68.671
       192    33.934     2.183     0.000     1.973    -6.706    16.967     0.020     9.965    31.321  2946.888  1024.115    33.934    69.323
       193    34.299     2.210     0.000     1.987    -6.730    17.150     0.020     9.961    31.321  2915.498  1024.116    34.299    69.946
       194    34.651     2.237     0.000     2.000    -6.753    17.325     0.020     9.958    31.321  2885.950  1024.116    34.651    70.541
       195    34.989     2.263     0.000     2.012    -6.774    17.495     0.020     9.954    31.321  2858.032  1024.117    34.989    71.113
       196    35.316     2.289     0.000     2.024    -6.794    17.658     0.020     9.951    31.321  2831.573  1024.117    35.316    71.662
       197    35.633     2.314     0.000     2.035    -6.813    17.816     0.020     9.949    31.321  2806.426  1024.118    35.633    72.191
       198    35.939     2.339     0.000     2.047    -6.830    17.970     0.020     9.946    31.321  2782.465  1024.118    35.939    72.701
       199    36.237     2.363     0.000     2.057    -6.847    18.119     0.020     9.943    31.321  2759.579  1024.119    36.237    73.194
       200    36.527     2.387     0.000     2.068    -6.864    18.264     0.020     9.941    31.322  2737.674  1024.119    36.527    73.670
       201    36.810     2.411     0.000     2.078    -6.879    18.405     0.020     9.938    31.322  2716.667  1024.120    36.810    74.132
       202    37.085     2.434     0.000     2.087    -6.894    18.543     0.020     9.936    31.322  2696.483  1024.120    37.085    74.579
       203    37.354     2.457     0.000     2.097    -6.908    18.677     0.020     9.933    31.322  2677.056  1024.121    37.354    75.013
------------------------- merging happened ---------------------------
       204    37.606     2.480     0.000     2.106    -6.921    18.803     0.020     9.931    31.322  2659.180  1024.121    37.606    75.435
       205    37.847     2.501     0.000     2.115    -6.934    18.924     0.020     9.929    31.322  2642.189  1024.122    37.847    75.853
       206    38.076     2.523     0.000     2.124    -6.947    19.038     0.020     9.927    31.323  2626.308  1024.122    38.076    76.265
       207    38.296     2.543     0.000     2.133    -6.959    19.148     0.020     9.926    31.323  2611.231  1024.123    38.296    76.673
       208    38.505     2.564     0.000     2.141    -6.972    19.253     0.020     9.924    31.323  2597.063  1024.123    38.505    77.075
       209    38.705     2.584     0.000     2.150    -6.983    19.352     0.020     9.922    31.323  2583.656  1024.123    38.705    77.473
       210    38.895     2.603     0.000     2.158    -6.995    19.447     0.020     9.921    31.323  2571.028  1024.124    38.895    77.865
       211    39.076     2.622     0.000     2.167    -7.006    19.538     0.020     9.919    31.324  2559.093  1024.124    39.076    78.251
       212    39.249     2.641     0.000     2.175    -7.016    19.624     0.020     9.918    31.324  2547.836  1024.125    39.249    78.632
       213    39.414     2.659     0.000     2.183    -7.027    19.707     0.020     9.917    31.324  2537.201  1024.125    39.414    79.007
       214    39.570     2.677     0.000     2.191    -7.037    19.785     0.020     9.915    31.324  2527.158  1024.125    39.570    79.377
       215    39.719     2.695     0.000     2.199    -7.047    19.860     0.020     9.914    31.324  2517.666  1024.126    39.719    79.741
       216    39.861     2.712     0.000     2.207    -7.056    19.931     0.020     9.913    31.324  2508.694  1024.126    39.861    80.099
       217    39.997     2.729     0.000     2.214    -7.065    19.998     0.020     9.912    31.325  2500.208  1024.126    39.997    80.451
       218    40.126     2.746     0.000     2.222    -7.074    20.063     0.020     9.911    31.325  2492.180  1024.127    40.126    80.798
