****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth    CL-Dil  Amb-Curr    P-Temp     P-Sal    P-Con.     P-Den   Net-Dil      Time
      Step (FluxAvg)       (m)       (m)       (m)       (m)        ()     (m/s)       (C)     (psu)    (mg/L)   (kg/m3)        ()       (s)
       162    24.799     1.636     0.000     2.101    -5.672    12.400     0.020    10.129    31.346  4032.347  1024.107    24.799    49.009
       163    25.295     1.660     0.000     2.125    -5.718    12.648     0.020    10.122    31.343  3953.277  1024.106    25.295    49.908
       164    25.801     1.684     0.000     2.149    -5.764    12.901     0.020    10.115    31.340  3875.758  1024.105    25.801    50.821
       165    26.317     1.709     0.000     2.173    -5.811    13.159     0.020    10.108    31.337  3799.759  1024.104    26.317    51.751
       166    26.844     1.735     0.000     2.198    -5.858    13.422     0.020    10.101    31.335  3725.251  1024.103    26.844    52.698
       167    27.381     1.760     0.000     2.223    -5.906    13.690     0.020    10.094    31.332  3652.204  1024.102    27.381    53.661
       168    27.928     1.787     0.000     2.248    -5.954    13.964     0.020    10.087    31.329  3580.589  1024.101    27.928    54.641
       169    28.487     1.814     0.000     2.274    -6.001    14.243     0.020    10.079    31.327  3510.379  1024.101    28.487    55.638
       170    29.057     1.841     0.000     2.300    -6.050    14.528     0.020    10.072    31.324  3441.545  1024.100    29.057    56.653
       171    29.638     1.869     0.000     2.327    -6.098    14.819     0.020    10.065    31.322  3374.062  1024.099    29.638    57.686
       172    30.231     1.898     0.000     2.353    -6.147    15.115     0.020    10.057    31.320  3307.902  1024.099    30.231    58.738
       173    30.835     1.928     0.000     2.380    -6.196    15.418     0.020    10.050    31.318  3243.040  1024.098    30.835    59.810
       174    31.452     1.960     0.000     2.408    -6.244    15.726     0.020    10.042    31.316  3179.451  1024.098    31.452    60.898
       175    32.081     1.993     0.000     2.436    -6.293    16.041     0.020    10.035    31.314  3117.108  1024.098    32.081    62.005
---------------------------- Plume traps -----------------------------
------------------------- merging happened ---------------------------
       176    32.723     2.028     0.000     2.464    -6.341    16.361     0.020    10.028    31.313  3055.989  1024.098    32.723    63.129
       177    33.363     2.065     0.000     2.492    -6.388    16.681     0.020    10.021    31.312  2997.346  1024.098    33.363    64.246
       178    33.946     2.101     0.000     2.517    -6.430    16.973     0.020    10.015    31.311  2945.877  1024.099    33.946    65.258
       179    34.483     2.135     0.000     2.540    -6.467    17.241     0.020    10.009    31.310  2899.993  1024.099    34.483    66.177
       180    34.974     2.167     0.000     2.560    -6.500    17.487     0.020    10.004    31.309  2859.252  1024.099    34.974    67.012
       181    35.432     2.197     0.000     2.579    -6.530    17.716     0.020    10.000    31.309  2822.279  1024.100    35.432    67.784
       182    35.862     2.227     0.000     2.597    -6.558    17.931     0.020     9.996    31.309  2788.456  1024.100    35.862    68.504
       183    36.270     2.255     0.000     2.614    -6.583    18.135     0.020     9.992    31.308  2757.134  1024.101    36.270    69.184
       184    36.658     2.282     0.000     2.630    -6.607    18.329     0.020     9.988    31.308  2727.952  1024.101    36.658    69.828
       185    37.029     2.309     0.000     2.645    -6.629    18.515     0.020     9.984    31.308  2700.584  1024.102    37.029    70.441
       186    37.386     2.335     0.000     2.659    -6.650    18.693     0.020     9.981    31.308  2674.808  1024.102    37.386    71.028
       187    37.730     2.360     0.000     2.673    -6.670    18.865     0.020     9.978    31.308  2650.429  1024.103    37.730    71.590
       188    38.062     2.385     0.000     2.686    -6.688    19.031     0.020     9.975    31.308  2627.295  1024.103    38.062    72.130
       189    38.384     2.409     0.000     2.698    -6.706    19.192     0.020     9.972    31.308  2605.275  1024.104    38.384    72.650
       190    38.696     2.433     0.000     2.711    -6.723    19.348     0.020     9.969    31.308  2584.261  1024.104    38.696    73.152
       191    38.999     2.457     0.000     2.722    -6.738    19.500     0.020     9.967    31.308  2564.157  1024.105    38.999    73.637
       192    39.295     2.480     0.000     2.734    -6.754    19.647     0.020     9.964    31.308  2544.882  1024.105    39.295    74.107
       193    39.583     2.503     0.000     2.745    -6.768    19.791     0.020     9.962    31.308  2526.366  1024.105    39.583    74.562
       194    39.864     2.525     0.000     2.755    -6.782    19.932     0.020     9.959    31.309  2508.545  1024.106    39.864    75.003
       195    40.126     2.547     0.000     2.766    -6.795    20.063     0.020     9.957    31.309  2492.122  1024.106    40.126    75.432
       196    40.379     2.568     0.000     2.776    -6.808    20.189     0.020     9.955    31.309  2476.557  1024.107    40.379    75.856
       197    40.617     2.588     0.000     2.786    -6.820    20.309     0.020     9.953    31.309  2462.009  1024.107    40.617    76.274
       198    40.846     2.608     0.000     2.796    -6.832    20.423     0.020     9.951    31.309  2448.232  1024.108    40.846    76.688
       199    41.063     2.628     0.000     2.806    -6.844    20.531     0.020     9.950    31.309  2435.284  1024.108    41.063    77.096
       200    41.270     2.647     0.000     2.815    -6.855    20.635     0.020     9.948    31.309  2423.050  1024.108    41.270    77.498
       201    41.467     2.666     0.000     2.825    -6.866    20.734     0.020     9.946    31.309  2411.528  1024.109    41.467    77.895
       202    41.655     2.684     0.000     2.834    -6.877    20.828     0.020     9.945    31.310  2400.648  1024.109    41.655    78.286
       203    41.834     2.702     0.000     2.843    -6.888    20.917     0.020     9.944    31.310  2390.386  1024.110    41.834    78.672
       204    42.005     2.719     0.000     2.853    -6.898    21.002     0.020     9.942    31.310  2380.694  1024.110    42.005    79.051
       205    42.167     2.736     0.000     2.861    -6.908    21.083     0.020     9.941    31.310  2371.542  1024.110    42.167    79.425
       206    42.321     2.753     0.000     2.870    -6.917    21.161     0.020     9.940    31.310  2362.892  1024.110    42.321    79.793
       207    42.468     2.769     0.000     2.879    -6.926    21.234     0.020     9.939    31.310  2354.714  1024.111    42.468    80.155
       208    42.608     2.785     0.000     2.887    -6.935    21.304     0.020     9.938    31.311  2346.978  1024.111    42.608    80.512
       209    42.741     2.801     0.000     2.896    -6.944    21.371     0.020     9.937    31.311  2339.655  1024.111    42.741    80.863
       210    42.868     2.816     0.000     2.904    -6.952    21.434     0.020     9.936    31.311  2332.719  1024.112    42.868    81.208
       211    42.990     2.831     0.000     2.912    -6.961    21.495     0.020     9.935    31.311  2326.146  1024.112    42.990    81.548
       212    43.105     2.846     0.000     2.920    -6.969    21.553     0.020     9.934    31.311  2319.913  1024.112    43.105    81.883
       213    43.215     2.860     0.000     2.928    -6.976    21.608     0.020     9.933    31.311  2313.999  1024.112    43.215    82.212
       214    43.320     2.875     0.000     2.936    -6.984    21.660     0.020     9.932    31.311  2308.383  1024.113    43.320    82.536
       215    43.421     2.888     0.000     2.943    -6.991    21.710     0.020     9.932    31.311  2303.046  1024.113    43.421    82.855
       216    43.517     2.902     0.000     2.951    -6.998    21.758     0.020     9.931    31.312  2297.973  1024.113    43.517    83.169
       217    43.608     2.915     0.000     2.958    -7.005    21.804     0.020     9.930    31.312  2293.145  1024.113    43.608    83.477
       218    43.696     2.929     0.000     2.965    -7.011    21.848     0.020     9.929    31.312  2288.549  1024.113    43.696    83.782
       219    43.780     2.941     0.000     2.972    -7.018    21.890     0.020     9.929    31.312  2284.171  1024.114    43.780    84.081
       220    43.860     2.954     0.000     2.979    -7.024    21.930     0.020     9.928    31.312  2279.996  1024.114    43.860    84.376
       221    43.936     2.967     0.000     2.986    -7.030    21.968     0.020     9.928    31.312  2276.014  1024.114    43.936    84.666
       222    44.010     2.979     0.000     2.993    -7.036    22.005     0.020     9.927    31.312  2272.212  1024.114    44.010    84.952
       223    44.080     2.991     0.000     3.000    -7.042    22.040     0.020     9.927    31.312  2268.581  1024.114    44.080    85.234
       224    44.148     3.003     0.000     3.006    -7.047    22.074     0.020     9.926    31.312  2265.110  1024.114    44.148    85.512
       225    44.213     3.014     0.000     3.013    -7.053    22.106     0.020     9.926    31.312  2261.790  1024.115    44.213    85.785
       226    44.275     3.026     0.000     3.019    -7.058    22.137     0.020     9.925    31.313  2258.613  1024.115    44.275    86.055
       227    44.335     3.037     0.000     3.026    -7.063    22.167     0.020     9.925    31.313  2255.571  1024.115    44.335    86.321
       228    44.392     3.048     0.000     3.032    -7.068    22.196     0.020     9.924    31.313  2252.656  1024.115    44.392    86.583
       229    44.447     3.059     0.000     3.038    -7.073    22.224     0.020     9.924    31.313  2249.861  1024.115    44.447    86.841
       230    44.500     3.069     0.000     3.044    -7.077    22.250     0.020     9.924    31.313  2247.180  1024.115    44.500    87.096
       231    44.551     3.080     0.000     3.050    -7.082    22.276     0.020     9.923    31.313  2244.606  1024.115    44.551    87.348
       232    44.600     3.090     0.000     3.056    -7.086    22.300     0.020     9.923    31.313  2242.135  1024.115    44.600    87.596
       233    44.648     3.100     0.000     3.062    -7.090    22.324     0.020     9.923    31.313  2239.761  1024.116    44.648    87.841
       234    44.693     3.110     0.000     3.067    -7.095    22.347     0.020     9.922    31.313  2237.478  1024.116    44.693    88.082
       235    44.737     3.120     0.000     3.073    -7.099    22.369     0.020     9.922    31.313  2235.283  1024.116    44.737    88.321
       236    44.779     3.130     0.000     3.079    -7.103    22.390     0.020     9.922    31.313  2233.170  1024.116    44.779    88.556
       237    44.820     3.139     0.000     3.084    -7.106    22.410     0.020     9.921    31.313  2231.137  1024.116    44.820    88.789
       238    44.860     3.149     0.000     3.090    -7.110    22.430     0.020     9.921    31.313  2229.178  1024.116    44.860    89.019
       239    44.898     3.158     0.000     3.095    -7.114    22.449     0.020     9.921    31.313  2227.290  1024.116    44.898    89.246
       240    44.934     3.167     0.000     3.100    -7.117    22.467     0.020     9.920    31.314  2225.471  1024.116    44.934    89.470
       241    44.970     3.176     0.000     3.105    -7.121    22.485     0.020     9.920    31.314  2223.716  1024.116    44.970    89.691
       242    45.004     3.185     0.000     3.111    -7.124    22.502     0.020     9.920    31.314  2222.023  1024.116    45.004    89.911
       243    45.037     3.193     0.000     3.116    -7.127    22.519     0.020     9.920    31.314  2220.390  1024.116    45.037    90.127
       244    45.069     3.202     0.000     3.121    -7.130    22.535     0.020     9.919    31.314  2218.812  1024.117    45.069    90.341
       245    45.100     3.210     0.000     3.126    -7.133    22.550     0.020     9.919    31.314  2217.289  1024.117    45.100    90.553
       246    45.130     3.219     0.000     3.131    -7.136    22.565     0.020     9.919    31.314  2215.817  1024.117    45.130    90.763
       247    45.159     3.227     0.000     3.136    -7.139    22.580     0.020     9.919    31.314  2214.394  1024.117    45.159    90.970
       248    45.187     3.235     0.000     3.141    -7.142    22.594     0.020     9.919    31.314  2213.019  1024.117    45.187    91.175
       249    45.214     3.243     0.000     3.145    -7.145    22.607     0.020     9.918    31.314  2211.689  1024.117    45.214    91.378
       250    45.241     3.250     0.000     3.150    -7.148    22.620     0.020     9.918    31.314  2210.403  1024.117    45.241    91.579
       251    45.266     3.258     0.000     3.155    -7.150    22.633     0.020     9.918    31.314  2209.158  1024.117    45.266    91.779
       252    45.291     3.265     0.000     3.159    -7.153    22.645     0.020     9.918    31.314  2207.953  1024.117    45.291    91.976
       253    45.315     3.273     0.000     3.164    -7.155    22.657     0.020     9.918    31.314  2206.787  1024.117    45.315    92.171
       254    45.338     3.280     0.000     3.169    -7.158    22.669     0.020     9.918    31.314  2205.657  1024.117    45.338    92.364
       255    45.360     3.287     0.000     3.173    -7.160    22.680     0.020     9.917    31.314  2204.563  1024.117    45.360    92.556
       256    45.382     3.294     0.000     3.178    -7.162    22.691     0.020     9.917    31.314  2203.504  1024.117    45.382    92.746
       257    45.403     3.301     0.000     3.182    -7.164    22.702     0.020     9.917    31.314  2202.477  1024.117    45.403    92.934
       258    45.424     3.308     0.000     3.187    -7.167    22.712     0.020     9.917    31.314  2201.482  1024.117    45.424    93.120
       259    45.444     3.314     0.000     3.191    -7.169    22.722     0.020     9.917    31.314  2200.518  1024.117    45.444    93.305
       260    45.463     3.321     0.000     3.195    -7.171    22.732     0.020     9.917    31.314  2199.584  1024.118    45.463    93.489
       261    45.482     3.327     0.000     3.200    -7.173    22.741     0.020     9.917    31.314  2198.677  1024.118    45.482    93.670
       262    45.500     3.334     0.000     3.204    -7.175    22.750     0.020     9.916    31.314  2197.799  1024.118    45.500    93.851
       263    45.518     3.340     0.000     3.208    -7.177    22.759     0.020     9.916    31.314  2196.947  1024.118    45.518    94.030
       264    45.535     3.346     0.000     3.212    -7.178    22.767     0.020     9.916    31.315  2196.121  1024.118    45.535    94.207
       265    45.551     3.352     0.000     3.216    -7.180    22.776     0.020     9.916    31.315  2195.319  1024.118    45.551    94.383
       266    45.568     3.358     0.000     3.220    -7.182    22.784     0.020     9.916    31.315  2194.542  1024.118    45.568    94.558
       267    45.583     3.363     0.000     3.225    -7.184    22.792     0.020     9.916    31.315  2193.788  1024.118    45.583    94.732
       268    45.598     3.369     0.000     3.229    -7.185    22.799     0.020     9.916    31.315  2193.057  1024.118    45.598    94.904
       269    45.613     3.375     0.000     3.233    -7.187    22.807     0.020     9.916    31.315  2192.347  1024.118    45.613    95.075
       270    45.628     3.380     0.000     3.237    -7.189    22.814     0.020     9.916    31.315  2191.659  1024.118    45.628    95.245
       271    45.641     3.385     0.000     3.241    -7.190    22.821     0.020     9.915    31.315  2190.991  1024.118    45.641    95.414
       272    45.655     3.390     0.000     3.245    -7.192    22.827     0.020     9.915    31.315  2190.344  1024.118    45.655    95.581
       273    45.668     3.396     0.000     3.249    -7.193    22.834     0.020     9.915    31.315  2189.716  1024.118    45.668    95.748
       274    45.681     3.401     0.000     3.252    -7.194    22.840     0.020     9.915    31.315  2189.107  1024.118    45.681    95.913
       275    45.693     3.405     0.000     3.256    -7.196    22.847     0.020     9.915    31.315  2188.516  1024.118    45.693    96.078
       276    45.705     3.410     0.000     3.260    -7.197    22.853     0.020     9.915    31.315  2187.943  1024.118    45.705    96.241
       277    45.717     3.415     0.000     3.264    -7.198    22.858     0.020     9.915    31.315  2187.387  1024.118    45.717    96.404
       278    45.728     3.419     0.000     3.268    -7.200    22.864     0.020     9.915    31.315  2186.849  1024.118    45.728    96.565
       279    45.739     3.424     0.000     3.272    -7.201    22.869     0.020     9.915    31.315  2186.327  1024.118    45.739    96.726
       280    45.749     3.428     0.000     3.275    -7.202    22.875     0.020     9.915    31.315  2185.821  1024.118    45.749    96.886
       281    45.760     3.432     0.000     3.279    -7.203    22.880     0.020     9.915    31.315  2185.331  1024.118    45.760    97.045
       282    45.770     3.437     0.000     3.283    -7.204    22.885     0.020     9.914    31.315  2184.856  1024.118    45.770    97.203
       283    45.779     3.441     0.000     3.287    -7.205    22.890     0.020     9.914    31.315  2184.396  1024.118    45.779    97.360
       284    45.789     3.445     0.000     3.290    -7.206    22.894     0.020     9.914    31.315  2183.950  1024.118    45.789    97.517
       285    45.798     3.448     0.000     3.294    -7.207    22.899     0.020     9.914    31.315  2183.519  1024.118    45.798    97.672
       286    45.806     3.452     0.000     3.298    -7.208    22.903     0.020     9.914    31.315  2183.102  1024.118    45.806    97.827
       287    45.815     3.456     0.000     3.301    -7.209    22.907     0.020     9.914    31.315  2182.699  1024.118    45.815    97.982
       288    45.823     3.459     0.000     3.305    -7.210    22.912     0.020     9.914    31.315  2182.309  1024.118    45.823    98.135
       289    45.831     3.463     0.000     3.309    -7.211    22.915     0.020     9.914    31.315  2181.932  1024.118    45.831    98.288
       290    45.839     3.466     0.000     3.312    -7.212    22.919     0.020     9.914    31.315  2181.568  1024.118    45.839    98.441
       291    45.846     3.469     0.000     3.316    -7.213    22.923     0.020     9.914    31.315  2181.217  1024.118    45.846    98.592
       292    45.853     3.473     0.000     3.319    -7.214    22.927     0.020     9.914    31.315  2180.878  1024.119    45.853    98.743
       293    45.860     3.476     0.000     3.323    -7.214    22.930     0.020     9.914    31.315  2180.551  1024.119    45.860    98.894
       294    45.867     3.479     0.000     3.326    -7.215    22.933     0.020     9.914    31.315  2180.236  1024.119    45.867    99.044
       295    45.873     3.481     0.000     3.330    -7.216    22.936     0.020     9.914    31.315  2179.933  1024.119    45.873    99.193
       296    45.879     3.484     0.000     3.333    -7.216    22.940     0.020     9.914    31.315  2179.641  1024.119    45.879    99.342
       297    45.885     3.487     0.000     3.337    -7.217    22.943     0.020     9.914    31.315  2179.361  1024.119    45.885    99.491
       298    45.891     3.489     0.000     3.340    -7.218    22.945     0.020     9.914    31.315  2179.091  1024.119    45.891    99.638
       299    45.896     3.492     0.000     3.344    -7.218    22.948     0.020     9.914    31.315  2178.833  1024.119    45.896    99.786
       300    45.901     3.494     0.000     3.347    -7.219    22.951     0.020     9.914    31.315  2178.585  1024.119    45.901    99.933
       301    45.906     3.496     0.000     3.351    -7.219    22.953     0.020     9.914    31.315  2178.348  1024.119    45.906   100.080
       302    45.911     3.499     0.000     3.354    -7.220    22.956     0.020     9.913    31.315  2178.122  1024.119    45.911   100.226
       303    45.916     3.501     0.000     3.358    -7.220    22.958     0.020     9.913    31.315  2177.906  1024.119    45.916   100.372
       304    45.920     3.503     0.000     3.361    -7.221    22.960     0.020     9.913    31.315  2177.700  1024.119    45.920   100.517
       305    45.924     3.505     0.000     3.365    -7.221    22.962     0.020     9.913    31.315  2177.504  1024.119    45.924   100.662
       306    45.928     3.506     0.000     3.368    -7.222    22.964     0.020     9.913    31.315  2177.318  1024.119    45.928   100.807
       307    45.932     3.508     0.000     3.371    -7.222    22.966     0.020     9.913    31.315  2177.142  1024.119    45.932   100.952
       308    45.935     3.510     0.000     3.375    -7.222    22.968     0.020     9.913    31.315  2176.975  1024.119    45.935   101.096
       309    45.939     3.511     0.000     3.378    -7.223    22.969     0.020     9.913    31.315  2176.818  1024.119    45.939   101.240
       310    45.942     3.513     0.000     3.382    -7.223    22.971     0.020     9.913    31.315  2176.671  1024.119    45.942   101.384
       311    45.945     3.514     0.000     3.385    -7.223    22.972     0.020     9.913    31.315  2176.533  1024.119    45.945   101.527
       312    45.947     3.515     0.000     3.388    -7.224    22.974     0.020     9.913    31.315  2176.405  1024.119    45.947   101.670
       313    45.950     3.516     0.000     3.392    -7.224    22.975     0.020     9.913    31.315  2176.285  1024.119    45.950   101.813
       314    45.952     3.517     0.000     3.395    -7.224    22.976     0.020     9.913    31.315  2176.175  1024.119    45.952   101.956
       315    45.954     3.518     0.000     3.398    -7.224    22.977     0.020     9.913    31.315  2176.074  1024.119    45.954   102.099
       316    45.956     3.519     0.000     3.402    -7.224    22.978     0.020     9.913    31.315  2175.982  1024.119    45.956   102.242
       317    45.958     3.520     0.000     3.405    -7.225    22.979     0.020     9.913    31.315  2175.898  1024.119    45.958   102.384
       318    45.960     3.520     0.000     3.409    -7.225    22.980     0.020     9.913    31.315  2175.824  1024.119    45.960   102.526
       319    45.961     3.521     0.000     3.412    -7.225    22.980     0.020     9.913    31.315  2175.758  1024.119    45.961   102.668
       320    45.962     3.521     0.000     3.415    -7.225    22.981     0.020     9.913    31.315  2175.700  1024.119    45.962   102.811
       321    45.963     3.522     0.000     3.419    -7.225    22.982     0.020     9.913    31.315  2175.651  1024.119    45.963   102.953
       322    45.964     3.522     0.000     3.422    -7.225    22.982     0.020     9.913    31.315  2175.609  1024.119    45.964   103.095
       323    45.965     3.522     0.000     3.425    -7.225    22.982     0.020     9.913    31.315  2175.573  1024.119    45.965   103.237
---------------------- Local maximum rise or fall --------------------
       324    45.966     3.522     0.000     3.429    -7.225    22.983     0.020     9.913    31.315  2175.544  1024.119    45.966   103.379
       325    45.966     3.522     0.000     3.432    -7.225    22.983     0.020     9.913    31.315  2175.522  1024.119    45.966   103.520
       326    45.966     3.522     0.000     3.435    -7.225    22.983     0.020     9.913    31.315  2175.504  1024.119    45.966   103.662
       327    45.967     3.522     0.000     3.439    -7.225    22.983     0.020     9.913    31.315  2175.487  1024.119    45.967   103.804
       328    45.967     3.522     0.000     3.442    -7.225    22.984     0.020     9.913    31.315  2175.468  1024.119    45.967   103.946
       329    45.968     3.521     0.000     3.445    -7.224    22.984     0.020     9.913    31.315  2175.448  1024.119    45.968   104.089
       330    45.968     3.521     0.000     3.449    -7.224    22.984     0.020     9.913    31.315  2175.426  1024.119    45.968   104.231
       331    45.969     3.520     0.000     3.452    -7.224    22.984     0.020     9.913    31.315  2175.402  1024.119    45.969   104.373
       332    45.969     3.520     0.000     3.455    -7.224    22.985     0.020     9.913    31.315  2175.376  1024.119    45.969   104.516
       333    45.970     3.519     0.000     3.459    -7.224    22.985     0.020     9.913    31.315  2175.347  1024.119    45.970   104.658
       334    45.970     3.518     0.000     3.462    -7.223    22.985     0.020     9.913    31.315  2175.317  1024.119    45.970   104.801
       335    45.971     3.517     0.000     3.466    -7.223    22.986     0.020     9.913    31.315  2175.284  1024.119    45.971   104.944
       336    45.972     3.516     0.000     3.469    -7.223    22.986     0.020     9.913    31.315  2175.250  1024.119    45.972   105.087
       337    45.973     3.515     0.000     3.472    -7.222    22.986     0.020     9.913    31.315  2175.212  1024.119    45.973   105.230
       338    45.973     3.514     0.000     3.476    -7.222    22.987     0.020     9.913    31.315  2175.173  1024.119    45.973   105.374
       339    45.974     3.513     0.000     3.479    -7.222    22.987     0.020     9.913    31.315  2175.131  1024.119    45.974   105.518
       340    45.975     3.512     0.000     3.482    -7.221    22.988     0.020     9.913    31.315  2175.087  1024.119    45.975   105.662
       341    45.976     3.510     0.000     3.486    -7.221    22.988     0.020     9.913    31.315  2175.040  1024.119    45.976   105.806
       342    45.977     3.509     0.000     3.489    -7.220    22.989     0.020     9.913    31.315  2174.991  1024.119    45.977   105.951
       343    45.978     3.507     0.000     3.493    -7.220    22.989     0.020     9.913    31.315  2174.939  1024.119    45.978   106.096
       344    45.979     3.506     0.000     3.496    -7.219    22.990     0.020     9.913    31.315  2174.885  1024.119    45.979   106.241
       345    45.981     3.504     0.000     3.500    -7.219    22.990     0.020     9.913    31.315  2174.828  1024.119    45.981   106.387
       346    45.982     3.502     0.000     3.503    -7.218    22.991     0.020     9.913    31.315  2174.768  1024.119    45.982   106.533
       347    45.983     3.500     0.000     3.507    -7.218    22.992     0.020     9.913    31.315  2174.705  1024.119    45.983   106.680
       348    45.985     3.498     0.000     3.510    -7.217    22.992     0.020     9.913    31.315  2174.640  1024.119    45.985   106.827
       349    45.986     3.496     0.000     3.513    -7.216    22.993     0.020     9.913    31.315  2174.571  1024.119    45.986   106.974
       350    45.988     3.494     0.000     3.517    -7.216    22.994     0.020     9.913    31.315  2174.499  1024.119    45.988   107.122
       351    45.989     3.492     0.000     3.520    -7.215    22.995     0.020     9.913    31.315  2174.425  1024.119    45.989   107.270
       352    45.991     3.490     0.000     3.524    -7.214    22.995     0.020     9.913    31.315  2174.347  1024.119    45.991   107.419
       353    45.993     3.487     0.000     3.527    -7.214    22.996     0.020     9.913    31.315  2174.265  1024.119    45.993   107.569
       354    45.994     3.485     0.000     3.531    -7.213    22.997     0.020     9.913    31.315  2174.181  1024.119    45.994   107.719
       355    45.996     3.482     0.000     3.535    -7.212    22.998     0.020     9.913    31.315  2174.093  1024.119    45.996   107.869
       356    45.998     3.480     0.000     3.538    -7.211    22.999     0.020     9.913    31.315  2174.001  1024.119    45.998   108.021
       357    46.000     3.477     0.000     3.542    -7.210    23.000     0.020     9.913    31.315  2173.905  1024.119    46.000   108.173
       358    46.002     3.474     0.000     3.545    -7.209    23.001     0.020     9.913    31.315  2173.806  1024.119    46.002   108.325
       359    46.004     3.471     0.000     3.549    -7.209    23.002     0.020     9.913    31.315  2173.703  1024.119    46.004   108.478
       360    46.007     3.468     0.000     3.553    -7.208    23.003     0.020     9.913    31.315  2173.596  1024.119    46.007   108.632
       361    46.009     3.465     0.000     3.556    -7.207    23.005     0.020     9.913    31.315  2173.484  1024.119    46.009   108.787
       362    46.012     3.462     0.000     3.560    -7.206    23.006     0.020     9.913    31.315  2173.368  1024.119    46.012   108.943
       363    46.014     3.459     0.000     3.564    -7.205    23.007     0.020     9.913    31.315  2173.248  1024.119    46.014   109.099
       364    46.017     3.456     0.000     3.567    -7.203    23.008     0.020     9.913    31.315  2173.123  1024.119    46.017   109.256
       365    46.019     3.452     0.000     3.571    -7.202    23.010     0.020     9.913    31.315  2172.993  1024.119    46.019   109.414
       366    46.022     3.449     0.000     3.575    -7.201    23.011     0.020     9.913    31.315  2172.859  1024.119    46.022   109.573
       367    46.025     3.445     0.000     3.579    -7.200    23.013     0.020     9.913    31.315  2172.719  1024.119    46.025   109.732
       368    46.028     3.442     0.000     3.582    -7.199    23.014     0.020     9.913    31.315  2172.574  1024.119    46.028   109.893
       369    46.032     3.438     0.000     3.586    -7.197    23.016     0.020     9.913    31.315  2172.423  1024.119    46.032   110.055
       370    46.035     3.434     0.000     3.590    -7.196    23.017     0.020     9.913    31.315  2172.266  1024.119    46.035   110.217
       371    46.038     3.430     0.000     3.594    -7.195    23.019     0.020     9.913    31.315  2172.104  1024.119    46.038   110.381
       372    46.042     3.426     0.000     3.598    -7.193    23.021     0.020     9.913    31.315  2171.935  1024.119    46.042   110.545
       373    46.046     3.422     0.000     3.602    -7.192    23.023     0.020     9.913    31.315  2171.760  1024.119    46.046   110.711
       374    46.049     3.418     0.000     3.606    -7.191    23.025     0.020     9.913    31.315  2171.578  1024.119    46.049   110.878
       375    46.053     3.414     0.000     3.609    -7.189    23.027     0.020     9.912    31.315  2171.390  1024.119    46.053   111.046
       376    46.058     3.410     0.000     3.613    -7.188    23.029     0.020     9.912    31.316  2171.194  1024.119    46.058   111.216
       377    46.062     3.405     0.000     3.618    -7.186    23.031     0.020     9.912    31.316  2170.990  1024.119    46.062   111.386
       378    46.066     3.401     0.000     3.622    -7.184    23.033     0.020     9.912    31.316  2170.779  1024.119    46.066   111.558
       379    46.071     3.396     0.000     3.626    -7.183    23.036     0.020     9.912    31.316  2170.559  1024.119    46.071   111.731
       380    46.076     3.392     0.000     3.630    -7.181    23.038     0.020     9.912    31.316  2170.331  1024.119    46.076   111.906
       381    46.081     3.387     0.000     3.634    -7.179    23.040     0.020     9.912    31.316  2170.093  1024.119    46.081   112.082
       382    46.086     3.382     0.000     3.638    -7.177    23.043     0.020     9.912    31.316  2169.847  1024.119    46.086   112.259
       383    46.092     3.378     0.000     3.642    -7.175    23.046     0.020     9.912    31.316  2169.590  1024.119    46.092   112.438
       384    46.097     3.373     0.000     3.647    -7.173    23.049     0.020     9.912    31.316  2169.324  1024.119    46.097   112.618
       385    46.103     3.368     0.000     3.651    -7.172    23.052     0.020     9.912    31.316  2169.046  1024.119    46.103   112.800
       386    46.109     3.363     0.000     3.655    -7.169    23.055     0.020     9.912    31.316  2168.758  1024.119    46.109   112.984
       387    46.116     3.357     0.000     3.660    -7.167    23.058     0.020     9.912    31.316  2168.458  1024.119    46.116   113.170
