****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        26     1.046     0.324     0.000     0.029    -1.546     0.993     1.046  1026.834 95631.647    34.828    10.035     0.020     1.000
        27     1.050     0.322     0.000     0.030    -1.548     1.032     1.050  1026.822 95237.102    34.813    10.038     0.020     1.000
        28     1.055     0.321     0.000     0.031    -1.550     1.072     1.055  1026.809 94825.146    34.796    10.041     0.020     1.000
        29     1.059     0.320     0.000     0.033    -1.553     1.114     1.059  1026.795 94394.713    34.779    10.044     0.020     1.000
        30     1.064     0.319     0.000     0.034    -1.555     1.157     1.064  1026.780 93944.658    34.762    10.048     0.020     1.000
        31     1.070     0.318     0.000     0.035    -1.558     1.202     1.070  1026.765 93473.744    34.743    10.051     0.020     1.000
        32     1.075     0.316     0.000     0.037    -1.561     1.249     1.075  1026.749 92980.635    34.724    10.055     0.020     1.000
        33     1.082     0.315     0.000     0.038    -1.564     1.298     1.082  1026.733 92463.880    34.703    10.059     0.020     1.000
        34     1.088     0.314     0.000     0.039    -1.568     1.348     1.088  1026.716 91921.909    34.682    10.064     0.020     1.000
        35     1.095     0.313     0.000     0.041    -1.571     1.401     1.095  1026.697 91353.014    34.660    10.068     0.020     1.000
        36     1.102     0.312     0.000     0.043    -1.575     1.457     1.102  1026.678 90755.336    34.636    10.073     0.020     1.000
        37     1.110     0.311     0.000     0.044    -1.579     1.514     1.110  1026.658 90126.849    34.612    10.078     0.020     1.000
        38     1.118     0.310     0.000     0.046    -1.583     1.575     1.118  1026.637 89465.343    34.586    10.083     0.020     1.000
        39     1.127     0.309     0.000     0.048    -1.587     1.638     1.127  1026.615 88768.398    34.558    10.088     0.020     1.000
        40     1.136     0.308     0.000     0.050    -1.592     1.704     1.136  1026.591 88033.362    34.529    10.094     0.020     1.000
        41     1.146     0.307     0.000     0.052    -1.597     1.774     1.146  1026.566 87257.323    34.499    10.100     0.020     1.000
        42     1.157     0.306     0.000     0.054    -1.603     1.848     1.157  1026.540 86437.075    34.466    10.106     0.020     1.000
        43     1.169     0.306     0.000     0.056    -1.609     1.926     1.169  1026.512 85569.080    34.432    10.113     0.020     1.000
        44     1.181     0.305     0.000     0.058    -1.615     2.008     1.181  1026.483 84649.425    34.396    10.120     0.020     1.000
        45     1.195     0.305     0.000     0.061    -1.622     2.096     1.195  1026.452 83673.770    34.358    10.127     0.020     1.000
        46     1.210     0.304     0.000     0.063    -1.629     2.189     1.210  1026.419 82637.284    34.317    10.135     0.020     1.000
        47     1.226     0.304     0.000     0.066    -1.637     2.288     1.226  1026.384 81534.578    34.274    10.144     0.020     1.000
        48     1.244     0.304     0.000     0.069    -1.646     2.394     1.244  1026.346 80359.612    34.228    10.153     0.020     1.000
        49     1.264     0.304     0.000     0.072    -1.656     2.507     1.264  1026.306 79105.593    34.178    10.162     0.020     1.000
        50     1.286     0.304     0.000     0.075    -1.666     2.630     1.286  1026.263 77763.445    34.126    10.172     0.020     1.000
        51     1.310     0.305     0.000     0.079    -1.678     2.762     1.310  1026.217 76321.469    34.069    10.183     0.020     1.000
        52     1.337     0.305     0.000     0.083    -1.690     2.901     1.337  1026.170 74821.486    34.010    10.194     0.020     1.000
        53     1.363     0.306     0.000     0.086    -1.702     3.039     1.363  1026.123 73351.052    33.953    10.205     0.020     1.000
        54     1.391     0.307     0.000     0.090    -1.715     3.176     1.391  1026.077 71909.582    33.896    10.216     0.020     1.000
        55     1.419     0.308     0.000     0.094    -1.727     3.312     1.419  1026.032 70496.504    33.841    10.226     0.020     1.000
        56     1.447     0.310     0.000     0.097    -1.740     3.447     1.447  1025.988 69111.255    33.786    10.237     0.020     1.000
        57     1.476     0.311     0.000     0.101    -1.753     3.583     1.476  1025.945 67753.285    33.733    10.246     0.020     1.000
        58     1.506     0.313     0.000     0.105    -1.766     3.718     1.506  1025.903 66422.054    33.681    10.256     0.020     1.000
        59     1.536     0.315     0.000     0.108    -1.779     3.852     1.536  1025.861 65117.035    33.630    10.265     0.020     1.000
        60     1.566     0.317     0.000     0.112    -1.792     3.988     1.566  1025.821 63837.708    33.580    10.274     0.020     1.000
        61     1.598     0.319     0.000     0.115    -1.805     4.123     1.598  1025.781 62583.566    33.531    10.283     0.020     1.000
        62     1.630     0.321     0.000     0.119    -1.818     4.258     1.630  1025.742 61354.111    33.483    10.292     0.020     1.000
        63     1.663     0.323     0.000     0.122    -1.831     4.394     1.663  1025.704 60148.855    33.436    10.300     0.020     1.000
        64     1.696     0.326     0.000     0.126    -1.845     4.531     1.696  1025.667 58967.321    33.389    10.308     0.020     1.000
        65     1.730     0.328     0.000     0.129    -1.858     4.667     1.730  1025.630 57809.039    33.344    10.316     0.020     1.000
        66     1.764     0.331     0.000     0.133    -1.872     4.805     1.764  1025.594 56673.550    33.300    10.324     0.020     1.000
        67     1.800     0.334     0.000     0.136    -1.886     4.944     1.800  1025.559 55560.405    33.256    10.331     0.020     1.000
        68     1.836     0.336     0.000     0.140    -1.900     5.083     1.836  1025.525 54469.161    33.214    10.339     0.020     1.000
        69     1.873     0.339     0.000     0.143    -1.914     5.223     1.873  1025.491 53399.388    33.172    10.346     0.020     1.000
        70     1.910     0.342     0.000     0.147    -1.928     5.364     1.910  1025.458 52350.660    33.131    10.353     0.020     1.000
        71     1.948     0.345     0.000     0.150    -1.943     5.506     1.948  1025.426 51322.562    33.091    10.359     0.020     1.000
        72     1.987     0.348     0.000     0.154    -1.957     5.649     1.987  1025.395 50314.688    33.052    10.366     0.020     1.000
        73     2.027     0.352     0.000     0.157    -1.972     5.793     2.027  1025.364 49326.637    33.014    10.372     0.020     1.014
        74     2.068     0.355     0.000     0.161    -1.987     5.939     2.068  1025.333 48358.020    32.976    10.378     0.020     1.034
        75     2.109     0.358     0.000     0.164    -2.002     6.086     2.109  1025.304 47408.452    32.939    10.384     0.020     1.055
        76     2.152     0.362     0.000     0.168    -2.017     6.234     2.152  1025.275 46477.559    32.903    10.389     0.020     1.076
        77     2.195     0.365     0.000     0.172    -2.032     6.383     2.195  1025.246 45564.971    32.868    10.395     0.020     1.097
        78     2.239     0.369     0.000     0.175    -2.047     6.534     2.239  1025.218 44670.327    32.833    10.400     0.020     1.119
        79     2.283     0.373     0.000     0.179    -2.063     6.686     2.283  1025.191 43793.274    32.799    10.405     0.020     1.142
        80     2.329     0.376     0.000     0.183    -2.078     6.840     2.329  1025.165 42933.465    32.766    10.410     0.020     1.165
        81     2.376     0.380     0.000     0.186    -2.094     6.996     2.376  1025.138 42090.561    32.734    10.415     0.020     1.188
        82     2.423     0.384     0.000     0.190    -2.110     7.153     2.423  1025.113 41264.226    32.702    10.419     0.020     1.212
        83     2.472     0.388     0.000     0.194    -2.126     7.311     2.472  1025.088 40454.136    32.671    10.423     0.020     1.236
        84     2.521     0.392     0.000     0.198    -2.143     7.472     2.521  1025.063 39659.970    32.640    10.428     0.020     1.261
        85     2.572     0.396     0.000     0.202    -2.159     7.634     2.572  1025.039 38881.414    32.610    10.432     0.020     1.286
        86     2.623     0.401     0.000     0.206    -2.176     7.798     2.623  1025.016 38118.161    32.581    10.435     0.020     1.312
        87     2.676     0.405     0.000     0.209    -2.192     7.964     2.676  1024.993 37369.909    32.552    10.439     0.020     1.338
        88     2.730     0.409     0.000     0.213    -2.209     8.132     2.730  1024.970 36636.363    32.524    10.443     0.020     1.365
        89     2.784     0.414     0.000     0.217    -2.226     8.302     2.784  1024.948 35917.232    32.496    10.446     0.020     1.392
        90     2.840     0.418     0.000     0.221    -2.244     8.474     2.840  1024.927 35212.233    32.469    10.449     0.020     1.420
        91     2.897     0.423     0.000     0.225    -2.261     8.648     2.897  1024.906 34521.088    32.443    10.452     0.020     1.448
        92     2.955     0.428     0.000     0.230    -2.279     8.824     2.955  1024.885 33843.524    32.417    10.455     0.020     1.477
        93     3.014     0.432     0.000     0.234    -2.297     9.002     3.014  1024.865 33179.273    32.392    10.458     0.020     1.507
        94     3.074     0.437     0.000     0.238    -2.314     9.183     3.074  1024.845 32528.073    32.367    10.461     0.020     1.537
        95     3.136     0.442     0.000     0.242    -2.333     9.366     3.136  1024.826 31889.668    32.343    10.463     0.020     1.568
        96     3.199     0.447     0.000     0.246    -2.351     9.551     3.199  1024.807 31263.805    32.319    10.466     0.020     1.599
        97     3.263     0.452     0.000     0.251    -2.369     9.738     3.263  1024.789 30650.237    32.296    10.468     0.020     1.631
        98     3.328     0.457     0.000     0.255    -2.388     9.928     3.328  1024.771 30048.723    32.273    10.470     0.020     1.664
        99     3.395     0.463     0.000     0.259    -2.407    10.121     3.395  1024.753 29459.025    32.251    10.472     0.020     1.697
       100     3.462     0.468     0.000     0.264    -2.426    10.316     3.462  1024.736 28880.911    32.229    10.474     0.020     1.731
       101     3.532     0.473     0.000     0.268    -2.445    10.513     3.532  1024.719 28314.153    32.208    10.475     0.020     1.766
       102     3.602     0.479     0.000     0.273    -2.465    10.714     3.602  1024.703 27758.527    32.187    10.477     0.020     1.801
       103     3.675     0.484     0.000     0.277    -2.484    10.916     3.675  1024.686 27213.814    32.166    10.478     0.020     1.837
       104     3.748     0.490     0.000     0.282    -2.504    11.122     3.748  1024.671 26679.799    32.146    10.479     0.020     1.874
       105     3.823     0.496     0.000     0.287    -2.524    11.331     3.823  1024.655 26156.273    32.127    10.481     0.020     1.912
       106     3.900     0.502     0.000     0.291    -2.544    11.542     3.900  1024.640 25643.028    32.108    10.482     0.020     1.950
       107     3.978     0.508     0.000     0.296    -2.565    11.756     3.978  1024.626 25139.863    32.089    10.482     0.020     1.989
       108     4.057     0.514     0.000     0.301    -2.585    11.974     4.057  1024.611 24646.579    32.070    10.483     0.020     2.029
       109     4.139     0.520     0.000     0.306    -2.606    12.194     4.139  1024.597 24162.981    32.053    10.484     0.020     2.069
       110     4.221     0.526     0.000     0.311    -2.627    12.417     4.221  1024.583 23688.881    32.035    10.484     0.020     2.111
       111     4.306     0.532     0.000     0.316    -2.649    12.644     4.306  1024.570 23224.089    32.018    10.485     0.020     2.153
       112     4.392     0.539     0.000     0.321    -2.670    12.874     4.392  1024.557 22768.424    32.001    10.485     0.020     2.196
       113     4.480     0.545     0.000     0.326    -2.692    13.107     4.480  1024.544 22321.706    31.985    10.485     0.020     2.240
       114     4.570     0.552     0.000     0.332    -2.714    13.343     4.570  1024.532 21883.759    31.969    10.485     0.020     2.285
       115     4.661     0.558     0.000     0.337    -2.736    13.583     4.661  1024.520 21454.411    31.953    10.485     0.020     2.331
       116     4.754     0.565     0.000     0.342    -2.758    13.827     4.754  1024.508 21033.493    31.938    10.485     0.020     2.377
       117     4.849     0.572     0.000     0.348    -2.781    14.074     4.849  1024.496 20620.838    31.923    10.485     0.020     2.425
       118     4.947     0.579     0.000     0.353    -2.803    14.324     4.947  1024.485 20216.284    31.908    10.484     0.020     2.473
       119     5.045     0.586     0.000     0.359    -2.826    14.578     5.045  1024.474 19819.673    31.894    10.484     0.020     2.523
       120     5.146     0.593     0.000     0.364    -2.850    14.836     5.146  1024.463 19430.848    31.880    10.483     0.020     2.573
       121     5.249     0.601     0.000     0.370    -2.873    15.098     5.249  1024.452 19049.656    31.866    10.483     0.020     2.625
       122     5.354     0.608     0.000     0.376    -2.897    15.364     5.354  1024.442 18675.946    31.853    10.482     0.020     2.677
       123     5.462     0.616     0.000     0.382    -2.921    15.634     5.462  1024.432 18309.573    31.840    10.481     0.020     2.731
       124     5.571     0.623     0.000     0.388    -2.945    15.908     5.571  1024.423 17950.391    31.827    10.480     0.020     2.785
       125     5.682     0.631     0.000     0.394    -2.969    16.186     5.682  1024.413 17598.260    31.814    10.479     0.020     2.841
       126     5.796     0.639     0.000     0.400    -2.994    16.468     5.796  1024.404 17253.041    31.802    10.477     0.020     2.898
       127     5.912     0.647     0.000     0.406    -3.019    16.754     5.912  1024.395 16914.597    31.790    10.476     0.020     2.956
       128     6.030     0.655     0.000     0.412    -3.044    17.045     6.030  1024.386 16582.797    31.779    10.475     0.020     3.015
       129     6.151     0.664     0.000     0.419    -3.069    17.341     6.151  1024.377 16257.508    31.768    10.473     0.020     3.076
       130     6.274     0.672     0.000     0.425    -3.095    17.641     6.274  1024.369 15938.603    31.756    10.471     0.020     3.137
       131     6.400     0.681     0.000     0.432    -3.120    17.945     6.400  1024.361 15625.956    31.745    10.470     0.020     3.200
       132     6.528     0.689     0.000     0.438    -3.146    18.254     6.528  1024.353 15319.445    31.735    10.468     0.020     3.264
       133     6.658     0.698     0.000     0.445    -3.173    18.569     6.658  1024.345 15018.949    31.724    10.466     0.020     3.329
       134     6.791     0.707     0.000     0.452    -3.199    18.887     6.791  1024.337 14724.350    31.714    10.464     0.020     3.396
       135     6.927     0.716     0.000     0.459    -3.226    19.211     6.927  1024.330 14435.532    31.704    10.462     0.020     3.464
       136     7.066     0.725     0.000     0.466    -3.253    19.540     7.066  1024.323 14152.381    31.694    10.460     0.020     3.533
       137     7.207     0.734     0.000     0.473    -3.281    19.874     7.207  1024.315 13874.787    31.684    10.458     0.020     3.604
       138     7.352     0.743     0.000     0.480    -3.308    20.213     7.352  1024.308 13602.639    31.675    10.455     0.020     3.676
       139     7.499     0.753     0.000     0.487    -3.336    20.558     7.499  1024.302 13335.832    31.666    10.453     0.020     3.749
       140     7.649     0.762     0.000     0.495    -3.364    20.908     7.649  1024.295 13074.260    31.656    10.450     0.020     3.824
       141     7.802     0.772     0.000     0.502    -3.393    21.263     7.802  1024.288 12817.820    31.647    10.448     0.020     3.901
       142     7.958     0.782     0.000     0.510    -3.422    21.623     7.958  1024.282 12566.412    31.639    10.445     0.020     3.979
       143     8.117     0.792     0.000     0.518    -3.451    21.990     8.117  1024.276 12319.937    31.630    10.442     0.020     4.058
       144     8.279     0.802     0.000     0.526    -3.480    22.362     8.279  1024.270 12078.298    31.622    10.440     0.020     4.140
       145     8.445     0.812     0.000     0.534    -3.509    22.739     8.445  1024.264 11841.400    31.613    10.437     0.020     4.222
       146     8.614     0.823     0.000     0.542    -3.539    23.123     8.614  1024.258 11609.150    31.605    10.434     0.020     4.307
       147     8.786     0.833     0.000     0.550    -3.569    23.513     8.786  1024.252 11381.456    31.597    10.431     0.020     4.393
       148     8.962     0.844     0.000     0.558    -3.600    23.908     8.962  1024.247 11158.230    31.590    10.428     0.020     4.481
       149     9.141     0.855     0.000     0.567    -3.630    24.310     9.141  1024.241 10939.384    31.582    10.425     0.020     4.571
       150     9.324     0.866     0.000     0.575    -3.661    24.718     9.324  1024.236 10724.831    31.574    10.421     0.020     4.662
       151     9.511     0.877     0.000     0.584    -3.693    25.133     9.511  1024.231 10514.487    31.567    10.418     0.020     4.755
       152     9.701     0.888     0.000     0.593    -3.724    25.554     9.701  1024.226 10308.270    31.560    10.415     0.020     4.850
       153     9.895     0.900     0.000     0.602    -3.756    25.981     9.895  1024.221 10106.099    31.553    10.411     0.020     4.948
       154    10.093     0.911     0.000     0.611    -3.788    26.416    10.093  1024.216  9907.894    31.546    10.407     0.020     5.046
       155    10.295     0.923     0.000     0.620    -3.821    26.857    10.295  1024.212  9713.578    31.539    10.404     0.020     5.147
       156    10.501     0.935     0.000     0.630    -3.853    27.305    10.501  1024.207  9523.073    31.532    10.400     0.020     5.250
       157    10.711     0.947     0.000     0.639    -3.886    27.760    10.711  1024.203  9336.306    31.526    10.396     0.020     5.355
       158    10.925     0.959     0.000     0.649    -3.920    28.222    10.925  1024.198  9153.202    31.520    10.392     0.020     5.463
       159    11.144     0.972     0.000     0.658    -3.953    28.691    11.144  1024.194  8973.691    31.513    10.388     0.020     5.572
       160    11.367     0.985     0.000     0.668    -3.987    29.168    11.367  1024.190  8797.701    31.507    10.384     0.020     5.683
       161    11.594     0.997     0.000     0.678    -4.022    29.653    11.594  1024.186  8625.164    31.501    10.380     0.020     5.797
       162    11.826     1.010     0.000     0.689    -4.056    30.145    11.826  1024.182  8456.011    31.495    10.376     0.020     5.913
       163    12.062     1.024     0.000     0.699    -4.091    30.644    12.062  1024.178  8290.176    31.489    10.372     0.020     6.031
       164    12.304     1.037     0.000     0.710    -4.126    31.152    12.304  1024.175  8127.594    31.484    10.367     0.020     6.152
       165    12.550     1.051     0.000     0.720    -4.162    31.668    12.550  1024.171  7968.202    31.478    10.363     0.020     6.275
       166    12.801     1.065     0.000     0.731    -4.198    32.192    12.801  1024.168  7811.936    31.473    10.359     0.020     6.400
       167    13.057     1.079     0.000     0.742    -4.234    32.724    13.057  1024.164  7658.735    31.467    10.354     0.020     6.528
       168    13.318     1.093     0.000     0.753    -4.270    33.265    13.318  1024.161  7508.540    31.462    10.349     0.020     6.659
       169    13.585     1.107     0.000     0.765    -4.307    33.815    13.585  1024.158  7361.291    31.457    10.345     0.020     6.792
       170    13.856     1.122     0.000     0.776    -4.344    34.373    13.856  1024.155  7216.930    31.452    10.340     0.020     6.928
       171    14.133     1.137     0.000     0.788    -4.381    34.941    14.133  1024.152  7075.400    31.447    10.335     0.020     7.067
       172    14.416     1.152     0.000     0.800    -4.419    35.517    14.416  1024.149  6936.647    31.442    10.330     0.020     7.208
       173    14.705     1.167     0.000     0.812    -4.457    36.103    14.705  1024.146  6800.616    31.437    10.325     0.020     7.352
       174    14.999     1.183     0.000     0.824    -4.496    36.698    14.999  1024.143  6667.252    31.433    10.320     0.020     7.499
       175    15.299     1.199     0.000     0.837    -4.534    37.303    15.299  1024.140  6536.505    31.428    10.315     0.020     7.649
       176    15.605     1.215     0.000     0.850    -4.574    37.918    15.605  1024.138  6408.322    31.424    10.309     0.020     7.802
       177    15.917     1.231     0.000     0.862    -4.613    38.542    15.917  1024.135  6282.653    31.419    10.304     0.020     7.958
       178    16.235     1.248     0.000     0.876    -4.653    39.177    16.235  1024.133  6159.449    31.415    10.299     0.020     8.118
       179    16.560     1.265     0.000     0.889    -4.693    39.822    16.560  1024.131  6038.661    31.411    10.293     0.020     8.280
       180    16.891     1.282     0.000     0.902    -4.733    40.478    16.891  1024.128  5920.243    31.407    10.287     0.020     8.446
       181    17.229     1.300     0.000     0.916    -4.774    41.145    17.229  1024.126  5804.147    31.403    10.282     0.020     8.615
       182    17.574     1.317     0.000     0.930    -4.815    41.822    17.574  1024.124  5690.329    31.399    10.276     0.020     8.787
       183    17.925     1.336     0.000     0.944    -4.856    42.511    17.925  1024.122  5578.742    31.395    10.270     0.020     8.963
       184    18.284     1.354     0.000     0.958    -4.898    43.211    18.284  1024.120  5469.345    31.391    10.264     0.020     9.142
       185    18.649     1.373     0.000     0.973    -4.940    43.923    18.649  1024.118  5362.093    31.387    10.258     0.020     9.325
       186    19.022     1.392     0.000     0.988    -4.982    44.647    19.022  1024.116  5256.944    31.384    10.252     0.020     9.511
       187    19.403     1.411     0.000     1.003    -5.025    45.383    19.403  1024.114  5153.858    31.380    10.246     0.020     9.701
       188    19.791     1.431     0.000     1.018    -5.068    46.131    19.791  1024.113  5052.793    31.376    10.240     0.020     9.896
       189    20.187     1.451     0.000     1.034    -5.112    46.892    20.187  1024.111  4953.711    31.373    10.234     0.020    10.093
       190    20.591     1.471     0.000     1.050    -5.155    47.665    20.591  1024.109  4856.572    31.370    10.228     0.020    10.295
       191    21.003     1.492     0.000     1.066    -5.199    48.452    21.003  1024.108  4761.338    31.366    10.221     0.020    10.501
       192    21.423     1.513     0.000     1.082    -5.244    49.252    21.423  1024.106  4667.972    31.363    10.215     0.020    10.711
       193    21.851     1.535     0.000     1.099    -5.288    50.065    21.851  1024.105  4576.436    31.360    10.208     0.020    10.926
       194    22.288     1.557     0.000     1.116    -5.333    50.893    22.288  1024.104  4486.697    31.357    10.201     0.020    11.144
       195    22.734     1.579     0.000     1.133    -5.378    51.734    22.734  1024.102  4398.717    31.354    10.195     0.020    11.367
       196    23.189     1.602     0.000     1.150    -5.424    52.590    23.189  1024.101  4312.462    31.351    10.188     0.020    11.594
       197    23.652     1.625     0.000     1.168    -5.470    53.461    23.652  1024.100  4227.899    31.348    10.181     0.020    11.826
       198    24.125     1.649     0.000     1.186    -5.516    54.347    24.125  1024.099  4144.995    31.345    10.174     0.020    12.063
       199    24.608     1.673     0.000     1.205    -5.563    55.249    24.608  1024.098  4063.716    31.342    10.167     0.020    12.304
       200    25.100     1.698     0.000     1.223    -5.609    56.166    25.100  1024.097  3984.032    31.339    10.160     0.020    12.550
       201    25.602     1.723     0.000     1.242    -5.656    57.099    25.602  1024.096  3905.910    31.336    10.153     0.020    12.801
       202    26.114     1.749     0.000     1.262    -5.704    58.049    26.114  1024.095  3829.320    31.334    10.145     0.020    13.057
       203    26.637     1.775     0.000     1.281    -5.751    59.015    26.637  1024.094  3754.232    31.331    10.138     0.020    13.318
       204    27.169     1.802     0.000     1.301    -5.799    59.998    27.169  1024.093  3680.617    31.329    10.131     0.020    13.585
       205    27.713     1.829     0.000     1.322    -5.847    60.999    27.713  1024.093  3608.446    31.326    10.123     0.020    13.856
       206    28.267     1.857     0.000     1.342    -5.896    62.018    28.267  1024.092  3537.690    31.324    10.116     0.020    14.134
       207    28.832     1.886     0.000     1.363    -5.944    63.055    28.832  1024.091  3468.321    31.321    10.108     0.020    14.416
       208    29.409     1.915     0.000     1.385    -5.993    64.110    29.409  1024.091  3400.313    31.319    10.100     0.020    14.705
       209    29.997     1.945     0.000     1.407    -6.042    65.184    29.997  1024.090  3333.638    31.316    10.093     0.020    14.999
       210    30.597     1.975     0.000     1.429    -6.091    66.278    30.597  1024.090  3268.271    31.314    10.085     0.020    15.299
       211    31.209     2.007     0.000     1.451    -6.140    67.391    31.209  1024.089  3204.186    31.312    10.077     0.020    15.605
       212    31.833     2.040     0.000     1.475    -6.190    68.526    31.833  1024.089  3141.359    31.310    10.069     0.020    15.917
       213    32.470     2.074     0.000     1.498    -6.239    69.679    32.470  1024.089  3079.763    31.308    10.061     0.020    16.235
---------------------------- Plume traps -----------------------------
------------------------- merging happened ---------------------------
       214    33.100     2.111     0.000     1.521    -6.287    70.814    33.100  1024.089  3021.175    31.307    10.054     0.020    16.550
       215    33.678     2.146     0.000     1.542    -6.329    71.850    33.678  1024.089  2969.294    31.306    10.048     0.020    16.839
       216    34.213     2.181     0.000     1.561    -6.367    72.795    34.213  1024.090  2922.900    31.305    10.042     0.020    17.106
       217    34.705     2.213     0.000     1.579    -6.401    73.658    34.705  1024.090  2881.435    31.304    10.036     0.020    17.352
       218    35.165     2.245     0.000     1.595    -6.432    74.459    35.165  1024.090  2843.718    31.304    10.031     0.020    17.583
