****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
         7     1.007     0.353     0.000     0.014    -2.518     0.458     1.007  1026.952 99289.124    34.973    10.004     0.020     1.000
         8     1.008     0.352     0.000     0.014    -2.519     0.481     1.008  1026.950 99201.935    34.969    10.004     0.020     1.000
         9     1.009     0.350     0.000     0.015    -2.520     0.504     1.009  1026.947 99108.271    34.966    10.005     0.020     1.000
        10     1.010     0.349     0.000     0.016    -2.521     0.527     1.010  1026.944 99007.532    34.962    10.005     0.020     1.000
        11     1.011     0.347     0.000     0.016    -2.522     0.551     1.011  1026.940 98899.049    34.958    10.006     0.020     1.000
        12     1.012     0.346     0.000     0.017    -2.524     0.576     1.012  1026.937 98782.076    34.953    10.006     0.020     1.000
        13     1.014     0.344     0.000     0.018    -2.525     0.602     1.014  1026.933 98655.777    34.948    10.007     0.020     1.000
        14     1.015     0.342     0.000     0.018    -2.526     0.628     1.015  1026.929 98519.216    34.943    10.008     0.020     1.000
        15     1.017     0.341     0.000     0.019    -2.527     0.654     1.017  1026.924 98371.336    34.938    10.009     0.020     1.000
        16     1.018     0.339     0.000     0.020    -2.529     0.682     1.018  1026.919 98210.949    34.931    10.009     0.020     1.000
        17     1.020     0.338     0.000     0.021    -2.530     0.710     1.020  1026.914 98036.702    34.925    10.010     0.020     1.000
        18     1.022     0.336     0.000     0.022    -2.531     0.739     1.022  1026.908 97847.063    34.917    10.011     0.020     1.000
        19     1.024     0.335     0.000     0.023    -2.533     0.769     1.024  1026.902 97640.278    34.909    10.012     0.020     1.000
        20     1.027     0.333     0.000     0.024    -2.535     0.800     1.027  1026.895 97414.337    34.901    10.014     0.020     1.000
        21     1.029     0.332     0.000     0.024    -2.536     0.832     1.029  1026.887 97166.923    34.891    10.015     0.020     1.000
        22     1.032     0.331     0.000     0.025    -2.538     0.865     1.032  1026.879 96895.349    34.881    10.016     0.020     1.000
        23     1.035     0.329     0.000     0.026    -2.540     0.900     1.035  1026.869 96596.479    34.869    10.018     0.020     1.000
        24     1.039     0.328     0.000     0.027    -2.542     0.935     1.039  1026.859 96266.627    34.857    10.020     0.020     1.000
        25     1.043     0.327     0.000     0.029    -2.544     0.972     1.043  1026.848 95902.318    34.843    10.022     0.020     1.000
        26     1.047     0.325     0.000     0.030    -2.546     1.011     1.047  1026.836 95519.793    34.828    10.023     0.020     1.000
        27     1.051     0.324     0.000     0.031    -2.548     1.051     1.051  1026.824 95120.849    34.813    10.026     0.020     1.000
        28     1.056     0.323     0.000     0.032    -2.551     1.092     1.056  1026.811 94704.469    34.797    10.028     0.020     1.000
        29     1.061     0.322     0.000     0.033    -2.553     1.135     1.061  1026.798 94269.607    34.780    10.030     0.020     1.000
        30     1.066     0.321     0.000     0.035    -2.556     1.179     1.066  1026.784 93815.129    34.763    10.032     0.020     1.000
        31     1.071     0.319     0.000     0.036    -2.559     1.225     1.071  1026.769 93339.810    34.745    10.035     0.020     1.000
        32     1.077     0.318     0.000     0.037    -2.562     1.273     1.077  1026.754 92842.329    34.725    10.037     0.020     1.000
        33     1.083     0.317     0.000     0.039    -2.565     1.323     1.083  1026.738 92321.253    34.705    10.040     0.020     1.000
        34     1.090     0.316     0.000     0.040    -2.568     1.374     1.090  1026.721 91775.031    34.685    10.043     0.020     1.000
        35     1.096     0.315     0.000     0.042    -2.572     1.429     1.096  1026.703 91201.977    34.663    10.046     0.020     1.000
        36     1.104     0.314     0.000     0.043    -2.576     1.485     1.104  1026.685 90600.261    34.640    10.049     0.020     1.000
        37     1.112     0.313     0.000     0.045    -2.579     1.544     1.112  1026.665 89967.886    34.615    10.052     0.020     1.000
        38     1.120     0.312     0.000     0.047    -2.584     1.606     1.120  1026.645 89302.675    34.590    10.056     0.020     1.000
        39     1.129     0.311     0.000     0.049    -2.588     1.670     1.129  1026.623 88602.248    34.563    10.059     0.020     1.000
        40     1.138     0.310     0.000     0.051    -2.593     1.738     1.138  1026.601 87864.001    34.535    10.063     0.020     1.000
        41     1.148     0.309     0.000     0.053    -2.598     1.810     1.148  1026.577 87085.072    34.505    10.067     0.020     1.000
        42     1.159     0.309     0.000     0.055    -2.604     1.885     1.159  1026.552 86262.316    34.473    10.071     0.020     1.000
        43     1.171     0.308     0.000     0.057    -2.610     1.964     1.171  1026.525 85392.266    34.440    10.075     0.020     1.000
        44     1.184     0.307     0.000     0.059    -2.616     2.049     1.184  1026.496 84471.087    34.405    10.080     0.020     1.000
        45     1.198     0.307     0.000     0.062    -2.623     2.138     1.198  1026.467 83494.533    34.367    10.085     0.020     1.000
        46     1.213     0.307     0.000     0.064    -2.630     2.232     1.213  1026.435 82457.879    34.328    10.090     0.020     1.000
        47     1.229     0.306     0.000     0.067    -2.638     2.333     1.229  1026.401 81355.860    34.285    10.096     0.020     1.000
        48     1.247     0.306     0.000     0.070    -2.647     2.441     1.247  1026.365 80182.578    34.240    10.101     0.020     1.000
        49     1.267     0.307     0.000     0.073    -2.657     2.557     1.267  1026.326 78931.409    34.193    10.107     0.020     1.000
        50     1.289     0.307     0.000     0.077    -2.667     2.681     1.289  1026.285 77592.585    34.141    10.114     0.020     1.000
        51     1.313     0.307     0.000     0.080    -2.679     2.816     1.313  1026.241 76154.965    34.086    10.121     0.020     1.000
        52     1.339     0.308     0.000     0.084    -2.691     2.957     1.339  1026.196 74658.396    34.029    10.128     0.020     1.000
        53     1.366     0.309     0.000     0.088    -2.703     3.097     1.366  1026.151 73191.304    33.973    10.135     0.020     1.000
        54     1.394     0.310     0.000     0.092    -2.716     3.237     1.394  1026.107 71753.104    33.918    10.142     0.020     1.000
        55     1.422     0.311     0.000     0.096    -2.728     3.376     1.422  1026.064 70343.227    33.864    10.149     0.020     1.000
        56     1.450     0.313     0.000     0.099    -2.741     3.514     1.450  1026.021 68961.111    33.811    10.155     0.020     1.000
        57     1.479     0.314     0.000     0.103    -2.754     3.652     1.479  1025.980 67606.207    33.760    10.161     0.020     1.000
        58     1.509     0.316     0.000     0.106    -2.767     3.790     1.509  1025.940 66277.978    33.709    10.167     0.020     1.000
        59     1.539     0.318     0.000     0.110    -2.780     3.927     1.539  1025.900 64975.897    33.659    10.173     0.020     1.000
        60     1.570     0.320     0.000     0.114    -2.793     4.065     1.570  1025.861 63699.446    33.610    10.179     0.020     1.000
        61     1.601     0.322     0.000     0.117    -2.806     4.203     1.601  1025.823 62448.120    33.563    10.184     0.020     1.000
        62     1.633     0.324     0.000     0.121    -2.819     4.341     1.633  1025.786 61221.421    33.516    10.190     0.020     1.000
        63     1.666     0.327     0.000     0.124    -2.833     4.480     1.666  1025.749 60018.864    33.470    10.195     0.020     1.000
        64     1.700     0.329     0.000     0.128    -2.846     4.619     1.700  1025.713 58839.971    33.425    10.200     0.020     1.000
        65     1.734     0.332     0.000     0.132    -2.860     4.759     1.734  1025.678 57684.275    33.381    10.205     0.020     1.000
        66     1.768     0.334     0.000     0.135    -2.874     4.899     1.768  1025.644 56551.319    33.338    10.209     0.020     1.000
        67     1.804     0.337     0.000     0.139    -2.887     5.041     1.804  1025.610 55440.652    33.296    10.214     0.020     1.000
        68     1.840     0.340     0.000     0.142    -2.901     5.183     1.840  1025.577 54351.836    33.255    10.218     0.020     1.000
        69     1.877     0.343     0.000     0.146    -2.916     5.326     1.877  1025.545 53284.439    33.214    10.222     0.020     1.000
        70     1.914     0.346     0.000     0.149    -2.930     5.470     1.914  1025.514 52238.038    33.175    10.226     0.020     1.000
        71     1.953     0.349     0.000     0.153    -2.944     5.615     1.953  1025.483 51212.219    33.136    10.230     0.020     1.000
        72     1.992     0.352     0.000     0.157    -2.959     5.761     1.992  1025.452 50206.575    33.098    10.234     0.020     1.000
        73     2.032     0.355     0.000     0.160    -2.973     5.908     2.032  1025.423 49220.709    33.060    10.237     0.020     1.016
        74     2.072     0.359     0.000     0.164    -2.988     6.057     2.072  1025.394 48254.231    33.024    10.241     0.020     1.036
        75     2.114     0.362     0.000     0.168    -3.003     6.207     2.114  1025.365 47306.759    32.988    10.244     0.020     1.057
        76     2.156     0.366     0.000     0.171    -3.018     6.358     2.156  1025.338 46377.917    32.953    10.247     0.020     1.078
        77     2.199     0.369     0.000     0.175    -3.034     6.511     2.199  1025.310 45467.337    32.918    10.250     0.020     1.100
        78     2.243     0.373     0.000     0.179    -3.049     6.665     2.243  1025.284 44574.660    32.885    10.253     0.020     1.122
        79     2.288     0.377     0.000     0.183    -3.064     6.820     2.288  1025.257 43699.532    32.852    10.256     0.020     1.144
        80     2.334     0.380     0.000     0.186    -3.080     6.977     2.334  1025.232 42841.607    32.819    10.258     0.020     1.167
        81     2.381     0.384     0.000     0.190    -3.096     7.136     2.381  1025.207 42000.546    32.788    10.261     0.020     1.190
        82     2.429     0.388     0.000     0.194    -3.112     7.297     2.429  1025.182 41176.017    32.756    10.263     0.020     1.214
        83     2.477     0.392     0.000     0.198    -3.128     7.459     2.477  1025.158 40367.694    32.726    10.265     0.020     1.239
        84     2.527     0.396     0.000     0.202    -3.144     7.623     2.527  1025.134 39575.258    32.696    10.267     0.020     1.263
        85     2.577     0.400     0.000     0.206    -3.161     7.788     2.577  1025.111 38798.396    32.667    10.269     0.020     1.289
        86     2.629     0.405     0.000     0.210    -3.178     7.956     2.629  1025.088 38036.801    32.638    10.271     0.020     1.315
        87     2.682     0.409     0.000     0.214    -3.194     8.125     2.682  1025.066 37290.173    32.610    10.273     0.020     1.341
        88     2.735     0.413     0.000     0.218    -3.211     8.297     2.735  1025.044 36558.216    32.582    10.275     0.020     1.368
        89     2.790     0.418     0.000     0.222    -3.228     8.470     2.790  1025.023 35840.642    32.555    10.276     0.020     1.395
        90     2.846     0.422     0.000     0.226    -3.246     8.646     2.846  1025.002 35137.167    32.528    10.278     0.020     1.423
        91     2.903     0.427     0.000     0.230    -3.263     8.823     2.903  1024.982 34447.515    32.502    10.279     0.020     1.451
        92     2.961     0.432     0.000     0.234    -3.281     9.003     2.961  1024.962 33771.412    32.477    10.280     0.020     1.481
        93     3.020     0.437     0.000     0.238    -3.299     9.185     3.020  1024.942 33108.592    32.452    10.281     0.020     1.510
        94     3.081     0.441     0.000     0.243    -3.317     9.369     3.081  1024.923 32458.794    32.427    10.282     0.020     1.540
        95     3.143     0.446     0.000     0.247    -3.335     9.555     3.143  1024.904 31821.761    32.403    10.283     0.020     1.571
        96     3.205     0.451     0.000     0.251    -3.353     9.744     3.205  1024.885 31197.242    32.380    10.284     0.020     1.603
        97     3.270     0.456     0.000     0.256    -3.372     9.935     3.270  1024.867 30584.991    32.356    10.285     0.020     1.635
        98     3.335     0.461     0.000     0.260    -3.390    10.128     3.335  1024.849 29984.766    32.334    10.286     0.020     1.668
        99     3.402     0.467     0.000     0.264    -3.409    10.324     3.402  1024.832 29396.331    32.312    10.286     0.020     1.701
       100     3.470     0.472     0.000     0.269    -3.428    10.523     3.470  1024.815 28819.454    32.290    10.286     0.020     1.735
       101     3.539     0.477     0.000     0.274    -3.448    10.724     3.539  1024.798 28253.907    32.268    10.287     0.020     1.770
       102     3.610     0.483     0.000     0.278    -3.467    10.927     3.610  1024.782 27699.467    32.247    10.287     0.020     1.805
       103     3.682     0.488     0.000     0.283    -3.487    11.134     3.682  1024.766 27155.917    32.227    10.287     0.020     1.841
       104     3.756     0.494     0.000     0.288    -3.507    11.343     3.756  1024.750 26623.041    32.207    10.287     0.020     1.878
       105     3.831     0.500     0.000     0.292    -3.527    11.554     3.831  1024.735 26100.630    32.187    10.287     0.020     1.916
       106     3.908     0.505     0.000     0.297    -3.547    11.769     3.908  1024.720 25588.477    32.168    10.287     0.020     1.954
       107     3.986     0.511     0.000     0.302    -3.568    11.986     3.986  1024.705 25086.382    32.149    10.287     0.020     1.993
       108     4.066     0.517     0.000     0.307    -3.588    12.207     4.066  1024.691 24594.146    32.130    10.286     0.020     2.033
       109     4.147     0.523     0.000     0.312    -3.609    12.430     4.147  1024.677 24111.576    32.112    10.286     0.020     2.074
       110     4.230     0.529     0.000     0.317    -3.630    12.657     4.230  1024.663 23638.481    32.094    10.286     0.020     2.115
       111     4.315     0.536     0.000     0.322    -3.651    12.886     4.315  1024.649 23174.675    32.076    10.285     0.020     2.158
       112     4.401     0.542     0.000     0.327    -3.673    13.119     4.401  1024.636 22719.976    32.059    10.284     0.020     2.201
       113     4.489     0.548     0.000     0.332    -3.695    13.355     4.489  1024.623 22274.204    32.042    10.284     0.020     2.245
       114     4.579     0.555     0.000     0.338    -3.717    13.594     4.579  1024.610 21837.185    32.026    10.283     0.020     2.290
       115     4.671     0.561     0.000     0.343    -3.739    13.836     4.671  1024.598 21408.745    32.010    10.282     0.020     2.335
       116     4.764     0.568     0.000     0.348    -3.761    14.082     4.764  1024.586 20988.716    31.994    10.281     0.020     2.382
       117     4.860     0.575     0.000     0.354    -3.784    14.331     4.860  1024.574 20576.933    31.978    10.280     0.020     2.430
       118     4.957     0.582     0.000     0.359    -3.807    14.584     4.957  1024.562 20173.234    31.963    10.279     0.020     2.479
       119     5.056     0.589     0.000     0.365    -3.830    14.840     5.056  1024.551 19777.460    31.948    10.277     0.020     2.528
       120     5.157     0.596     0.000     0.371    -3.853    15.100     5.157  1024.540 19389.455    31.933    10.276     0.020     2.579
       121     5.261     0.603     0.000     0.376    -3.876    15.364     5.261  1024.529 19009.067    31.919    10.275     0.020     2.630
       122     5.366     0.610     0.000     0.382    -3.900    15.631     5.366  1024.518 18636.145    31.905    10.273     0.020     2.683
       123     5.473     0.617     0.000     0.388    -3.924    15.902     5.473  1024.508 18270.543    31.891    10.271     0.020     2.737
       124     5.583     0.625     0.000     0.394    -3.948    16.177     5.583  1024.497 17912.118    31.878    10.270     0.020     2.791
       125     5.695     0.632     0.000     0.400    -3.973    16.456     5.695  1024.487 17560.728    31.864    10.268     0.020     2.847
       126     5.808     0.640     0.000     0.406    -3.997    16.738     5.808  1024.477 17216.235    31.851    10.266     0.020     2.904
       127     5.925     0.648     0.000     0.413    -4.022    17.025     5.925  1024.468 16878.503    31.838    10.264     0.020     2.962
       128     6.043     0.656     0.000     0.419    -4.047    17.316     6.043  1024.458 16547.400    31.826    10.262     0.020     3.022
       129     6.164     0.664     0.000     0.425    -4.073    17.612     6.164  1024.449 16222.796    31.814    10.260     0.020     3.082
       130     6.288     0.672     0.000     0.432    -4.099    17.911     6.288  1024.440 15904.562    31.802    10.258     0.020     3.144
       131     6.413     0.680     0.000     0.438    -4.124    18.215     6.413  1024.431 15592.574    31.790    10.256     0.020     3.207
       132     6.542     0.688     0.000     0.445    -4.151    18.523     6.542  1024.423 15286.709    31.778    10.254     0.020     3.271
       133     6.673     0.697     0.000     0.451    -4.177    18.836     6.673  1024.414 14986.846    31.767    10.251     0.020     3.336
       134     6.806     0.705     0.000     0.458    -4.204    19.153     6.806  1024.406 14692.868    31.756    10.249     0.020     3.403
       135     6.942     0.714     0.000     0.465    -4.231    19.475     6.942  1024.398 14404.659    31.745    10.246     0.020     3.471
       136     7.081     0.723     0.000     0.472    -4.258    19.802     7.081  1024.390 14122.106    31.734    10.244     0.020     3.541
       137     7.223     0.731     0.000     0.479    -4.285    20.133     7.223  1024.382 13845.098    31.724    10.241     0.020     3.611
       138     7.367     0.740     0.000     0.486    -4.313    20.470     7.367  1024.375 13573.526    31.713    10.239     0.020     3.684
       139     7.515     0.750     0.000     0.494    -4.341    20.811     7.515  1024.368 13307.283    31.703    10.236     0.020     3.757
       140     7.665     0.759     0.000     0.501    -4.369    21.157     7.665  1024.360 13046.264    31.694    10.233     0.020     3.833
       141     7.818     0.768     0.000     0.508    -4.398    21.509     7.818  1024.353 12790.367    31.684    10.230     0.020     3.909
       142     7.975     0.778     0.000     0.516    -4.427    21.866     7.975  1024.346 12539.491    31.674    10.227     0.020     3.987
       143     8.134     0.787     0.000     0.524    -4.456    22.228     8.134  1024.340 12293.538    31.665    10.224     0.020     4.067
       144     8.297     0.797     0.000     0.531    -4.485    22.595     8.297  1024.333 12052.411    31.656    10.221     0.020     4.149
       145     8.463     0.807     0.000     0.539    -4.515    22.968     8.463  1024.327 11816.016    31.647    10.217     0.020     4.232
       146     8.632     0.817     0.000     0.547    -4.545    23.346     8.632  1024.320 11584.258    31.638    10.214     0.020     4.316
       147     8.805     0.828     0.000     0.555    -4.575    23.730     8.805  1024.314 11357.048    31.630    10.211     0.020     4.403
       148     8.981     0.838     0.000     0.564    -4.605    24.120     8.981  1024.308 11134.296    31.621    10.207     0.020     4.491
       149     9.161     0.848     0.000     0.572    -4.636    24.516     9.161  1024.303 10915.914    31.613    10.204     0.020     4.580
       150     9.344     0.859     0.000     0.580    -4.667    24.918     9.344  1024.297 10701.817    31.605    10.200     0.020     4.672
       151     9.531     0.870     0.000     0.589    -4.699    25.326     9.531  1024.291 10491.921    31.597    10.196     0.020     4.766
       152     9.722     0.881     0.000     0.598    -4.730    25.740     9.722  1024.286 10286.142    31.589    10.193     0.020     4.861
       153     9.916     0.892     0.000     0.606    -4.762    26.160     9.916  1024.281 10084.401    31.582    10.189     0.020     4.958
       154    10.115     0.903     0.000     0.615    -4.795    26.587    10.115  1024.275  9886.618    31.574    10.185     0.020     5.057
       155    10.317     0.915     0.000     0.624    -4.827    27.020    10.317  1024.270  9692.715    31.567    10.181     0.020     5.159
       156    10.523     0.926     0.000     0.634    -4.860    27.459    10.523  1024.265  9502.616    31.560    10.177     0.020     5.262
       157    10.734     0.938     0.000     0.643    -4.893    27.906    10.734  1024.261  9316.246    31.552    10.173     0.020     5.367
       158    10.949     0.950     0.000     0.652    -4.927    28.359    10.949  1024.256  9133.533    31.546    10.169     0.020     5.474
       159    11.168     0.962     0.000     0.662    -4.961    28.819    11.168  1024.251  8954.404    31.539    10.164     0.020     5.584
       160    11.391     0.974     0.000     0.672    -4.995    29.287    11.391  1024.247  8778.790    31.532    10.160     0.020     5.696
       161    11.619     0.987     0.000     0.682    -5.029    29.761    11.619  1024.243  8606.620    31.526    10.156     0.020     5.809
       162    11.851     1.000     0.000     0.692    -5.064    30.243    11.851  1024.238  8437.828    31.519    10.151     0.020     5.926
       163    12.088     1.013     0.000     0.702    -5.099    30.732    12.088  1024.234  8272.347    31.513    10.147     0.020     6.044
       164    12.330     1.026     0.000     0.712    -5.134    31.229    12.330  1024.230  8110.112    31.507    10.142     0.020     6.165
       165    12.577     1.039     0.000     0.723    -5.170    31.734    12.577  1024.226  7951.060    31.501    10.137     0.020     6.288
       166    12.829     1.052     0.000     0.733    -5.206    32.246    12.829  1024.223  7795.128    31.495    10.133     0.020     6.414
       167    13.085     1.066     0.000     0.744    -5.242    32.767    13.085  1024.219  7642.255    31.489    10.128     0.020     6.543
       168    13.347     1.080     0.000     0.755    -5.279    33.295    13.347  1024.215  7492.380    31.483    10.123     0.020     6.673
       169    13.614     1.094     0.000     0.766    -5.316    33.832    13.614  1024.212  7345.446    31.478    10.118     0.020     6.807
       170    13.886     1.108     0.000     0.777    -5.354    34.377    13.886  1024.208  7201.394    31.472    10.113     0.020     6.943
       171    14.164     1.123     0.000     0.789    -5.391    34.931    14.164  1024.205  7060.167    31.467    10.108     0.020     7.082
       172    14.447     1.137     0.000     0.800    -5.429    35.494    14.447  1024.202  6921.711    31.462    10.103     0.020     7.224
       173    14.736     1.152     0.000     0.812    -5.468    36.066    14.736  1024.199  6785.970    31.457    10.097     0.020     7.368
       174    15.031     1.167     0.000     0.824    -5.506    36.646    15.031  1024.196  6652.892    31.452    10.092     0.020     7.516
       175    15.332     1.183     0.000     0.836    -5.545    37.236    15.332  1024.193  6522.425    31.447    10.087     0.020     7.666
       176    15.638     1.199     0.000     0.849    -5.585    37.835    15.638  1024.190  6394.516    31.442    10.081     0.020     7.819
       177    15.951     1.215     0.000     0.861    -5.624    38.444    15.951  1024.187  6269.116    31.437    10.076     0.020     7.976
       178    16.270     1.231     0.000     0.874    -5.664    39.063    16.270  1024.184  6146.176    31.433    10.070     0.020     8.135
       179    16.596     1.247     0.000     0.887    -5.705    39.692    16.596  1024.182  6025.648    31.428    10.064     0.020     8.298
       180    16.928     1.264     0.000     0.900    -5.746    40.330    16.928  1024.179  5907.483    31.424    10.058     0.020     8.464
       181    17.266     1.281     0.000     0.913    -5.787    40.979    17.266  1024.177  5791.636    31.419    10.053     0.020     8.633
       182    17.612     1.298     0.000     0.927    -5.828    41.639    17.612  1024.174  5678.062    31.415    10.047     0.020     8.806
       183    17.964     1.316     0.000     0.941    -5.870    42.309    17.964  1024.172  5566.715    31.411    10.041     0.020     8.982
       184    18.323     1.334     0.000     0.955    -5.912    42.991    18.323  1024.170  5457.552    31.407    10.035     0.020     9.162
       185    18.690     1.352     0.000     0.969    -5.954    43.683    18.690  1024.168  5350.530    31.402    10.028     0.020     9.345
       186    19.064     1.370     0.000     0.983    -5.997    44.387    19.064  1024.166  5245.607    31.398    10.022     0.020     9.532
       187    19.445     1.389     0.000     0.998    -6.040    45.103    19.445  1024.164  5142.742    31.395    10.016     0.020     9.722
       188    19.834     1.408     0.000     1.013    -6.084    45.830    19.834  1024.162  5041.894    31.391    10.010     0.020     9.917
       189    20.231     1.427     0.000     1.028    -6.128    46.569    20.231  1024.160  4943.025    31.387    10.003     0.020    10.115
       190    20.635     1.448     0.000     1.043    -6.172    47.321    20.635  1024.158  4846.095    31.384     9.997     0.020    10.318
       191    21.048     1.468     0.000     1.059    -6.216    48.086    21.048  1024.157  4751.067    31.381     9.991     0.020    10.524
       192    21.469     1.490     0.000     1.075    -6.261    48.863    21.469  1024.156  4657.903    31.378     9.985     0.020    10.734
       193    21.898     1.512     0.000     1.091    -6.306    49.654    21.898  1024.154  4566.566    31.375     9.978     0.020    10.949
       194    22.336     1.536     0.000     1.108    -6.351    50.459    22.336  1024.153  4477.021    31.372     9.972     0.020    11.168
       195    22.783     1.560     0.000     1.124    -6.396    51.278    22.783  1024.153  4389.233    31.370     9.966     0.020    11.392
       196    23.239     1.585     0.000     1.141    -6.441    52.113    23.239  1024.152  4303.166    31.368     9.960     0.020    11.619
       197    23.703     1.611     0.000     1.159    -6.487    52.963    23.703  1024.151  4218.788    31.366     9.954     0.020    11.852
       198    24.178     1.638     0.000     1.176    -6.533    53.829    24.178  1024.151  4136.065    31.364     9.948     0.020    12.089
       199    24.661     1.666     0.000     1.194    -6.579    54.713    24.661  1024.151  4054.965    31.362     9.943     0.020    12.331
       200    25.154     1.695     0.000     1.213    -6.625    55.613    25.154  1024.150  3975.455    31.361     9.937     0.020    12.577
       201    25.657     1.725     0.000     1.231    -6.670    56.532    25.657  1024.150  3897.505    31.360     9.931     0.020    12.829
---------------------------- Plume traps -----------------------------
       202    26.171     1.757     0.000     1.251    -6.716    57.470    26.171  1024.150  3821.083    31.358     9.925     0.020    13.085
       203    26.676     1.790     0.000     1.269    -6.761    58.393    26.676  1024.151  3748.674    31.358     9.920     0.020    13.338
       204    27.156     1.822     0.000     1.287    -6.802    59.268    27.156  1024.151  3682.458    31.357     9.915     0.020    13.578
       205    27.610     1.853     0.000     1.304    -6.840    60.094    27.610  1024.151  3621.838    31.356     9.910     0.020    13.805
       206    28.040     1.884     0.000     1.320    -6.875    60.873    28.040  1024.152  3566.301    31.356     9.905     0.020    14.020
       207    28.449     1.914     0.000     1.335    -6.907    61.612    28.449  1024.152  3515.050    31.356     9.901     0.020    14.225
       208    28.839     1.943     0.000     1.349    -6.938    62.316    28.839  1024.153  3467.538    31.356     9.897     0.020    14.419
       209    29.212     1.971     0.000     1.363    -6.967    62.988    29.212  1024.153  3423.264    31.356     9.894     0.020    14.606
       210    29.570     1.998     0.000     1.376    -6.993    63.631    29.570  1024.154  3381.848    31.356     9.890     0.020    14.785
       211    29.914     2.025     0.000     1.388    -7.019    64.248    29.914  1024.154  3342.962    31.356     9.887     0.020    14.957
       212    30.245     2.052     0.000     1.400    -7.042    64.840    30.245  1024.155  3306.336    31.356     9.884     0.020    15.122
       213    30.565     2.078     0.000     1.412    -7.065    65.411    30.565  1024.156  3271.739    31.356     9.881     0.020    15.282
       214    30.874     2.104     0.000     1.423    -7.086    65.960    30.874  1024.156  3238.970    31.356     9.878     0.020    15.437
       215    31.173     2.129     0.000     1.434    -7.107    66.491    31.173  1024.157  3207.859    31.356     9.876     0.020    15.587
       216    31.464     2.154     0.000     1.444    -7.126    67.003    31.464  1024.157  3178.253    31.357     9.873     0.020    15.732
       217    31.746     2.178     0.000     1.454    -7.144    67.498    31.746  1024.158  3150.020    31.357     9.871     0.020    15.873
       218    32.020     2.202     0.000     1.464    -7.161    67.978    32.020  1024.159  3123.043    31.357     9.868     0.020    16.010
