****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       187    38.817     1.583     0.000     1.526    -6.985    38.858    38.817  1024.312  2576.167    31.574     9.966     0.020    19.409
       188    39.594     1.607     0.000     1.543    -7.049    39.536    39.594  1024.309  2525.648    31.570     9.959     0.020    19.797
       189    40.386     1.632     0.000     1.560    -7.113    40.229    40.386  1024.307  2476.121    31.566     9.952     0.020    20.193
       190    41.194     1.659     0.000     1.577    -7.177    40.938    41.194  1024.305  2427.565    31.562     9.946     0.020    20.597
       191    42.017     1.685     0.000     1.594    -7.242    41.663    42.017  1024.304  2379.962    31.559     9.939     0.020    21.009
       192    42.858     1.713     0.000     1.612    -7.308    42.404    42.858  1024.303  2333.293    31.555     9.932     0.020    21.429
       193    43.715     1.742     0.000     1.630    -7.374    43.163    43.715  1024.301  2287.540    31.552     9.925     0.020    21.858
       194    44.589     1.772     0.000     1.648    -7.441    43.940    44.589  1024.300  2242.684    31.550     9.918     0.020    22.295
       195    45.481     1.803     0.000     1.667    -7.508    44.736    45.481  1024.300  2198.708    31.547     9.912     0.020    22.741
       196    46.391     1.835     0.000     1.686    -7.576    45.552    46.391  1024.299  2155.595    31.545     9.905     0.020    23.195
       197    47.319     1.868     0.000     1.706    -7.644    46.388    47.319  1024.299  2113.328    31.544     9.898     0.020    23.659
       198    48.265     1.903     0.000     1.726    -7.713    47.247    48.265  1024.299  2071.890    31.542     9.892     0.020    24.133
---------------------------- Plume traps -----------------------------
       199    49.230     1.939     0.000     1.747    -7.782    48.128    49.230  1024.299  2031.265    31.541     9.885     0.020    24.615
       200    50.215     1.976     0.000     1.768    -7.851    49.033    50.215  1024.299  1991.436    31.540     9.878     0.020    25.108
       201    51.219     2.015     0.000     1.789    -7.921    49.963    51.219  1024.299  1952.389    31.539     9.872     0.020    25.610
       202    52.244     2.057     0.000     1.812    -7.991    50.920    52.244  1024.300  1914.108    31.538     9.865     0.020    26.122
       203    53.288     2.100     0.000     1.834    -8.062    51.904    53.288  1024.301  1876.578    31.538     9.859     0.020    26.644
       204    54.354     2.145     0.000     1.858    -8.132    52.917    54.354  1024.302  1839.784    31.538     9.852     0.020    27.177
       205    55.403     2.192     0.000     1.881    -8.201    53.923    55.403  1024.303  1804.945    31.538     9.846     0.020    27.702
       206    56.383     2.239     0.000     1.903    -8.263    54.871    56.383  1024.304  1773.572    31.538     9.840     0.020    28.192
       207    57.299     2.284     0.000     1.923    -8.321    55.759    57.299  1024.305  1745.240    31.539     9.835     0.020    28.649
       208    58.151     2.328     0.000     1.942    -8.373    56.592    58.151  1024.306  1719.652    31.539     9.830     0.020    29.076
       209    58.950     2.370     0.000     1.960    -8.421    57.376    58.950  1024.308  1696.351    31.540     9.825     0.020    29.475
       210    59.701     2.412     0.000     1.977    -8.465    58.116    59.701  1024.309  1675.017    31.540     9.821     0.020    29.850
       211    60.410     2.452     0.000     1.993    -8.506    58.818    60.410  1024.310  1655.367    31.541     9.817     0.020    30.205
       212    61.080     2.491     0.000     2.008    -8.544    59.486    61.080  1024.311  1637.185    31.542     9.813     0.020    30.540
       213    61.718     2.529     0.000     2.022    -8.580    60.121    61.718  1024.313  1620.285    31.543     9.810     0.020    30.859
       214    62.324     2.566     0.000     2.036    -8.613    60.728    62.324  1024.314  1604.516    31.544     9.807     0.020    31.162
       215    62.903     2.603     0.000     2.049    -8.644    61.308    62.903  1024.315  1589.751    31.544     9.804     0.020    31.451
       216    63.457     2.638     0.000     2.062    -8.673    61.864    63.457  1024.316  1575.879    31.545     9.801     0.020    31.728
       217    63.987     2.673     0.000     2.074    -8.700    62.397    63.987  1024.317  1562.808    31.546     9.798     0.020    31.994
       218    64.497     2.708     0.000     2.085    -8.726    62.908    64.497  1024.318  1550.456    31.547     9.795     0.020    32.249
       219    64.988     2.742     0.000     2.096    -8.750    63.400    64.988  1024.319  1538.754    31.547     9.793     0.020    32.494
       220    65.460     2.775     0.000     2.107    -8.773    63.874    65.460  1024.320  1527.640    31.548     9.791     0.020    32.730
       221    65.917     2.808     0.000     2.117    -8.794    64.330    65.917  1024.321  1517.059    31.549     9.788     0.020    32.959
       222    66.359     2.840     0.000     2.127    -8.815    64.770    66.359  1024.322  1506.964    31.550     9.786     0.020    33.179
       223    66.786     2.872     0.000     2.137    -8.834    65.196    66.786  1024.323  1497.314    31.550     9.784     0.020    33.393
       224    67.201     2.903     0.000     2.146    -8.853    65.606    67.201  1024.324  1488.070    31.551     9.782     0.020    33.601
------------------------- merging happened ---------------------------
       225    67.595     2.934     0.000     2.155    -8.870    66.004    67.595  1024.325  1479.395    31.552     9.780     0.020    33.798
       226    67.961     2.963     0.000     2.164    -8.887    66.391    67.961  1024.325  1471.430    31.553     9.778     0.020    33.981
       227    68.305     2.992     0.000     2.172    -8.903    66.772    68.305  1024.326  1464.016    31.553     9.777     0.020    34.153
       228    68.628     3.021     0.000     2.181    -8.918    67.145    68.628  1024.327  1457.141    31.554     9.775     0.020    34.314
       229    68.931     3.048     0.000     2.189    -8.933    67.512    68.931  1024.327  1450.736    31.554     9.774     0.020    34.465
       230    69.215     3.075     0.000     2.197    -8.948    67.872    69.215  1024.328  1444.777    31.555     9.772     0.020    34.607
       231    69.482     3.102     0.000     2.205    -8.962    68.225    69.482  1024.329  1439.225    31.555     9.771     0.020    34.741
       232    69.732     3.128     0.000     2.212    -8.975    68.571    69.732  1024.329  1434.052    31.556     9.770     0.020    34.866
       233    69.968     3.154     0.000     2.220    -8.988    68.910    69.968  1024.330  1429.228    31.556     9.769     0.020    34.984
       234    70.189     3.179     0.000     2.227    -9.000    69.242    70.189  1024.330  1424.725    31.557     9.768     0.020    35.094
       235    70.397     3.203     0.000     2.235    -9.012    69.567    70.397  1024.331  1420.520    31.557     9.767     0.020    35.198
       236    70.592     3.227     0.000     2.242    -9.024    69.886    70.592  1024.331  1416.588    31.558     9.766     0.020    35.296
       237    70.776     3.251     0.000     2.249    -9.035    70.197    70.776  1024.332  1412.907    31.558     9.765     0.020    35.388
       238    70.952     3.274     0.000     2.256    -9.046    70.504    70.952  1024.332  1409.412    31.558     9.764     0.020    35.476
       239    71.118     3.297     0.000     2.262    -9.056    70.807    71.118  1024.332  1406.110    31.559     9.763     0.020    35.559
       240    71.277     3.319     0.000     2.269    -9.067    71.105    71.277  1024.333  1402.975    31.559     9.763     0.020    35.639
       241    71.428     3.341     0.000     2.276    -9.076    71.399    71.428  1024.333  1400.003    31.559     9.762     0.020    35.714
       242    71.573     3.363     0.000     2.282    -9.086    71.688    71.573  1024.334  1397.181    31.560     9.761     0.020    35.786
       243    71.710     3.385     0.000     2.288    -9.095    71.972    71.710  1024.334  1394.500    31.560     9.761     0.020    35.855
       244    71.842     3.406     0.000     2.295    -9.104    72.252    71.842  1024.334  1391.951    31.560     9.760     0.020    35.921
       245    71.967     3.427     0.000     2.301    -9.113    72.528    71.967  1024.334  1389.527    31.560     9.760     0.020    35.983
       246    72.087     3.447     0.000     2.307    -9.121    72.800    72.087  1024.335  1387.220    31.561     9.759     0.020    36.043
       247    72.201     3.467     0.000     2.313    -9.129    73.068    72.201  1024.335  1385.023    31.561     9.759     0.020    36.100
       248    72.310     3.487     0.000     2.319    -9.137    73.331    72.310  1024.335  1382.929    31.561     9.758     0.020    36.155
       249    72.415     3.507     0.000     2.325    -9.145    73.590    72.415  1024.335  1380.931    31.561     9.758     0.020    36.207
       250    72.515     3.527     0.000     2.330    -9.153    73.846    72.515  1024.336  1379.026    31.561     9.757     0.020    36.257
       251    72.611     3.546     0.000     2.336    -9.160    74.097    72.611  1024.336  1377.206    31.562     9.757     0.020    36.305
       252    72.703     3.565     0.000     2.341    -9.167    74.345    72.703  1024.336  1375.467    31.562     9.756     0.020    36.351
       253    72.791     3.583     0.000     2.347    -9.174    74.589    72.791  1024.336  1373.805    31.562     9.756     0.020    36.395
       254    72.875     3.602     0.000     2.352    -9.180    74.829    72.875  1024.336  1372.215    31.562     9.756     0.020    36.437
       255    72.956     3.620     0.000     2.357    -9.187    75.066    72.956  1024.337  1370.692    31.562     9.755     0.020    36.478
       256    73.034     3.638     0.000     2.363    -9.193    75.299    73.034  1024.337  1369.234    31.563     9.755     0.020    36.517
       257    73.108     3.656     0.000     2.368    -9.199    75.529    73.108  1024.337  1367.837    31.563     9.755     0.020    36.554
       258    73.180     3.673     0.000     2.373    -9.205    75.755    73.180  1024.337  1366.497    31.563     9.754     0.020    36.590
       259    73.249     3.691     0.000     2.378    -9.211    75.978    73.249  1024.337  1365.211    31.563     9.754     0.020    36.624
       260    73.315     3.708     0.000     2.383    -9.216    76.198    73.315  1024.337  1363.977    31.563     9.754     0.020    36.658
       261    73.379     3.725     0.000     2.387    -9.222    76.415    73.379  1024.338  1362.791    31.563     9.753     0.020    36.689
       262    73.440     3.741     0.000     2.392    -9.227    76.629    73.440  1024.338  1361.651    31.563     9.753     0.020    36.720
       263    73.499     3.758     0.000     2.397    -9.232    76.840    73.499  1024.338  1360.555    31.563     9.753     0.020    36.750
       264    73.556     3.774     0.000     2.402    -9.237    77.048    73.556  1024.338  1359.501    31.564     9.753     0.020    36.778
       265    73.611     3.790     0.000     2.406    -9.242    77.253    73.611  1024.338  1358.486    31.564     9.752     0.020    36.806
       266    73.664     3.806     0.000     2.411    -9.246    77.455    73.664  1024.338  1357.508    31.564     9.752     0.020    36.832
       267    73.716     3.821     0.000     2.415    -9.251    77.655    73.716  1024.338  1356.566    31.564     9.752     0.020    36.858
       268    73.765     3.837     0.000     2.419    -9.255    77.851    73.765  1024.338  1355.658    31.564     9.752     0.020    36.882
       269    73.813     3.852     0.000     2.424    -9.260    78.046    73.813  1024.339  1354.782    31.564     9.752     0.020    36.906
       270    73.859     3.867     0.000     2.428    -9.264    78.237    73.859  1024.339  1353.937    31.564     9.751     0.020    36.929
       271    73.903     3.882     0.000     2.432    -9.268    78.427    73.903  1024.339  1353.121    31.564     9.751     0.020    36.952
       272    73.946     3.897     0.000     2.436    -9.272    78.613    73.946  1024.339  1352.333    31.564     9.751     0.020    36.973
       273    73.988     3.911     0.000     2.441    -9.276    78.798    73.988  1024.339  1351.572    31.564     9.751     0.020    36.994
       274    74.028     3.926     0.000     2.445    -9.280    78.980    74.028  1024.339  1350.836    31.564     9.751     0.020    37.014
       275    74.067     3.940     0.000     2.449    -9.283    79.160    74.067  1024.339  1350.125    31.565     9.750     0.020    37.034
       276    74.105     3.954     0.000     2.453    -9.287    79.338    74.105  1024.339  1349.437    31.565     9.750     0.020    37.052
       277    74.142     3.968     0.000     2.456    -9.290    79.514    74.142  1024.339  1348.771    31.565     9.750     0.020    37.071
       278    74.177     3.982     0.000     2.460    -9.294    79.687    74.177  1024.339  1348.126    31.565     9.750     0.020    37.089
       279    74.211     3.995     0.000     2.464    -9.297    79.859    74.211  1024.339  1347.502    31.565     9.750     0.020    37.106
       280    74.245     4.008     0.000     2.468    -9.300    80.028    74.245  1024.340  1346.897    31.565     9.750     0.020    37.122
       281    74.277     4.022     0.000     2.472    -9.303    80.196    74.277  1024.340  1346.311    31.565     9.750     0.020    37.139
       282    74.308     4.035     0.000     2.475    -9.306    80.361    74.308  1024.340  1345.743    31.565     9.749     0.020    37.154
       283    74.339     4.047     0.000     2.479    -9.309    80.525    74.339  1024.340  1345.193    31.565     9.749     0.020    37.169
       284    74.368     4.060     0.000     2.483    -9.312    80.687    74.368  1024.340  1344.658    31.565     9.749     0.020    37.184
       285    74.397     4.073     0.000     2.486    -9.315    80.847    74.397  1024.340  1344.140    31.565     9.749     0.020    37.198
       286    74.425     4.085     0.000     2.490    -9.318    81.006    74.425  1024.340  1343.637    31.565     9.749     0.020    37.212
       287    74.452     4.097     0.000     2.493    -9.321    81.163    74.452  1024.340  1343.149    31.565     9.749     0.020    37.226
       288    74.478     4.109     0.000     2.497    -9.323    81.318    74.478  1024.340  1342.675    31.565     9.749     0.020    37.239
       289    74.504     4.121     0.000     2.500    -9.326    81.472    74.504  1024.340  1342.215    31.565     9.749     0.020    37.252
       290    74.529     4.133     0.000     2.503    -9.328    81.624    74.529  1024.340  1341.767    31.565     9.748     0.020    37.264
       291    74.553     4.145     0.000     2.507    -9.331    81.774    74.553  1024.340  1341.333    31.565     9.748     0.020    37.276
       292    74.576     4.156     0.000     2.510    -9.333    81.923    74.576  1024.340  1340.910    31.566     9.748     0.020    37.288
       293    74.599     4.168     0.000     2.513    -9.335    82.071    74.599  1024.340  1340.500    31.566     9.748     0.020    37.300
       294    74.621     4.179     0.000     2.517    -9.338    82.217    74.621  1024.340  1340.100    31.566     9.748     0.020    37.311
       295    74.643     4.190     0.000     2.520    -9.340    82.362    74.643  1024.340  1339.712    31.566     9.748     0.020    37.321
       296    74.664     4.201     0.000     2.523    -9.342    82.505    74.664  1024.340  1339.334    31.566     9.748     0.020    37.332
       297    74.684     4.211     0.000     2.526    -9.344    82.647    74.684  1024.341  1338.967    31.566     9.748     0.020    37.342
       298    74.704     4.222     0.000     2.529    -9.346    82.788    74.704  1024.341  1338.609    31.566     9.748     0.020    37.352
       299    74.724     4.232     0.000     2.532    -9.348    82.928    74.724  1024.341  1338.261    31.566     9.748     0.020    37.362
       300    74.743     4.243     0.000     2.535    -9.350    83.066    74.743  1024.341  1337.923    31.566     9.748     0.020    37.371
       301    74.761     4.253     0.000     2.538    -9.352    83.203    74.761  1024.341  1337.593    31.566     9.747     0.020    37.381
       302    74.779     4.263     0.000     2.541    -9.354    83.339    74.779  1024.341  1337.272    31.566     9.747     0.020    37.390
       303    74.797     4.273     0.000     2.544    -9.356    83.474    74.797  1024.341  1336.959    31.566     9.747     0.020    37.398
       304    74.814     4.282     0.000     2.547    -9.357    83.607    74.814  1024.341  1336.655    31.566     9.747     0.020    37.407
       305    74.830     4.292     0.000     2.550    -9.359    83.740    74.830  1024.341  1336.358    31.566     9.747     0.020    37.415
       306    74.846     4.302     0.000     2.553    -9.361    83.871    74.846  1024.341  1336.070    31.566     9.747     0.020    37.423
       307    74.862     4.311     0.000     2.556    -9.362    84.002    74.862  1024.341  1335.788    31.566     9.747     0.020    37.431
       308    74.878     4.320     0.000     2.559    -9.364    84.131    74.878  1024.341  1335.514    31.566     9.747     0.020    37.439
       309    74.892     4.329     0.000     2.562    -9.366    84.259    74.892  1024.341  1335.247    31.566     9.747     0.020    37.446
       310    74.907     4.338     0.000     2.565    -9.367    84.387    74.907  1024.341  1334.987    31.566     9.747     0.020    37.454
       311    74.921     4.347     0.000     2.568    -9.369    84.513    74.921  1024.341  1334.734    31.566     9.747     0.020    37.461
       312    74.935     4.355     0.000     2.570    -9.370    84.639    74.935  1024.341  1334.487    31.566     9.747     0.020    37.468
       313    74.949     4.364     0.000     2.573    -9.372    84.764    74.949  1024.341  1334.246    31.566     9.747     0.020    37.474
       314    74.962     4.372     0.000     2.576    -9.373    84.887    74.962  1024.341  1334.011    31.566     9.747     0.020    37.481
       315    74.975     4.381     0.000     2.579    -9.374    85.010    74.975  1024.341  1333.783    31.566     9.747     0.020    37.487
       316    74.987     4.389     0.000     2.581    -9.376    85.132    74.987  1024.341  1333.560    31.566     9.746     0.020    37.494
       317    74.999     4.397     0.000     2.584    -9.377    85.253    74.999  1024.341  1333.343    31.566     9.746     0.020    37.500
       318    75.011     4.405     0.000     2.587    -9.378    85.374    75.011  1024.341  1333.131    31.566     9.746     0.020    37.506
       319    75.023     4.412     0.000     2.589    -9.379    85.493    75.023  1024.341  1332.925    31.566     9.746     0.020    37.511
       320    75.034     4.420     0.000     2.592    -9.381    85.612    75.034  1024.341  1332.724    31.566     9.746     0.020    37.517
       321    75.045     4.427     0.000     2.595    -9.382    85.730    75.045  1024.341  1332.528    31.566     9.746     0.020    37.523
       322    75.056     4.435     0.000     2.597    -9.383    85.848    75.056  1024.341  1332.338    31.566     9.746     0.020    37.528
       323    75.067     4.442     0.000     2.600    -9.384    85.965    75.067  1024.341  1332.152    31.566     9.746     0.020    37.533
       324    75.077     4.449     0.000     2.602    -9.385    86.081    75.077  1024.341  1331.971    31.567     9.746     0.020    37.538
       325    75.087     4.456     0.000     2.605    -9.386    86.196    75.087  1024.341  1331.794    31.567     9.746     0.020    37.543
       326    75.096     4.463     0.000     2.607    -9.387    86.311    75.096  1024.341  1331.622    31.567     9.746     0.020    37.548
       327    75.106     4.469     0.000     2.610    -9.388    86.425    75.106  1024.341  1331.455    31.567     9.746     0.020    37.553
       328    75.115     4.476     0.000     2.613    -9.389    86.538    75.115  1024.341  1331.292    31.567     9.746     0.020    37.557
       329    75.124     4.482     0.000     2.615    -9.390    86.651    75.124  1024.341  1331.133    31.567     9.746     0.020    37.562
       330    75.133     4.489     0.000     2.618    -9.391    86.763    75.133  1024.341  1330.979    31.567     9.746     0.020    37.566
       331    75.141     4.495     0.000     2.620    -9.392    86.874    75.141  1024.342  1330.828    31.567     9.746     0.020    37.571
       332    75.149     4.501     0.000     2.622    -9.393    86.986    75.149  1024.342  1330.682    31.567     9.746     0.020    37.575
       333    75.157     4.507     0.000     2.625    -9.394    87.096    75.157  1024.342  1330.540    31.567     9.746     0.020    37.579
       334    75.165     4.513     0.000     2.627    -9.394    87.206    75.165  1024.342  1330.401    31.567     9.746     0.020    37.583
       335    75.173     4.518     0.000     2.630    -9.395    87.315    75.173  1024.342  1330.267    31.567     9.746     0.020    37.586
       336    75.180     4.524     0.000     2.632    -9.396    87.424    75.180  1024.342  1330.136    31.567     9.746     0.020    37.590
       337    75.188     4.529     0.000     2.635    -9.397    87.533    75.188  1024.342  1330.008    31.567     9.746     0.020    37.594
       338    75.195     4.535     0.000     2.637    -9.397    87.641    75.195  1024.342  1329.884    31.567     9.746     0.020    37.597
       339    75.201     4.540     0.000     2.639    -9.398    87.748    75.201  1024.342  1329.764    31.567     9.746     0.020    37.601
       340    75.208     4.545     0.000     2.642    -9.399    87.855    75.208  1024.342  1329.648    31.567     9.746     0.020    37.604
       341    75.214     4.550     0.000     2.644    -9.400    87.962    75.214  1024.342  1329.534    31.567     9.746     0.020    37.607
       342    75.221     4.555     0.000     2.647    -9.400    88.068    75.221  1024.342  1329.424    31.567     9.745     0.020    37.610
       343    75.227     4.559     0.000     2.649    -9.401    88.174    75.227  1024.342  1329.318    31.567     9.745     0.020    37.613
       344    75.232     4.564     0.000     2.651    -9.401    88.279    75.232  1024.342  1329.214    31.567     9.745     0.020    37.616
       345    75.238     4.568     0.000     2.654    -9.402    88.384    75.238  1024.342  1329.114    31.567     9.745     0.020    37.619
       346    75.244     4.573     0.000     2.656    -9.403    88.489    75.244  1024.342  1329.017    31.567     9.745     0.020    37.622
       347    75.249     4.577     0.000     2.658    -9.403    88.593    75.249  1024.342  1328.923    31.567     9.745     0.020    37.624
       348    75.254     4.581     0.000     2.660    -9.404    88.697    75.254  1024.342  1328.832    31.567     9.745     0.020    37.627
       349    75.259     4.585     0.000     2.663    -9.404    88.801    75.259  1024.342  1328.745    31.567     9.745     0.020    37.630
       350    75.264     4.589     0.000     2.665    -9.405    88.904    75.264  1024.342  1328.660    31.567     9.745     0.020    37.632
       351    75.268     4.592     0.000     2.667    -9.405    89.007    75.268  1024.342  1328.578    31.567     9.745     0.020    37.634
       352    75.273     4.596     0.000     2.670    -9.406    89.109    75.273  1024.342  1328.499    31.567     9.745     0.020    37.636
       353    75.277     4.599     0.000     2.672    -9.406    89.212    75.277  1024.342  1328.423    31.567     9.745     0.020    37.639
       354    75.281     4.603     0.000     2.674    -9.406    89.314    75.281  1024.342  1328.350    31.567     9.745     0.020    37.641
       355    75.285     4.606     0.000     2.676    -9.407    89.415    75.285  1024.342  1328.279    31.567     9.745     0.020    37.643
       356    75.289     4.609     0.000     2.679    -9.407    89.517    75.289  1024.342  1328.212    31.567     9.745     0.020    37.645
       357    75.293     4.612     0.000     2.681    -9.408    89.618    75.293  1024.342  1328.147    31.567     9.745     0.020    37.646
       358    75.296     4.615     0.000     2.683    -9.408    89.719    75.296  1024.342  1328.084    31.567     9.745     0.020    37.648
       359    75.300     4.617     0.000     2.685    -9.408    89.820    75.300  1024.342  1328.025    31.567     9.745     0.020    37.650
       360    75.303     4.620     0.000     2.688    -9.409    89.920    75.303  1024.342  1327.968    31.567     9.745     0.020    37.652
       361    75.306     4.623     0.000     2.690    -9.409    90.021    75.306  1024.342  1327.914    31.567     9.745     0.020    37.653
       362    75.309     4.625     0.000     2.692    -9.409    90.121    75.309  1024.342  1327.862    31.567     9.745     0.020    37.655
       363    75.312     4.627     0.000     2.694    -9.410    90.221    75.312  1024.342  1327.813    31.567     9.745     0.020    37.656
       364    75.314     4.629     0.000     2.697    -9.410    90.321    75.314  1024.342  1327.767    31.567     9.745     0.020    37.657
       365    75.317     4.631     0.000     2.699    -9.410    90.420    75.317  1024.342  1327.723    31.567     9.745     0.020    37.658
       366    75.319     4.633     0.000     2.701    -9.410    90.520    75.319  1024.342  1327.681    31.567     9.745     0.020    37.660
       367    75.321     4.635     0.000     2.703    -9.410    90.619    75.321  1024.342  1327.643    31.567     9.745     0.020    37.661
       368    75.324     4.637     0.000     2.705    -9.411    90.718    75.324  1024.342  1327.606    31.567     9.745     0.020    37.662
       369    75.325     4.638     0.000     2.708    -9.411    90.817    75.325  1024.342  1327.572    31.567     9.745     0.020    37.663
       370    75.327     4.640     0.000     2.710    -9.411    90.916    75.327  1024.342  1327.541    31.567     9.745     0.020    37.664
       371    75.329     4.641     0.000     2.712    -9.411    91.015    75.329  1024.342  1327.512    31.567     9.745     0.020    37.664
       372    75.330     4.642     0.000     2.714    -9.411    91.114    75.330  1024.342  1327.485    31.567     9.745     0.020    37.665
       373    75.332     4.643     0.000     2.716    -9.411    91.212    75.332  1024.342  1327.461    31.567     9.745     0.020    37.666
       374    75.333     4.644     0.000     2.719    -9.411    91.311    75.333  1024.342  1327.440    31.567     9.745     0.020    37.666
       375    75.334     4.645     0.000     2.721    -9.412    91.410    75.334  1024.342  1327.420    31.567     9.745     0.020    37.667
       376    75.335     4.646     0.000     2.723    -9.412    91.508    75.335  1024.342  1327.403    31.567     9.745     0.020    37.668
       377    75.336     4.646     0.000     2.725    -9.412    91.606    75.336  1024.342  1327.389    31.567     9.745     0.020    37.668
       378    75.337     4.647     0.000     2.727    -9.412    91.705    75.337  1024.342  1327.377    31.567     9.745     0.020    37.668
       379    75.337     4.647     0.000     2.729    -9.412    91.803    75.337  1024.342  1327.367    31.567     9.745     0.020    37.669
       380    75.338     4.647     0.000     2.732    -9.412    91.901    75.338  1024.342  1327.359    31.567     9.745     0.020    37.669
---------------------- Local maximum rise or fall --------------------
       381    75.338     4.647     0.000     2.734    -9.412    92.000    75.338  1024.342  1327.353    31.567     9.745     0.020    37.669
       382    75.338     4.647     0.000     2.736    -9.412    92.098    75.338  1024.342  1327.350    31.567     9.745     0.020    37.669
       383    75.338     4.647     0.000     2.738    -9.412    92.196    75.338  1024.342  1327.348    31.567     9.745     0.020    37.669
       384    75.338     4.647     0.000     2.740    -9.412    92.294    75.338  1024.342  1327.346    31.567     9.745     0.020    37.669
       385    75.338     4.647     0.000     2.743    -9.412    92.393    75.338  1024.342  1327.344    31.567     9.745     0.020    37.669
       386    75.339     4.646     0.000     2.745    -9.411    92.491    75.339  1024.342  1327.342    31.567     9.745     0.020    37.669
       387    75.339     4.646     0.000     2.747    -9.411    92.589    75.339  1024.342  1327.339    31.567     9.745     0.020    37.669
       388    75.339     4.645     0.000     2.749    -9.411    92.688    75.339  1024.342  1327.336    31.567     9.745     0.020    37.669
       389    75.339     4.644     0.000     2.751    -9.411    92.786    75.339  1024.342  1327.332    31.567     9.745     0.020    37.670
       390    75.339     4.643     0.000     2.753    -9.411    92.885    75.339  1024.342  1327.329    31.567     9.745     0.020    37.670
       391    75.340     4.642     0.000     2.756    -9.411    92.984    75.340  1024.342  1327.325    31.567     9.745     0.020    37.670
       392    75.340     4.641     0.000     2.758    -9.411    93.082    75.340  1024.342  1327.320    31.567     9.745     0.020    37.670
       393    75.340     4.640     0.000     2.760    -9.410    93.181    75.340  1024.342  1327.315    31.567     9.745     0.020    37.670
       394    75.340     4.638     0.000     2.762    -9.410    93.280    75.340  1024.342  1327.310    31.567     9.745     0.020    37.670
       395    75.341     4.637     0.000     2.764    -9.410    93.379    75.341  1024.342  1327.305    31.567     9.745     0.020    37.670
       396    75.341     4.635     0.000     2.767    -9.410    93.479    75.341  1024.342  1327.299    31.567     9.745     0.020    37.670
       397    75.341     4.634     0.000     2.769    -9.409    93.578    75.341  1024.342  1327.293    31.567     9.745     0.020    37.671
       398    75.342     4.632     0.000     2.771    -9.409    93.678    75.342  1024.342  1327.286    31.567     9.745     0.020    37.671
       399    75.342     4.630     0.000     2.773    -9.409    93.777    75.342  1024.342  1327.279    31.567     9.745     0.020    37.671
       400    75.343     4.628     0.000     2.776    -9.409    93.877    75.343  1024.342  1327.272    31.567     9.745     0.020    37.671
       401    75.343     4.626     0.000     2.778    -9.408    93.977    75.343  1024.342  1327.264    31.567     9.745     0.020    37.671
       402    75.343     4.624     0.000     2.780    -9.408    94.078    75.343  1024.342  1327.255    31.567     9.745     0.020    37.672
       403    75.344     4.621     0.000     2.782    -9.408    94.178    75.344  1024.342  1327.247    31.567     9.745     0.020    37.672
       404    75.344     4.619     0.000     2.784    -9.407    94.279    75.344  1024.342  1327.238    31.567     9.745     0.020    37.672
       405    75.345     4.616     0.000     2.787    -9.407    94.380    75.345  1024.342  1327.228    31.567     9.745     0.020    37.672
       406    75.346     4.613     0.000     2.789    -9.406    94.481    75.346  1024.342  1327.218    31.567     9.745     0.020    37.673
       407    75.346     4.610     0.000     2.791    -9.406    94.583    75.346  1024.342  1327.208    31.567     9.745     0.020    37.673
       408    75.347     4.608     0.000     2.793    -9.406    94.684    75.347  1024.342  1327.197    31.567     9.745     0.020    37.673
       409    75.347     4.604     0.000     2.796    -9.405    94.786    75.347  1024.342  1327.186    31.567     9.745     0.020    37.674
       410    75.348     4.601     0.000     2.798    -9.405    94.889    75.348  1024.342  1327.174    31.567     9.745     0.020    37.674
       411    75.349     4.598     0.000     2.800    -9.404    94.991    75.349  1024.342  1327.161    31.567     9.745     0.020    37.674
       412    75.350     4.595     0.000     2.803    -9.404    95.094    75.350  1024.342  1327.149    31.567     9.745     0.020    37.675
