****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
        28     1.743     0.252     0.000     0.193    -3.205     1.382     1.743  1025.687 57365.434    33.383    10.161     0.020     1.000
        29     1.778     0.256     0.000     0.202    -3.215     1.457     1.778  1025.653 56238.759    33.340    10.165     0.020     1.000
        30     1.814     0.260     0.000     0.210    -3.224     1.534     1.814  1025.619 55134.249    33.298    10.168     0.020     1.000
        31     1.850     0.265     0.000     0.219    -3.234     1.614     1.850  1025.587 54051.466    33.257    10.172     0.020     1.000
        32     1.887     0.269     0.000     0.228    -3.244     1.696     1.887  1025.555 52989.981    33.216    10.175     0.020     1.000
        33     1.925     0.273     0.000     0.237    -3.255     1.781     1.925  1025.523 51949.375    33.177    10.179     0.020     1.000
        34     1.964     0.278     0.000     0.246    -3.265     1.868     1.964  1025.493 50929.234    33.138    10.182     0.020     1.000
        35     2.003     0.282     0.000     0.255    -3.276     1.957     2.003  1025.463 49929.156    33.100    10.185     0.020     1.001
        36     2.043     0.287     0.000     0.264    -3.287     2.049     2.043  1025.433 48948.744    33.063    10.188     0.020     1.021
        37     2.084     0.291     0.000     0.274    -3.298     2.144     2.084  1025.404 47987.612    33.026    10.191     0.020     1.042
        38     2.126     0.296     0.000     0.283    -3.310     2.240     2.126  1025.376 47045.378    32.991    10.194     0.020     1.063
        39     2.168     0.301     0.000     0.293    -3.321     2.340     2.168  1025.348 46121.670    32.955    10.196     0.020     1.084
        40     2.212     0.306     0.000     0.302    -3.333     2.442     2.212  1025.321 45216.124    32.921    10.199     0.020     1.106
        41     2.256     0.310     0.000     0.312    -3.345     2.546     2.256  1025.294 44328.380    32.887    10.201     0.020     1.128
        42     2.301     0.315     0.000     0.322    -3.357     2.653     2.301  1025.268 43458.088    32.854    10.204     0.020     1.151
        43     2.347     0.320     0.000     0.332    -3.370     2.763     2.347  1025.242 42604.904    32.822    10.206     0.020     1.174
        44     2.394     0.325     0.000     0.342    -3.382     2.875     2.394  1025.217 41768.490    32.790    10.208     0.020     1.197
        45     2.442     0.330     0.000     0.352    -3.395     2.991     2.442  1025.193 40948.518    32.759    10.210     0.020     1.221
        46     2.491     0.335     0.000     0.362    -3.408     3.108     2.491  1025.169 40144.661    32.728    10.212     0.020     1.245
        47     2.541     0.340     0.000     0.372    -3.421     3.229     2.541  1025.145 39356.604    32.698    10.214     0.020     1.270
        48     2.592     0.345     0.000     0.382    -3.434     3.352     2.592  1025.122 38584.035    32.669    10.216     0.020     1.296
        49     2.644     0.350     0.000     0.393    -3.448     3.478     2.644  1025.099 37826.648    32.640    10.217     0.020     1.322
        50     2.697     0.356     0.000     0.403    -3.462     3.607     2.697  1025.077 37084.144    32.612    10.219     0.020     1.348
        51     2.751     0.361     0.000     0.414    -3.476     3.739     2.751  1025.055 36356.232    32.584    10.220     0.020     1.375
        52     2.806     0.366     0.000     0.424    -3.490     3.874     2.806  1025.034 35642.622    32.557    10.222     0.020     1.403
        53     2.862     0.372     0.000     0.435    -3.505     4.012     2.862  1025.013 34943.034    32.530    10.223     0.020     1.431
        54     2.919     0.377     0.000     0.446    -3.519     4.153     2.919  1024.992 34257.191    32.504    10.224     0.020     1.460
        55     2.978     0.383     0.000     0.457    -3.534     4.296     2.978  1024.972 33584.824    32.479    10.225     0.020     1.489
        56     3.037     0.388     0.000     0.468    -3.549     4.443     3.037  1024.953 32925.666    32.454    10.226     0.020     1.519
        57     3.098     0.394     0.000     0.479    -3.565     4.593     3.098  1024.933 32279.457    32.429    10.227     0.020     1.549
        58     3.160     0.400     0.000     0.490    -3.580     4.746     3.160  1024.914 31645.944    32.405    10.228     0.020     1.580
        59     3.223     0.406     0.000     0.501    -3.596     4.902     3.223  1024.896 31024.875    32.381    10.229     0.020     1.612
        60     3.288     0.411     0.000     0.512    -3.612     5.061     3.288  1024.878 30416.006    32.358    10.230     0.020     1.644
        61     3.354     0.417     0.000     0.523    -3.628     5.223     3.354  1024.860 29819.097    32.335    10.230     0.020     1.677
        62     3.421     0.423     0.000     0.534    -3.645     5.389     3.421  1024.843 29233.912    32.313    10.231     0.020     1.710
        63     3.489     0.429     0.000     0.546    -3.661     5.558     3.489  1024.826 28660.222    32.291    10.231     0.020     1.745
        64     3.559     0.435     0.000     0.557    -3.678     5.730     3.559  1024.809 28097.799    32.270    10.231     0.020     1.779
        65     3.630     0.442     0.000     0.569    -3.695     5.905     3.630  1024.793 27546.422    32.249    10.232     0.020     1.815
        66     3.703     0.448     0.000     0.580    -3.713     6.084     3.703  1024.776 27005.873    32.228    10.232     0.020     1.851
        67     3.777     0.454     0.000     0.592    -3.730     6.266     3.777  1024.761 26475.941    32.208    10.232     0.020     1.889
        68     3.853     0.461     0.000     0.603    -3.748     6.452     3.853  1024.745 25956.415    32.188    10.232     0.020     1.926
        69     3.930     0.467     0.000     0.615    -3.766     6.641     3.930  1024.730 25447.092    32.169    10.232     0.020     1.965
        70     4.008     0.473     0.000     0.627    -3.784     6.833     4.008  1024.716 24947.770    32.150    10.232     0.020     2.004
        71     4.089     0.480     0.000     0.639    -3.803     7.029     4.089  1024.701 24458.254    32.131    10.231     0.020     2.044
        72     4.170     0.487     0.000     0.651    -3.822     7.229     4.170  1024.687 23978.349    32.113    10.231     0.020     2.085
        73     4.254     0.493     0.000     0.663    -3.841     7.432     4.254  1024.673 23507.867    32.095    10.231     0.020     2.127
        74     4.339     0.500     0.000     0.675    -3.860     7.639     4.339  1024.660 23046.623    32.078    10.230     0.020     2.170
        75     4.426     0.507     0.000     0.687    -3.879     7.850     4.426  1024.646 22594.436    32.061    10.229     0.020     2.213
        76     4.514     0.514     0.000     0.699    -3.899     8.064     4.514  1024.633 22151.126    32.044    10.229     0.020     2.257
        77     4.605     0.521     0.000     0.711    -3.919     8.282     4.605  1024.621 21716.520    32.027    10.228     0.020     2.302
        78     4.697     0.528     0.000     0.723    -3.939     8.504     4.697  1024.608 21290.447    32.011    10.227     0.020     2.348
        79     4.791     0.535     0.000     0.735    -3.960     8.730     4.791  1024.596 20872.738    31.995    10.226     0.020     2.395
        80     4.887     0.543     0.000     0.748    -3.981     8.960     4.887  1024.584 20463.230    31.979    10.225     0.020     2.443
        81     4.985     0.550     0.000     0.760    -4.001     9.194     4.985  1024.572 20061.761    31.964    10.224     0.020     2.492
        82     5.084     0.557     0.000     0.773    -4.023     9.432     5.084  1024.561 19668.173    31.949    10.223     0.020     2.542
        83     5.186     0.565     0.000     0.785    -4.044     9.674     5.186  1024.549 19282.311    31.934    10.222     0.020     2.593
        84     5.290     0.572     0.000     0.798    -4.066     9.920     5.290  1024.538 18904.024    31.920    10.221     0.020     2.645
        85     5.396     0.580     0.000     0.810    -4.088    10.170     5.396  1024.528 18533.162    31.906    10.220     0.020     2.698
        86     5.504     0.588     0.000     0.823    -4.110    10.424     5.504  1024.517 18169.580    31.892    10.218     0.020     2.752
        87     5.614     0.596     0.000     0.836    -4.133    10.683     5.614  1024.507 17813.135    31.879    10.217     0.020     2.807
        88     5.726     0.604     0.000     0.849    -4.155    10.946     5.726  1024.497 17463.685    31.865    10.215     0.020     2.863
        89     5.841     0.612     0.000     0.862    -4.178    11.213     5.841  1024.487 17121.095    31.852    10.213     0.020     2.920
        90     5.958     0.620     0.000     0.875    -4.202    11.485     5.958  1024.477 16785.229    31.839    10.212     0.020     2.979
        91     6.077     0.628     0.000     0.888    -4.225    11.761     6.077  1024.468 16455.955    31.827    10.210     0.020     3.038
        92     6.198     0.636     0.000     0.901    -4.249    12.042     6.198  1024.459 16133.144    31.815    10.208     0.020     3.099
        93     6.322     0.645     0.000     0.914    -4.273    12.327     6.322  1024.450 15816.668    31.803    10.206     0.020     3.161
        94     6.449     0.653     0.000     0.927    -4.298    12.617     6.449  1024.441 15506.403    31.791    10.204     0.020     3.224
        95     6.578     0.662     0.000     0.940    -4.322    12.912     6.578  1024.432 15202.228    31.779    10.202     0.020     3.289
        96     6.710     0.671     0.000     0.954    -4.347    13.212     6.710  1024.424 14904.021    31.768    10.200     0.020     3.355
        97     6.844     0.680     0.000     0.967    -4.372    13.516     6.844  1024.415 14611.667    31.757    10.198     0.020     3.422
        98     6.981     0.688     0.000     0.981    -4.398    13.826     6.981  1024.407 14325.051    31.746    10.196     0.020     3.490
        99     7.120     0.698     0.000     0.994    -4.424    14.140     7.120  1024.399 14044.059    31.735    10.193     0.020     3.560
       100     7.263     0.707     0.000     1.008    -4.450    14.460     7.263  1024.391 13768.581    31.725    10.191     0.020     3.631
       101     7.408     0.716     0.000     1.022    -4.476    14.784     7.408  1024.384 13498.509    31.714    10.188     0.020     3.704
       102     7.556     0.725     0.000     1.035    -4.503    15.114     7.556  1024.376 13233.736    31.704    10.186     0.020     3.778
       103     7.708     0.735     0.000     1.049    -4.529    15.449     7.708  1024.369 12974.159    31.694    10.183     0.020     3.854
       104     7.862     0.745     0.000     1.063    -4.557    15.790     7.862  1024.362 12719.676    31.685    10.180     0.020     3.931
       105     8.019     0.754     0.000     1.077    -4.584    16.136     8.019  1024.355 12470.187    31.675    10.177     0.020     4.010
       106     8.180     0.764     0.000     1.091    -4.612    16.487     8.180  1024.348 12225.592    31.666    10.175     0.020     4.090
       107     8.343     0.774     0.000     1.106    -4.640    16.844     8.343  1024.342 11985.797    31.657    10.172     0.020     4.172
       108     8.510     0.784     0.000     1.120    -4.668    17.207     8.510  1024.335 11750.708    31.648    10.169     0.020     4.255
       109     8.680     0.795     0.000     1.134    -4.697    17.576     8.680  1024.329 11520.231    31.639    10.166     0.020     4.340
       110     8.854     0.805     0.000     1.149    -4.726    17.950     8.854  1024.323 11294.276    31.630    10.162     0.020     4.427
       111     9.031     0.816     0.000     1.163    -4.755    18.330     9.031  1024.317 11072.754    31.622    10.159     0.020     4.516
       112     9.212     0.826     0.000     1.178    -4.785    18.717     9.212  1024.311 10855.579    31.614    10.156     0.020     4.606
       113     9.396     0.837     0.000     1.193    -4.814    19.109     9.396  1024.305 10642.665    31.605    10.153     0.020     4.698
       114     9.584     0.848     0.000     1.207    -4.845    19.508     9.584  1024.300 10433.928    31.598    10.149     0.020     4.792
       115     9.776     0.859     0.000     1.222    -4.875    19.913     9.776  1024.294 10229.286    31.590    10.146     0.020     4.888
       116     9.971     0.871     0.000     1.237    -4.906    20.325     9.971  1024.289 10028.660    31.582    10.142     0.020     4.986
       117    10.171     0.882     0.000     1.253    -4.937    20.743    10.171  1024.284  9831.969    31.575    10.138     0.020     5.085
       118    10.374     0.894     0.000     1.268    -4.968    21.168    10.374  1024.278  9639.137    31.567    10.135     0.020     5.187
       119    10.582     0.905     0.000     1.283    -5.000    21.599    10.582  1024.273  9450.089    31.560    10.131     0.020     5.291
       120    10.794     0.917     0.000     1.299    -5.032    22.037    10.794  1024.269  9264.749    31.553    10.127     0.020     5.397
       121    11.010     0.929     0.000     1.314    -5.065    22.482    11.010  1024.264  9083.045    31.546    10.123     0.020     5.505
       122    11.230     0.941     0.000     1.330    -5.097    22.935    11.230  1024.259  8904.906    31.539    10.119     0.020     5.615
       123    11.454     0.954     0.000     1.346    -5.130    23.394    11.454  1024.255  8730.262    31.533    10.115     0.020     5.727
       124    11.684     0.966     0.000     1.362    -5.164    23.861    11.684  1024.250  8559.044    31.526    10.111     0.020     5.842
       125    11.917     0.979     0.000     1.378    -5.197    24.335    11.917  1024.246  8391.184    31.520    10.107     0.020     5.959
       126    12.156     0.992     0.000     1.394    -5.231    24.817    12.156  1024.242  8226.618    31.513    10.102     0.020     6.078
       127    12.399     1.005     0.000     1.410    -5.265    25.306    12.399  1024.238  8065.279    31.507    10.098     0.020     6.199
       128    12.647     1.018     0.000     1.427    -5.300    25.803    12.647  1024.234  7907.106    31.501    10.094     0.020     6.323
       129    12.900     1.032     0.000     1.443    -5.335    26.308    12.900  1024.230  7752.036    31.495    10.089     0.020     6.450
       130    13.158     1.046     0.000     1.460    -5.370    26.821    13.158  1024.226  7600.007    31.490    10.085     0.020     6.579
       131    13.421     1.059     0.000     1.477    -5.406    27.342    13.421  1024.223  7450.961    31.484    10.080     0.020     6.711
       132    13.690     1.073     0.000     1.494    -5.442    27.872    13.690  1024.219  7304.838    31.478    10.075     0.020     6.845
       133    13.963     1.088     0.000     1.511    -5.478    28.410    13.963  1024.216  7161.582    31.473    10.070     0.020     6.982
       134    14.243     1.102     0.000     1.528    -5.515    28.957    14.243  1024.212  7021.136    31.468    10.066     0.020     7.121
       135    14.528     1.117     0.000     1.545    -5.552    29.512    14.528  1024.209  6883.445    31.462    10.061     0.020     7.264
       136    14.818     1.132     0.000     1.563    -5.589    30.077    14.818  1024.206  6748.454    31.457    10.056     0.020     7.409
       137    15.115     1.147     0.000     1.581    -5.627    30.650    15.115  1024.203  6616.112    31.452    10.050     0.020     7.557
       138    15.417     1.162     0.000     1.599    -5.665    31.233    15.417  1024.200  6486.365    31.447    10.045     0.020     7.708
       139    15.725     1.178     0.000     1.617    -5.704    31.825    15.725  1024.197  6359.163    31.442    10.040     0.020     7.863
       140    16.040     1.194     0.000     1.635    -5.742    32.427    16.040  1024.194  6234.457    31.438    10.035     0.020     8.020
       141    16.361     1.210     0.000     1.653    -5.781    33.038    16.361  1024.191  6112.196    31.433    10.029     0.020     8.180
       142    16.688     1.226     0.000     1.672    -5.821    33.660    16.688  1024.189  5992.333    31.428    10.024     0.020     8.344
       143    17.022     1.243     0.000     1.691    -5.861    34.291    17.022  1024.186  5874.822    31.424    10.018     0.020     8.511
       144    17.362     1.260     0.000     1.710    -5.901    34.933    17.362  1024.184  5759.615    31.419    10.013     0.020     8.681
       145    17.710     1.277     0.000     1.729    -5.941    35.585    17.710  1024.181  5646.668    31.415    10.007     0.020     8.855
       146    18.064     1.294     0.000     1.748    -5.982    36.248    18.064  1024.179  5535.937    31.411    10.001     0.020     9.032
       147    18.425     1.312     0.000     1.767    -6.023    36.922    18.425  1024.177  5427.377    31.407     9.996     0.020     9.213
       148    18.794     1.330     0.000     1.787    -6.065    37.607    18.794  1024.174  5320.946    31.403     9.990     0.020     9.397
       149    19.170     1.348     0.000     1.807    -6.107    38.304    19.170  1024.172  5216.604    31.399     9.984     0.020     9.585
       150    19.553     1.367     0.000     1.827    -6.149    39.012    19.553  1024.170  5114.308    31.395     9.978     0.020     9.776
       151    19.944     1.386     0.000     1.848    -6.191    39.732    19.944  1024.169  5014.019    31.392     9.972     0.020     9.972
       152    20.343     1.406     0.000     1.868    -6.234    40.464    20.343  1024.167  4915.697    31.388     9.966     0.020    10.171
       153    20.750     1.427     0.000     1.889    -6.277    41.208    20.750  1024.166  4819.304    31.385     9.961     0.020    10.375
       154    21.165     1.448     0.000     1.910    -6.320    41.964    21.165  1024.164  4724.802    31.382     9.955     0.020    10.582
       155    21.588     1.470     0.000     1.931    -6.364    42.734    21.588  1024.163  4632.153    31.380     9.949     0.020    10.794
       156    22.020     1.493     0.000     1.953    -6.408    43.518    22.020  1024.162  4541.322    31.377     9.944     0.020    11.010
       157    22.460     1.516     0.000     1.975    -6.452    44.316    22.460  1024.161  4452.273    31.375     9.938     0.020    11.230
       158    22.910     1.541     0.000     1.997    -6.496    45.129    22.910  1024.160  4364.970    31.373     9.932     0.020    11.455
       159    23.368     1.566     0.000     2.019    -6.540    45.957    23.368  1024.160  4279.380    31.371     9.927     0.020    11.684
       160    23.835     1.592     0.000     2.042    -6.584    46.800    23.835  1024.159  4195.469    31.369     9.922     0.020    11.918
       161    24.312     1.619     0.000     2.065    -6.629    47.661    24.312  1024.159  4113.203    31.368     9.916     0.020    12.156
       162    24.798     1.647     0.000     2.088    -6.673    48.538    24.798  1024.159  4032.552    31.366     9.911     0.020    12.399
       163    25.294     1.676     0.000     2.112    -6.718    49.433    25.294  1024.159  3953.482    31.365     9.905     0.020    12.647
---------------------------- Plume traps -----------------------------
       164    25.800     1.707     0.000     2.136    -6.762    50.345    25.800  1024.159  3875.963    31.364     9.900     0.020    12.900
       165    26.316     1.738     0.000     2.161    -6.807    51.277    26.316  1024.159  3799.964    31.363     9.895     0.020    13.158
       166    26.832     1.771     0.000     2.185    -6.850    52.208    26.832  1024.159  3726.950    31.363     9.890     0.020    13.416
       167    27.315     1.803     0.000     2.208    -6.890    53.080    27.315  1024.160  3660.970    31.362     9.885     0.020    13.658
       168    27.771     1.834     0.000     2.229    -6.926    53.896    27.771  1024.160  3600.905    31.362     9.881     0.020    13.885
       169    28.197     1.863     0.000     2.248    -6.960    54.658    28.197  1024.161  3546.416    31.362     9.877     0.020    14.099
       170    28.601     1.892     0.000     2.267    -6.991    55.376    28.601  1024.161  3496.379    31.361     9.873     0.020    14.301
       171    28.984     1.919     0.000     2.284    -7.019    56.057    28.984  1024.162  3450.195    31.361     9.869     0.020    14.492
       172    29.349     1.946     0.000     2.301    -7.046    56.705    29.349  1024.162  3407.244    31.361     9.866     0.020    14.675
       173    29.699     1.972     0.000     2.317    -7.071    57.324    29.699  1024.163  3367.120    31.362     9.863     0.020    14.849
       174    30.035     1.997     0.000     2.332    -7.095    57.918    30.035  1024.163  3329.459    31.362     9.860     0.020    15.017
       175    30.358     2.022     0.000     2.347    -7.117    58.488    30.358  1024.164  3293.985    31.362     9.857     0.020    15.179
       176    30.671     2.046     0.000     2.360    -7.138    59.037    30.671  1024.165  3260.457    31.362     9.855     0.020    15.335
       177    30.972     2.070     0.000     2.374    -7.158    59.566    30.972  1024.165  3228.677    31.362     9.852     0.020    15.486
       178    31.265     2.093     0.000     2.387    -7.177    60.077    31.265  1024.166  3198.474    31.363     9.850     0.020    15.632
       179    31.549     2.116     0.000     2.399    -7.195    60.571    31.549  1024.166  3169.701    31.363     9.847     0.020    15.774
       180    31.825     2.139     0.000     2.411    -7.212    61.050    31.825  1024.167  3142.230    31.363     9.845     0.020    15.912
       181    32.093     2.161     0.000     2.423    -7.229    61.514    32.093  1024.168  3115.948    31.363     9.843     0.020    16.046
       182    32.355     2.182     0.000     2.434    -7.244    61.965    32.355  1024.168  3090.756    31.364     9.841     0.020    16.177
       183    32.610     2.204     0.000     2.445    -7.259    62.403    32.610  1024.169  3066.568    31.364     9.839     0.020    16.305
       184    32.859     2.225     0.000     2.456    -7.273    62.829    32.859  1024.169  3043.306    31.364     9.837     0.020    16.430
       185    33.103     2.246     0.000     2.466    -7.287    63.243    33.103  1024.170  3020.899    31.365     9.835     0.020    16.551
       186    33.341     2.266     0.000     2.476    -7.300    63.647    33.341  1024.170  2999.286    31.365     9.833     0.020    16.671
       187    33.575     2.286     0.000     2.486    -7.313    64.041    33.575  1024.171  2978.411    31.365     9.832     0.020    16.787
       188    33.798     2.306     0.000     2.496    -7.325    64.425    33.798  1024.171  2958.798    31.366     9.830     0.020    16.899
       189    34.010     2.325     0.000     2.505    -7.336    64.805    34.010  1024.172  2940.283    31.366     9.829     0.020    17.005
       190    34.214     2.344     0.000     2.514    -7.348    65.180    34.214  1024.173  2922.815    31.366     9.827     0.020    17.107
       191    34.408     2.362     0.000     2.524    -7.359    65.551    34.408  1024.173  2906.271    31.367     9.826     0.020    17.204
       192    34.595     2.380     0.000     2.533    -7.370    65.919    34.595  1024.173  2890.619    31.367     9.824     0.020    17.297
       193    34.773     2.398     0.000     2.542    -7.380    66.283    34.773  1024.174  2875.795    31.367     9.823     0.020    17.386
       194    34.944     2.415     0.000     2.551    -7.391    66.642    34.944  1024.174  2861.761    31.368     9.822     0.020    17.472
       195    35.107     2.432     0.000     2.559    -7.401    66.997    35.107  1024.175  2848.468    31.368     9.821     0.020    17.553
       196    35.262     2.448     0.000     2.568    -7.410    67.347    35.262  1024.175  2835.876    31.368     9.820     0.020    17.631
       197    35.411     2.464     0.000     2.577    -7.420    67.693    35.411  1024.175  2823.944    31.368     9.819     0.020    17.706
       198    35.554     2.480     0.000     2.585    -7.429    68.035    35.554  1024.176  2812.633    31.369     9.818     0.020    17.777
       199    35.690     2.495     0.000     2.593    -7.438    68.372    35.690  1024.176  2801.908    31.369     9.817     0.020    17.845
       200    35.820     2.510     0.000     2.602    -7.446    68.705    35.820  1024.177  2791.734    31.369     9.816     0.020    17.910
       201    35.944     2.525     0.000     2.610    -7.455    69.033    35.944  1024.177  2782.079    31.369     9.815     0.020    17.972
       202    36.063     2.540     0.000     2.618    -7.463    69.356    36.063  1024.177  2772.913    31.370     9.814     0.020    18.032
       203    36.177     2.554     0.000     2.625    -7.471    69.676    36.177  1024.177  2764.206    31.370     9.813     0.020    18.088
       204    36.285     2.568     0.000     2.633    -7.479    69.990    36.285  1024.178  2755.932    31.370     9.813     0.020    18.143
       205    36.389     2.581     0.000     2.641    -7.486    70.301    36.389  1024.178  2748.065    31.370     9.812     0.020    18.195
       206    36.489     2.595     0.000     2.648    -7.494    70.607    36.489  1024.178  2740.582    31.371     9.811     0.020    18.244
       207    36.584     2.608     0.000     2.656    -7.501    70.908    36.584  1024.179  2733.460    31.371     9.811     0.020    18.292
       208    36.675     2.621     0.000     2.663    -7.508    71.206    36.675  1024.179  2726.678    31.371     9.810     0.020    18.337
       209    36.762     2.633     0.000     2.670    -7.514    71.499    36.762  1024.179  2720.216    31.371     9.809     0.020    18.381
       210    36.845     2.646     0.000     2.677    -7.521    71.788    36.845  1024.179  2714.055    31.371     9.809     0.020    18.423
       211    36.925     2.658     0.000     2.684    -7.527    72.074    36.925  1024.180  2708.180    31.372     9.808     0.020    18.463
       212    37.002     2.670     0.000     2.691    -7.533    72.355    37.002  1024.180  2702.572    31.372     9.808     0.020    18.501
       213    37.075     2.682     0.000     2.698    -7.539    72.632    37.075  1024.180  2697.217    31.372     9.807     0.020    18.538
       214    37.146     2.693     0.000     2.704    -7.545    72.906    37.146  1024.180  2692.101    31.372     9.807     0.020    18.573
       215    37.213     2.704     0.000     2.711    -7.551    73.175    37.213  1024.180  2687.211    31.372     9.806     0.020    18.607
       216    37.278     2.716     0.000     2.718    -7.556    73.442    37.278  1024.181  2682.533    31.372     9.806     0.020    18.639
       217    37.341     2.726     0.000     2.724    -7.562    73.704    37.341  1024.181  2678.056    31.372     9.806     0.020    18.670
       218    37.400     2.737     0.000     2.730    -7.567    73.963    37.400  1024.181  2673.769    31.373     9.805     0.020    18.700
