effluent_chemistry.total_alkalinity,termination,nearfield_end_dilution,acute_region,acute_distance_m,acute_width_m,acute_dilution,acute_dilution_factor,acute_travel_time_hr,acute_total_alkalinity_umol_kg,acute_dic_umol_kg,acute_ph_total,acute_pco2_uatm,acute_carbonate_umol_kg,acute_bicarbonate_umol_kg,acute_omega_calcite,acute_omega_aragonite,acute_omega_brucite,chronic_region,chronic_distance_m,chronic_width_m,chronic_dilution,chronic_dilution_factor,chronic_travel_time_hr,chronic_total_alkalinity_umol_kg,chronic_dic_umol_kg,chronic_ph_total,chronic_pco2_uatm,chronic_carbonate_umol_kg,chronic_bicarbonate_umol_kg,chronic_omega_calcite,chronic_omega_aragonite,chronic_omega_brucite,port_ph_total,port_dic_umol_kg,port_omega_brucite,port_omega_aragonite,nearfield_peak_omega_brucite,nearfield_peak_ph_total,nearfield_end_distance_m,nearfield_end_time_s,nearfield_end_ph_total,nearfield_end_omega_brucite,omega1_dilution,omega1_time_s,omega1_distance_m,omega1_region,error,warnings
3000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2900.182532344628,2500.0,8.383415475616896,207.46455239212284,302.1911207876549,2188.718436272001,7.360213989271812,4.647667860286605,0.008549041202089918,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2900.0540184937354,2500.0,8.383410011414899,207.4656209688932,302.09362495299615,2188.8134366578383,7.357886395517683,4.646111287156033,0.008533954010096488,8.454293869372554,2500.0,0.01422504553914448,5.598683877671728,0.01422504553914448,8.454293869372554,2.843859088471849,138.95927851814736,8.38341567101862,0.008549582934871536,,,,never,,GeometryWarning
4000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2902.007855790912,2500.0,8.38564498178859,206.27774525245815,303.563242962614,2187.398316243077,7.393633610558701,4.6687709560145665,0.008637268646604277,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2900.594203431095,2500.0,8.384070737932197,207.1132678502545,302.4995926989627,2188.4229120729497,7.36777427233462,4.652354951954743,0.008559960344729726,9.168137638168961,2500.0,0.3808388130950244,17.938420304916598,0.3808388130950244,9.168137638168961,2.843859088471849,138.95927851814736,8.38570137929003,0.008640051796792132,,,,never,,GeometryWarning
5000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2903.833179237196,2500.0,8.387867170549892,205.10099216067096,304.9361731594196,2186.076947655662,7.427072912151435,4.6898864790341594,0.008726112694658072,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2901.134388368455,2500.0,8.384730819459014,206.7618035623155,302.90563155068384,2188.0322774260603,7.377663881025449,4.658599710339096,0.00858602047077263,9.83658784994632,2500.0,8.272592397445385,30.577937680259456,8.272592397445385,9.83658784994632,2.843859088471849,138.95927851814736,8.387979398641288,0.008731168804759644,1.4575300117352314,0.17038822692337566,0.0074378018605840025,nearfield,,GeometryWarning
6000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2905.658502683479,2500.0,8.390082098460432,203.9341724392155,306.30990688582744,2184.754340289709,7.46053178463622,4.711014360255138,0.008815575966564463,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2901.6745733058137,2500.0,8.385390257480262,206.4112249193918,303.311741389896,2187.6415329750575,7.38755521870971,4.664845560490232,0.008612134455842826,10.670717788647307,2500.0,385.3909428000883,36.58402627474369,385.3909428000883,10.670717788647307,2.843859088471849,138.95927851814736,8.39024978997379,0.008822936781945687,2.1558100251732566,0.4726124705844178,0.01835722028003194,nearfield,,GeometryWarning
8000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2909.3091495760464,2500.0,8.394490395062288,201.62985968162565,309.0597672433858,2182.1054476502713,7.527507811566111,4.753306925322189,0.008996370716297686,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2902.754943180533,2500.0,8.386707208922953,205.71271189939642,304.12417356000765,2186.859715686773,7.407343069591919,4.677340528852307,0.008664524273940818,11.258462939542602,2500.0,5772.870372937802,37.522163633898565,5772.870372937802,11.258462939542602,2.843859088471849,138.95927851814736,8.394767928983041,0.00900843699530736,3.5559708616643757,1.5769658571914378,0.05127538431340032,nearfield,,GeometryWarning
10000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2912.9597964686145,2500.0,8.39887031254971,199.36387821756227,311.8127892224658,2179.45171383301,7.594560843441839,4.795648115798129,0.009179674071522956,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2903.8353130552523,2500.0,8.388021604048676,205.0177035978544,304.936888272191,2186.077462249352,7.427137802156785,4.689839842628543,0.00871713034158501,11.504703848192133,2500.0,17942.114465879557,37.667798939421196,17942.114465879557,11.504703848192133,2.843859088471849,138.95927851814736,8.399256270822072,0.009196575257713975,4.954698721948822,2.9726306659594233,0.08909006010808407,nearfield,,GeometryWarning
15000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2922.086413700033,2500.0,8.409698760983918,193.86078064756154,318.70895553502675,2172.7966759019555,7.76252494365209,4.901710433358335,0.009649048135011884,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2906.5362377420493,2500.0,8.391296484687771,203.2953527460038,306.96990508842606,2184.1199337437547,7.476654592703246,4.7211070446584635,0.008849595174760862,11.824008193276484,2500.0,78069.66453362044,37.76782362689459,78069.66453362044,11.824008193276484,2.843859088471849,138.95927851814736,8.410349788102604,0.009678613864247636,8.446645349871948,4.562520111817038,0.12806357722462042,nearfield,,GeometryWarning
20000.0,oscillation limit,534.3506100208206,farfield,20.7,60.75336622818586,547.9312122130062,1.0254151524065005,0.24800195710455766,2931.2130309314525,2500.0,8.420359030350644,188.57835119536733,325.6241638999854,2166.112926938002,7.930952835054131,5.00806561569616,0.01013457325041859,farfield,207.0,232.47988182246613,1852.2295588404795,3.466318787899033,2.8355019571045577,2909.237162428846,2500.0,8.394555642493751,201.59436721014512,309.00466765900495,2182.1597230709376,7.526213903385982,4.752401095877964,0.00898342350387338,12.006166597616474,2500.0,180633.84308456196,37.79948835770402,180633.84308456196,12.006166597616474,2.843859088471849,138.95927851814736,8.421266951092761,0.010177649481252708,11.941397417224689,5.741038163917824,0.15502792198495627,nearfield,,GeometryWarning
